"","predicted.id","prediction.score.Ext_L25","prediction.score.Inh_6","prediction.score.Micro","prediction.score.Ext_Hpc_DG1","prediction.score.Oligo_2","prediction.score.Ext_Pir","prediction.score.Astro_HYPO","prediction.score.Ext_Hpc_DG2","prediction.score.Inh_Meis2_2","prediction.score.Astro_THAL_med","prediction.score.Inh_2","prediction.score.Inh_Vip","prediction.score.Oligo_1","prediction.score.Ext_Thal_1","prediction.score.Inh_Sst","prediction.score.Ext_L6","prediction.score.Ext_Hpc_CA1","prediction.score.Ext_L5_1","prediction.score.Ext_L56","prediction.score.Inh_4","prediction.score.Inh_5","prediction.score.OPC_1","prediction.score.Ext_L23","prediction.score.LowQ_2","prediction.score.Ext_Hpc_CA3","prediction.score.Inh_1","prediction.score.Unk_1","prediction.score.Astro_AMY","prediction.score.Inh_Meis2_4","prediction.score.Ext_L5_2","prediction.score.Nb_2","prediction.score.Inh_Pvalb","prediction.score.OPC_2","prediction.score.Astro_THAL_lat","prediction.score.Astro_HPC","prediction.score.Inh_Meis2_1","prediction.score.Inh_Lamp5","prediction.score.Ext_ClauPyr","prediction.score.Inh_Meis2_3","prediction.score.Ext_Amy_2","prediction.score.Ext_Amy_1","prediction.score.Ext_Thal_2","prediction.score.Astro_WM","prediction.score.Inh_3","prediction.score.Astro_CTX","prediction.score.Ext_Unk_3","prediction.score.Astro_AMY_CTX","prediction.score.Nb_1","prediction.score.Ext_L6B","prediction.score.max","spot"
"exper0_location_330","Oligo_1",0,0,0,0,0.220153177417789,0,0,0,0,0,0,0,0.779846822582212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779846822582212,"exper0_location_330"
"exper0_location_331","Ext_L56",0.122935793613432,0,0.0516048752930452,0,0.0125450078033316,0.116336228030711,0,0.00789552351651531,0,0,0,0.00912798837646055,0,0,0,0.0327985460127192,0.00983644034873391,0.0360701451264246,0.482308682191335,0.00384892849269297,0,0,0,0,0,0,0.0171658482516587,0,0,0,0,0,0,0,0,0,0,0,0,0.0608465588473217,0,0.036679434095618,0,0,0,0,0,0,0,0.482308682191335,"exper0_location_331"
"exper0_location_332","Micro",0,0,0.512582851779834,0,0.128601785467726,0.19592115581351,0,0.00496845453394206,0,0,0,0,0,0,0,0,0.00832273470113839,0.00616743747045309,0.0917076349358795,0.00302467916593499,0,0.000681097866178228,0.0165456721857783,0,0,0,0.00518202999503788,0,0,0,0,0,0,0,0,0,0,0,0,0.026294466084587,0,0,0,0,0,0,0,0,0,0.512582851779834,"exper0_location_332"
"exper0_location_333","Ext_Pir",0,0,0.208358901314211,0.0267540494827715,0,0.37008567809045,0,0.0100039022633792,0,0,0.0141534207903945,0,0,0,0,0,0.0123260798909269,0.019577270519263,0.142321289243485,0,0.0157024282589936,0,0.0943905577208223,0,0.00309851906958586,0.0149285087729293,0.0181609200388896,0,0,0,0,0,0,0,0,0,0,0,0,0.0501384745438982,0,0,0,0,0,0,0,0,0,0.37008567809045,"exper0_location_333"
"exper0_location_334","Micro",0.106136585103345,0,0.287424633806017,0,0,0.202670811320711,0,0.00938575870088624,0.00410272211138881,0,0.00817822753979194,0,0,0,0,0,0.0227270417938998,0.0274898389841442,0.20459559746453,0.00317829121252869,0,0.00156997836268355,0.03694931483406,0,0,0.00923411729123067,0.0304914786436129,0,0,0,0,0,0,0,0,0,0,0,0.0102064484580287,0.0356591543731421,0,0,0,0,0,0,0,0,0,0.287424633806017,"exper0_location_334"
"exper0_location_335","Ext_Pir",0,0,0,0.0977350679949436,0,0.385354688340573,0,0.268839312323247,0.00325759191803299,0,0,0.0046107167613982,0,0,0,0,0.0137991722480558,0.0061373951060003,0,0,0,0,0.00652584537403956,0,0,0.00180358578573962,0.0572316156507629,0,0,0,0.0173451554695434,0,0,0,0,0,0,0,0.00811762563427015,0.0803630953206844,0,0,0.0297088187841684,0.00651571636742475,0,0,0,0.012654596921116,0,0.385354688340573,"exper0_location_335"
"exper0_location_336","Ext_L25",0.115781083205269,0,0,0,0,0,0,0.0148542412521093,0,0,0.041733467063189,0.00563148035878071,0,0,0,0.0239094560617377,0.0566890964057512,0.0159828749578808,0.0517126565459789,0.0333431926177709,0.0408516203925521,0,0.083183882928921,0,0.0537678691368932,0.106192328827241,0.10950278911695,0,0,0,0.0615266170916044,0,0,0,0,0,0,0,0,0.0732232662650307,0,0,0,0.0532687328284544,0,0.0344405328324066,0,0.0244048121114802,0,0.115781083205269,"exper0_location_336"
"exper0_location_337","Ext_Hpc_DG2",0,0,0,0.0432606592518174,0,0,0,0.499789353118117,0,0,0.00249963162974604,0.00466886328566641,0,0,0,0,0,0,0,0.00874369974047248,0,0.0268580197794645,0,0,0,0.0736227095851846,0.0344574979443221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230997227428671,0,0.0195797604648502,0,0.263420082457492,0,0.499789353118117,"exper0_location_337"
"exper0_location_338","Ext_Hpc_DG2",0.123969809001789,0,0,0,0.157364827869222,0,0,0.276124176787691,0,0,0.031409003310216,0.15703397418923,0,0,0,0,0,0,0,0.0229194618616109,0,0.0495932616362582,0,0,0,0.0353466951378451,0.0363632535206832,0,0,0,0.0157626854230996,0,0,0,0,0,0,0.0118716490484429,0,0,0,0,0.0271059766113316,0.00594947261334149,0,0,0,0.0491857529892392,0,0.276124176787691,"exper0_location_338"
"exper0_location_339","Inh_Vip",0,0,0,0,0.172599863742505,0,0,0,0,0,0,0.478876171183077,0,0,0,0,0,0,0,0.0241126072860813,0,0,0,0,0,0.135255037767643,0.0438300486232363,0,0,0,0,0,0,0,0,0,0.0934648910302833,0,0,0,0,0,0,0.051861380367174,0,0,0,0,0,0.478876171183077,"exper0_location_339"
"exper0_location_340","Oligo_1",0.0154807664199223,0,0,0,0.265670536896537,0,0,0,0,0,0,0.151132877489898,0.462847161901775,0,0,0,0,0,0,0,0,0,0,0,0,0.0442069395799215,0,0,0,0,0,0,0,0,0,0,0.0606617177119462,0,0,0,0,0,0,0,0,0,0,0,0,0.462847161901775,"exper0_location_340"
"exper0_location_341","Oligo_2",0.100056031708578,0,0,0,0.26377526020087,0,0,0.0763042672959478,0,0,0,0.0142149831818595,0,0,0,0,0,0,0,0.0125526351160573,0,0,0,0,0,0.117935482303185,0.0935166016523101,0,0,0,0.145313717720616,0.0287683728419231,0,0,0,0,0,0,0,0,0,0,0,0.0197514703672257,0,0,0,0.127811177611427,0,0.26377526020087,"exper0_location_341"
"exper0_location_342","Inh_Pvalb",0,0.00888232490233878,0,0,0,0,0,0,0,0,0.00211755852040367,0.00307534963852249,0,0,0.1676257328183,0,0,0,0,0,0.00422759095641065,0.0577639609388985,0,0,0,0,0.0038700540251799,0,0,0,0.251167290179547,0.300814312427751,0,0,0,0,0,0,0,0,0,0,0,0.0194241925103921,0,0,0,0.181031633082257,0,0.300814312427751,"exper0_location_342"
"exper0_location_343","Inh_Pvalb",0,0,0,0,0,0,0,0,0,0,0,0.00846282028627757,0,0,0.0148136202403535,0,0,0,0,0,0,0.0254300296369969,0,0,0,0,0,0,0,0,0,0.951293529836372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951293529836372,"exper0_location_343"
"exper0_location_344","Inh_Pvalb",0,0,0,0,0,0,0,0,0,0,0,0.00171108793827861,0,0,0.0188953108726149,0,0,0,0,0,0,0.0199433836296399,0,0,0,0,0.00742161561965329,0,0,0,0.0131016816297019,0.933693980974903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523293933520801,0,0.933693980974903,"exper0_location_344"
"exper0_location_345","Inh_Pvalb",0,0.0265102646231777,0,0,0,0,0,0.0148577829819493,0,0,0.0109802900680715,0.00684855707295608,0,0,0.247922604295068,0,0,0,0,0.0107680480040501,0.0172901847551941,0.0890387791859897,0,0,0,0.104272806673205,0.0944262118712612,0,0,0,0.0286967397719977,0.300128102006621,0,0,0,0,0.00746778578170703,0,0,0,0,0,0,0.0242143834002966,0,0,0,0.0165774595084556,0,0.300128102006621,"exper0_location_345"
"exper0_location_346","Nb_2",0,0.0608803932463299,0.126092462473221,0,0,0,0,0.00644276879367826,0,0,0.0411123345940073,0.0300039476140987,0,0,0.0199045560971894,0,0.028428853617235,0.00508240055616823,0,0.0074847119000666,0.00648035090236991,0,0,0,0,0.0163305407299679,0.0227534545636762,0,0,0,0.227860530224575,0.134576184118629,0,0,0.0380572239975445,0,0,0,0,0,0,0,0.191186976876857,0.0146482082408623,0,0,0.0176325897345508,0.00504151171897212,0,0.227860530224575,"exper0_location_346"
"exper0_location_347","Oligo_2",0,0,0,0,0.92905229241093,0,0,0,0,0,0.000896132202927958,0,0,0,0,0,0,0,0,0.00313536073726477,0,0,0,0,0,0.000448433827850842,0,0,0,0,0,0,0.0136531594570326,0,0,0,0,0,0,0,0,0,0.0205300917388272,0,0,0,0,0.0322845296251665,0,0.92905229241093,"exper0_location_347"
"exper0_location_348","Inh_6",0,0.337758990836723,0,0,0.033152907977869,0,0,0,0.0175387684857091,0,0,0,0,0,0,0.161975063611585,0,0,0,0.0259943026103559,0,0,0.0190710317031054,0,0,0.0185993584357459,0.0479175131245521,0,0,0.0243174746396403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038326367037621,0,0,0,0.175667036394572,0.0996811851425222,0.337758990836723,"exper0_location_348"
"exper0_location_349","Inh_1",0,0,0,0,0,0.0485085435308931,0,0.141781406043244,0,0,0,0.00970778083150059,0,0,0.0331121744709762,0,0,0,0,0.0177681001752517,0,0,0,0,0,0.35229988277011,0.166479884348485,0,0,0,0,0,0,0,0,0,0,0.0965056960069857,0,0,0,0,0,0.0336818141138447,0,0,0,0.100154717708709,0,0.35229988277011,"exper0_location_349"
"exper0_location_350","Ext_L6B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137803233413932,0,0,0.0685972402229517,0,0,0,0,0,0,0.00970641118111082,0.015461165768546,0,0,0,0,0,0,0,0,0,0,0,0.00797453487626089,0,0,0,0,0,0,0,0,0,0.884480324609737,0.884480324609737,"exper0_location_350"
"exper0_location_351","Inh_Meis2_3",0,0,0,0,0,0,0,0,0.00512050152093263,0,0,0,0,0,0,0.00687311325749783,0,0,0.0997746261790418,0,0,0,0,0,0,0.0183347166650344,0.022893347607041,0,0,0,0,0,0,0,0,0,0,0,0.716727452407181,0.0215535100411974,0,0,0,0,0,0,0,0,0.108722732322074,0.716727452407181,"exper0_location_351"
"exper0_location_352","Inh_Meis2_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296153494644098,0,0,0,0,0,0,0,0,0,0,0,0.997038465053559,0,0,0,0,0,0,0,0,0,0,0.997038465053559,"exper0_location_352"
"exper0_location_353","Ext_L6",0,0,0,0,0,0.00885447860903389,0,0,0,0,0,0,0,0,0,0.297691749099604,0,0.293259961787676,0,0,0,0,0.0535114985709763,0,0,0.00618221787717984,0.0516853362483142,0,0,0.0750237235464332,0,0,0,0,0,0.0279664362591133,0,0,0,0.020051648978961,0,0,0,0,0,0.000705281373172957,0,0,0.165067667649535,0.297691749099604,"exper0_location_353"
"exper0_location_354","Unk_1",0,0,0,0,0,0,0,0,0,0,0.0608905237464882,0,0,0,0,0.029955981091309,0,0.0173640459424423,0,0.101301107732334,0.0751144607825278,0,0,0,0,0.132453490912253,0.2784504424397,0,0,0.086006174070361,0,0,0,0,0,0.103933861563147,0,0,0,0,0,0,0,0.0669597123966459,0,0,0,0.0475701993227923,0,0.2784504424397,"exper0_location_354"
"exper0_location_355","Inh_Vip",0,0,0,0,0.0705857347060568,0,0,0,0,0,0.0260476427510746,0.272904912556806,0,0,0,0,0,0,0,0.0631214428798307,0,0.0420015877369306,0,0,0,0.0230573367956758,0.0846725408735062,0,0,0,0,0,0,0,0,0,0,0.0689790209185472,0,0,0,0.237089575347787,0,0.0511256802416386,0,0.0489807263821998,0,0.0114337988099472,0,0.272904912556806,"exper0_location_355"
"exper0_location_356","Ext_Thal_2",0,0,0,0,0,0,0,0,0,0,0.0246580000445022,0,0,0,0,0.0172746588178977,0,0.0178370030251699,0,0.104237671409414,0.004557700203513,0,0.00611021095626514,0,0,0.00854733139808194,0.183148689908485,0,0,0.00234603963934916,0,0,0,0,0,0,0,0.0111607830752006,0,0,0,0.494556372963243,0,0.0815604394232928,0,0.0440050991355856,0,0,0,0.494556372963243,"exper0_location_356"
"exper0_location_357","Ext_ClauPyr",0.00666014164037413,0,0,0,0,0,0,0,0,0,0,0.0106209925990665,0,0,0,0.0912841246988657,0,0.0692267238527105,0,0,0,0,0.059661010183799,0.0306079223115236,0,0,0.221187497219592,0,0,0,0,0,0,0,0,0,0,0.425828531727676,0,0,0,0.0624324719842646,0,0,0,0.0224905837821276,0,0,0,0.425828531727676,"exper0_location_357"
"exper0_location_358","Ext_Unk_3",0,0.100018550385784,0,0,0,0.00773868897731279,0,0,0,0,0.0921247272444533,0,0,0,0,0,0,0,0,0.0444656777921717,0,0.0615293132309232,0,0,0,0.0727233008779132,0.0435741853109086,0,0,0,0,0,0,0,0,0,0.0717519748430412,0,0,0,0,0.111522719822221,0,0.0606323766828731,0,0.194496767116543,0,0.139421717715856,0,0.194496767116543,"exper0_location_358"
"exper0_location_359","Ext_Thal_2",0,0.0415639442310741,0,0,0,0,0.106742645700917,0,0,0,0.0458006714940323,0,0,0,0.0137611284944102,0,0,0,0,0.0363182574847355,0.0114423123240733,0,0,0,0,0.00225250355951535,0,0.11091226715377,0,0,0,0.00352730334275194,0,0.0268961395613651,0.0529014391743709,0,0.117874296202762,0,0,0,0,0.150051179073999,0.13911786023357,0.0147737171658119,0.059688713682196,0.0274705304721459,0.0245289479006381,0.0143761427478611,0,0.150051179073999,"exper0_location_359"
"exper0_location_360","Ext_Thal_2",0.135089678255731,0.0898240126517909,0,0,0,0.0841332829526918,0,0.0230635520792574,0,0,0.140523307589218,0,0,0.063963873940607,0,0,0.020468338282413,0.00833529259470866,0.0830173359485825,0.0131543859039116,0.0453721156266134,0,0.0198737424171601,0,0,0.0461433891628258,0.00716620522482293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179473365463812,0,0,0,0.0403981219058534,0,0,0,0.179473365463812,"exper0_location_360"
"exper0_location_361","Astro_HYPO",0,0,0,0,0,0,0.313416749931018,0,0,0.20437008698827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103196969387394,0,0,0,0,0,0.263727177238979,0.0175372960439509,0,0,0,0,0,0,0,0.0150106768253912,0,0.0827410435849976,0,0,0,0,0.313416749931018,"exper0_location_361"
"exper0_location_362","Astro_HYPO",0,0,0,0,0,0,0.26354475705519,0,0,0.169423668683871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11285926790088,0,0,0,0,0,0.192271429265196,0.0550163139189373,0,0,0,0,0,0,0,0.0619611506281606,0,0.113204265138359,0,0.0317191474094066,0,0,0.26354475705519,"exper0_location_362"
"exper0_location_363","Inh_2",0,0.0616014715512685,0,0,0,0.0144090129136407,0,0,0,0,0.371677689445454,0.00417689326098218,0,0,0,0,0,0,0,0.0670744695192713,0,0.0762002035315671,0,0,0,0.223539264408659,0.0188648289909872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102711094589597,0,0.0266139225511992,0,0.0331311492373745,0,0.371677689445454,"exper0_location_363"
"exper0_location_364","Inh_Meis2_4",0,0,0,0,0,0,0,0,0,0,0.0342519992611545,0,0,0.016766008398475,0,0,0,0,0,0.00804887213486692,0,0.00636922516869736,0,0,0,0.0199224108495521,0.0044701835957932,0,0.908293009021146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187829157031461,0,0,0,0,0,0.908293009021146,"exper0_location_364"
"exper0_location_365","Inh_Meis2_4",0,0,0,0,0,0,0,0,0,0,0.040228957096373,0,0,0,0,0,0,0,0,0.00732669870128629,0.00272045991899649,0.00112367769735457,0,0,0,0.0148286507514498,0,0,0.93377155583454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93377155583454,"exper0_location_365"
"exper0_location_366","Inh_Meis2_4",0,0,0,0,0,0,0,0,0,0,0.245968530881634,0.088887656889843,0,0.0339771199745238,0,0,0,0,0,0.0712648122582904,0.0119577949590076,0.0704534188719165,0,0,0,0.0306327463874176,0.0176586470754414,0,0.369223823634599,0,0,0,0,0,0,0,0,0,0.00734677634710146,0.0115129463239641,0,0.0237619708019395,0,0.0161340786978467,0,0.00121967689647476,0,0,0,0.369223823634599,"exper0_location_366"
"exper0_location_367","Inh_2",0,0,0,0.0305204971527712,0,0.00988813344101395,0,0.0954497933994164,0,0,0.310467847879132,0,0,0,0,0,0,0,0,0.0324543756662715,0.0290548767134991,0.106541032665734,0,0,0,0.147887175922814,0.0357327209654878,0,0.100931028673371,0,0,0,0,0,0,0,0,0,0.0191537886428515,0.0298668464614867,0,0,0,0.0520518824161509,0,0,0,0,0,0.310467847879132,"exper0_location_367"
"exper0_location_368","Ext_Pir",0,0,0,0.0170393985491978,0,0.520590099949547,0,0.0462701342638567,0,0,0,0,0,0,0,0.0516208813291486,0,0.0301027970913917,0,0,0,0,0.0772314838121012,0,0,0.0415871748388933,0.107691350176125,0,0,0.0442201623465706,0,0,0,0,0,0,0,0,0,0.0225140566466412,0,0,0,0.00563676298195813,0,0.00184704732393669,0,0.0336486506906327,0,0.520590099949547,"exper0_location_368"
"exper0_location_369","Ext_Pir",0.108883822891281,0,0,0,0.0948946759280449,0.214211967277921,0,0,0,0,0,0.0664263451161829,0,0,0,0.0518361211921327,0,0.172590295869605,0.0935441223382096,0,0,0,0.103454199436654,0,0,0,0.0157795352733399,0,0,0.0248716654117355,0,0,0,0,0,0,0,0,0,0.0428990609801465,0,0,0,0.0106081882847469,0,0,0,0,0,0.214211967277921,"exper0_location_369"
"exper0_location_370","Ext_Pir",0.049514695970867,0,0,0,0,0.453492460255676,0,0,0,0,0,0,0,0,0,0.0147236056132987,0,0.041417141229388,0.259227912346066,0,0,0,0.0416615641708173,0,0,0,0.0356880009228035,0,0,0,0,0,0,0,0,0,0,0,0,0.104274619491083,0,0,0,0,0,0,0,0,0,0.453492460255676,"exper0_location_370"
"exper0_location_371","Ext_Pir",0.174448343750948,0,0,0,0,0.323225667991535,0,0.0144928343663386,0.00276710343965652,0,0,0,0,0,0,0.0954578116229614,0.00889715052380062,0.0568411992669434,0.0872851142321176,0,0,0.00160799171699108,0.116917107812363,0,0,0,0.0464512809238187,0,0,0,0,0,0,0,0,0,0,0,0,0.0716083943525258,0,0,0,0,0,0,0,0,0,0.323225667991535,"exper0_location_371"
"exper0_location_372","Micro",0,0,0.788544267914203,0,0,0.0886581700924547,0.0174719838411807,0,0,0,0,0,0,0,0,0,0,0.00985714658149587,0.0885192520278146,0,0,0.000359748048450266,0.00658943149440028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788544267914203,"exper0_location_372"
"exper0_location_373","Micro",0,0,0.383887260679446,0,0,0.0135154243728636,0.35637183738881,0.00654700426879744,0,0.066660034987045,0,0,0,0,0,0,0,0,0.0348184682827185,0,0,0.00121300951060607,0,0,0,0,0.00640752532602861,0.0129688843929696,0,0,0,0,0,0.0856495837279036,0,0,0,0,0.00412797724470311,0,0,0,0,0,0.0278329898181085,0,0,0,0,0.383887260679446,"exper0_location_373"
"exper0_location_374","Ext_Pir",0,0,0,0,0,0.868522036641823,0,0.00452844154135683,0,0,0,0,0,0,0,0.00522629259808858,0,0.0131026344686297,0,0,0,0,0.0605690698913607,0,0,0,0.0211700350931907,0,0,0,0,0,0,0,0,0,0,0,0,0.02688148976555,0,0,0,0,0,0,0,0,0,0.868522036641823,"exper0_location_374"
"exper0_location_375","Micro",0,0,0.511580443521417,0,0.00475545585972043,0.062522280166928,0.165957703071184,0.0144367057406253,0.00423874175773189,0.0436100138624165,0,0,0,0,0,0,0.00551296282706571,0.00760344657908369,0.0956120246815988,0,0,0.00158600559122406,0,0,0,0,0.0051787499379687,0,0,0,0,0,0,0.0442277915792699,0,0,0,0,0.00459000160098517,0.0285876732227811,0,0,0,0,0,0,0,0,0,0.511580443521417,"exper0_location_375"
"exper0_location_376","Inh_Vip",0,0,0,0,0.00260584192816683,0.115218875694268,0,0,0,0,0,0.616289061049585,0,0,0,0,0,0,0,0.0380609582684467,0,0,0,0.00881123221133794,0,0.0918784536485908,0.0116472064059897,0,0,0,0,0.0194735134548637,0,0,0,0,0,0,0,0.0244933931186878,0,0,0,0.0715214642200634,0,0,0,0,0,0.616289061049585,"exper0_location_376"
"exper0_location_377","Oligo_1",0,0,0,0,0.296205217179803,0,0,0,0,0,0,0.242332706523258,0.461462076296939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461462076296939,"exper0_location_377"
"exper0_location_378","Oligo_1",0,0,0,0,0.46342011610449,0,0,0,0,0,0,0,0.53657988389551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53657988389551,"exper0_location_378"
"exper0_location_379","Oligo_1",0,0,0,0,0.212065412629665,0,0,0,0,0,0,0,0.787934587370334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787934587370334,"exper0_location_379"
"exper0_location_380","Oligo_1",0,0,0,0,0.215210742847947,0,0,0,0,0,0,0.0692388352041275,0.638549778205097,0,0,0,0,0.0593156102662922,0,0,0,0.000531051502415881,0,0.00467297017201599,0,0.0103979578131956,0.00208305398890818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638549778205097,"exper0_location_380"
"exper0_location_381","Ext_Pir",0.285321223467301,0,0,0,0,0.335816281966537,0,0,0,0,0,0,0,0,0,0.0180896901097668,0,0.0302053810799337,0,0,0,0,0.235947397886961,0,0,0,0.0293086565231994,0,0,0.0115757706148449,0,0,0,0,0,0,0,0,0,0.0451735195252803,0,0,0,0.00856207882617574,0,0,0,0,0,0.335816281966537,"exper0_location_381"
"exper0_location_382","Ext_Pir",0.0307361121268364,0,0,0,0,0.722138476325086,0,0,0,0,0,0,0,0,0,0.00562993270087204,0,0.0122508479849585,0,0,0,0,0.17647491611419,0,0,0,0.0127857710821758,0,0,0,0,0,0,0,0,0,0,0,0,0.0399839436658813,0,0,0,0,0,0,0,0,0,0.722138476325086,"exper0_location_382"
"exper0_location_383","Ext_Pir",0.247323882376354,0,0,0,0,0.296861954802578,0,0.00895550961519793,0,0,0,0,0,0,0,0.0725709442578386,0.00987769777914663,0.0630396595846965,0.061213667386607,0,0,0,0.151500052084958,0,0,0,0.0305634269275452,0,0,0,0,0,0,0,0,0,0,0,0,0.058093205185078,0,0,0,0,0,0,0,0,0,0.296861954802578,"exper0_location_383"
"exper0_location_384","Ext_Pir",0.053173759373409,0,0,0,0,0.333217487273957,0,0,0,0,0,0,0,0,0,0.0814526618320163,0,0.0427618936238087,0.290419185967693,0,0,0,0.0876980803143997,0,0,0,0.0355144837331165,0,0,0,0,0,0,0,0,0,0,0,0,0.0563440769084961,0,0,0,0,0,0,0,0,0.0194183709731035,0.333217487273957,"exper0_location_384"
"exper0_location_385","Ext_Pir",0.0839315723779804,0,0,0,0,0.355640078508099,0,0,0,0,0,0,0,0,0,0,0.0322708304973261,0.0345183061835387,0.157556107322262,0,0,0,0.281662014580467,0,0,0.0165885172918139,0.0378325732385129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355640078508099,"exper0_location_385"
"exper0_location_386","Ext_Hpc_DG2",0,0,0,0.154280129184579,0,0.00817457788781519,0,0.530419864703781,0,0,0,0.00514113707087606,0,0,0,0.0219095033942972,0.0136691227297304,0,0,0,0.00933979971406744,0.0443547689766092,0,0,0,0.000859253013656812,0.0816949794882615,0,0,0.0127971461600856,0,0,0,0,0,0,0,0.0495574994848225,0,0,0,0,0.0303390330068147,0.0131106428610714,0,0,0,0.0243525423235311,0,0.530419864703781,"exper0_location_386"
"exper0_location_387","Ext_Hpc_DG2",0.126957324137222,0,0,0.0849864549353459,0,0.00871872139120138,0,0.165113420531871,0,0,0.0164638766900716,0.0047187699814867,0,0,0,0.0231621479135462,0.0431286088825461,0,0,0,0.00765498817386307,0.0844801155448615,0,0,0,0.108130467772791,0.079436378991427,0,0,0.0114946341618488,0.0503684829708911,0,0,0,0,0,0,0,0,0,0,0,0.0385567603291672,0.070634502208832,0,0,0,0.0759943453830274,0,0.165113420531871,"exper0_location_387"
"exper0_location_388","Nb_1",0,0.0173967815813572,0,0,0,0,0,0.0169742811498965,0.0155882874821166,0,0.00164974801756122,0.00570247846208349,0,0,0,0,0.0200154248740874,0,0,0.00577215411446589,0,0.055070798252751,0,0,0,0.0617946121194893,0.0156219824776629,0,0,0,0.203481168953771,0,0,0,0,0,0,0,0.0323611082684213,0,0,0,0.115013863468698,0.0229800433116869,0,0,0,0.410577267465951,0,0.410577267465951,"exper0_location_388"
"exper0_location_389","Inh_Vip",0,0,0,0,0,0,0,0.105288754426772,0.0303372451056679,0,0.0162460900656969,0.344475488116876,0,0,0,0,0,0,0,0.0139179965688907,0,0,0,0,0,0.0604040804020485,0.0245891752970318,0,0,0,0.211086841226417,0,0,0,0,0,0,0,0,0,0,0,0.0241438924783117,0.0482216136910723,0,0,0,0.121288822621216,0,0.344475488116876,"exper0_location_389"
"exper0_location_390","Oligo_1",0,0,0,0,0.391527613600205,0,0,0,0,0,0,0,0.608472386399795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608472386399795,"exper0_location_390"
"exper0_location_391","Oligo_2",0.14042765031067,0,0,0,0.421245100483886,0,0,0.035841749046904,0,0,0,0.00878740026349701,0,0,0,0,0,0.0181513589510695,0,0.0350795437500934,0,0.0438437444192609,0,0,0,0.123579607191977,0.0902450361514715,0,0,0,0,0.027832603374435,0,0,0,0,0,0,0,0,0,0,0,0.054966206056737,0,0,0,0,0,0.421245100483886,"exper0_location_391"
"exper0_location_392","Unk_1",0,0,0,0,0,0,0,0.182361295107739,0,0,0.0884831957204382,0,0,0,0,0,0,0,0,0.0979399423580291,0.0944410825040661,0.0895379879234535,0,0,0,0.0503372584334386,0.192624586527643,0,0,0.0267584023558765,0,0,0,0,0,0,0.0228741404150276,0,0,0,0,0,0,0.154642108654289,0,0,0,0,0,0.192624586527643,"exper0_location_392"
"exper0_location_393","Unk_1",0.22378832859222,0,0,0,0,0,0,0.0389011497270008,0,0,0.0253501371087291,0.00538443358607106,0,0,0,0,0.0118930732024834,0,0,0.0152528189880156,0.135784674030098,0.0783614315276656,0,0,0,0.10574288811817,0.239573193739112,0,0,0,0.044564578937769,0,0,0,0,0,0.0196524723691517,0,0,0,0,0,0,0.0283141282321888,0,0,0,0.0274366918413254,0,0.239573193739112,"exper0_location_393"
"exper0_location_394","Inh_Pvalb",0,0.00882379018284782,0,0,0,0,0,0,0,0,0.00960538881377741,0.00391454073240609,0,0,0.0187460675155004,0,0,0,0,0,0.0119087002944589,0.054403011828229,0,0,0,0,0.00147170229502697,0,0,0,0,0.739286320272232,0,0,0,0,0,0,0,0,0,0,0,0.00925318213280863,0,0,0,0.142587295932713,0,0.739286320272232,"exper0_location_394"
