,mean_nUMI_factorsAstro_AMY,mean_nUMI_factorsAstro_AMY_CTX,mean_nUMI_factorsAstro_CTX,mean_nUMI_factorsAstro_HPC,mean_nUMI_factorsAstro_HYPO,mean_nUMI_factorsAstro_THAL_lat,mean_nUMI_factorsAstro_THAL_med,mean_nUMI_factorsAstro_WM,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_CA1,mean_nUMI_factorsExt_Hpc_CA3,mean_nUMI_factorsExt_Hpc_DG1,mean_nUMI_factorsExt_Hpc_DG2,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
exper0_location_0,27.275917053222656,40.18703842163086,38.20201110839844,53.286888122558594,154.59010314941406,38.026649475097656,29.03921127319336,54.31034851074219,46.24070358276367,48.75330352783203,71.51337432861328,66.68516540527344,382.78125,81.49166870117188,159.29580688476562,96.07669830322266,121.16300201416016,103.67218780517578,68.47544860839844,98.64045715332031,280.2432861328125,1004.773193359375,52.21162414550781,152.45681762695312,164.65240478515625,94.3412857055664,55.625728607177734,64.88162994384766,39.21428298950195,60.9859733581543,256.0491638183594,227.99417114257812,42.23535919189453,37.326255798339844,106.54261779785156,214.92120361328125,280.8902587890625,128.91085815429688,52.414268493652344,25.218252182006836,62.253334045410156,6.830656051635742,34.304500579833984,13.387618064880371,28.26395034790039,16.06078338623047,30.239948272705078,21.6246395111084,24.996627807617188
exper0_location_1,12.384795188903809,13.996382713317871,17.79562759399414,23.4550724029541,42.5955924987793,14.371122360229492,24.095247268676758,18.115901947021484,52.00325012207031,108.18948364257812,192.02810668945312,73.094970703125,101.1046371459961,170.41659545898438,156.1421356201172,198.6770782470703,72.21939849853516,70.2835464477539,86.53549194335938,110.33757781982422,227.2003173828125,323.0933837890625,237.75131225585938,33.215702056884766,246.78469848632812,153.6527099609375,55.91399383544922,39.739723205566406,40.02168655395508,51.682716369628906,92.66354370117188,447.6684265136719,50.90339660644531,71.50564575195312,79.3134536743164,53.744781494140625,32.629112243652344,64.62760925292969,65.438720703125,72.4356918334961,26.276132583618164,65.3031234741211,67.49701690673828,53.99830627441406,22.524320602416992,22.128122329711914,18.31310272216797,20.91849136352539,22.335277557373047
exper0_location_2,175.09719848632812,81.71141815185547,41.1136474609375,44.665122985839844,46.27030944824219,24.74677276611328,29.50859260559082,62.542503356933594,45.540870666503906,39.90446090698242,38.48247528076172,34.23851776123047,67.83040618896484,27.957820892333984,24.842395782470703,65.29071044921875,42.915775299072266,36.68148422241211,114.20269012451172,48.474693298339844,57.07260513305664,227.21035766601562,59.92741775512695,144.21279907226562,259.6982727050781,47.631961822509766,29.01241683959961,45.633460998535156,28.1312198638916,35.757415771484375,165.44479370117188,60.012420654296875,44.34425354003906,33.06315994262695,35.978431701660156,42.6319580078125,84.93251037597656,731.2089233398438,29.40304946899414,36.40215301513672,80.27464294433594,35.915523529052734,105.14570617675781,15.155220031738281,27.968181610107422,28.257333755493164,13.166207313537598,9.660049438476562,25.196687698364258
exper0_location_3,32.24491882324219,73.06224822998047,51.78782653808594,92.22406005859375,18.952322006225586,20.079246520996094,14.14621639251709,49.30854415893555,74.88082122802734,34.82166290283203,254.2003173828125,42.48246383666992,41.42289352416992,30.071006774902344,25.05071258544922,113.0521469116211,59.08725357055664,60.0301399230957,55.96223831176758,147.49656677246094,44.348114013671875,65.2933349609375,68.99776458740234,77.80716705322266,52.729896545410156,33.864662170410156,30.144203186035156,33.844669342041016,36.53464889526367,35.43309783935547,116.69532012939453,133.5363311767578,59.44330978393555,24.06852149963379,15.946441650390625,15.729238510131836,20.25044059753418,156.5395965576172,71.7166748046875,435.3664245605469,76.72895812988281,15.307592391967773,45.97728729248047,27.640668869018555,37.35623550415039,55.18711853027344,75.50959014892578,71.45360565185547,27.3792667388916
exper0_location_4,22.65508460998535,24.822641372680664,26.638525009155273,16.13714599609375,30.78001594543457,15.820384979248047,14.760618209838867,18.6977481842041,36.73975372314453,30.52086639404297,20.566884994506836,40.574180603027344,83.79313659667969,26.57672119140625,33.23898696899414,53.78382873535156,32.32038879394531,34.47700881958008,24.61274528503418,375.4141845703125,26.144845962524414,21.378673553466797,35.18353271484375,42.24755859375,31.504480361938477,111.81342315673828,61.899085998535156,39.440086364746094,36.52484130859375,39.756507873535156,47.11943817138672,65.11473846435547,106.2135238647461,63.191078186035156,41.32065200805664,41.70553207397461,43.15229034423828,403.8135986328125,48.191741943359375,864.772216796875,23.259387969970703,7.483578681945801,39.385581970214844,49.26380920410156,9.421419143676758,57.8774528503418,109.27030944824219,20.968137741088867,23.299386978149414
exper0_location_5,25.18955421447754,33.402950286865234,25.559673309326172,31.022235870361328,42.86301040649414,25.201717376708984,59.60422134399414,31.067907333374023,57.90819549560547,32.15523147583008,291.9880065917969,40.5572395324707,41.567745208740234,148.93226623535156,45.773616790771484,135.51748657226562,39.644569396972656,29.175640106201172,30.170337677001953,192.33750915527344,72.24178314208984,21.61037826538086,49.310401916503906,76.2852783203125,29.688467025756836,34.499141693115234,22.12308120727539,21.40048599243164,18.4221134185791,20.752090454101562,21.353355407714844,25.35295295715332,18.347957611083984,23.968961715698242,20.14280128479004,22.75997543334961,57.4177360534668,315.8915100097656,24.117341995239258,21.35537338256836,15.14629077911377,19.742267608642578,76.162353515625,66.48927307128906,27.143312454223633,17.303882598876953,14.084068298339844,10.469992637634277,11.696147918701172
exper0_location_6,24.007295608520508,22.72476577758789,15.098588943481445,67.46414947509766,18.655149459838867,24.257450103759766,17.42890167236328,83.8230972290039,23.195432662963867,23.044713973999023,299.6448059082031,34.31071472167969,16.629179000854492,17.688154220581055,19.88349723815918,34.583133697509766,51.9987678527832,35.991981506347656,34.47643280029297,205.55224609375,24.54473114013672,23.255725860595703,24.969884872436523,20.61989402770996,17.763568878173828,23.49224090576172,26.118202209472656,53.86008834838867,22.376937866210938,35.89382553100586,43.71746826171875,64.014404296875,37.55630111694336,20.967912673950195,26.702167510986328,17.0201358795166,33.24236297607422,489.69244384765625,15.32352066040039,64.5946273803711,21.69232177734375,7.215923309326172,41.63042449951172,13.53502082824707,40.6324462890625,16.638811111450195,17.201459884643555,10.052128791809082,18.438846588134766
exper0_location_7,25.279396057128906,51.76592254638672,28.80914306640625,41.09540939331055,15.23131275177002,17.937427520751953,19.307085037231445,51.21416473388672,26.46039581298828,20.97766876220703,155.41552734375,52.49750900268555,62.24607467651367,19.991455078125,22.469425201416016,61.99065017700195,49.214996337890625,31.923290252685547,45.75348663330078,32.63080978393555,36.113155364990234,86.3974380493164,28.9725399017334,72.69207000732422,44.491302490234375,22.169721603393555,24.605627059936523,53.74998474121094,24.319616317749023,21.794050216674805,74.73675537109375,23.506677627563477,156.05377197265625,21.72971534729004,15.882635116577148,22.5180721282959,102.34601593017578,340.62188720703125,92.78600311279297,24.556041717529297,21.47369384765625,10.115262985229492,33.55615997314453,52.502052307128906,35.910255432128906,35.04868698120117,19.803464889526367,16.652786254882812,28.287607192993164
exper0_location_8,88.35420989990234,119.7785873413086,31.575666427612305,63.8365592956543,19.826122283935547,24.53296661376953,18.277095794677734,24.9021053314209,29.343534469604492,19.75397491455078,463.02703857421875,20.356037139892578,25.053543090820312,31.48472023010254,24.878128051757812,52.15846252441406,50.225990295410156,49.1870002746582,40.99713134765625,83.07034301757812,35.18833541870117,42.614402770996094,29.132810592651367,14.589508056640625,25.521650314331055,47.84710693359375,32.078609466552734,76.18270111083984,38.542232513427734,46.48442459106445,55.46889877319336,143.9016876220703,33.366859436035156,19.012372970581055,25.34055519104004,13.704484939575195,16.76152229309082,418.8529052734375,34.54806137084961,24.683494567871094,50.30844497680664,98.64215087890625,42.02325439453125,32.325435638427734,76.93672943115234,12.695632934570312,9.437479019165039,11.134817123413086,16.69008445739746
exper0_location_9,414.1467590332031,165.8103485107422,122.92694091796875,111.89981079101562,67.38414001464844,44.99603271484375,34.048500061035156,212.2993927001953,78.82781219482422,22.278228759765625,171.218505859375,29.456953048706055,19.855789184570312,27.193340301513672,34.936885833740234,20.430349349975586,23.892576217651367,14.494126319885254,22.514150619506836,83.53431701660156,17.49395179748535,21.286584854125977,26.844942092895508,84.59223175048828,65.32418060302734,23.30417823791504,25.030017852783203,29.735836029052734,25.50709342956543,29.954469680786133,189.33694458007812,26.54729652404785,16.084308624267578,15.859964370727539,22.397228240966797,19.83582878112793,22.92011833190918,393.3290710449219,38.01673126220703,27.927892684936523,31.531219482421875,10.326193809509277,18.247360229492188,17.670385360717773,50.10000228881836,61.72964096069336,41.45936965942383,22.875865936279297,17.644989013671875
exper0_location_10,112.24561309814453,38.08415603637695,49.17989730834961,158.44703674316406,26.342300415039062,22.360214233398438,26.847614288330078,58.252296447753906,19.67546272277832,22.45949935913086,130.40480041503906,25.609634399414062,21.163192749023438,13.120442390441895,13.756295204162598,32.2796745300293,246.74794006347656,20.850656509399414,85.64802551269531,25.186054229736328,27.67276954650879,20.039249420166016,16.58530044555664,165.32728576660156,32.48283767700195,38.8031005859375,20.863893508911133,51.777809143066406,34.51177215576172,32.624366760253906,16.5281925201416,32.526546478271484,46.865257263183594,11.868577003479004,21.14833641052246,14.188892364501953,40.37385559082031,93.20099639892578,52.40230941772461,20.041542053222656,21.180774688720703,5.5610880851745605,36.885772705078125,15.014917373657227,14.246914863586426,18.953479766845703,17.699155807495117,10.162114143371582,19.05385971069336
exper0_location_11,250.4887237548828,34.31589126586914,19.317909240722656,29.21344757080078,43.906070709228516,13.692961692810059,18.243566513061523,130.6650848388672,145.63880920410156,436.6806335449219,144.18154907226562,124.25077819824219,59.45096206665039,33.951541900634766,37.79764175415039,42.856048583984375,39.12519836425781,113.4668960571289,59.442787170410156,345.38751220703125,35.5194206237793,179.2278289794922,34.63750457763672,38.92582702636719,43.09796905517578,29.962190628051758,69.04828643798828,57.88408279418945,67.12313079833984,62.23982238769531,60.02035140991211,14.147575378417969,51.630638122558594,25.638442993164062,28.66861915588379,25.831275939941406,28.608619689941406,541.1170043945312,288.5028991699219,33.167938232421875,34.52779769897461,6.6218461990356445,42.22480392456055,21.309782028198242,22.154361724853516,161.57284545898438,7.709338665008545,7.953222274780273,32.89068603515625
exper0_location_12,41.67464828491211,35.10323715209961,35.01710891723633,33.96971130371094,25.643234252929688,23.258758544921875,21.854516983032227,87.21560668945312,815.2228393554688,805.30322265625,42.41960906982422,126.74832153320312,205.2689208984375,210.58438110351562,113.64630126953125,52.511775970458984,43.26415252685547,59.1824836730957,73.97053527832031,110.1496353149414,106.18549346923828,712.0582275390625,87.35867309570312,53.00700378417969,35.521507263183594,46.89857864379883,69.90121459960938,139.854736328125,52.3150634765625,59.15898513793945,124.90971374511719,16.919471740722656,53.92516326904297,443.8384094238281,76.12345123291016,82.55266571044922,44.458702087402344,279.1787414550781,239.03567504882812,45.85256576538086,186.87168884277344,6.240330219268799,43.32706069946289,32.94113540649414,140.80038452148438,231.80355834960938,32.057640075683594,23.896827697753906,27.798561096191406
exper0_location_13,56.08496856689453,80.8290023803711,55.586692810058594,94.48420715332031,26.13861656188965,30.103116989135742,28.134782791137695,80.22565460205078,666.4011840820312,2239.686767578125,62.81181335449219,55.068359375,192.818115234375,69.76775360107422,67.16218566894531,85.22408294677734,155.35850524902344,92.0957260131836,490.7291259765625,254.1390380859375,85.0708999633789,1238.69921875,412.10882568359375,72.2274169921875,188.60226440429688,55.737239837646484,335.6605224609375,102.53828430175781,63.30018997192383,103.24131774902344,69.31291198730469,59.29612350463867,105.399658203125,37.584503173828125,396.4334716796875,56.664825439453125,51.218318939208984,139.96987915039062,70.15559387207031,41.612369537353516,42.27827072143555,32.303035736083984,30.99286460876465,19.125843048095703,38.12108612060547,452.5157470703125,235.22581481933594,32.88457107543945,25.995393753051758
exper0_location_14,33.35317611694336,24.81724739074707,16.082382202148438,27.283992767333984,37.30289840698242,26.782943725585938,23.692821502685547,76.47479248046875,1207.8670654296875,1247.59765625,341.7952880859375,140.8052215576172,113.39942169189453,105.20999908447266,74.56929016113281,61.258766174316406,60.05973815917969,721.1220092773438,58.709144592285156,283.26971435546875,57.54543685913086,1340.8602294921875,576.2540283203125,144.6553192138672,57.213645935058594,54.23568344116211,59.791526794433594,52.154693603515625,60.88304138183594,60.390140533447266,59.48345947265625,54.46853256225586,28.399768829345703,53.76340103149414,566.1322021484375,69.7323226928711,106.63128662109375,111.98516845703125,34.269996643066406,28.776893615722656,81.12266540527344,12.825048446655273,36.794979095458984,25.533124923706055,86.982421875,539.4774169921875,30.89113998413086,31.49213981628418,30.733049392700195
exper0_location_15,39.616310119628906,61.989444732666016,36.150238037109375,41.4719352722168,16.99305534362793,12.694418907165527,21.056312561035156,34.836647033691406,994.0809936523438,1061.255126953125,109.2143325805664,42.97119903564453,74.86512756347656,57.04450988769531,36.97454071044922,38.19279479980469,30.248952865600586,46.069000244140625,46.14814376831055,34.57328414916992,63.89484405517578,1426.9378662109375,81.33392333984375,28.099943161010742,45.98297882080078,80.1737289428711,98.6519775390625,52.666343688964844,41.97211837768555,87.5207290649414,51.13750457763672,99.16954040527344,25.132234573364258,55.1732292175293,221.78424072265625,63.02895736694336,23.41338539123535,34.33735656738281,39.623531341552734,38.1736946105957,29.55404281616211,29.395517349243164,23.106042861938477,20.093475341796875,15.049018859863281,522.036376953125,483.7735595703125,42.4597053527832,15.28324031829834
