,q05_nUMI_factorsAstro_AMY,q05_nUMI_factorsAstro_AMY_CTX,q05_nUMI_factorsAstro_CTX,q05_nUMI_factorsAstro_HPC,q05_nUMI_factorsAstro_HYPO,q05_nUMI_factorsAstro_THAL_lat,q05_nUMI_factorsAstro_THAL_med,q05_nUMI_factorsAstro_WM,q05_nUMI_factorsExt_Amy_1,q05_nUMI_factorsExt_Amy_2,q05_nUMI_factorsExt_ClauPyr,q05_nUMI_factorsExt_Hpc_CA1,q05_nUMI_factorsExt_Hpc_CA3,q05_nUMI_factorsExt_Hpc_DG1,q05_nUMI_factorsExt_Hpc_DG2,q05_nUMI_factorsExt_L23,q05_nUMI_factorsExt_L25,q05_nUMI_factorsExt_L56,q05_nUMI_factorsExt_L5_1,q05_nUMI_factorsExt_L5_2,q05_nUMI_factorsExt_L6,q05_nUMI_factorsExt_L6B,q05_nUMI_factorsExt_Pir,q05_nUMI_factorsExt_Thal_1,q05_nUMI_factorsExt_Thal_2,q05_nUMI_factorsExt_Unk_3,q05_nUMI_factorsInh_1,q05_nUMI_factorsInh_2,q05_nUMI_factorsInh_3,q05_nUMI_factorsInh_4,q05_nUMI_factorsInh_5,q05_nUMI_factorsInh_6,q05_nUMI_factorsInh_Lamp5,q05_nUMI_factorsInh_Meis2_1,q05_nUMI_factorsInh_Meis2_2,q05_nUMI_factorsInh_Meis2_3,q05_nUMI_factorsInh_Meis2_4,q05_nUMI_factorsInh_Pvalb,q05_nUMI_factorsInh_Sst,q05_nUMI_factorsInh_Vip,q05_nUMI_factorsLowQ_2,q05_nUMI_factorsMicro,q05_nUMI_factorsNb_1,q05_nUMI_factorsNb_2,q05_nUMI_factorsOPC_1,q05_nUMI_factorsOPC_2,q05_nUMI_factorsOligo_1,q05_nUMI_factorsOligo_2,q05_nUMI_factorsUnk_1
exper0_location_537,96.70621452331544,29.432072067260744,17.886817741394044,8.60183539390564,7.054430603981018,33.002974891662596,24.29652795791626,4.5130064487457275,24.4402304649353,55.998199653625484,648.5411590576172,23.52145938873291,7.921749329566955,59.96403274536133,1149.4683837890625,3.066643333435059,43.69961318969727,1.6685340344905852,6.325869750976563,546.2986328124999,3.8947986602783202,10.866494083404541,99.5508903503418,9.767959022521973,130.66394119262694,39.5370813369751,47.50719337463379,653.2014373779297,2.2059532046318058,30.599653816223146,208.3104148864746,8.320473146438598,2.165994036197662,176.12202148437498,1.8948494911193847,1.3868715047836304,12.304154205322265,102.11554222106935,2.7877468705177306,188.29832077026367,263.98771209716796,0.19366515055298808,16.03468084335327,248.05538482666017,2.436840760707855,6.022369408607483,1.9054152429103852,0.8382749021053314,2.1240969061851502
exper0_location_538,9.149837160110474,71.87409896850586,6.725621557235718,2.2882167577743533,12.1483934879303,22.299844455718993,20.007444286346434,68.93355445861816,0.3001267790794373,0.5842651456594468,73.9129150390625,5.341583752632141,1.0192064821720124,1052.278759765625,659.9939758300782,2.228442931175232,3.08356968164444,0.16159717515110972,0.44286224544048314,1068.6454833984376,3.118974983692169,0.7130778640508652,2.5366488337516784,193.476651763916,33.32103309631348,0.7527865260839464,0.5130581349134445,321.1525650024414,1.0414815187454223,0.5830444037914276,2.978102457523346,3.1452524304389957,0.9234745472669602,4.7707518339157104,1.0222210228443145,152.45866088867186,0.5331287294626236,3.757756721973419,0.8513362437486648,62.35905799865723,0.28867669850587846,0.2960936650633812,1.7613335251808169,44.67612628936767,14.442285776138306,0.008538815565407277,0.9224802494049072,0.28491179794073107,0.7042183518409729
exper0_location_539,64.39039001464843,26.819867420196534,13.539813756942749,3.3100036859512327,5.933291649818421,26.791932773590087,20.324349212646485,124.16488876342773,9.846599197387697,12.03440670967102,497.3415054321289,69.52764167785644,1.9743305921554566,957.5231536865234,10.023061704635621,327.80806121826174,1.6813011765480042,1.054795789718628,1.5605509340763093,1077.8392639160156,21.35840377807617,56.56159896850586,365.28553466796876,3.956646764278412,29.23913116455078,2.2430629968643188,1.0606543123722079,341.2559387207031,0.4460120588541031,0.4280014783143997,66.27078704833984,8.18775954246521,0.34593517482280733,0.549236449599266,0.31346873193979263,0.34674852788448335,1.5394876539707183,4.211766648292541,0.6108858466148377,0.39025265574455265,3.7585560321807865,13.125759601593018,6.688468503952027,36.35602283477783,0.25135047957301143,0.027700723148882396,0.05901134461164475,0.5481012314558029,0.5324169725179673
exper0_location_540,9.44120054244995,23.944019412994386,12.883001852035523,4.529789924621582,8.27790517807007,38.20095901489258,25.618358421325684,13.135646295547485,1.2427649557590483,0.7713759869337082,1048.5387878417969,267.1648361206055,3.5991490602493283,1501.0579040527343,20.151389503479002,1.546085101366043,48.78046283721924,7.295527744293214,10.97187728881836,1973.9105224609375,7.991179943084717,3.2392238855361937,2.837840044498444,2.955938506126404,13.369137811660767,55.051591873168945,3.583112931251526,9.214077520370484,9.281325817108154,134.60299682617188,1.0630892872810365,165.04128723144532,7.532075619697571,13.610373735427856,1.4500886499881744,1.3760813474655154,43.067566108703616,44.59035110473633,17.820755577087404,62.296702766418456,1.0212146639823914,0.12309384793043138,15.829820013046266,321.68454132080075,3.1634142518043524,0.049409978464245795,1.9536257982254028,5.525236940383911,2.342636907100678
exper0_location_541,17.175006675720212,56.03623867034912,23.983544540405273,4.9547227144241335,11.439597606658937,90.90050849914552,131.64470977783205,10.038726186752319,3.144208693504334,5.39667055606842,160.97098312377932,36.8575029373169,35.60486679077148,1174.5266662597658,345.94294891357424,4.536693787574769,55.111138343811035,0.9398404836654662,1.235276424884796,1812.8913452148438,9.828254985809327,5.341797685623169,3.881420469284058,5.967333221435548,6.4438396692276,4.028664588928223,12.71132564544678,792.5522583007813,69.04310340881348,11.271724987030028,138.9293243408203,189.6540283203125,2.444202721118927,69.44206466674805,1.70406990647316,4.011602032184601,2.933480978012085,89.76439170837402,16.624899482727052,105.13307075500488,0.6877851307392121,0.5366894572973252,13.61423282623291,118.09274139404297,2.2211955070495604,2.949698436260223,0.3028964161872864,0.8961571156978607,2.4192494988441466
exper0_location_542,29.12912292480469,23.65344800949097,34.78608779907226,5.571153855323791,152.51381607055663,223.11749725341798,153.75974655151367,11.347888565063478,47.41566905975342,1.6469972848892214,504.5537811279297,26.61523494720459,33.90968036651611,720.3081298828125,10.686412048339845,13.184979486465455,48.87607383728027,3.781627833843232,5.130071806907654,6055.493408203125,10.995791339874268,15.100095081329346,60.11235237121582,124.11453018188476,17.10477533340454,3.4213372230529786,4.448989653587341,180.3033020019531,2.6741820931434632,8.18698902130127,2.5740044951438903,67.60885162353516,2.697927236557007,14.086353397369386,2.589131772518158,1.7539271831512453,20.99582815170288,815.7478424072266,14.319589996337891,65.89929924011231,10.305375099182129,1.5262560904026032,8.23911623954773,62.36028270721435,2.165936064720154,0.1739623211324215,0.2750317394733429,0.7322527915239334,2.905806922912598
exper0_location_543,20.253798484802246,79.27214698791504,41.60442810058594,21.978702640533445,16.68622636795044,125.65207710266114,99.73229484558105,16.31684741973877,0.8038715004920959,0.27633018195629117,411.5580261230469,52.65339660644532,11.365757322311401,15.04405541419983,18.31382532119751,1.9957572400569916,65.31896667480468,1.8917784094810486,1.676300621032715,1019.9270812988282,7.639028573036194,0.9851042628288269,0.7326472491025925,39.226430320739745,5.345278096199036,20.035257720947264,2.2936925888061523,923.8371520996094,2.32801468372345,6.326671028137207,384.3729278564453,6.593678760528565,86.70134658813475,9.964469289779663,1.958984684944153,2.5773160099983214,87.75563468933105,1389.3465820312501,731.5546386718751,5.010018730163575,0.7903958797454834,0.26784322261810306,167.63739929199218,89.46363220214843,15.828089952468872,0.025446518789976835,0.716354012489319,2.4604501128196716,2.1109460949897767
exper0_location_544,27.160247707366945,76.82121391296386,79.71013107299804,26.364400386810303,32.20826091766357,256.659602355957,89.34600257873535,7.046412086486816,14.803739500045777,1.8103307962417603,591.8767364501953,21.046200656890868,37.14168834686279,94.81451568603516,12.959102201461793,64.7199462890625,25.40072841644287,2.2238303780555726,3.252721178531647,1983.5646423339842,19.135046386718752,95.93117027282715,35.519767379760744,19.026691055297853,16.21366081237793,25.328628635406496,8.347978210449218,190.5589828491211,21.63074598312378,48.30018825531006,7.066177320480347,354.5320373535156,5.053998947143555,29.782239818573,2.93167165517807,1.4226896464824677,21.045852375030517,683.849984741211,593.0085174560546,2.715484547615051,5.627943897247315,0.542021667957306,114.66810493469238,56.8051326751709,3.1547518134117127,0.0823705792427063,0.09562426283955575,0.46378478854894645,4.144161319732666
exper0_location_545,25.746622943878172,37.61101016998291,39.407439422607425,13.114271354675292,33.571142768859865,103.47763671874999,99.70383186340332,16.10710391998291,6.739755034446716,5.304318857192993,1120.1484985351562,104.15364532470703,224.94288864135743,265.473095703125,19.641172313690184,5.690970134735107,29.221053886413575,2.0726792454719547,2.226007854938507,2165.38916015625,13.711560916900636,50.62421722412109,6.712385702133179,26.390883159637454,28.613854503631593,23.76446294784546,55.96686706542969,153.58310165405274,23.546571731567383,759.0300140380859,359.83880004882815,598.6791290283203,55.19929103851318,61.34788265228272,3.8446779131889346,9.954362154006958,435.6231292724609,257.11029357910155,500.65504150390626,126.83082733154298,42.681439590454104,75.33896522521972,25.264586448669434,240.48749313354494,4.787680387496948,1.6986502647399904,2.0098354816436768,4.190786242485046,5.308693194389344
exper0_location_546,49.002688598632815,210.6884452819824,192.60803909301757,60.70622100830078,142.7331214904785,526.971371459961,226.69434967041016,28.916722393035894,60.816459846496585,1.4724275827407838,1403.11806640625,14.677485847473145,14.112519836425781,88.92920570373536,37.00247268676758,3.77616103887558,156.00326461791994,4.50425271987915,3.8845643997192383,858.4954620361328,4.788669133186341,0.7363748013973236,1.9253151834011077,21.452309226989748,11.182581472396851,7.160369634628296,19.263576316833497,8.524526357650757,8.26080801486969,16.208705711364747,64.98018226623536,150.64356536865233,29.561399841308592,54.72983589172363,5.025434470176696,21.16332244873047,19.04144649505615,160.20406188964844,176.62253646850587,56.802530670166014,4.134325742721558,0.5514732360839844,66.9789608001709,237.10547256469727,45.06212577819824,0.11519720554351806,0.3889978125691414,3.0031671285629273,4.6013558387756355
