,mean_nUMI_factorsAstro_AMY,mean_nUMI_factorsAstro_AMY_CTX,mean_nUMI_factorsAstro_CTX,mean_nUMI_factorsAstro_HPC,mean_nUMI_factorsAstro_HYPO,mean_nUMI_factorsAstro_THAL_lat,mean_nUMI_factorsAstro_THAL_med,mean_nUMI_factorsAstro_WM,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_CA1,mean_nUMI_factorsExt_Hpc_CA3,mean_nUMI_factorsExt_Hpc_DG1,mean_nUMI_factorsExt_Hpc_DG2,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
exper0_location_0,52.108001708984375,109.11566162109375,115.81111907958984,72.11510467529297,60.50820541381836,172.9524383544922,110.20950317382812,82.95858001708984,196.26480102539062,375.3727722167969,627.4766845703125,491.83489990234375,964.8634643554688,264.9520568847656,109.68456268310547,142.97874450683594,671.3524780273438,1103.5013427734375,128.9100799560547,1456.462646484375,436.74139404296875,3579.220947265625,412.9656677246094,227.42633056640625,1017.4428100585938,78.02626037597656,57.58102035522461,62.85041427612305,32.98091506958008,52.752689361572266,155.8893280029297,947.1529541015625,30.444503784179688,101.00090026855469,110.26573944091797,1516.0626220703125,297.3370056152344,776.1564331054688,59.95186233520508,30.955411911010742,43.53487777709961,19.50071144104004,127.0165786743164,175.94837951660156,31.273622512817383,72.29029846191406,28.1855411529541,18.788330078125,42.2524299621582
exper0_location_1,35.41416549682617,42.37449645996094,47.38066482543945,31.277881622314453,62.43376922607422,239.52120971679688,106.88412475585938,49.91289138793945,388.37890625,756.1656494140625,725.1485595703125,49.770179748535156,417.558837890625,1009.21533203125,148.0113525390625,1185.0882568359375,102.15284729003906,483.15655517578125,90.04212188720703,1166.0357666015625,545.9452514648438,1888.0552978515625,981.5358276367188,43.80992889404297,657.53466796875,34.195037841796875,80.86882781982422,48.785003662109375,71.9670181274414,374.0719299316406,87.90189361572266,928.1979370117188,65.31426239013672,232.90338134765625,266.4435729980469,92.43289947509766,31.465816497802734,154.60052490234375,146.0732879638672,123.32167053222656,373.6925964355469,84.69863891601562,51.7464714050293,183.8894805908203,30.763736724853516,33.97400665283203,21.889925003051758,28.901912689208984,46.639549255371094
exper0_location_2,73.0725326538086,107.36807250976562,70.72140502929688,35.129886627197266,86.24132537841797,240.94432067871094,116.85387420654297,49.624351501464844,75.52869415283203,196.33287048339844,636.4625854492188,144.10133361816406,228.97445678710938,170.24053955078125,77.45743560791016,556.0059204101562,216.4244384765625,97.74114990234375,120.8779525756836,548.2386474609375,148.4939422607422,1783.6912841796875,837.2468872070312,195.5709991455078,612.7661743164062,47.249969482421875,39.26138687133789,45.85108184814453,32.93217849731445,35.119266510009766,40.93342208862305,212.25416564941406,287.5297546386719,118.96554565429688,49.517147064208984,50.45338439941406,100.14521789550781,1589.7606201171875,95.17720031738281,116.42667388916016,210.15257263183594,83.42227935791016,306.1815490722656,216.22344970703125,51.99732208251953,30.80031967163086,43.410057067871094,18.386335372924805,30.508573532104492
exper0_location_3,42.045223236083984,242.5675048828125,139.76951599121094,19.682666778564453,25.957937240600586,72.09368133544922,81.35404205322266,30.23261070251465,43.335670471191406,41.44267654418945,1378.52392578125,29.377573013305664,16.487279891967773,47.147159576416016,26.657182693481445,184.3136749267578,333.92315673828125,31.776987075805664,136.12881469726562,1556.0230712890625,35.29431915283203,36.1781120300293,913.4506225585938,84.99964904785156,118.61339569091797,72.5134506225586,69.52124786376953,50.85304260253906,34.201873779296875,63.98948669433594,192.10765075683594,310.91754150390625,60.78520965576172,28.49220848083496,20.599897384643555,30.11662483215332,18.399763107299805,1157.7113037109375,29.708406448364258,1452.376708984375,131.67726135253906,8.32963752746582,75.93453979492188,95.28632354736328,19.26502227783203,9.46554183959961,304.08349609375,89.629638671875,34.99329376220703
exper0_location_4,60.027503967285156,34.308441162109375,33.65971755981445,12.270842552185059,19.45945167541504,74.2841567993164,29.361248016357422,22.811017990112305,64.79796600341797,51.412254333496094,142.95143127441406,45.581634521484375,16.968158721923828,128.8062744140625,62.49529266357422,294.56195068359375,44.088077545166016,9.319635391235352,295.8072204589844,2190.925537109375,241.83334350585938,31.799762725830078,984.6376953125,42.83161544799805,116.71504211425781,212.75265502929688,44.66876983642578,17.368194580078125,20.108169555664062,40.360469818115234,16.86933135986328,200.0546875,72.06688690185547,24.099178314208984,32.91669845581055,28.829437255859375,13.766032218933105,1591.794677734375,37.88330841064453,3127.62548828125,12.487496376037598,4.574516773223877,28.956661224365234,114.46659088134766,19.22021484375,100.38619995117188,415.05218505859375,158.44993591308594,18.736440658569336
exper0_location_5,52.29872512817383,147.0039825439453,63.09418869018555,42.17314529418945,37.90910339355469,156.22189331054688,93.34105682373047,77.89485931396484,21.52447509765625,14.819413185119629,1727.31591796875,70.39488983154297,217.2220001220703,64.3636245727539,40.90312576293945,27.47897720336914,149.70700073242188,24.009885787963867,33.53104782104492,2145.56689453125,52.30600357055664,33.693485260009766,13.10152530670166,50.75769805908203,43.90980911254883,21.291166305541992,20.098098754882812,15.036890983581543,15.572003364562988,10.6596097946167,15.673067092895508,322.65789794921875,59.55169677734375,39.7064094543457,78.49320983886719,60.212276458740234,36.9615478515625,1750.142333984375,17.057661056518555,27.374155044555664,9.490141868591309,16.057971954345703,197.8517608642578,231.466064453125,19.17193603515625,10.208728790283203,9.444223403930664,7.931106090545654,17.60988998413086
exper0_location_6,238.32032775878906,56.184322357177734,63.67869567871094,28.016530990600586,26.702800750732422,66.54634094238281,63.39497375488281,22.59636116027832,18.92143440246582,19.78314971923828,1520.17724609375,25.24717903137207,21.518156051635742,53.01431655883789,37.915401458740234,25.71785545349121,80.13911437988281,22.36341094970703,307.273193359375,2194.8427734375,34.202022552490234,37.743892669677734,33.94902801513672,41.914039611816406,40.986053466796875,14.86832332611084,8.17595100402832,18.8289852142334,15.264726638793945,10.815959930419922,23.14324188232422,411.9728088378906,250.62640380859375,62.39595413208008,14.670777320861816,22.506301879882812,24.806495666503906,1509.2808837890625,24.213720321655273,83.27058410644531,7.87278413772583,6.7766618728637695,227.08331298828125,56.213077545166016,18.068252563476562,7.946800231933594,11.989570617675781,5.741323471069336,17.64293670654297
exper0_location_7,65.5001449584961,62.360694885253906,57.641361236572266,27.921476364135742,29.55598258972168,69.22724914550781,70.23623657226562,97.19403076171875,63.658138275146484,27.631790161132812,1357.22998046875,45.78392028808594,22.814027786254883,91.8351821899414,42.23255157470703,65.60797119140625,81.2244873046875,18.459896087646484,44.89002990722656,908.1224365234375,31.857650756835938,31.89012908935547,55.56794738769531,37.151058197021484,84.56267547607422,41.234134674072266,39.5003662109375,339.5231628417969,26.05377960205078,51.22903823852539,34.941776275634766,131.0173797607422,40.45426940917969,34.21967315673828,31.044294357299805,35.537166595458984,24.756614685058594,2297.704833984375,32.06050109863281,40.4990348815918,12.9210205078125,8.17829418182373,636.9833984375,274.98406982421875,19.526653289794922,5.520238399505615,11.706049919128418,12.447571754455566,23.158761978149414
exper0_location_8,215.4468231201172,117.9612045288086,199.96290588378906,39.00714111328125,46.05760192871094,156.36489868164062,94.77766418457031,48.76540756225586,19.300050735473633,16.396263122558594,2704.4248046875,62.56577682495117,54.431705474853516,31.821508407592773,29.653488159179688,52.005271911621094,179.49070739746094,31.080503463745117,27.836833953857422,650.91650390625,35.72554397583008,42.51564025878906,21.912551879882812,21.71246337890625,37.357242584228516,29.46239471435547,30.691518783569336,29.16037940979004,21.105443954467773,20.262733459472656,918.9652709960938,322.1809387207031,195.42982482910156,57.790313720703125,16.566253662109375,18.044836044311523,45.65098571777344,2081.407958984375,79.0118637084961,24.48567771911621,29.482921600341797,175.5892791748047,118.31903076171875,211.73851013183594,18.329057693481445,11.575972557067871,25.859525680541992,26.209762573242188,19.55771255493164
exper0_location_9,799.4312744140625,577.597900390625,271.18096923828125,211.64291381835938,66.80584716796875,172.50672912597656,144.15084838867188,36.84518051147461,35.19330978393555,30.511240005493164,1325.7886962890625,48.437618255615234,36.036163330078125,89.61399841308594,54.269630432128906,26.681814193725586,329.4891052246094,13.669150352478027,56.057403564453125,1473.2049560546875,47.91136169433594,10.645774841308594,29.165985107421875,56.53028106689453,48.20069885253906,24.063812255859375,53.23176574707031,47.79468536376953,43.807220458984375,26.334890365600586,44.74756622314453,140.97198486328125,94.59581756591797,70.03589630126953,42.682769775390625,42.9566764831543,45.36162185668945,1825.794677734375,71.0282211303711,123.55549621582031,41.09243392944336,9.514558792114258,128.55587768554688,222.66928100585938,24.74880599975586,9.418251037597656,22.268115997314453,33.543128967285156,27.47963523864746
exper0_location_10,80.80660247802734,96.19464111328125,118.89192962646484,40.98347091674805,59.76197052001953,85.3362045288086,105.61293029785156,174.63299560546875,28.88002586364746,12.498793601989746,1331.307373046875,27.496990203857422,36.03340530395508,29.990325927734375,21.227500915527344,89.76158142089844,671.1259765625,10.8792142868042,301.338134765625,869.169921875,23.475309371948242,11.690783500671387,22.883440017700195,111.13790893554688,101.48885345458984,34.31514358520508,31.992582321166992,193.03387451171875,28.865062713623047,24.536319732666016,15.405906677246094,112.0289077758789,77.01237487792969,85.31746673583984,15.524580001831055,17.238588333129883,44.2664909362793,769.0296630859375,63.92232131958008,154.14553833007812,304.72918701171875,6.512523651123047,73.5087890625,232.87046813964844,50.444313049316406,17.277252197265625,7.332941055297852,8.699870109558105,14.441855430603027
exper0_location_11,91.3040771484375,163.95077514648438,53.02833557128906,30.164777755737305,24.949583053588867,54.087223052978516,66.15309143066406,188.36375427246094,1072.20751953125,1681.53564453125,888.755615234375,121.137451171875,27.343965530395508,58.72621154785156,39.097816467285156,39.89449691772461,109.99211883544922,441.8011779785156,43.671844482421875,694.827392578125,57.86443328857422,2253.470703125,39.325294494628906,37.27256393432617,36.104454040527344,23.563304901123047,67.00794982910156,28.971223831176758,79.33808135986328,33.20624923706055,24.910953521728516,48.794334411621094,29.376802444458008,100.62028503417969,432.1993103027344,149.91891479492188,30.04755401611328,2430.929443359375,420.8606872558594,299.5054626464844,54.058475494384766,11.181626319885254,70.32913208007812,362.2895202636719,53.052345275878906,229.0414581298828,13.618101119995117,25.277021408081055,42.3580436706543
exper0_location_12,51.15660095214844,71.03999328613281,46.12833023071289,71.4105224609375,42.058006286621094,94.51981353759766,36.84539031982422,219.38583374023438,2141.896240234375,4080.7861328125,330.7218933105469,577.7757568359375,106.68943786621094,512.9330444335938,107.51260375976562,26.90875816345215,43.45625686645508,550.7989501953125,46.154693603515625,1369.994384765625,81.7232666015625,4555.9755859375,127.24122619628906,35.95439529418945,71.37324523925781,39.20448303222656,147.6244659423828,98.83126068115234,106.22144317626953,90.17032623291016,199.34854125976562,321.22540283203125,45.03215789794922,97.47069549560547,550.3738403320312,1087.56201171875,52.12046813964844,746.8823852539062,240.38082885742188,541.2894897460938,701.5072021484375,17.930408477783203,451.42901611328125,347.7592468261719,237.02391052246094,500.74322509765625,10.68257999420166,17.67432975769043,88.50946044921875
exper0_location_13,61.40752029418945,130.23887634277344,54.695735931396484,84.47203063964844,75.64108276367188,213.15016174316406,110.60066986083984,114.48368835449219,2432.376220703125,9787.4970703125,857.8145751953125,121.19505310058594,155.13519287109375,218.1927032470703,112.27276611328125,201.9840087890625,88.0119400024414,1394.4434814453125,223.21597290039062,2104.549560546875,240.95779418945312,6701.13916015625,2277.802978515625,20.92990493774414,77.80824279785156,67.27995300292969,275.6685485839844,98.41484069824219,76.85047149658203,122.99724578857422,55.01546096801758,130.5746612548828,135.2437744140625,183.948486328125,1002.4771118164062,86.2232666015625,40.460289001464844,49.82398986816406,38.72455978393555,243.67025756835938,230.0104522705078,62.130706787109375,297.0312194824219,428.9307861328125,84.3671646118164,1051.6727294921875,395.0090637207031,64.76165771484375,90.83332824707031
exper0_location_14,36.06122970581055,39.68767166137695,20.213611602783203,25.767236709594727,43.67137908935547,32.13151931762695,23.18410873413086,120.015625,3283.454345703125,8916.3037109375,1333.5804443359375,144.19119262695312,105.76138305664062,187.992919921875,132.06698608398438,68.99514770507812,292.42681884765625,2843.861083984375,120.52452850341797,610.1107177734375,278.201904296875,6422.85009765625,717.5068359375,35.92611312866211,45.79716491699219,36.33237838745117,454.1683654785156,61.1873664855957,84.40663146972656,92.30093383789062,72.70552825927734,247.0084686279297,27.710033416748047,87.95195770263672,1093.289794921875,85.52294158935547,66.11277770996094,54.83945083618164,40.8047981262207,48.365386962890625,73.93373107910156,14.189403533935547,421.86358642578125,344.211181640625,182.76698303222656,1163.2327880859375,26.108903884887695,39.420921325683594,117.7260513305664
