,mean_nUMI_factorsAstro_AMY,mean_nUMI_factorsAstro_AMY_CTX,mean_nUMI_factorsAstro_CTX,mean_nUMI_factorsAstro_HPC,mean_nUMI_factorsAstro_HYPO,mean_nUMI_factorsAstro_THAL_lat,mean_nUMI_factorsAstro_THAL_med,mean_nUMI_factorsAstro_WM,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_CA1,mean_nUMI_factorsExt_Hpc_CA3,mean_nUMI_factorsExt_Hpc_DG1,mean_nUMI_factorsExt_Hpc_DG2,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
exper0_location_0,100.9965591430664,177.0282745361328,130.1130828857422,100.00325775146484,70.91190338134766,184.8962860107422,116.66989135742188,232.7052459716797,182.58941650390625,365.32952880859375,680.4183959960938,492.08380126953125,912.3721313476562,234.38400268554688,115.10701751708984,169.41787719726562,615.1217651367188,1058.4180908203125,135.17483520507812,1476.0816650390625,479.3486328125,3481.319580078125,528.5548706054688,207.3080291748047,992.146240234375,80.41490173339844,60.44516372680664,98.69261169433594,37.86048889160156,46.54750061035156,274.80096435546875,1033.0760498046875,29.18630599975586,89.67987823486328,103.65725708007812,1523.9141845703125,262.9400329589844,799.4850463867188,79.70384216308594,29.970075607299805,46.96266174316406,21.40464973449707,184.96649169921875,241.3290557861328,39.152122497558594,72.25811767578125,26.82317352294922,21.87346839904785,60.783939361572266
exper0_location_1,61.0560302734375,78.61935424804688,76.27397155761719,46.22372817993164,70.97740173339844,261.50860595703125,127.87557983398438,132.9752960205078,354.6907043457031,709.9575805664062,802.6141967773438,62.70631408691406,398.8963317871094,991.4581298828125,170.61109924316406,1171.392333984375,110.39840698242188,488.9477233886719,100.9288101196289,1233.3487548828125,407.0928039550781,1812.213134765625,1051.1385498046875,31.834449768066406,616.1311645507812,39.26816177368164,98.9444351196289,76.35820007324219,88.2988052368164,458.85858154296875,143.54173278808594,1010.6986694335938,66.75923919677734,216.64817810058594,234.99705505371094,126.42780303955078,22.93849754333496,176.44760131835938,105.37338256835938,89.58527374267578,359.0881042480469,88.1037826538086,80.2191390991211,260.42645263671875,47.65816116333008,38.34397506713867,18.117658615112305,22.95570945739746,40.09033966064453
exper0_location_2,176.26394653320312,169.5030975341797,75.6816177368164,45.27496337890625,80.44290161132812,239.8227996826172,135.38905334472656,145.81167602539062,67.2231216430664,241.04273986816406,694.0249633789062,162.46258544921875,209.2081756591797,161.1775665283203,105.2164535522461,504.1044616699219,264.11773681640625,121.49605560302734,123.75740051269531,623.0202026367188,138.0636749267578,1810.498046875,834.4904174804688,206.9046630859375,592.8573608398438,49.69020080566406,53.80845642089844,69.36254119873047,43.83799362182617,53.54048538208008,65.06216430664062,304.2086181640625,333.1161804199219,109.61824798583984,48.930091857910156,52.53448486328125,93.52967834472656,1712.578125,105.05270385742188,101.6171646118164,222.64694213867188,89.8763656616211,384.32806396484375,317.96209716796875,51.68475341796875,33.64921951293945,44.94776153564453,21.2193660736084,37.48078536987305
exper0_location_3,117.53677368164062,325.7480773925781,145.63417053222656,36.34695816040039,33.048831939697266,79.36763000488281,106.73576354980469,153.25949096679688,48.406272888183594,36.46245193481445,1390.3779296875,23.912609100341797,20.69782066345215,54.051727294921875,43.03697967529297,161.76231384277344,374.5558776855469,24.340078353881836,133.81246948242188,1617.08203125,49.7367057800293,34.46603012084961,822.947998046875,77.30486297607422,102.81405639648438,61.7392463684082,94.59810638427734,115.53966522216797,49.3385124206543,152.1861572265625,218.62037658691406,422.4396667480469,133.1691436767578,24.98131561279297,26.25754737854004,24.80003547668457,28.32075309753418,1185.0570068359375,32.118804931640625,1413.86279296875,169.47769165039062,13.838013648986816,135.6815643310547,177.43252563476562,27.548023223876953,6.303946018218994,323.6337585449219,95.15327453613281,37.807464599609375
exper0_location_4,270.85101318359375,58.69584655761719,29.03252601623535,18.317365646362305,19.562026977539062,39.48502731323242,21.397506713867188,91.34371185302734,66.35333251953125,62.70928955078125,174.6783447265625,35.77116012573242,20.531280517578125,162.7990264892578,71.84202575683594,254.04348754882812,45.795509338378906,11.224527359008789,311.6449279785156,2181.9091796875,242.34481811523438,24.107839584350586,1044.3033447265625,37.40269088745117,122.1138916015625,221.09713745117188,49.48607635498047,22.881114959716797,31.178775787353516,53.469383239746094,16.45465850830078,282.6288757324219,86.15946197509766,28.20306968688965,41.147830963134766,29.36271858215332,19.844951629638672,1669.262939453125,37.44171142578125,3101.478759765625,8.399123191833496,5.537808418273926,46.860294342041016,174.53118896484375,23.332937240600586,111.90989685058594,428.93292236328125,161.51876831054688,22.25421905517578
exper0_location_5,109.43438720703125,240.77630615234375,68.91541290283203,70.45833587646484,45.30837631225586,152.6430206298828,87.10794067382812,254.5589599609375,14.045526504516602,13.226996421813965,1739.4385986328125,75.19013977050781,190.32489013671875,77.69488525390625,50.60560989379883,30.980371475219727,196.3226776123047,25.455747604370117,24.93522834777832,2175.14892578125,62.15235137939453,32.523128509521484,16.91621208190918,40.349037170410156,47.63665008544922,14.260880470275879,40.504188537597656,28.96339225769043,21.009977340698242,25.67971420288086,28.720333099365234,490.49884033203125,69.3182144165039,44.85570526123047,78.76963806152344,44.72382736206055,27.726255416870117,1884.8172607421875,17.19985580444336,23.543827056884766,15.225701332092285,31.2867488861084,291.0116882324219,311.8302307128906,19.770492553710938,7.127925395965576,14.323269844055176,12.840703010559082,26.361608505249023
exper0_location_6,352.68048095703125,77.70386505126953,64.5582275390625,43.91035842895508,34.79276657104492,62.38554382324219,55.08106994628906,159.35610961914062,13.363282203674316,18.94418716430664,1522.7156982421875,30.969526290893555,26.910045623779297,54.10820007324219,44.76829147338867,55.91965103149414,79.68535614013672,19.596315383911133,394.91650390625,2167.609130859375,47.631935119628906,26.668115615844727,41.17372512817383,34.07335662841797,32.12514877319336,13.92276382446289,14.73753833770752,45.24862289428711,18.119089126586914,18.094970703125,44.52787399291992,513.6813354492188,229.42739868164062,57.27336502075195,17.04269790649414,28.401395797729492,20.914371490478516,1605.629150390625,29.310218811035156,93.23760223388672,12.790005683898926,9.820051193237305,346.7179870605469,112.87480926513672,12.90803050994873,6.012979984283447,21.797697067260742,14.080068588256836,27.257619857788086
exper0_location_7,151.64805603027344,104.2674560546875,52.95622634887695,42.315826416015625,51.123695373535156,79.57357788085938,71.87419128417969,281.491943359375,42.080997467041016,19.348169326782227,1452.4324951171875,54.7270393371582,12.402501106262207,109.00431060791016,61.978633880615234,56.83192443847656,80.02690887451172,19.0777645111084,40.95519256591797,1021.0596923828125,54.372920989990234,23.036951065063477,34.280704498291016,30.489065170288086,74.28194427490234,27.28868293762207,35.58729934692383,531.6227416992188,34.4862060546875,57.72248458862305,56.812538146972656,266.8150329589844,41.317100524902344,34.389732360839844,26.0161075592041,32.259098052978516,26.888273239135742,2447.23046875,28.27889633178711,31.996597290039062,13.858448028564453,15.26268196105957,785.9158325195312,418.11138916015625,19.248580932617188,6.308029651641846,10.660884857177734,14.659699440002441,32.47080993652344
exper0_location_8,395.426513671875,138.46917724609375,182.0902099609375,54.34516143798828,53.48858642578125,152.81549072265625,94.24858856201172,142.69468688964844,20.497173309326172,14.458786010742188,2687.45361328125,57.93252182006836,31.977989196777344,30.558103561401367,27.181814193725586,48.15436553955078,185.34951782226562,26.124916076660156,35.56718063354492,747.989990234375,40.635467529296875,38.64449691772461,13.753704071044922,24.318538665771484,29.183387756347656,28.750123977661133,35.93736267089844,50.4864387512207,32.55999755859375,45.67949295043945,973.9842529296875,497.044677734375,306.6457824707031,55.2503776550293,20.363140106201172,19.305335998535156,26.53812026977539,2089.08203125,67.34097290039062,19.320858001708984,30.38568878173828,182.67811584472656,202.98065185546875,301.6773681640625,18.5439453125,11.3157320022583,21.055736541748047,42.26539993286133,31.651561737060547
exper0_location_9,790.1279296875,616.8333740234375,321.9432067871094,300.8770751953125,90.51637268066406,178.24942016601562,152.88003540039062,131.58084106445312,49.093788146972656,29.980266571044922,1319.9329833984375,46.360633850097656,37.98632049560547,89.62538146972656,66.32392120361328,23.32172203063965,324.9852600097656,20.860759735107422,50.51990509033203,1480.490478515625,50.4786262512207,12.221474647521973,27.217761993408203,42.5330696105957,55.71546173095703,27.683164596557617,75.95026397705078,99.88179016113281,89.93428039550781,62.34943771362305,74.97295379638672,239.82778930664062,90.33967590332031,65.68568420410156,41.355655670166016,43.57733154296875,38.34290313720703,1864.210693359375,76.69498443603516,93.59539031982422,58.2656364440918,17.515607833862305,211.90931701660156,324.71820068359375,29.02106475830078,9.119989395141602,21.54254150390625,39.038753509521484,36.65955352783203
