,q05_nUMI_factorsAstro_AMY,q05_nUMI_factorsAstro_AMY_CTX,q05_nUMI_factorsAstro_CTX,q05_nUMI_factorsAstro_HPC,q05_nUMI_factorsAstro_HYPO,q05_nUMI_factorsAstro_THAL_lat,q05_nUMI_factorsAstro_THAL_med,q05_nUMI_factorsAstro_WM,q05_nUMI_factorsExt_Amy_1,q05_nUMI_factorsExt_Amy_2,q05_nUMI_factorsExt_ClauPyr,q05_nUMI_factorsExt_Hpc_CA1,q05_nUMI_factorsExt_Hpc_CA3,q05_nUMI_factorsExt_Hpc_DG1,q05_nUMI_factorsExt_Hpc_DG2,q05_nUMI_factorsExt_L23,q05_nUMI_factorsExt_L25,q05_nUMI_factorsExt_L56,q05_nUMI_factorsExt_L5_1,q05_nUMI_factorsExt_L5_2,q05_nUMI_factorsExt_L6,q05_nUMI_factorsExt_L6B,q05_nUMI_factorsExt_Pir,q05_nUMI_factorsExt_Thal_1,q05_nUMI_factorsExt_Thal_2,q05_nUMI_factorsExt_Unk_3,q05_nUMI_factorsInh_1,q05_nUMI_factorsInh_2,q05_nUMI_factorsInh_3,q05_nUMI_factorsInh_4,q05_nUMI_factorsInh_5,q05_nUMI_factorsInh_6,q05_nUMI_factorsInh_Lamp5,q05_nUMI_factorsInh_Meis2_1,q05_nUMI_factorsInh_Meis2_2,q05_nUMI_factorsInh_Meis2_3,q05_nUMI_factorsInh_Meis2_4,q05_nUMI_factorsInh_Pvalb,q05_nUMI_factorsInh_Sst,q05_nUMI_factorsInh_Vip,q05_nUMI_factorsLowQ_2,q05_nUMI_factorsMicro,q05_nUMI_factorsNb_1,q05_nUMI_factorsNb_2,q05_nUMI_factorsOPC_1,q05_nUMI_factorsOPC_2,q05_nUMI_factorsOligo_1,q05_nUMI_factorsOligo_2,q05_nUMI_factorsUnk_1
exper0_location_0,0.41584627032279964,1.438158255815506,1.8356761276721956,3.115006220340729,1.0372827112674714,5.332812213897705,1.6098029255867006,28.384467220306394,5.054139971733093,35.404413032531735,2.2342752814292908,452.65502166748047,317.6092132568359,1.5686779022216797,1.4080715715885164,2.300251638889313,399.57853240966796,669.4402618408203,2.5610447406768797,4.52757921218872,6.140089845657348,2421.617883300781,95.57557792663575,35.92405586242676,457.60985260009767,2.0451378464698795,0.23579395562410357,0.16717390716075897,0.21377878189086913,0.23527396842837336,1.2596100747585297,458.86019744873045,0.10907330662012102,0.71624556183815,1.3050105988979341,607.2103424072266,13.125845670700075,405.5444305419922,0.3936072915792465,0.17376402020454407,0.27062485069036485,0.09427900053560734,1.1020370662212373,0.7632387757301331,0.26680822372436525,0.6592956513166428,0.17581657841801643,0.20682548508048057,1.1652110695838929
exper0_location_1,0.19209356606006622,0.37374977171421053,0.6595518708229064,0.4601872369647026,0.829377430677414,56.189143943786625,4.665847563743591,0.2872682839632035,8.26308183670044,8.32905683517456,3.688467478752136,0.45536943227052695,224.87537002563477,461.13777923583984,3.6448540091514587,677.7291839599609,0.6551414132118225,288.17139282226566,2.6389068365097046,4.778844594955444,6.126917099952697,1051.5441589355469,714.4821899414062,0.1518373280763626,174.1843406677246,0.7178710639476776,0.8668978303670883,0.5711689174175262,2.639116847515106,20.858463668823244,0.9291515260934831,353.7048553466797,0.2073964521288872,3.9750490427017215,1.368655699491501,0.7144782304763794,0.11678209640085697,1.5404837131500246,3.926679027080536,0.496364626288414,106.74575805664062,11.866758012771607,0.12928733974695206,0.8042777150869369,0.2948032051324845,0.027685332112014294,0.06288282722234727,0.12483724430203438,1.437759792804718
exper0_location_2,13.994771194458009,1.5270403385162354,0.7219673782587053,0.4360945388674736,1.2170477807521822,49.97931442260742,1.7419904708862306,0.30669739246368405,0.6377174526453019,1.4715537130832672,0.5146103084087372,0.41207770556211476,0.48892085552215575,0.8825729221105578,0.4511830195784569,2.309261417388916,1.2223009586334228,0.5894044786691666,0.49687253534793857,0.19466696679592135,0.7584990173578263,1122.983288574219,27.604756069183352,281.69488830566405,1.7894509673118593,0.29199535548686983,0.2512607336044312,0.13039466142654418,0.17154554054141047,0.15595654696226122,0.07394194789230824,0.5506794333457947,42.49013614654541,1.0846985459327698,0.12270939573645592,0.14638276994228364,0.614618793129921,1119.5115295410158,0.9267829895019531,1.5533855199813842,2.8708126306533814,18.902910804748533,136.56981811523437,1.1522509336471558,4.720350575447083,0.06869112737476826,7.20553650856018,0.33710796684026717,0.48595618903636933
exper0_location_3,0.46607128828763966,2.353317141532898,93.9538185119629,0.2938922941684723,0.14554453343153004,0.8272100180387497,0.5422447323799133,0.35917615294456484,0.07630157172679901,0.09266878850758076,293.8267852783203,0.14007046520709993,0.0589156785979867,0.11846417076885701,0.11712486632168294,3.3760257601737975,6.930148625373841,0.05404591374099255,0.5577601611614227,7.02501494884491,0.13742671981453897,0.8191545218229294,1.649822598695755,4.737952494621277,2.445039176940918,0.12281693257391453,0.13335039094090462,0.1356708899140358,0.11316244825720786,0.1869538515806198,0.2685402438044548,0.32125219255685805,0.20039025470614433,0.0639772891998291,0.047042773291468616,0.08737585209310055,0.05426885858178139,567.1220520019531,0.08553086817264557,911.5188171386719,0.17972563654184343,0.1112433210015297,1.5632025182247162,0.22059884369373323,0.03614604435861111,0.02201389279216528,139.98765563964844,3.594832265377045,0.60007583796978
exper0_location_4,0.0366644587367773,0.031075375806540254,0.04046611730009317,0.022038134932518008,0.016725946590304373,0.077106524258852,0.037574676983058455,0.013098552590236068,0.21163110584020614,0.3196416422724724,0.05905423909425736,0.09256032519042492,0.023670491576194764,0.16191722825169563,0.07462690547108651,0.8240201026201248,0.14401824697852136,0.06212846040725708,1.3790494501590729,125.77346649169922,0.42676104605197906,0.513201454281807,0.29147159308195114,2.3968908190727234,1.2248980104923248,0.19391944259405136,0.05866563599556685,0.021791735105216502,0.029409143794327977,0.017983456607908014,0.012738950829952956,0.15269327759742737,0.14616112709045415,0.0828639518469572,0.08986763171851636,0.10161004401743413,0.04766885489225388,1024.0206024169922,0.07203074097633362,1724.6852661132812,0.0034916593460366132,0.008154881838709117,0.023352724313735963,0.09982541650533676,0.09990574941039085,21.343791007995605,104.96696891784669,79.3079734802246,0.08255619145929814
exper0_location_5,0.2160308383405209,136.0326446533203,0.1396462395787239,0.23387918919324877,0.2214574933052063,0.9517685770988464,0.5364174842834473,0.2510333441197872,0.02660129424184561,0.017401992157101632,310.91746520996094,0.06831144094467163,0.03956150803714991,0.056105841509997846,0.06387629136443139,0.07527013123035431,0.10889891497790814,0.051306155510246754,0.06375793106853962,265.98072357177733,0.04238059762865305,0.11309331879019738,0.08282820396125318,0.026954686455428603,0.039315234310925005,0.013197358977049588,0.021334628295153382,0.00976890167221427,0.00984463356435299,0.008162429928779602,0.008471196377649903,0.13652343526482583,0.07836823128163814,0.03283015470951796,0.22365528345108035,0.1703851193189621,0.019253097474575043,759.4439758300781,0.011540541332215071,0.05513888504356146,0.004535396792925894,1.5094565451145172,1.5184850871562958,1.9150092661380769,0.02049669437110424,0.007934366283006967,0.030063436925411226,0.04015604089945555,0.15847698673605917
exper0_location_6,87.64080696105958,0.07182258889079095,0.18704324215650558,0.07239141277968883,0.07497639097273351,0.13813174888491633,0.09739885143935681,0.09672304838895798,0.06531927399337292,0.06771741770207883,158.61671295166016,0.057536773569881926,0.03311923649162054,0.07251938320696355,0.08536675348877906,0.03964975774288178,0.10090867839753628,0.41357086598873144,0.060859435424208644,143.83987884521486,0.03871818650513888,0.8149650245904922,0.08708138465881349,0.08246207423508167,0.06504151560366155,0.048912493884563445,0.024993763864040376,0.012846849346533417,0.027350904885679483,0.024585042987018826,0.0182998132891953,0.39381631761789326,3.9705175042152403,0.10342276357114315,0.031046464946120983,0.06423104405403138,0.06803533174097538,840.2633880615235,0.07516738697886469,0.3915253907442093,0.04142648801207543,0.009462111769244075,21.56798830032349,0.0638448316603899,0.016822954453527928,0.03490813933312894,0.18171457126736643,0.07777864374220372,0.2324942871928215
exper0_location_7,0.38451269268989563,0.1465138465166092,0.0719302773475647,0.04940495155751705,0.0394620418548584,0.11686455868184567,0.0455695316195488,91.80220108032226,0.016204093396663666,0.012684703944250942,0.36501352787017827,0.011916029220446945,0.0033759395009838045,0.006048907688818872,0.008898202702403069,0.006275707320310175,0.01809316268190742,0.005051124654710293,0.004140408011153341,0.012364935223013162,0.005700703803449869,0.03888977766036988,0.014952817233279347,0.008148540975525975,0.03368699047714472,0.05803024545311928,0.03552601113915444,0.04240918923169375,0.023414081148803233,0.0411645457148552,0.008455722266808153,0.07342619486153126,0.02150446204468608,0.02308611199259758,0.0076117914170026795,0.02676859525963664,0.04290074929594993,1163.7839904785158,0.021893700771033763,0.046023506484925744,0.004421754460781813,0.018399119656533004,257.4391723632813,9.832700967788696,0.33300320953130724,0.06335903145372868,0.05041689984500408,0.13604739010334013,0.037745325267314916
exper0_location_8,174.11926422119143,0.26574667841196065,9.924399185180665,0.32770660519599915,0.19169107005000113,7.011923718452453,1.4002466082572937,0.1003207813948393,0.010543198371306062,0.007434298982843758,827.5921508789063,0.020890877209603788,0.009571808436885477,0.02484869752079249,0.009696476394310594,0.04239501859992743,0.04860555622726678,0.019831862393766643,0.018617853894829752,0.02732815388590098,0.023742984235286712,0.10476022772490978,0.032029523514211185,0.012426456669345498,0.02454886008054018,0.021524464432150125,0.020473887771368028,0.012958739651367068,0.03604993335902691,0.01681465357542038,128.01959609985352,1.294738644361496,1.4721209168434142,0.02301728818565607,0.005710504250600935,0.013007472828030588,0.04827739540487528,917.3309997558594,0.11305934078991414,0.07967901602387428,0.01690671732649207,80.2750804901123,0.07407301850616932,0.18785356506705284,0.024931669142097237,0.009335001558065416,0.08416512422263622,0.3379904106259346,0.0785719431936741
exper0_location_9,543.6490753173829,114.88425331115722,164.52362060546875,140.39720153808594,0.13619261085987092,1.0363280653953553,0.5274911493062974,0.16013923883438114,0.10440604202449322,0.18738938048481943,6.806303262710571,0.040638708509504795,0.016779748536646367,0.43255382031202316,0.09805771671235562,0.1226260632276535,1.0296571552753448,0.05301433596760035,0.20443833246827126,0.9274417519569397,0.13037172853946685,0.12062354311347008,0.1173741202801466,0.21115750521421434,0.46289330422878266,0.06033234223723412,0.13774110078811644,0.046927541680634025,0.14392714202404022,0.07780518792569638,0.029925363790243863,0.048089978657662874,0.4526013091206551,0.3325495630502701,0.09991291537880898,0.44130145162343976,0.05077311731874942,892.1425628662109,0.12260485813021663,0.5510321438312532,0.06213084477931261,0.018570833932608367,4.463137221336365,0.762739160656929,0.037674516439437866,0.021055713575333358,0.2053859516978264,0.1969361886382103,0.16256273984909056
