,mean_nUMI_factorsAstro_AMY,mean_nUMI_factorsAstro_AMY_CTX,mean_nUMI_factorsAstro_CTX,mean_nUMI_factorsAstro_HPC,mean_nUMI_factorsAstro_HYPO,mean_nUMI_factorsAstro_THAL_lat,mean_nUMI_factorsAstro_THAL_med,mean_nUMI_factorsAstro_WM,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_CA1,mean_nUMI_factorsExt_Hpc_CA3,mean_nUMI_factorsExt_Hpc_DG1,mean_nUMI_factorsExt_Hpc_DG2,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
exper0_location_0,14.038188934326172,22.809656143188477,27.35802459716797,32.41267395019531,17.546436309814453,36.46039962768555,36.05855178833008,98.83422088623047,51.19293975830078,164.36573791503906,34.44690704345703,638.1737060546875,502.8382263183594,34.220924377441406,40.123687744140625,41.911293029785156,613.7822875976562,868.0537109375,38.99267578125,63.76591110229492,65.24781799316406,2648.79541015625,249.41310119628906,135.9429931640625,636.7042846679688,46.817081451416016,14.991765975952148,12.695453643798828,9.33353042602539,13.670184135437012,28.938026428222656,627.9164428710938,14.724717140197754,35.7059211730957,29.553325653076172,812.7177124023438,98.98403930664062,595.6944580078125,16.284887313842773,13.587969779968262,19.29314613342285,5.932878017425537,30.652509689331055,18.078168869018555,11.751871109008789,15.185585021972656,11.558175086975098,8.701107025146484,26.646718978881836
exper0_location_1,7.799978256225586,9.773504257202148,18.07673454284668,11.143741607666016,15.385528564453125,130.57205200195312,32.33430099487305,9.884183883666992,63.084590911865234,59.49486541748047,52.857601165771484,14.717348098754883,386.760498046875,641.2566528320312,42.769691467285156,888.6219482421875,19.14404296875,444.4162292480469,37.76182174682617,51.399627685546875,69.0804214477539,1244.123046875,914.6600952148438,10.435173988342285,332.3541259765625,23.567041397094727,30.066123962402344,18.393800735473633,33.93187713623047,105.77796936035156,24.643672943115234,518.6849975585938,21.8682918548584,47.33672332763672,31.216402053833008,18.654712677001953,11.10585880279541,28.592716217041016,46.109256744384766,21.766504287719727,236.4759979248047,38.66697692871094,10.362860679626465,15.471695899963379,10.152322769165039,5.058403968811035,4.567057132720947,8.886039733886719,23.28791618347168
exper0_location_2,69.93909454345703,24.65000343322754,16.871248245239258,15.77734088897705,16.70265769958496,118.04314422607422,27.92861557006836,11.77501106262207,27.644407272338867,30.141664505004883,19.24666976928711,18.93509292602539,21.003173828125,22.452119827270508,17.56949234008789,30.959978103637695,28.436159133911133,18.600133895874023,20.566753387451172,14.175779342651367,20.580337524414062,1245.759765625,104.5909423828125,409.53302001953125,21.074058532714844,9.636908531188965,10.918867111206055,13.101119995117188,14.72046947479248,10.824786186218262,8.807452201843262,23.21852684020996,123.88076782226562,21.203298568725586,10.910073280334473,11.660137176513672,20.747926712036133,1268.3050537109375,18.769710540771484,31.467947006225586,37.22328567504883,49.48939895629883,250.2000732421875,27.718400955200195,42.07000732421875,5.454425811767578,34.16397476196289,9.583887100219727,11.076879501342773
exper0_location_3,12.119844436645508,22.089628219604492,162.10134887695312,10.409872055053711,7.455375671386719,13.304558753967285,13.974861145019531,13.116090774536133,7.461837291717529,13.031543731689453,430.4205017089844,9.927170753479004,8.97096061706543,11.700063705444336,9.22748851776123,42.190128326416016,65.14154815673828,22.468280792236328,19.63454818725586,53.25261306762695,8.033239364624023,18.987314224243164,29.44394874572754,42.066551208496094,29.857595443725586,11.617456436157227,7.321490287780762,12.04958724975586,10.147216796875,16.434972763061523,13.150959968566895,17.461389541625977,15.157873153686523,5.794024467468262,4.974667549133301,10.716785430908203,7.612539291381836,699.3934326171875,5.503747940063477,1060.172607421875,9.713947296142578,5.214905738830566,20.55253791809082,7.648755073547363,5.046249866485596,3.5575008392333984,213.23013305664062,29.450401306152344,16.26163673400879
exper0_location_4,2.7184293270111084,3.779001474380493,4.167397975921631,3.537684440612793,4.003227710723877,6.896673679351807,3.841731309890747,3.1333117485046387,23.411264419555664,18.328876495361328,7.183296203613281,17.27166748046875,6.892683029174805,8.225292205810547,7.569833755493164,16.834491729736328,11.86781120300293,8.144083023071289,28.12347984313965,252.3345489501953,11.699141502380371,18.53270721435547,14.55126953125,22.573144912719727,21.76428985595703,15.102595329284668,10.155509948730469,3.931845188140869,13.968698501586914,4.265307903289795,8.09626293182373,10.316950798034668,9.323854446411133,8.645979881286621,12.02977466583252,7.456092357635498,7.121742248535156,1172.8218994140625,8.378767013549805,1894.1993408203125,3.1881399154663086,1.8907884359359741,5.872119903564453,9.72119140625,8.276004791259766,74.73960876464844,181.55189514160156,145.93870544433594,8.731887817382812
exper0_location_5,9.12047004699707,214.25291442871094,8.056118965148926,10.563036918640137,8.421686172485352,15.888952255249023,11.451300621032715,10.611236572265625,3.762542963027954,9.197142601013184,415.52703857421875,6.358447074890137,9.517916679382324,6.963736534118652,5.08164644241333,13.516876220703125,10.11121940612793,9.385440826416016,6.115068435668945,382.8150329589844,7.03865909576416,4.999511241912842,5.958826065063477,4.328146457672119,4.544869422912598,5.648366928100586,6.366835117340088,2.4215681552886963,3.8060784339904785,4.912867069244385,2.9778707027435303,10.540544509887695,4.527889251708984,4.056669235229492,9.896600723266602,13.465219497680664,7.524567604064941,878.7387084960938,3.3582332134246826,6.092273712158203,3.725536584854126,15.604036331176758,30.852994918823242,28.645267486572266,3.1605443954467773,2.0977766513824463,3.753415822982788,5.867966175079346,8.842068672180176
exper0_location_6,148.91883850097656,5.369992733001709,7.586236953735352,7.288741588592529,10.155579566955566,5.819726467132568,7.02834939956665,6.701815605163574,10.419365882873535,6.226739883422852,269.1064453125,10.801263809204102,6.167749881744385,8.471790313720703,7.211936950683594,7.654928207397461,9.492693901062012,10.800278663635254,7.924411773681641,253.05555725097656,5.880748748779297,16.00491714477539,7.718790531158447,7.283931255340576,7.015610694885254,4.894737720489502,4.892360210418701,6.199426651000977,4.845437049865723,11.467209815979004,3.8732213973999023,14.931703567504883,34.073829650878906,7.663980484008789,5.263822078704834,13.92370319366455,7.656057834625244,958.1682739257812,10.175139427185059,12.46953010559082,6.087090969085693,1.6630067825317383,69.97689056396484,5.876608371734619,2.4544785022735596,3.8364815711975098,6.753109455108643,3.865607976913452,14.36342716217041
exper0_location_7,10.894824028015137,9.80892562866211,5.632333755493164,3.4264204502105713,7.90688419342041,5.837282180786133,5.764824390411377,156.05088806152344,4.350830078125,4.553267002105713,12.712445259094238,2.589613914489746,1.223201036453247,4.252341270446777,2.5558643341064453,4.326322078704834,2.7419095039367676,2.6594228744506836,3.9353013038635254,7.936048984527588,3.246176242828369,6.08981466293335,4.47968864440918,4.4412150382995605,6.14548921585083,9.114153861999512,4.243940353393555,3.137326240539551,4.82171106338501,3.388944387435913,3.366865634918213,8.250054359436035,4.680607318878174,4.947041034698486,3.24179744720459,5.945590972900391,5.300697326660156,1291.62744140625,10.602296829223633,6.626918792724609,2.141063928604126,4.621573448181152,351.5094909667969,47.877471923828125,15.678648948669434,4.008702278137207,3.423699140548706,6.328512668609619,4.602912425994873
exper0_location_8,257.78173828125,11.801168441772461,55.48356246948242,11.860810279846191,8.477006912231445,45.25394058227539,18.828094482421875,8.272141456604004,2.187224864959717,3.274791717529297,978.1079711914062,5.559344291687012,4.29234504699707,5.482999324798584,2.6429812908172607,7.924327373504639,7.793744087219238,6.058865547180176,4.823580741882324,3.4706544876098633,5.585440635681152,6.956897735595703,6.096736907958984,5.64023494720459,6.235895156860352,5.5629048347473145,4.857007026672363,3.875291585922241,5.510809421539307,5.080578804016113,228.03054809570312,18.98772430419922,23.12644386291504,3.7716307640075684,2.003412961959839,3.8844335079193115,4.132640838623047,1062.4478759765625,17.080846786499023,9.82787799835205,8.063512802124023,128.88140869140625,6.179510593414307,11.99924087524414,8.62253475189209,2.7149336338043213,5.152640342712402,10.778519630432129,5.903313159942627
exper0_location_9,660.6179809570312,220.84237670898438,261.04498291015625,244.50967407226562,11.414192199707031,17.213481903076172,14.960797309875488,9.454811096191406,10.616592407226562,11.746011734008789,54.034767150878906,4.556797504425049,5.488467216491699,14.402120590209961,9.330314636230469,6.829041004180908,21.20187759399414,5.922184944152832,10.991408348083496,22.618371963500977,13.143747329711914,6.125938415527344,11.021024703979492,11.113263130187988,14.91639518737793,8.699374198913574,11.621859550476074,6.097291946411133,14.007380485534668,5.188498020172119,4.409243583679199,5.7914533615112305,13.360610961914062,14.434135437011719,16.479816436767578,12.627910614013672,7.972758769989014,1028.75244140625,11.836793899536133,18.009265899658203,6.8546953201293945,3.6776957511901855,32.684627532958984,16.94148063659668,8.136274337768555,3.822152853012085,9.5462646484375,8.766664505004883,9.157388687133789
exper0_location_10,204.45382690429688,8.302956581115723,13.228652954101562,5.760229110717773,8.872326850891113,8.002511978149414,11.27538776397705,8.435477256774902,3.705543041229248,2.6588034629821777,16.125286102294922,3.53068208694458,4.555079936981201,3.9006502628326416,3.402843713760376,9.925058364868164,360.3025817871094,3.232821226119995,6.859530925750732,4.803896903991699,4.101180076599121,6.310384750366211,11.059694290161133,6.470348834991455,7.715295314788818,4.919440746307373,5.87385892868042,4.1092424392700195,4.439681529998779,10.538307189941406,2.8707969188690186,2.984574556350708,21.239612579345703,4.897653579711914,4.199827671051025,3.9952728748321533,4.913914680480957,359.28521728515625,8.348526954650879,9.608295440673828,178.0928497314453,2.54734468460083,8.060057640075684,10.07590389251709,6.55889368057251,3.5145461559295654,1.9805608987808228,3.000743865966797,6.170222282409668
exper0_location_11,22.933149337768555,20.291942596435547,16.136938095092773,7.206315040588379,5.705390453338623,9.616424560546875,15.494670867919922,203.41334533691406,530.1743774414062,703.4680786132812,23.63695526123047,12.34489917755127,5.125454902648926,8.00044059753418,9.61988353729248,13.99598503112793,16.23488998413086,46.80197525024414,10.613720893859863,20.791805267333984,14.922319412231445,1457.419677734375,17.297935485839844,5.395228385925293,9.975484848022461,6.984951972961426,10.89554500579834,7.14112663269043,23.81606674194336,10.286066055297852,10.138218879699707,6.424203395843506,14.489960670471191,116.0677490234375,39.79866027832031,27.520309448242188,8.778037071228027,1874.6219482421875,255.1757354736328,29.095184326171875,20.76545524597168,3.8749372959136963,8.353254318237305,77.12578582763672,11.868058204650879,119.7718734741211,5.317967891693115,6.460709095001221,16.432832717895508
exper0_location_12,16.479230880737305,14.554448127746582,12.982304573059082,16.991878509521484,20.440948486328125,16.20379066467285,11.509744644165039,91.27198791503906,1498.30419921875,2737.95654296875,32.02235412597656,609.3056030273438,41.34340286254883,244.0279998779297,68.122802734375,18.3212833404541,14.218415260314941,189.0037078857422,20.032957077026367,95.56050109863281,32.379188537597656,3680.2138671875,58.40791702270508,13.088160514831543,26.175710678100586,23.19684600830078,29.36965560913086,25.55922508239746,52.21947479248047,27.745586395263672,38.830902099609375,39.70589828491211,34.60190200805664,49.250770568847656,222.38714599609375,741.4690551757812,23.746410369873047,572.7212524414062,80.82583618164062,258.3218078613281,556.6463623046875,7.357443809509277,340.7943115234375,58.075199127197266,222.70701599121094,328.6500244140625,9.811931610107422,8.963197708129883,71.31731414794922
exper0_location_13,23.641735076904297,46.00429153442383,31.355674743652344,33.561431884765625,32.49216079711914,161.77479553222656,57.73899459838867,19.031309127807617,1348.754638671875,9230.314453125,159.52415466308594,55.591304779052734,53.4506721496582,61.11213684082031,45.443485260009766,58.10210418701172,48.303409576416016,688.7706909179688,81.54009246826172,856.91748046875,176.19566345214844,5642.56005859375,1964.7744140625,18.607177734375,34.36164093017578,26.477943420410156,56.45875930786133,41.60419464111328,26.82025718688965,42.03095245361328,24.395160675048828,33.48147201538086,51.25495147705078,146.48159790039062,465.3512878417969,106.4095230102539,11.797197341918945,26.907703399658203,18.32316780090332,35.86665725708008,96.49657440185547,52.46186828613281,70.17886352539062,127.27103424072266,17.559295654296875,832.1651000976562,320.9931945800781,25.831037521362305,63.12388610839844
exper0_location_14,8.131017684936523,6.336788654327393,7.959677696228027,9.953139305114746,7.586276054382324,10.246288299560547,8.4304780960083,21.51218605041504,2381.2587890625,7202.6494140625,626.92724609375,39.301734924316406,27.544891357421875,31.226720809936523,45.35350036621094,38.61006546020508,42.7093620300293,2311.480224609375,45.924957275390625,59.899864196777344,141.0301513671875,5062.03564453125,850.556396484375,21.205652236938477,15.946002006530762,22.144853591918945,77.28343963623047,12.967508316040039,30.810989379882812,19.819683074951172,23.32747459411621,32.846229553222656,8.507445335388184,40.6425666809082,369.93426513671875,83.90251159667969,25.100439071655273,11.725138664245605,16.162742614746094,24.42709732055664,17.706890106201172,6.973629951477051,180.4444580078125,35.906044006347656,56.46961212158203,969.2252197265625,12.480777740478516,15.105388641357422,56.43559646606445
exper0_location_15,4.602248668670654,8.391361236572266,7.6377363204956055,6.74777364730835,5.70363187789917,7.371126651763916,5.625576972961426,12.968228340148926,1854.7427978515625,4222.78759765625,36.582359313964844,16.865840911865234,25.083202362060547,25.162357330322266,15.609567642211914,10.621564865112305,9.637742042541504,180.60324096679688,12.336432456970215,29.229806900024414,19.09906768798828,4690.48583984375,46.21875762939453,6.156830787658691,9.10478401184082,12.970629692077637,21.687591552734375,5.328939914703369,16.64910888671875,17.741100311279297,4.893046855926514,17.428695678710938,11.823932647705078,27.310604095458984,77.19613647460938,50.263668060302734,7.874136447906494,8.995218276977539,12.232268333435059,27.674108505249023,18.62328338623047,40.36533737182617,83.8976821899414,209.60646057128906,7.714791774749756,649.4843139648438,909.917724609375,28.06918716430664,13.697735786437988
exper0_location_16,368.9947509765625,41.369171142578125,24.9234676361084,28.749408721923828,47.42430114746094,54.00758743286133,65.95890808105469,80.54950714111328,1310.26220703125,7341.23291015625,385.0614013671875,42.526039123535156,89.60152435302734,36.868106842041016,48.24018478393555,42.52018356323242,23.20009994506836,712.3724975585938,28.41715431213379,37.26606750488281,65.15992736816406,3853.960205078125,68.46742248535156,10.841155052185059,25.72524642944336,27.395503997802734,29.394102096557617,13.364248275756836,31.19246482849121,22.193744659423828,26.021120071411133,484.6577453613281,10.923940658569336,127.04166412353516,164.5877685546875,67.61954498291016,22.69835090637207,12.196184158325195,16.3680477142334,21.205093383789062,19.29533576965332,5.321351051330566,35.11115646362305,176.69644165039062,164.28912353515625,795.7099609375,17.062807083129883,21.706897735595703,48.34403991699219
exper0_location_17,23.830839157104492,13.78075122833252,21.369033813476562,17.89035415649414,25.579811096191406,34.187095642089844,54.804813385009766,14.46776008605957,2570.53955078125,4670.79931640625,86.76675415039062,49.487308502197266,66.1840591430664,18.19840431213379,20.08061981201172,20.75941276550293,20.87696647644043,292.867431640625,23.651456832885742,62.18470001220703,41.341365814208984,3998.073486328125,44.76175308227539,16.721155166625977,23.333133697509766,22.69399070739746,31.636018753051758,20.063766479492188,35.71854019165039,22.804439544677734,12.900503158569336,43.335655212402344,17.12941551208496,38.364036560058594,310.858642578125,62.76938247680664,26.520503997802734,23.989229202270508,79.08464050292969,53.308494567871094,25.404033660888672,13.228816986083984,18.586505889892578,289.3808898925781,51.6214714050293,222.7062225341797,6.987034320831299,7.403216361999512,45.53387451171875
