,q05_spot_factorsAstro_AMY,q05_spot_factorsAstro_AMY_CTX,q05_spot_factorsAstro_CTX,q05_spot_factorsAstro_HPC,q05_spot_factorsAstro_HYPO,q05_spot_factorsAstro_THAL_lat,q05_spot_factorsAstro_THAL_med,q05_spot_factorsAstro_WM,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_CA1,q05_spot_factorsExt_Hpc_CA3,q05_spot_factorsExt_Hpc_DG1,q05_spot_factorsExt_Hpc_DG2,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
exper0_location_0,0.00026006825937656685,0.0007991671591298655,0.0010215011076070367,0.001873851870186627,0.000676458832458593,0.003249106137081981,0.0011028844281099736,0.017531996779143813,0.0007023999089142307,0.005090997088700533,0.0003289792177383788,0.07454604841768742,0.037440208718180656,0.00036225139920134094,0.00040798053814796733,0.00032854581222636626,0.08410021588206291,0.12674814760684966,0.000357720660394989,0.0005003869504434988,0.0009160618559690192,0.3476595088839531,0.0129241562448442,0.004655439709313214,0.06668201759457588,0.0003168101568007842,5.1124495075782765e-05,2.6116885146620915e-05,6.362131935020444e-05,4.347924204921583e-05,0.00021030157076893372,0.12072547525167465,2.4232640771515435e-05,0.00022741562352166512,0.00027912204095628115,0.13463713005185127,0.0023093134979717436,0.07220387235283852,7.545752305304632e-05,4.366880421002861e-05,6.185146085044835e-05,0.00010343195899622514,0.000620637446991168,0.0005964355630567298,0.00013140490627847615,0.0002166287558793556,6.186443351907656e-05,0.00014989877308835275,0.0015199963934719564
exper0_location_1,0.00012013440027658362,0.00020768823233083822,0.0003670216960017569,0.00027682856452884155,0.0005408744269516319,0.034234185516834256,0.0031965967384167014,0.00017743460266501644,0.0011483631038572638,0.00119768125587143,0.000543097429908812,7.49930721212877e-05,0.02650861740112305,0.10648955591022968,0.0010560751950833946,0.0968003198504448,0.0001378891283820849,0.05456079207360744,0.00036859624960925433,0.0005281567049678415,0.0009140965586993844,0.15096491500735282,0.0966154683381319,1.9676775173138596e-05,0.025381804443895817,0.0001112046440539416,0.00018795949654304422,8.923134810174816e-05,0.0007854104362195358,0.0038546983385458586,0.00015512897880398668,0.09305925406515597,4.607693499565357e-05,0.0012621205416508022,0.0002927347741206177,0.00015842170250834897,2.0546216546790674e-05,0.0002742705357377418,0.0007527743378886953,0.00012474188260966912,0.024396802950650456,0.01301882714033127,7.281112484633923e-05,0.0006285055802436546,0.00014519262404064648,9.096736584979226e-06,2.2126529620436487e-05,9.047699786606245e-05,0.001875531330006197
exper0_location_2,0.00875226273201406,0.0008485578640829772,0.0004017541199573316,0.00026233544049318884,0.0007936917245388032,0.03045074185356498,0.0011934467765968295,0.00018943521718028933,8.862688264343888e-05,0.00021160286196391097,7.577226861030794e-05,6.78635227814084e-05,5.7634662334749015e-05,0.00020381066715344793,0.00013072765068500305,0.0003298326992080547,0.00025726050953380766,0.00011159460882481653,6.94019745424157e-05,2.1514546006073942e-05,0.00011316317177261228,0.16122106090188026,0.0037328382139094176,0.03650516364723444,0.0002607553207781166,4.523268980847206e-05,5.4477979210787454e-05,2.037101785390405e-05,5.105255841044709e-05,2.8821176692872543e-05,1.2345175582595402e-05,0.00014488298620563,0.009439965058118106,0.0003444033718551509,2.6245685967296597e-05,3.24575417835149e-05,0.0001081337897630874,0.19931988567113876,0.00017767137251212262,0.00039038281975081187,0.000656125828390941,0.020738075673580172,0.07691242173314095,0.00090043046802748,0.002324805362150073,2.2570258079213093e-05,0.002535406150855124,0.0002443222678266466,0.0006339209299767389
exper0_location_3,0.0002914787604822777,0.0013077099225483836,0.052282603457570076,0.00017679278607829474,9.491614837315866e-05,0.0005039916839450598,0.0003714947262778878,0.0002218493333202787,1.0604022781990352e-05,1.3325359032023699e-05,0.04326365049928427,2.3067675010679525e-05,6.945060863472464e-06,2.73566753094201e-05,3.39362468366744e-05,0.0004821990645723417,0.0014586044300813228,1.0232756767436513e-05,7.79066172981402e-05,0.000776402946212329,2.0503182258835296e-05,0.00011760189663618804,0.00022309636915451847,0.0006139967503258958,0.00035628635669127107,1.9025441179110204e-05,2.891283229473629e-05,2.119530126947211e-05,3.3677542887744494e-05,3.45495574947563e-05,4.4834855361841616e-05,8.452100300928579e-05,4.452038065210218e-05,2.0313474396971284e-05,1.0061738385047647e-05,1.937390170496656e-05,9.5478650109726e-06,0.100971445068717,1.6396919727412753e-05,0.22907468974590303,4.1076396519201816e-05,0.00012204323866171762,0.0008803533186437563,0.0001723877328913659,1.7802177444536935e-05,7.233237465698039e-06,0.04925734307616949,0.002605389477685094,0.0007827879278920592
exper0_location_4,2.292977733304724e-05,1.7268210194743004e-05,2.2518234072776976e-05,1.3257180853543105e-05,1.0907743489951827e-05,4.697845433838666e-05,2.5742607158463217e-05,8.090473602351268e-06,2.9411466493911574e-05,4.596304625010816e-05,8.695265933056362e-06,1.5243410916809808e-05,2.790310077216418e-06,3.739119765668875e-05,2.1622711392410567e-05,0.00011769510456360877,3.031185369763989e-05,1.1763061729652691e-05,0.00019262235509813765,0.01390045271255076,6.367000096361153e-05,7.367775397142396e-05,3.941408758691978e-05,0.00031061583576956763,0.0001784897642210126,3.0039856028452053e-05,1.271979572265991e-05,3.4044324934257022e-06,8.752264875511175e-06,3.3233896829187875e-06,2.126865672380518e-06,4.0173387424147224e-05,3.247238228141215e-05,2.6310190787626197e-05,1.9221328420826465e-05,2.2530058413394726e-05,8.386684794459142e-06,0.18231849744915962,1.3808843141305262e-05,0.433432337641716,7.980207215041447e-07,8.946588150138268e-06,1.3151622351870173e-05,7.80089154432062e-05,4.9204275273950775e-05,0.007013058080337942,0.03693464081734419,0.057479222863912584,0.00010769303480628878
exper0_location_5,0.00013510465578292497,0.07559169121086597,7.770912488922477e-05,0.00014069151511648668,0.0001444224195438437,0.0005798810918349773,0.00036750243598362433,0.00015505367482546715,3.696918986406672e-06,2.5023289595083043e-06,0.045780120790004736,1.1249952922298688e-05,4.663564959628275e-06,1.2956401315022959e-05,1.8507782715460053e-05,1.0750861292763148e-05,2.2920206902199425e-05,9.714025964058237e-06,8.905556751415133e-06,0.02939612306654453,6.322912167888717e-06,1.6236239389399998e-05,1.1200399512745207e-05,3.49308880913668e-06,5.72893939079222e-06,2.04438892978942e-06,4.625742371899833e-06,1.526154994735407e-06,2.9297976084308176e-06,1.5084382368968364e-06,1.4143313194381337e-06,3.59191251845914e-05,1.7410943110007795e-05,1.042392564158945e-05,4.783648491866188e-05,3.777959936996922e-05,3.387319827652391e-06,0.13521279245615006,2.2124099587017555e-06,1.3857007161277579e-05,1.0365674654622125e-06,0.001656000263756141,0.0008551696635549889,0.0014964906382374465,1.0094764320456308e-05,2.6070425406032886e-06,1.0578397041172139e-05,2.9103480392222993e-05,0.00020673032267950475
exper0_location_6,0.054810139909386636,3.9910944724397265e-05,0.00010408419620944187,4.3547516179387456e-05,4.889548490609741e-05,8.415910415351392e-05,6.672846502624454e-05,5.974211635475513e-05,9.077756067199517e-06,9.73746286945243e-06,0.023355046100914476,9.475513888901335e-06,3.904140885424567e-06,1.6746745495765938e-05,2.4734519502089825e-05,5.663189972437977e-06,2.1238482804619708e-05,7.83032359322533e-05,8.500701369484887e-06,0.01589714828878641,5.776504258392379e-06,0.00011700042850861792,1.1775533312174958e-05,1.0686355335565168e-05,9.477723415329821e-06,7.576982579848846e-06,5.419110675575213e-06,2.0070099594704517e-06,8.139725741784786e-06,4.543379873211961e-06,3.055294405385212e-06,0.00010361252316215541,0.0008821234776405618,3.2837833532539666e-05,6.640369588239993e-06,1.4241989538277268e-05,1.1969888919338701e-05,0.14960203394293786,1.441016243006743e-05,9.839462763920892e-05,9.468047301197659e-06,1.0380728917880332e-05,0.012146506877616047,4.98917666845955e-05,8.285421927212157e-06,1.1469977607703186e-05,6.393975781975314e-05,5.6370827587670645e-05,0.00030328452994581316
exper0_location_7,0.00024047239785431886,8.141596954374109e-05,4.00271337639424e-05,2.9719864141952715e-05,2.5734976952662694e-05,7.120170776033773e-05,3.121992576780031e-05,0.05670269709080458,2.2519665094478112e-06,1.824003885531056e-06,5.374533193389652e-05,1.9624059063971798e-06,3.9796037327732846e-07,1.396861256353077e-06,2.578202293079812e-06,8.963616835444554e-07,3.808109715919273e-06,9.563522553435178e-07,5.783223770094992e-07,1.366569568972409e-06,8.50508271810213e-07,5.583209963333502e-06,2.021986642830598e-06,1.0559787824604427e-06,4.9088031346400385e-06,8.989403750092605e-06,7.702696780143015e-06,6.625411765526224e-06,6.96811282523413e-06,7.607315296809247e-06,1.4117477917352517e-06,1.9318328668305185e-05,4.777611593453912e-06,7.330087373702555e-06,1.628047164103919e-06,5.935417107139074e-06,7.547801737928239e-06,0.2072022259235382,4.197189718979644e-06,1.1566212606339832e-05,1.0105944568294946e-06,2.0185375342407495e-05,0.1449827753007412,0.0076837982982397085,0.00016400638851337134,2.081825905406731e-05,1.774015254341066e-05,9.860166064754595e-05,4.9238086285186006e-05
exper0_location_8,0.10889335237443447,0.00014767221655347386,0.005522643378935754,0.0001971339945157524,0.00012501039309427143,0.004272133135236799,0.0009593163296813146,6.196430022100686e-05,1.4652426159500466e-06,1.069019083388412e-06,0.1218563511967659,3.440439820678876e-06,1.1283379535598214e-06,5.738256345466653e-06,2.8094975391468323e-06,6.05529653512349e-06,1.0230124007648556e-05,3.754856084015046e-06,2.6004976007243386e-06,3.0203007781892667e-06,3.54230029415703e-06,1.5039899290059111e-05,4.331174841354369e-06,1.6103588961868807e-06,3.5772122828348074e-06,3.334332131998963e-06,4.439117765286938e-06,2.0244901406840656e-06,1.0728586812547291e-05,3.107391876255861e-06,0.021373854763805867,0.0003406439165701158,0.00032705872581573203,7.308235080927262e-06,1.2213905279168102e-06,2.8841550033575913e-06,8.49374923745927e-06,0.16332328245043756,2.1674338677257767e-05,2.002421078941552e-05,3.8640396837763555e-06,0.08806848786771297,4.1715916268003646e-05,0.00014679881278425455,1.2279020029382082e-05,3.067257750899444e-06,2.9615112453029724e-05,0.0002449618317768909,0.0001024956629407825
exper0_location_9,0.339995539188385,0.06383978873491288,0.091552672162652,0.08445682898163796,8.881734174792655e-05,0.0006314003781881184,0.0003613869572291151,9.891186491586269e-05,1.4509845914290053e-05,2.694575750865625e-05,0.0010021739057265223,6.692635315630469e-06,1.978019713533286e-06,9.988872225221712e-05,2.8411651783244455e-05,1.7514727005618624e-05,0.0002167143247788772,1.0037443644250743e-05,2.8555461176438255e-05,0.00010250063423882239,1.9450622039585143e-05,1.731731535983272e-05,1.587185233802302e-05,2.7364145353203643e-05,6.745191567461006e-05,9.346019442091346e-06,2.9864821408409627e-05,7.3312950917170385e-06,4.283322541596135e-05,1.4378601690623329e-05,4.996269080947968e-06,1.2652405484914197e-05,0.0001005537069431739,0.0001055880384228658,2.136986258847173e-05,9.785004331206436e-05,8.932837454267429e-06,0.1588386908173561,2.3504286673414757e-05,0.00013848042362951674,1.4200039277056931e-05,2.0373759889480427e-05,0.0025135179283097384,0.0005960451293503866,1.855496075222618e-05,6.918402982591943e-06,7.226898378576152e-05,0.00014273141277953982,0.00021206010933383368
