,mean_spot_factorsAstro_AMY,mean_spot_factorsAstro_AMY_CTX,mean_spot_factorsAstro_CTX,mean_spot_factorsAstro_HPC,mean_spot_factorsAstro_HYPO,mean_spot_factorsAstro_THAL_lat,mean_spot_factorsAstro_THAL_med,mean_spot_factorsAstro_WM,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_CA1,mean_spot_factorsExt_Hpc_CA3,mean_spot_factorsExt_Hpc_DG1,mean_spot_factorsExt_Hpc_DG2,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
exper0_location_0,0.008779418654739857,0.01267506554722786,0.015223951078951359,0.019498063251376152,0.011442833580076694,0.022214103490114212,0.024703919887542725,0.06104607880115509,0.007114550098776817,0.02363508567214012,0.005072024650871754,0.1050984114408493,0.05927523598074913,0.007902559824287891,0.011625612154603004,0.005986208561807871,0.12918424606323242,0.16435247659683228,0.0054464093409478664,0.007047393824905157,0.009734551422297955,0.38027438521385193,0.03372674807906151,0.017617013305425644,0.09277933835983276,0.007252386771142483,0.0032504969276487827,0.0019833571277558804,0.00277769030071795,0.002526285592466593,0.004831426311284304,0.1652037501335144,0.003271366935223341,0.011337012983858585,0.006321009714156389,0.18020440638065338,0.01741490326821804,0.1060585156083107,0.003121939953416586,0.003414805280044675,0.004409461282193661,0.006508863531053066,0.017262663692235947,0.014127255417406559,0.005787875037640333,0.004989616572856903,0.004066969268023968,0.006306222174316645,0.03476014360785484
exper0_location_1,0.0048780678771436214,0.005431017838418484,0.010059190914034843,0.006703589111566544,0.010033604688942432,0.07955317944288254,0.022152407094836235,0.006105082109570503,0.0087672034278512,0.008555087260901928,0.0077828592620790005,0.002423744648694992,0.04559177905321121,0.14808399975299835,0.01239226944744587,0.12692221999168396,0.004029291216284037,0.08414337784051895,0.0052744853310287,0.005680673290044069,0.010306348092854023,0.17861250042915344,0.12368428707122803,0.001352306455373764,0.0484299510717392,0.0036507442127913237,0.0065188929438591,0.002873583696782589,0.010098248720169067,0.019548028707504272,0.004114456009119749,0.13646544516086578,0.00485844723880291,0.015029901638627052,0.006676711142063141,0.004136318806558847,0.0019539238419383764,0.00509070185944438,0.008839492686092854,0.005470159463584423,0.05404676869511604,0.042420897632837296,0.005836082622408867,0.012090414762496948,0.005000087432563305,0.0016620683018118143,0.001607004553079605,0.006440246477723122,0.030378613620996475
exper0_location_2,0.04373957961797714,0.013697704300284386,0.009388365782797337,0.009490960277616978,0.010892568156123161,0.071919746696949,0.01913403905928135,0.007272966206073761,0.003841887228190899,0.004334235098212957,0.0028339182026684284,0.003118345746770501,0.002475882414728403,0.005184822715818882,0.005090657621622086,0.004422025755047798,0.00598502904176712,0.003521647769957781,0.0028727154713124037,0.0015667031984776258,0.0030704534146934748,0.17884761095046997,0.014143255539238453,0.05307185649871826,0.0030708720441907644,0.001492842799052596,0.0023674124386161566,0.002046732697635889,0.004380861297249794,0.00200044852681458,0.0014704731293022633,0.006108760833740234,0.027522416785359383,0.006732276175171137,0.002333500422537327,0.002585410373285413,0.003650314873084426,0.2258114218711853,0.0035982958506792784,0.007908237166702747,0.008507408201694489,0.05429403483867645,0.14090599119663239,0.02166062965989113,0.02071976847946644,0.0017921923426911235,0.012021240778267384,0.006946018896996975,0.014449600130319595
exper0_location_3,0.007579691242426634,0.012274964712560177,0.09020467102527618,0.006262123119086027,0.004861989989876747,0.008106032386422157,0.009574253112077713,0.008101310580968857,0.0010370103409513831,0.0018738777143880725,0.06337596476078033,0.0016348689096048474,0.001057509332895279,0.0027018683031201363,0.0026736108120530844,0.006026037503033876,0.013710487633943558,0.00425402307882905,0.0027425053995102644,0.005885470192879438,0.0011985072633251548,0.0027259113267064095,0.003981540910899639,0.0054514482617378235,0.004350794944912195,0.0017996469978243113,0.00158743467181921,0.0018824561266228557,0.0030198488384485245,0.0030372284818440676,0.0021956542041152716,0.004594066180288792,0.0033675984013825655,0.0018396655796095729,0.001064007286913693,0.002376241609454155,0.0013393227709457278,0.12452135980129242,0.001055111177265644,0.26643282175064087,0.002220125636085868,0.005721189547330141,0.011574632488191128,0.00597714725881815,0.0024853122886270285,0.0011689095990732312,0.07502909004688263,0.021344464272260666,0.021212998777627945
exper0_location_4,0.001700091641396284,0.0020999452099204063,0.0023190374486148357,0.002128116087988019,0.002610683673992753,0.004201911855489016,0.002631991868838668,0.0019353247480466962,0.0032535868231207132,0.002635612152516842,0.0010576831409707665,0.0028444041963666677,0.0008125182939693332,0.0018994484562426805,0.002193315653130412,0.002404478844255209,0.0024978439323604107,0.0015419574920088053,0.003928219433873892,0.027887918055057526,0.0017454379703849554,0.0026606502942740917,0.0019676871597766876,0.0029252804815769196,0.0031714485958218575,0.002339528175070882,0.0022019008174538612,0.000614255084656179,0.004157133400440216,0.0007882393547333777,0.00135173334274441,0.0027143778279423714,0.0020714635029435158,0.0027451899368315935,0.0025729862973093987,0.0016532441368326545,0.0012529739178717136,0.20881150662899017,0.0016062733484432101,0.4760332405567169,0.0007286510081030428,0.002074352465569973,0.0033070219215005636,0.0075966594740748405,0.004075987264513969,0.024557648226618767,0.06388251483440399,0.1057705208659172,0.011390585452318192
exper0_location_5,0.005703899543732405,0.11905757337808609,0.004482992924749851,0.006354257930070162,0.0054921540431678295,0.009680621325969696,0.007845344953238964,0.006554150953888893,0.0005229001399129629,0.001322506694123149,0.061183057725429535,0.0010471487184986472,0.0011219845619052649,0.0016081189969554543,0.0014723793137818575,0.001930620288476348,0.002128131687641144,0.0017769861733540893,0.0008541385759599507,0.04230858385562897,0.001050123362801969,0.0007177545339800417,0.000805779593065381,0.0005608891369774938,0.0006622695946134627,0.0008749825647100806,0.0013804443879052997,0.0003783117572311312,0.0011327019892632961,0.0009079112787730992,0.000497178640216589,0.002773204119876027,0.0010059537598863244,0.001288034487515688,0.002116733929142356,0.0029856497421860695,0.0013238433748483658,0.15645232796669006,0.0006437995471060276,0.0015310555463656783,0.0008514742949046195,0.017118940129876137,0.017375551164150238,0.022384943440556526,0.001556589500978589,0.000689278356730938,0.0013207118026912212,0.004252864047884941,0.011534311808645725
exper0_location_6,0.09313316643238068,0.002984041115269065,0.004221518989652395,0.004384589847177267,0.006622912362217903,0.0035457611083984375,0.0048151565715670586,0.004139450844377279,0.001448031165637076,0.000895377597771585,0.039623767137527466,0.0017788192490115762,0.0007270638016052544,0.0019563701935112476,0.002089616609737277,0.0010933573357760906,0.001997948158532381,0.0020448623690754175,0.0011068626772612333,0.02796761691570282,0.0008773701265454292,0.0022977457847446203,0.0010437690652906895,0.0009439333807677031,0.0010223017306998372,0.0007582385442219675,0.001060752896592021,0.0009685117402113974,0.0014420202933251858,0.002119170967489481,0.0006466635386459529,0.003928510006517172,0.007570128887891769,0.002433395478874445,0.0011258525773882866,0.0030873140785843134,0.0013469794066622853,0.17059390246868134,0.001950651640072465,0.0031337302643805742,0.0013912089634686708,0.0018244592938572168,0.039409101009368896,0.004592298064380884,0.0012088476214557886,0.0012605772353708744,0.0023762090131640434,0.0028016366995871067,0.018736816942691803
exper0_location_7,0.0068135629408061504,0.005450701806694269,0.003134233644232154,0.0020611840300261974,0.0051564378663897514,0.0035564634017646313,0.003949511330574751,0.09638670086860657,0.0006046563503332436,0.0006547395023517311,0.0018718064529821277,0.0004264739400241524,0.00014419258513953537,0.0009819837287068367,0.0007405465585179627,0.0006179307820275426,0.0005770959542132914,0.0005035206559114158,0.000549673626665026,0.0008770896820351481,0.00048430811148136854,0.0008742840145714581,0.0006057638092897832,0.00057554233353585,0.0008955093799158931,0.0014118645340204239,0.0009201649809256196,0.0004901317297481,0.0014349587727338076,0.0006262865499593318,0.0005621243035420775,0.0021705792751163244,0.0010398835875093937,0.0015707392012700438,0.0006933711119927466,0.001318319234997034,0.0009325849241577089,0.22996394336223602,0.0020325379446148872,0.0016654168721288443,0.0004893412697128952,0.005070254672318697,0.19796089828014374,0.03741397708654404,0.007721839006990194,0.0013171626487746835,0.0012046939227730036,0.004586647730320692,0.00600441824644804
exper0_location_8,0.16121551394462585,0.00655776122584939,0.03087500110268593,0.007134946528822184,0.0055282460525631905,0.027571730315685272,0.01289924792945385,0.005109389312565327,0.0003039696894120425,0.0004709007916972041,0.14401870965957642,0.0009155473671853542,0.0005059873219579458,0.001266176113858819,0.0007657882524654269,0.00113183562643826,0.0016403667395934463,0.0011471521575003862,0.0006737467483617365,0.00038357614539563656,0.0008333128062076867,0.0009987668599933386,0.0008244285127148032,0.0007309252396225929,0.0009086817735806108,0.000861742882989347,0.0010530875297263265,0.0006054210825823247,0.0016400383319705725,0.0009389042970724404,0.03807149454951286,0.004995644558221102,0.005137963220477104,0.001197532401420176,0.00042849985766224563,0.0008612977690063417,0.0007270813221111894,0.18915997445583344,0.003274528542533517,0.002469855360686779,0.0018429199699312449,0.14139360189437866,0.003480136627331376,0.009376839734613895,0.004246653523296118,0.0008920622058212757,0.0018130537355318666,0.007811838295310736,0.007700762711465359
exper0_location_9,0.4131472110748291,0.12271950393915176,0.14526396989822388,0.14708632230758667,0.007443704176694155,0.010487593710422516,0.010249730199575424,0.005839868448674679,0.001475442899391055,0.00168902229052037,0.00795618537813425,0.0007504418026655912,0.0006469881627708673,0.0033258511684834957,0.0027034052181988955,0.0009753935737535357,0.0044624088332057,0.0011212737299501896,0.0015352556947618723,0.002499776426702738,0.001960963476449251,0.0008794702007435262,0.0014903119299560785,0.001440180349163711,0.002173591172322631,0.0013476107269525528,0.0025198287330567837,0.0009525550412945449,0.0041686492040753365,0.0009588477551005781,0.0007361572352237999,0.001523721730336547,0.002968307351693511,0.0045829894952476025,0.003524785628542304,0.0027999929152429104,0.001402698690071702,0.18316097557544708,0.0022692044731229544,0.004525931552052498,0.0015666447579860687,0.004034743644297123,0.018407102674245834,0.013238983228802681,0.004007172305136919,0.0012558691669255495,0.0033590367529541254,0.00635372381657362,0.011945638805627823
