,q05_nUMI_factorsAstro_AMY,q05_nUMI_factorsAstro_AMY_CTX,q05_nUMI_factorsAstro_CTX,q05_nUMI_factorsAstro_HPC,q05_nUMI_factorsAstro_HYPO,q05_nUMI_factorsAstro_THAL_lat,q05_nUMI_factorsAstro_THAL_med,q05_nUMI_factorsAstro_WM,q05_nUMI_factorsExt_Amy_1,q05_nUMI_factorsExt_Amy_2,q05_nUMI_factorsExt_ClauPyr,q05_nUMI_factorsExt_Hpc_CA1,q05_nUMI_factorsExt_Hpc_CA3,q05_nUMI_factorsExt_Hpc_DG1,q05_nUMI_factorsExt_Hpc_DG2,q05_nUMI_factorsExt_L23,q05_nUMI_factorsExt_L25,q05_nUMI_factorsExt_L56,q05_nUMI_factorsExt_L5_1,q05_nUMI_factorsExt_L5_2,q05_nUMI_factorsExt_L6,q05_nUMI_factorsExt_L6B,q05_nUMI_factorsExt_Pir,q05_nUMI_factorsExt_Thal_1,q05_nUMI_factorsExt_Thal_2,q05_nUMI_factorsExt_Unk_3,q05_nUMI_factorsInh_1,q05_nUMI_factorsInh_2,q05_nUMI_factorsInh_3,q05_nUMI_factorsInh_4,q05_nUMI_factorsInh_5,q05_nUMI_factorsInh_6,q05_nUMI_factorsInh_Lamp5,q05_nUMI_factorsInh_Meis2_1,q05_nUMI_factorsInh_Meis2_2,q05_nUMI_factorsInh_Meis2_3,q05_nUMI_factorsInh_Meis2_4,q05_nUMI_factorsInh_Pvalb,q05_nUMI_factorsInh_Sst,q05_nUMI_factorsInh_Vip,q05_nUMI_factorsLowQ_2,q05_nUMI_factorsMicro,q05_nUMI_factorsNb_1,q05_nUMI_factorsNb_2,q05_nUMI_factorsOPC_1,q05_nUMI_factorsOPC_2,q05_nUMI_factorsOligo_1,q05_nUMI_factorsOligo_2,q05_nUMI_factorsUnk_1
exper0_location_0,0.055334114097058774,0.05216134246438742,0.039510584622621546,0.06491586212068798,0.10680295825004579,0.07791194431483746,0.06228487584739924,0.08633175753057004,0.06727239452302457,0.01501101232133806,0.0422516331076622,0.019327956438064578,73.10073280334473,0.05190914012491703,0.1102817565202713,0.06365669481456279,0.08298825025558473,0.13177658393979075,0.028169894032180315,0.011092224810272456,0.05604874566197396,481.2420455932617,0.029565191082656386,0.016717389086261393,0.012861466780304911,0.0635075356811285,0.054053224809467795,0.035202547907829285,0.06282152701169252,0.023924655467271808,0.23311636224389076,58.60411548614502,0.015969498921185734,0.08673085682094099,0.10190222226083279,0.23829488456249237,0.0320115402340889,0.2056345283985138,0.17239497527480124,0.007197816018015147,0.05454809851944447,0.09664172306656837,0.21269122287631037,0.12213196083903313,0.01360973077826202,0.0158331626560539,0.029311013221740723,0.022800446394830944,0.3298058852553368
exper0_location_1,0.019184498582035303,0.0447116369381547,0.028539638314396147,0.04975799564272165,0.02524157408624888,0.01250151302665472,0.02327984496951103,0.12326896451413631,0.07482594773173333,0.06286834105849266,0.037684549763798716,0.06029024105519057,0.019164197705686094,0.24755961149930955,0.16318634599447251,0.07114950902760028,0.07258587330579758,0.6956937223672868,0.03174321763217449,0.010200124979019166,0.16932439282536507,5.231464385986328,0.04843385349959135,0.0459487084299326,0.4907167583703995,24.185489082336428,0.04258506800979377,0.03832088615745306,0.01866434141993523,0.03767012041062117,0.6178609848022462,150.43076095581054,0.0396201515570283,0.12519846223294737,0.04516115654259921,0.04055701494216919,0.02653607986867428,0.1285887025296688,0.10639048330485822,7.155754280090332,0.024091291148215534,9.777458715438842,0.8888731479644776,0.8264785528182984,0.06607708968222141,0.011931818723678591,0.0770449321717024,0.0893559467047453,0.6888285875320435
exper0_location_2,0.16701351180672647,0.22433600649237634,0.13122655898332597,0.3492129042744636,0.11145476661622525,0.054606299288570886,0.11692264899611474,6.544000959396363,0.005818226677365601,0.013435236830264331,0.01320323729887605,0.0064362069126218556,0.005270972824655474,0.004076903336681426,0.0037638248759321873,0.009494630014523865,0.00931372996419668,0.07189505062997342,0.014503976423293354,0.021850950550287965,0.010733564849942924,26.384727573394777,0.01326683321967721,2.7003495812416074,0.046984621137380604,0.013494497071951628,0.01241666148416698,0.01024556146003306,0.007342373533174395,0.006890561641193926,0.029603664670139557,0.028652768675237895,0.02757629416882992,0.041320671886205675,0.008406963385641576,0.02029177499935031,0.07031921967864037,131.95668563842773,0.037396551109850414,0.012312548980116845,0.03976448159664869,1.7638842165470126,0.047755525819957255,0.07342556901276112,0.027084501460194588,1.3829751849174499,0.17733856439590456,0.06198598071932793,0.1267817109823227
exper0_location_3,0.09744464829564095,0.15554176270961761,0.13859879225492477,0.0822843074798584,0.08730086833238603,0.060651919804513454,0.04438453819602728,0.055848726816475396,0.015233692526817322,0.00626521755475551,0.03725535850971937,0.0029146291781216864,0.006932234019041061,0.007831944688223303,0.006349532050080598,0.02376678166911006,0.022222990915179253,0.03149017076939344,0.009159120824187995,0.007162207877263427,0.022139563597738745,0.08515004627406597,0.04510085210204124,0.060444241017103204,0.049206471629440786,0.014523467142134906,0.015271384082734586,0.013758039241656663,0.029921655729413032,0.024478830117732286,0.17397075369954107,10.862791681289673,0.013428918225690723,0.012474051956087352,0.0017028043221216649,0.0030360494274646044,0.008780322736129165,0.00598491569980979,0.015175671968609094,57.20322723388672,0.028958560526371004,0.8528343915939331,0.41892746537923814,0.1336031071841717,0.09268367476761341,7.257296252250671,0.37084646075963973,0.1788651034235954,0.149176349490881
exper0_location_4,0.004919359344057739,0.006616240087896586,0.003932696499396116,0.0031418062513694166,0.005225966847501696,0.006003943854011595,0.009515496622771024,0.012860342161729932,0.001161395397502929,0.0009385271056089552,0.001811404124600813,0.002361738216131926,0.0010918420040979984,0.00120606561540626,0.0018857209128327669,0.002728631242644042,0.003377526707481593,0.018525036051869392,0.003047752240672708,0.0059387353248894215,0.00658874991349876,0.02863400084897876,0.003021864301990718,0.007373086968436838,0.007420715456828475,0.0048453360330313455,0.004066669975873084,0.002461622655391693,0.0017761056136805565,0.002021685999352485,0.002213099237997085,0.01926800981163979,0.005355850537307561,0.001552720804465935,0.002611103351227939,0.0031599106965586547,0.09918118938803673,0.13287883177399637,0.019626337848603726,230.7194938659668,0.004696163977496327,0.04328113012015819,0.01171149625442922,33.045425987243654,0.005138720897957683,0.11914934255182745,0.14172460362315178,0.10219758339226247,0.029519568569958212
exper0_location_5,0.02131806341931224,0.012231056345626712,0.014266786351799968,0.018205318693071605,0.01694880584254861,0.011726307403296232,0.0324244468472898,0.1984211429953575,0.0048916084226220844,0.005406007426790893,0.014805463841184975,0.04562969487160445,0.009861584566533566,0.020695196557790042,0.04327463805675506,32.33549156188965,0.14657471105456352,0.09592350870370864,0.058956550993025304,0.032040618173778054,0.02229975862428546,0.049199169687926765,0.012922488106414677,0.0026435844134539365,0.0038725911523215476,0.0026234442018903794,0.004122942709363997,0.005223512439988554,0.0017045888467691842,0.0019724093144759536,0.002806612476706505,0.0035748870810493826,0.017762509081512688,0.002113661717157811,0.003975232806988061,0.0027670138282701374,0.05033836029469967,1.524940013885498,0.0325001759454608,0.006927313539199531,0.04398232474923135,0.015560063300654294,4.2709743022918705,0.6751896739006042,0.0021904808352701368,0.005692816316150129,0.0035823274869471794,0.004390276456251741,0.07660236470401287
exper0_location_6,0.017672309558838608,0.0065163364866748456,0.043558083847165106,0.011216324381530285,0.02491007186472416,0.0861851278692484,0.034293096885085105,0.016667980700731277,0.0011831222218461335,0.0014030433783773335,0.015368298813700677,0.005925333895720542,0.001902115938719362,0.0034364219522103672,0.0050552126718685034,0.004524209117516875,0.011107784137129784,0.0019390265690162778,0.007655193167738618,0.034913746267557146,0.0021494965185411274,0.011172946123406292,0.003525935392826796,0.0010962733242195102,0.0007708309887675569,0.006057945219799876,0.0020267698098905386,0.0010903277609031648,0.009875939739868046,0.0019966784166172147,0.0033122448134236043,0.007544463034719229,0.008831454766914248,0.0024082391522824765,0.0019930661655962467,0.0008842248062137514,0.003431947098579258,78.81612396240234,0.0036224345094524333,0.012001127656549216,0.002092554059345275,0.004624872421845794,0.020288208778947592,0.027501031383872037,0.009371476061642172,0.006508258730173111,0.0053038636688143015,0.009077450074255465,0.07646965645253659
exper0_location_7,0.013723800517618656,0.013235227111727,0.009340928168967366,0.022931985277682542,0.013503755768761038,0.0073303716955706475,0.012390679260715843,0.020616189204156397,0.006898701027967036,0.005829220567829908,0.009770387364551426,0.030325464718043812,0.002097874239552766,0.00765933720394969,0.005286811874248088,0.008060762751847505,0.01676011234521866,0.01175969410687685,0.002088970353361219,0.005979130207560957,0.0035122102941386405,0.01390842432156205,0.006569296610541642,0.015803300822153688,0.013855507178232074,0.006594654894433916,0.016836627200245858,0.006083784485235811,0.014422904886305331,0.014314426062628628,0.03283346220850945,0.01893458394333721,0.015573633834719661,0.005236819642595947,0.0010674087912775577,0.004922104859724642,0.09455667547881604,41.1452522277832,0.9369741201400756,0.017303455900400878,0.020221781078726055,1.6518235206604004,0.06568504385650158,0.34898107051849364,0.003299124957993627,0.0073227301938459275,0.0043487217975780364,0.006305055296979845,0.08574367053806782
exper0_location_8,1.5183063268661499,0.035199084877967836,0.08695324920117857,0.05991130955517292,0.2055725283920765,0.9363735228776933,0.09250893779098988,0.07358863465487957,0.0018407688476145267,0.0024754755315370865,0.1310611218214035,0.004348277999088168,0.004732801788486541,0.003531399683561176,0.007168245571665466,0.008486853213980794,0.006549089960753918,0.017197798658162358,0.00558964479714632,0.0037078312714584174,0.009095432376489044,0.08498886749148368,0.0025818913243710996,0.008486245712265373,0.008687614742666482,0.01576257650740445,0.008764645596966148,0.011017701495438815,0.00836283387616277,0.029417892917990688,0.031162228900939226,0.060360565222799784,0.010605430789291858,0.0041933813598006965,0.002623467636294663,0.004706487827934325,0.007957794424146415,24.81369905471802,0.0732501331716776,0.005535895959474147,0.012186198076233268,82.49297294616699,0.007323478534817696,0.04018429722636938,0.13601077869534495,0.007650136831216514,1.027676624059677,0.1018964946269989,0.03216818450018764
exper0_location_9,0.30621152669191365,108.34982681274414,0.0571348486468196,0.09792134538292885,0.1884152576327324,0.3324268653988839,0.13734200820326803,0.6240986675024033,0.0010492594796232882,0.0009685302211437375,0.0034884970635175707,0.00184991208370775,0.0009881240490358322,0.011790370289236308,0.007426803815178574,0.0020238574710674585,0.0013289154041558507,0.0033619128167629245,0.0006871082936413587,0.003027524775825441,0.0007508041337132455,0.007319610170088709,0.0018463723361492157,0.006950768106617035,0.001320030796341598,0.0019871909404173493,0.002520095463842154,0.0026021005352959035,0.00410347820725292,0.002717319712974131,0.001973269868176431,0.006244428688660264,0.005976689723320306,0.0016046790522523224,0.0016266598424408585,0.0006529961159685626,0.005902123730629683,21.83649101257324,0.0068055256502702844,0.15592807233333586,0.0023004824179224674,0.020099250786006453,0.00497156628407538,0.023918729182332756,0.021536606177687646,0.05950132217258216,0.01916408659890294,0.018046360556036232,0.03895364589989185
