,mean_spot_factorsAstro_AMY,mean_spot_factorsAstro_AMY_CTX,mean_spot_factorsAstro_CTX,mean_spot_factorsAstro_HPC,mean_spot_factorsAstro_HYPO,mean_spot_factorsAstro_THAL_lat,mean_spot_factorsAstro_THAL_med,mean_spot_factorsAstro_WM,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_CA1,mean_spot_factorsExt_Hpc_CA3,mean_spot_factorsExt_Hpc_DG1,mean_spot_factorsExt_Hpc_DG2,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
exper0_location_0,0.043591003865003586,0.05231453478336334,0.05431465059518814,0.07733844220638275,0.6102661490440369,0.08364217728376389,0.059357527643442154,0.059533555060625076,0.035052746534347534,0.03657124936580658,0.03425781428813934,0.042806755751371384,0.42133378982543945,0.05445360764861107,0.7143142819404602,0.06631708890199661,0.2597946226596832,0.06111086532473564,0.044991910457611084,0.03924810141324997,0.5919346213340759,1.8090900182724,0.027552476152777672,0.19932550191879272,0.12878923118114471,0.08777119964361191,0.06313663721084595,0.04314393550157547,0.0591445192694664,0.052006080746650696,0.3878370523452759,0.5777166485786438,0.038069333881139755,0.04284912720322609,0.09164373576641083,0.6786722540855408,0.5710871815681458,0.12050317227840424,0.06811577826738358,0.022089576348662376,0.051852643489837646,0.012746978551149368,0.08831462264060974,0.032504815608263016,0.05470625311136246,0.012981724925339222,0.03199736773967743,0.048113975673913956,0.0804864689707756
exper0_location_1,0.01779819279909134,0.01886747218668461,0.01664665900170803,0.01720728911459446,0.12304993718862534,0.020222129300236702,0.035438504070043564,0.025717653334140778,0.032600730657577515,0.058069031685590744,0.18093039095401764,0.056555502116680145,0.03702566400170326,0.47573336958885193,0.3525601029396057,0.16098856925964355,0.04826118052005768,0.04779357090592384,0.04820156842470169,0.04466520622372627,0.573310136795044,0.6047829389572144,0.5700517296791077,0.014200599864125252,0.3869735598564148,0.2342337965965271,0.07469098269939423,0.029526978731155396,0.048902034759521484,0.03630909323692322,0.05445757508277893,1.1696054935455322,0.09520464390516281,0.12642738223075867,0.06419848650693893,0.04508776217699051,0.02862108126282692,0.11573903262615204,0.08375057578086853,0.13053001463413239,0.029798462986946106,0.35574981570243835,0.1875692456960678,0.163075789809227,0.04083927720785141,0.013340936042368412,0.010708417743444443,0.03287821635603905,0.09267958998680115
exper0_location_2,0.8220565319061279,0.09654974192380905,0.04612482339143753,0.041827067732810974,0.03554202988743782,0.050313834100961685,0.029723072424530983,0.04937309771776199,0.029019461944699287,0.03165724128484726,0.021326269954442978,0.020635422319173813,0.02404484711587429,0.017262380570173264,0.023756058886647224,0.033463429659605026,0.046577371656894684,0.03230994939804077,0.0821826159954071,0.015985632315278053,0.028692033141851425,0.4567526578903198,0.05612694099545479,0.04776466265320778,0.5712287425994873,0.02398223988711834,0.026967259123921394,0.022493740543723106,0.03788880258798599,0.02863829769194126,0.12019836157560349,0.09798181056976318,0.025113651528954506,0.04915522038936615,0.031154949218034744,0.04883478581905365,0.06793542206287384,1.4787009954452515,0.016014020889997482,0.034114401787519455,0.2214236706495285,0.1548524796962738,0.5392259359359741,0.04563487321138382,0.06165137514472008,0.033737361431121826,0.009811275638639927,0.015254605561494827,0.07247181236743927
exper0_location_3,0.04547327011823654,0.10457739233970642,0.08846039324998856,0.27305057644844055,0.037416040897369385,0.021886682137846947,0.03280940279364586,0.05239998176693916,0.05918137729167938,0.03142743185162544,0.30598828196525574,0.03973866254091263,0.0250947754830122,0.03298456594347954,0.042203035205602646,0.056139495223760605,0.053050752729177475,0.06857291609048843,0.03215581923723221,0.04225767031311989,0.03585921227931976,0.09223675727844238,0.13204939663410187,0.10117251425981522,0.04989806190133095,0.030211152508854866,0.0306857917457819,0.030210278928279877,0.04218091815710068,0.042540278285741806,0.11745857447385788,0.27894145250320435,0.07412990927696228,0.030543658882379532,0.01887281984090805,0.016661064699292183,0.01894146390259266,0.24599502980709076,0.10681138932704926,1.0773992538452148,0.13263489305973053,0.06016426905989647,0.11302364617586136,0.05813640356063843,0.055549297481775284,0.039200033992528915,0.19309061765670776,0.11229582875967026,0.10638712346553802
exper0_location_4,0.02739998884499073,0.015105240978300571,0.02152978628873825,0.014684063382446766,0.0536402203142643,0.011764354072511196,0.01877223514020443,0.0203720536082983,0.020800011232495308,0.011886835098266602,0.006530002690851688,0.015060284174978733,0.02849475108087063,0.021333666518330574,0.02043786644935608,0.028946109116077423,0.014762889593839645,0.017597466707229614,0.008443200960755348,0.4199340343475342,0.011244137771427631,0.008617191575467587,0.015254536643624306,0.017847072333097458,0.016900522634387016,0.2617228031158447,0.034409474581480026,0.01951773650944233,0.026686612516641617,0.02519908919930458,0.022344941273331642,0.027720211073756218,0.0580296516418457,0.07455592602491379,0.02472325973212719,0.026731790974736214,0.023409010842442513,0.80539470911026,0.02619384415447712,2.510836601257324,0.013479071669280529,0.01962008699774742,0.0703263133764267,0.2516639530658722,0.00979041587561369,0.09361961483955383,0.22150056064128876,0.021910348907113075,0.06008594483137131
exper0_location_5,0.0233625378459692,0.036493755877017975,0.04198581725358963,0.03805672749876976,0.16644816100597382,0.03070010058581829,0.0861157700419426,0.031704921275377274,0.05009099096059799,0.018825795501470566,0.39000412821769714,0.02288419008255005,0.021673500537872314,0.34723395109176636,0.04557311162352562,0.10545164346694946,0.03592117875814438,0.025743557140231133,0.020494448021054268,0.13277658820152283,0.04196106269955635,0.008881811052560806,0.02372216247022152,0.04434076324105263,0.014486478641629219,0.0231104027479887,0.011542698368430138,0.015683235600590706,0.023794183507561684,0.020548485219478607,0.01196698285639286,0.01793191209435463,0.013034436851739883,0.03077404387295246,0.014822334051132202,0.024121539667248726,0.08805373311042786,0.5246796011924744,0.017706388607621193,0.019492417573928833,0.013784138485789299,0.07023169100284576,0.21595440804958344,0.10761919617652893,0.04290706664323807,0.013408764265477657,0.009877690114080906,0.017644628882408142,0.04289407283067703
exper0_location_6,0.025454865768551826,0.022099850699305534,0.01685228757560253,0.15497377514839172,0.025964198634028435,0.03120138682425022,0.0155273312702775,0.08148662745952606,0.012717927806079388,0.009734446182847023,0.4090655446052551,0.014657929539680481,0.0050018467009067535,0.012687083333730698,0.014247260056436062,0.020842093974351883,0.020822081714868546,0.015617724508047104,0.01269471924751997,0.053043466061353683,0.007721590343862772,0.01274474523961544,0.013795539736747742,0.008302507922053337,0.005941969342529774,0.01124894805252552,0.02244807593524456,0.021735381335020065,0.02567562460899353,0.0152903962880373,0.017404591664671898,0.04367668926715851,0.021250436082482338,0.02861497923731804,0.01679370552301407,0.011639517731964588,0.01465813722461462,1.0130566358566284,0.0135366041213274,0.1308545619249344,0.015053128823637962,0.009592296555638313,0.043682437390089035,0.023299867287278175,0.05949268862605095,0.015795355662703514,0.011920994147658348,0.015248757787048817,0.047924380749464035
exper0_location_7,0.03138037398457527,0.09716355800628662,0.040614090859889984,0.07400685548782349,0.02139422483742237,0.019307570531964302,0.025086751207709312,0.04018792137503624,0.015536828897893429,0.012581284157931805,0.0876232236623764,0.025791531428694725,0.021492332220077515,0.023660343140363693,0.016389651224017143,0.03104250878095627,0.037785641849040985,0.02185714989900589,0.026604974642395973,0.015884792432188988,0.02584857866168022,0.12315703928470612,0.014467454515397549,0.03267635405063629,0.035353656858205795,0.009949500672519207,0.020626256242394447,0.02266734652221203,0.031036490574479103,0.01173795573413372,0.06504379212856293,0.03384321182966232,0.2784650921821594,0.02249697968363762,0.0146630285307765,0.02147829346358776,0.08818773925304413,0.7470365762710571,0.13759620487689972,0.02169564552605152,0.01721920818090439,0.025471724569797516,0.058906190097332,0.06366220861673355,0.1221134141087532,0.027813035994768143,0.019848499447107315,0.030624642968177795,0.07322593033313751
exper0_location_8,0.0982249304652214,0.6139175891876221,0.022584155201911926,0.049265116453170776,0.017828691750764847,0.027105912566184998,0.02013409323990345,0.02345569059252739,0.009838267229497433,0.006136006209999323,0.7201929092407227,0.009723163209855556,0.00892726518213749,0.021858809515833855,0.02275061421096325,0.012694857083261013,0.024432171136140823,0.03666944056749344,0.01587487757205963,0.017860624939203262,0.014516434632241726,0.022426877170801163,0.015405181795358658,0.005650999955832958,0.009762056171894073,0.02240593731403351,0.016860634088516235,0.02490020915865898,0.03188294917345047,0.027820724993944168,0.023104161024093628,0.28535667061805725,0.01543615385890007,0.017894484102725983,0.014609985053539276,0.008474958129227161,0.010304742492735386,0.9627957344055176,0.01363673061132431,0.01777663081884384,0.02685467340052128,0.48918041586875916,0.06487250328063965,0.058940716087818146,0.1311541050672531,0.005730763543397188,0.0057189506478607655,0.010590281337499619,0.039694927632808685
exper0_location_9,1.8986766338348389,0.561526894569397,0.11174983531236649,0.1053735762834549,0.10903729498386383,0.047480031847953796,0.040221039205789566,0.4877481162548065,0.02848389931023121,0.008156043477356434,0.08062510937452316,0.013322670944035053,0.004641694948077202,0.023815767839550972,0.01708078198134899,0.00613632146269083,0.010725037194788456,0.009068026207387447,0.009715002961456776,0.01564769633114338,0.008063560351729393,0.012041878886520863,0.0117625892162323,0.12040368467569351,0.021635031327605247,0.010987835936248302,0.01396271213889122,0.010079418309032917,0.02099749445915222,0.018422260880470276,0.27072060108184814,0.015943661332130432,0.013371543027460575,0.020066212862730026,0.013823441229760647,0.00963522307574749,0.009884008206427097,0.7161163091659546,0.023189418017864227,0.023295119404792786,0.024594439193606377,0.03060164675116539,0.022943779826164246,0.03219675272703171,0.050832875072956085,0.14838548004627228,0.020976392552256584,0.03034139610826969,0.03488694876432419
