,q05_spot_factorsAstro_AMY,q05_spot_factorsAstro_AMY_CTX,q05_spot_factorsAstro_CTX,q05_spot_factorsAstro_HPC,q05_spot_factorsAstro_HYPO,q05_spot_factorsAstro_THAL_lat,q05_spot_factorsAstro_THAL_med,q05_spot_factorsAstro_WM,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_CA1,q05_spot_factorsExt_Hpc_CA3,q05_spot_factorsExt_Hpc_DG1,q05_spot_factorsExt_Hpc_DG2,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
exper0_location_0,0.0010857248969841748,0.002123170148115605,0.002135376539081335,0.006010106182657182,0.38019892424345014,0.01034953994676471,0.0018378371139988303,0.0038586114416830244,0.0011432282044552267,0.0012243100092746318,0.002030884334817529,0.0039177859434857965,0.28438072502613065,0.005454867240041495,0.38402156680822375,0.0049349927809089434,0.0712600689381361,0.005368226580321789,0.0026495987549424176,0.003484087099786848,0.39209361225366596,1.6285328269004822,0.0019891231204383075,0.0851493015885353,0.033174671418964866,0.011839283257722854,0.0033562781172804534,0.0023495014174841344,0.002332244662102312,0.002977330330759287,0.21173022985458376,0.357369227707386,0.0015276657009962945,0.0021823842776939276,0.007682241266593338,0.4189203456044197,0.354659178853035,0.021793341357260944,0.0022605371894314887,0.000600293223396875,0.0028698174515739087,0.00018452863441780208,0.0023914304561913013,0.0005400688183726743,0.0021011672215536237,0.0005005647544749081,0.0045162443304434426,0.0015643728082068264,0.001770862890407443
exper0_location_1,0.00021997171570546927,0.000239204633544432,0.0003828275628620759,0.0005394343141233548,0.03530873376876116,0.00033521771547384566,0.0013073754729703067,0.0003277587180491537,0.0014681433851365,0.006775928218849004,0.07173945307731629,0.0034828828531317415,0.0030375616159290077,0.27417033016681674,0.13454268053174018,0.0470680370926857,0.004242640314623714,0.00353023213101551,0.0024814340984448792,0.003872000123374164,0.3925130352377892,0.42948384284973146,0.376338067650795,0.00041306776402052494,0.23639171198010445,0.09899885952472687,0.002820317877922207,0.0009382657910464332,0.0016287882579490542,0.0018979811575263739,0.005574838118627668,0.8735594660043717,0.010994801810011268,0.0072831745957955725,0.007798371440730989,0.0025066717178560795,0.0011451632890384644,0.01847544787451625,0.009424375742673874,0.012233217572793366,0.0006006368465023116,0.1676957681775093,0.030679382290691136,0.018885536678135396,0.000872008051373996,0.0003663348179543391,0.00037324571021599693,0.0011932679044548422,0.0018431070377118886
exper0_location_2,0.5700816720724106,0.013673865655437111,0.004061772977001965,0.0019467987294774505,0.0013447642268147322,0.0018567222461570055,0.0014356777654029429,0.0025498664239421488,0.002039001218508929,0.0016616292065009474,0.0006484910554718227,0.0007237181183882057,0.00157241087872535,0.0006361839623423293,0.0007803771761246026,0.0019868391216732563,0.0015212556230835617,0.0008445355808362365,0.011892854003235698,0.0005228385969530792,0.0013814469100907445,0.30329570770263675,0.005832537170499564,0.005613234266638755,0.42493374794721606,0.0013280459563247858,0.0004717632677056827,0.0009334754868177697,0.0010293030820321292,0.0005836522323079407,0.033456217125058176,0.015494573675096036,0.0007430288736941293,0.0019411925808526576,0.001990312832640484,0.0020767657319083806,0.006819081841968001,1.2737931370735167,0.00038580172404181214,0.0005899038369534537,0.07796743325889112,0.03935551084578037,0.22601687386631966,0.0005454421770991759,0.0018403099325951188,0.003082561609335244,0.00016480222984682769,0.00019250014374847524,0.0014423906221054496
exper0_location_3,0.002404149796348065,0.01449702656827867,0.008546718116849662,0.12982868775725365,0.0009867326589301229,0.0010942120163235814,0.0009724358271341772,0.004844529624097049,0.009716107742860915,0.0015648326661903411,0.19680918082594873,0.0026973073952831325,0.0017353094764985145,0.0020257219322957097,0.002120439591817558,0.011304013663902879,0.004815427982248366,0.00806659460067749,0.0032629803637973962,0.006507411343045533,0.0017415772541426121,0.02421864131465554,0.04140591006726027,0.039020693860948086,0.0036612505558878184,0.0015727032267022877,0.0016253300884272904,0.0010887726151850075,0.002732534776441753,0.002037198189646006,0.038937867246568204,0.13323894813656806,0.01010538898408413,0.001360656652832404,0.0005777954036602751,0.00054163227614481,0.0006352711032377557,0.1165767103433609,0.018558805994689467,0.8405311197042465,0.03850262202322483,0.006056546699255705,0.008010692102834583,0.002937681553885341,0.0036612855736166245,0.004747990588657558,0.10268887877464294,0.016027504298835992,0.00336348736891523
exper0_location_4,0.0002167408099921886,0.00020602743679773997,0.00034393862879369405,0.00011597602642723359,0.0028799740015529097,0.00014752046918147242,0.00020280995522625744,0.00013503588197636419,0.0010049654054455459,0.0003610198778915219,7.007081476331224e-05,0.0005061165022198111,0.001958483923226595,0.0002535363018978387,0.00038410484557971364,0.000596238745492883,0.00022620271047344432,0.0005247802793746815,0.00012056888626830187,0.3062635034322738,0.00023059068334987387,0.00015192845021374523,0.0005134181585162878,0.0008717289834748954,0.00040036336140474303,0.148012625426054,0.0016843438614159824,0.0003439853520831093,0.0005146230017999187,0.0004701468438724988,0.0005865069600986317,0.0010286169999744743,0.003226043365430087,0.0029568610945716503,0.00094777082267683,0.0010081624437589197,0.000509373887325637,0.6031697452068329,0.0005153422534931452,2.2332945704460148,0.00026105108408955866,9.916434282786213e-05,0.0022148311487399045,0.03621506467461586,7.69115002185572e-05,0.02126411497592926,0.1269120141863823,0.0002733085508225486,0.0008078562590526417
exper0_location_5,0.0009409967547981069,0.0014844404708128423,0.0009326867468189449,0.0014198837627191097,0.05213472098112107,0.000961046837619506,0.016503002401441338,0.0007889342668931931,0.0065133614698424935,0.0012715865741483867,0.27215059846639633,0.0013923025806434452,0.0012281767849344762,0.18752183765172958,0.0023516101413406433,0.02775240410119295,0.0009129036800004542,0.0007097351015545427,0.0005686504970071838,0.057991981506347656,0.004009735770523548,0.0003702439731569029,0.0016286985774058849,0.008000062452629209,0.0005549337860429659,0.0009042717749252916,0.00030149354133754966,0.00025788074999582027,0.00038620748237008226,0.00023154166483436715,0.000246800798777258,0.00031672441546106713,0.0002766752280876972,0.0008344705536728725,0.00041635011730249975,0.001358903752407059,0.02651553526520729,0.3713199496269226,0.000340409368800465,0.0004552180922473781,0.00014637227141065524,0.011918287491425872,0.06421987004578114,0.008495277911424638,0.0009379179071402178,0.00020020005031256004,0.0003533795010298491,0.0002775164772174321,0.0004462874159798958
exper0_location_6,0.0006993836112087593,0.0007096545246895404,0.00032765043433755634,0.04550441540777683,0.00045475382939912383,0.0007435830775648357,0.0004209308855934069,0.009954234585165977,0.0005170650721993298,0.00035530979075701905,0.2985827475786209,0.0005476488237036392,0.00010945413414447103,0.0002167311053199228,0.00018311491658096202,0.0007167430623667316,0.0009018588985782118,0.0006611579156015069,0.00043282153783366086,0.010898602101951838,0.00023287720978260043,0.0002604944616905414,0.0003816006268607453,9.459305147174747e-05,0.00011824271678051446,0.0002845882831024937,0.0004967577464412898,0.0005755675199907274,0.0002775338682113215,0.0006435699586290866,0.00037782860890729354,0.0013474953942932192,0.0006952547293622046,0.0005223539279541001,0.0004020846754428931,0.0001659949528402649,0.0003384673793334514,0.842319592833519,0.00013909088593209166,0.02635005805641413,0.0002368322057009209,9.114196109294426e-05,0.0015559721505269408,0.00032599460537312557,0.0051915881689637905,0.0002918653568485752,0.00030337658536154776,0.0001834164715546649,0.0008097037352854387
exper0_location_7,0.0014535721857100725,0.017761883419007064,0.002179910975974053,0.008358602970838546,0.00040351783245569096,0.0004838134234887548,0.000865221192361787,0.0015449347789399327,0.00030460327689070256,0.0002571227931184694,0.022408624272793533,0.0014232936257030813,0.0011817013146355748,0.00038404223596444353,0.0006302960449829697,0.0015152222709730269,0.0016326534736435861,0.000882447519688867,0.0010243143828120083,0.0003687621938297525,0.0010129049012903124,0.05449489764869213,0.0003062051197048277,0.006303996522910893,0.0020491408417001367,0.0003423613161430694,0.00046083941124379634,0.0015147194149903954,0.0008629683055914939,0.00030534304096363485,0.013271782686933877,0.0003325141311506741,0.12723008468747138,0.0005242542596533895,0.0002978042597533204,0.0003334702225401998,0.02430956242606044,0.5729237824678421,0.038711078464984894,0.0004286558949388564,0.0003941910093999468,0.0003713566286023706,0.0015522364992648363,0.0029280509566888217,0.02343340078368783,0.0029964510584250094,0.002337417751550674,0.0006530066835694016,0.0017864699591882526
exper0_location_8,0.004908754583448171,0.40984470695257186,0.0004355734155979008,0.00225950840394944,0.00022527883047587238,0.0003859583885059692,0.00037478916638065133,0.00024184549911296927,0.00019642219558591023,9.977766276278999e-05,0.5761574655771255,9.954250235750807e-05,9.002534061437474e-05,0.000336401307140477,0.0002469025013851933,0.00030395534849958494,0.000680561427725479,0.0007743494614260272,0.0003798971418291331,0.0004887663220870309,0.00026045723061542955,0.000606504239840433,0.00021649976406479254,5.4035173343436325e-05,0.0001920824419357814,0.0005588699073996394,0.00019741293363040316,0.0013096429815050215,0.000784033484524116,0.0005515453376574442,0.0006439571327064187,0.1382283188402653,0.0002916228608228266,0.00016646098301862367,0.00023775818481226453,6.694703224638942e-05,0.00011503885725687725,0.774997141957283,0.0002496448651072569,0.00010920991517195945,0.0009054616879438981,0.2947316184639931,0.0032134037232026454,0.0015696504095103593,0.014193695597350599,5.381863702496048e-05,2.74307881227287e-05,5.400098125392105e-05,0.0003696065832627937
exper0_location_9,1.5448709309101105,0.28737939298152926,0.011852230550721288,0.016399389784783124,0.007534200442023576,0.0009639105206588283,0.001089090865571052,0.21214766502380372,0.001492095465073362,0.0001238862081663683,0.01910091182217002,0.00014327601311379113,0.00010160954261664302,0.0003109845551080071,0.0002925645880168304,9.162606038444211e-05,7.933125380077399e-05,9.863937593763694e-05,8.639430379844271e-05,0.00025451525289099663,7.376253852271475e-05,0.00026510519091971224,0.00019556608167476953,0.05208653584122658,0.0010308657481800764,0.00018401158013148233,0.00017247455471078866,0.0001783617539331317,0.0003415228231460788,0.0001737577680614777,0.16259616538882257,0.00016971689547062851,0.00016201717444346288,0.00020324142824392768,0.0002430949461995624,0.00014549130864907056,0.00019924610896850938,0.5432874947786331,0.0003543949627783149,0.0005723690992454068,0.00054121847206261,0.0015719235991127792,0.00019564828980946913,0.0004723084624856711,0.003175395226571709,0.06987366452813148,0.0014252195775043218,0.0006321279244730251,0.0004927740214043298
