,mean_spot_factorsAstro_AMY,mean_spot_factorsAstro_AMY_CTX,mean_spot_factorsAstro_CTX,mean_spot_factorsAstro_HPC,mean_spot_factorsAstro_HYPO,mean_spot_factorsAstro_THAL_lat,mean_spot_factorsAstro_THAL_med,mean_spot_factorsAstro_WM,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_CA1,mean_spot_factorsExt_Hpc_CA3,mean_spot_factorsExt_Hpc_DG1,mean_spot_factorsExt_Hpc_DG2,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
exper0_location_0,0.039760228246450424,0.052224546670913696,0.08354474604129791,0.2715516984462738,0.07387801259756088,0.18510329723358154,0.09390568733215332,0.13972042500972748,0.03070966526865959,0.03392620384693146,0.022417662665247917,0.2833695709705353,0.3476788401603699,0.16413794457912445,0.0515841469168663,0.02015565149486065,0.48137372732162476,0.7043631076812744,0.05676647275686264,0.16039888560771942,0.2990827262401581,1.417600154876709,0.4039772152900696,0.03686276823282242,0.5358648300170898,0.021591609343886375,0.021395530551671982,0.01710440032184124,0.016235044226050377,0.012956617400050163,0.08491700142621994,0.674845278263092,0.010431175120174885,0.022914469242095947,0.02075948752462864,0.8480104207992554,0.18338294327259064,0.5125232338905334,0.027641983702778816,0.012113939970731735,0.013683711178600788,0.02904040738940239,0.1097203940153122,0.03435857594013214,0.031690604984760284,0.0688634142279625,0.023914622142910957,0.0162825770676136,0.06202755123376846
exper0_location_1,0.036668386310338974,0.045167215168476105,0.03330904245376587,0.03598513826727867,0.0685323104262352,0.16566359996795654,0.06636697053909302,0.08984345197677612,0.15668566524982452,0.23012563586235046,0.03231719508767128,0.016106484457850456,0.17741966247558594,0.770039439201355,0.03543981537222862,0.49550187587738037,0.03111400082707405,0.197276309132576,0.04310327768325806,0.09066588431596756,0.5172439217567444,0.6902876496315002,0.24394239485263824,0.008943355642259121,0.2987803518772125,0.014119559898972511,0.03357294574379921,0.015247865580022335,0.05414072051644325,0.38593220710754395,0.03389531746506691,0.6149888634681702,0.03708536550402641,0.3257865011692047,0.154018834233284,0.02840585634112358,0.011392571032047272,0.045910608023405075,0.16843420267105103,0.05534816160798073,0.1998583972454071,0.17056898772716522,0.03290941193699837,0.05497193709015846,0.03799379616975784,0.016099577769637108,0.01925143226981163,0.03592468798160553,0.06335315108299255
exper0_location_2,0.145426943898201,0.10611357539892197,0.03416955843567848,0.042292144149541855,0.20750762522220612,0.2580450177192688,0.045325327664613724,0.07237640023231506,0.013910219073295593,0.03332524001598358,0.06783287227153778,0.04877443239092827,0.12102621793746948,0.05448295921087265,0.05997161567211151,0.058887675404548645,0.04318498820066452,0.018128223717212677,0.27265453338623047,0.01148512028157711,0.09302710741758347,0.7199366092681885,0.38064518570899963,0.04746166616678238,0.30684927105903625,0.014024391770362854,0.023754820227622986,0.018796194344758987,0.02145484648644924,0.018158648163080215,0.013242431916296482,0.04835136979818344,0.22627460956573486,0.08607219904661179,0.0356815904378891,0.02143990434706211,0.04432551562786102,0.8390520811080933,0.10455979406833649,0.04022226482629776,0.10267309844493866,0.25382956862449646,0.6914276480674744,0.052360620349645615,0.09166505187749863,0.033101361244916916,0.04344310238957405,0.027063095942139626,0.04735938087105751
exper0_location_3,0.04365246370434761,0.5457589030265808,0.061519555747509,0.017922401428222656,0.014826275408267975,0.01714332029223442,0.029519855976104736,0.022873234003782272,0.013156780041754246,0.011140801012516022,0.4254474937915802,0.0075477249920368195,0.006969172973185778,0.0121842036023736,0.017970746383070946,0.07567831128835678,0.2239554524421692,0.013767153955996037,0.016416728496551514,0.3123071491718292,0.010733336210250854,0.007943853735923767,0.39529120922088623,0.052828773856163025,0.023985370993614197,0.006886917166411877,0.029949836432933807,0.016864469274878502,0.017855213955044746,0.015205536969006062,0.10204342007637024,0.15091678500175476,0.017342157661914825,0.011724092066287994,0.01394967082887888,0.015250208787620068,0.009026036597788334,0.6450085639953613,0.00725790299475193,1.1389744281768799,0.15710687637329102,0.020316341891884804,0.055115897208452225,0.02111372910439968,0.021107250824570656,0.009535991586744785,0.29392242431640625,0.18595468997955322,0.06419569998979568
exper0_location_4,0.02125123329460621,0.01674308255314827,0.012458883225917816,0.016200358048081398,0.013184309005737305,0.014517541974782944,0.01625080592930317,0.01418732013553381,0.11465839296579361,0.014601663686335087,0.004810280632227659,0.019833682104945183,0.0077192774042487144,0.06934025138616562,0.03889944404363632,0.314518004655838,0.006242790259420872,0.00591837614774704,0.0159863643348217,0.5056765675544739,0.0284359659999609,0.005812390241771936,0.16695374250411987,0.006635649129748344,0.07280474156141281,0.07355034351348877,0.0185066107660532,0.005526247434318066,0.008450154215097427,0.007513689808547497,0.003773507196456194,0.059691160917282104,0.02867007441818714,0.01489153504371643,0.02299107052385807,0.010239082388579845,0.004157259128987789,0.8868726491928101,0.009556095115840435,2.2650341987609863,0.0066102007403969765,0.01621347852051258,0.016861308366060257,0.013618987053632736,0.013467912562191486,0.12970371544361115,0.3409704566001892,0.42808571457862854,0.030088482424616814
exper0_location_5,0.032199401408433914,0.39556989073753357,0.019063705578446388,0.03564489632844925,0.027210431173443794,0.022663410753011703,0.025094646960496902,0.13781043887138367,0.006101126782596111,0.007982069626450539,0.6025190949440002,0.014298994094133377,0.09062515199184418,0.01722855120897293,0.02127387374639511,0.008379336446523666,0.017365295439958572,0.011286335065960884,0.012685506604611874,0.5131920576095581,0.009014968760311604,0.00617837393656373,0.008208846673369408,0.01656169444322586,0.006547501310706139,0.007689095567911863,0.012461778707802296,0.007243811152875423,0.008777669630944729,0.00746685266494751,0.0056782737374305725,0.17939798533916473,0.07699719071388245,0.012947035022079945,0.119562067091465,0.02147597447037697,0.008416838012635708,0.9746581315994263,0.004587214905768633,0.014591081067919731,0.0058943103067576885,0.04800400882959366,0.42771655321121216,0.059604354202747345,0.015272681601345539,0.008567861281335354,0.011460056528449059,0.01537228561937809,0.04285619407892227
exper0_location_6,0.48102691769599915,0.020632127299904823,0.018785681575536728,0.02139894850552082,0.01520357746630907,0.013116871938109398,0.01503888238221407,0.01766597293317318,0.004815225955098867,0.006582880392670631,0.44361013174057007,0.006968361791223288,0.0071561564691364765,0.013157232664525509,0.016294635832309723,0.008198746480047703,0.013331823982298374,0.013911770656704903,0.2262306958436966,0.4700620472431183,0.005843736696988344,0.007510346360504627,0.008131664246320724,0.009116105735301971,0.0053000301122665405,0.0035497115459293127,0.004033611621707678,0.003965006675571203,0.009177128784358501,0.005214706528931856,0.005953626707196236,0.24343706667423248,0.21968352794647217,0.028721947222948074,0.004188107326626778,0.010497181676328182,0.007652211934328079,0.8082372546195984,0.009315420873463154,0.023371456190943718,0.007329094689339399,0.012254634872078896,0.409778356552124,0.009569380432367325,0.02054155245423317,0.008902513422071934,0.006998678669333458,0.010645181871950626,0.05259809270501137
exper0_location_7,0.046443864703178406,0.02872164361178875,0.01921219751238823,0.017714032903313637,0.016604239121079445,0.01491905190050602,0.021155446767807007,0.3151834011077881,0.07648907601833344,0.011371618136763573,0.44966018199920654,0.015116499736905098,0.002967014443129301,0.026456015184521675,0.01937112770974636,0.037836190313100815,0.01627250947058201,0.016829881817102432,0.02898711897432804,0.015805181115865707,0.01579643413424492,0.006289586424827576,0.011694367974996567,0.011275476776063442,0.01791892945766449,0.021823536604642868,0.02542388066649437,0.22574961185455322,0.029467104002833366,0.017969567328691483,0.009459187276661396,0.01278202049434185,0.07646403461694717,0.014628942124545574,0.01686444692313671,0.019566742703318596,0.00970098003745079,1.251609206199646,0.012935248203575611,0.02217693254351616,0.00921581033617258,0.02143630012869835,1.2210700511932373,0.18519030511379242,0.028605179861187935,0.005052745342254639,0.011148295365273952,0.023064151406288147,0.06651560217142105
exper0_location_8,0.7740859389305115,0.016667773947119713,0.2389351725578308,0.019531726837158203,0.016053544357419014,0.018699850887060165,0.02007102034986019,0.03293408453464508,0.005680220667272806,0.008540499955415726,1.053465485572815,0.00991171132773161,0.00575172808021307,0.004928407724946737,0.008148031309247017,0.013004920445382595,0.021465912461280823,0.014429694041609764,0.012039040215313435,0.004964430816471577,0.00945673044770956,0.007665146142244339,0.004311394412070513,0.0028183937538415194,0.003553185611963272,0.002909333212301135,0.010224338620901108,0.005136275198310614,0.011244639754295349,0.007415372878313065,0.5068775415420532,0.157737135887146,0.13142840564250946,0.012529989704489708,0.005516116973012686,0.009058722294867039,0.00878213718533516,1.1599527597427368,0.0295124314725399,0.009248058311641216,0.013228950090706348,0.5902788639068604,0.3597432076931,0.05319608747959137,0.016889363527297974,0.012699025683104992,0.03311401978135109,0.03474666550755501,0.03434884548187256
exper0_location_9,1.9656198024749756,0.9867211580276489,0.033368729054927826,0.5124064683914185,0.0218596700578928,0.015729185193777084,0.03619631752371788,0.023800747469067574,0.010712944902479649,0.02501564845442772,0.4037727117538452,0.01053305622190237,0.0036388193257153034,0.04727320373058319,0.033558305352926254,0.009355103597044945,0.2265443652868271,0.00605378020554781,0.017570845782756805,0.27491673827171326,0.008712397888302803,0.002950654597952962,0.00960809551179409,0.009018350392580032,0.010691923089325428,0.005097590386867523,0.021393699571490288,0.007531719747930765,0.027821261435747147,0.010687182657420635,0.010052384808659554,0.015365716069936752,0.04023364558815956,0.011975860223174095,0.026196464896202087,0.027532415464520454,0.009237292222678661,1.0377204418182373,0.013837303034961224,0.16598239541053772,0.03872796520590782,0.023354198783636093,0.29476410150527954,0.032288212329149246,0.02446637488901615,0.01606913097202778,0.020116232335567474,0.0806543156504631,0.07147546857595444
