,mean_nUMI_factorsAstro_AMY,mean_nUMI_factorsAstro_AMY_CTX,mean_nUMI_factorsAstro_CTX,mean_nUMI_factorsAstro_HPC,mean_nUMI_factorsAstro_HYPO,mean_nUMI_factorsAstro_THAL_lat,mean_nUMI_factorsAstro_THAL_med,mean_nUMI_factorsAstro_WM,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_CA1,mean_nUMI_factorsExt_Hpc_CA3,mean_nUMI_factorsExt_Hpc_DG1,mean_nUMI_factorsExt_Hpc_DG2,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
exper0_location_0,126.10025787353516,187.6964569091797,121.37863159179688,92.239013671875,174.17300415039062,178.92970275878906,177.93934631347656,312.119384765625,130.19830322265625,112.49651336669922,508.39056396484375,362.99102783203125,713.5836181640625,198.15951538085938,342.5478820800781,159.74822998046875,431.38177490234375,720.6948852539062,76.58932495117188,708.8865356445312,697.3402709960938,2701.0244140625,185.41224670410156,396.2834777832031,290.3728332519531,185.22860717773438,157.94920349121094,255.87783813476562,154.82489013671875,130.3896026611328,623.9463500976562,864.8930053710938,58.491249084472656,167.22796630859375,326.81915283203125,1098.5096435546875,350.0979919433594,320.56011962890625,110.42001342773438,67.57442474365234,103.18283081054688,15.101016998291016,207.32962036132812,350.79046630859375,60.38359832763672,15.734054565429688,32.58484649658203,45.92807388305664,278.8912353515625
exper0_location_1,43.25800323486328,67.62682342529297,53.818267822265625,61.949256896972656,78.53733825683594,133.5571746826172,129.2735595703125,166.62582397460938,108.86790466308594,325.60186767578125,659.4336547851562,126.39146423339844,117.91374206542969,423.104736328125,424.85711669921875,649.0914306640625,161.11685180664062,526.608642578125,72.47582244873047,592.8361206054688,122.37586212158203,1182.8995361328125,1244.91845703125,48.54155731201172,513.5154418945312,221.90419006347656,96.08218383789062,80.09187316894531,95.0425033569336,117.91669464111328,149.37716674804688,1355.3927001953125,50.0073127746582,114.20161437988281,156.96157836914062,477.9642639160156,52.99966812133789,193.46202087402344,148.79312133789062,259.92791748046875,111.4049072265625,180.67051696777344,161.584716796875,427.08880615234375,32.06428527832031,20.618825912475586,58.515357971191406,40.91567611694336,169.62710571289062
exper0_location_2,177.20108032226562,279.2381896972656,136.81288146972656,120.89247131347656,128.71771240234375,250.81103515625,212.91024780273438,283.6396789550781,62.2943229675293,67.59944152832031,406.4608459472656,114.90839385986328,89.54810333251953,88.48036193847656,108.77069091796875,360.66619873046875,210.2945556640625,198.36509704589844,68.32244110107422,441.51116943359375,102.99525451660156,978.2049560546875,442.6153564453125,424.19842529296875,376.31182861328125,81.94882202148438,57.35722732543945,162.0977325439453,90.16676330566406,83.0662612915039,488.6435546875,257.11614990234375,70.05121612548828,110.66529083251953,70.08052062988281,139.2950897216797,191.23387145996094,1636.7711181640625,67.6717758178711,61.56476974487305,169.5272216796875,114.69074249267578,211.45237731933594,315.63140869140625,73.62615203857422,17.265058517456055,12.252668380737305,24.87004280090332,248.16822814941406
exper0_location_3,130.8924560546875,177.1078643798828,166.18682861328125,113.82086181640625,66.91707611083984,152.87625122070312,91.11688995361328,339.58099365234375,73.12913513183594,63.425384521484375,922.8834838867188,102.98218536376953,58.26111602783203,78.82083892822266,92.43416595458984,282.2304992675781,192.22254943847656,134.01126098632812,74.29740142822266,783.1229858398438,56.1397590637207,221.66993713378906,584.5911254882812,108.68712615966797,136.20909118652344,147.5426788330078,44.3449592590332,211.30111694335938,175.52334594726562,122.97323608398438,223.00466918945312,427.8091125488281,77.95255279541016,45.955379486083984,24.184513092041016,41.67409133911133,43.995941162109375,682.7761840820312,123.41407012939453,941.7408447265625,83.41116333007812,28.55760955810547,189.25820922851562,409.6881103515625,64.09719848632812,17.89130401611328,211.01332092285156,146.8516387939453,254.10569763183594
exper0_location_4,98.47895812988281,135.65977478027344,91.09400177001953,40.3241081237793,52.546974182128906,74.26429748535156,57.66130065917969,139.1145782470703,121.45648956298828,98.25778198242188,165.01596069335938,113.39373779296875,222.50567626953125,49.449710845947266,59.154685974121094,249.07981872558594,145.1066131591797,59.64968490600586,62.62797164916992,1232.62060546875,53.47384262084961,65.33981323242188,576.3680419921875,92.21843719482422,155.40872192382812,234.99655151367188,129.99356079101562,184.6026611328125,114.68718719482422,128.885986328125,209.8319091796875,267.1096496582031,429.7417907714844,68.36095428466797,44.977020263671875,78.00489044189453,148.99903869628906,1158.39501953125,119.44564819335938,1676.676025390625,20.96234703063965,8.368931770324707,136.71322631835938,322.5533752441406,26.820892333984375,73.65404510498047,252.18511962890625,79.95185089111328,149.27882385253906
exper0_location_5,101.18257141113281,151.33680725097656,87.96040344238281,74.90679931640625,79.79662322998047,170.38223266601562,233.96987915039062,207.8340606689453,53.521629333496094,39.383460998535156,1053.412109375,123.65243530273438,79.79324340820312,185.4307098388672,203.33470153808594,662.5027465820312,125.64398193359375,38.96259307861328,35.17955017089844,1171.0166015625,63.72706985473633,56.12197494506836,119.11421203613281,125.33390808105469,81.95033264160156,33.223880767822266,30.187297821044922,85.23172760009766,46.336944580078125,32.92704772949219,79.91084289550781,223.44100952148438,26.85873031616211,43.457645416259766,21.29319190979004,26.753210067749023,204.2510223388672,988.9943237304688,34.97160720825195,28.235076904296875,22.930652618408203,41.63575744628906,361.2695617675781,351.610595703125,39.596527099609375,9.6663236618042,18.247737884521484,26.83966636657715,142.13818359375
exper0_location_6,142.2510986328125,136.94064331054688,89.64884185791016,95.87785339355469,68.97486114501953,129.03167724609375,99.92953491210938,345.9280090332031,36.70365524291992,19.269208908081055,1040.296630859375,117.41526794433594,42.29280090332031,68.38341522216797,50.31797790527344,41.14673614501953,344.0703430175781,46.37752914428711,38.12545394897461,1100.9630126953125,29.718599319458008,26.866443634033203,31.739913940429688,61.79140853881836,56.98830032348633,43.870887756347656,37.81550598144531,206.68348693847656,84.69851684570312,77.6239013671875,104.07658386230469,398.4805603027344,67.02032470703125,48.72276306152344,32.897708892822266,28.701786041259766,101.86376190185547,1080.3941650390625,40.28623962402344,109.30062866210938,16.24726104736328,7.126516819000244,285.50250244140625,280.103759765625,56.95922088623047,8.688203811645508,11.38144588470459,15.27939510345459,224.390625
exper0_location_7,120.75333404541016,162.32435607910156,74.6195297241211,82.71614074707031,64.6003646850586,114.46270751953125,105.93932342529297,331.36492919921875,31.66162109375,34.4012451171875,746.8367309570312,226.7488555908203,85.55929565429688,61.72106170654297,64.81466674804688,46.82621383666992,238.31979370117188,54.75438690185547,38.96342086791992,525.9396362304688,50.416839599609375,334.2709655761719,27.021961212158203,102.68383026123047,105.78671264648438,41.533443450927734,53.672271728515625,188.8084259033203,147.24835205078125,100.08927917480469,202.2029266357422,280.3538818359375,124.32273864746094,94.31514739990234,28.314105987548828,67.03856658935547,232.65550231933594,999.0758666992188,249.46270751953125,57.81224060058594,31.67036247253418,14.9505033493042,383.4940490722656,596.4093627929688,85.19154357910156,32.09821701049805,18.803489685058594,45.93449401855469,536.4525146484375
exper0_location_8,254.51898193359375,225.2506866455078,121.98722839355469,108.37230682373047,98.80780029296875,265.2879333496094,129.3692169189453,161.29421997070312,33.86572265625,27.541906356811523,1515.8045654296875,109.76136779785156,85.30436706542969,62.161834716796875,62.95854187011719,265.7242431640625,273.01300048828125,88.70913696289062,46.48934555053711,456.2613525390625,38.03711700439453,251.6542510986328,117.83491516113281,51.17061996459961,61.47936248779297,137.05039978027344,56.339962005615234,424.476806640625,92.11295318603516,148.8494415283203,207.44003295898438,533.8685913085938,112.36817932128906,53.95738220214844,29.146015167236328,30.35593032836914,50.976688385009766,1132.4412841796875,97.0035400390625,54.560428619384766,89.46040344238281,291.4773254394531,219.5665283203125,317.7148742675781,175.9258270263672,7.391960144042969,7.3471479415893555,19.673189163208008,182.59165954589844
exper0_location_9,520.0751342773438,460.0829772949219,328.2515869140625,365.83416748046875,228.8715362548828,418.5395812988281,196.37359619140625,570.4639282226562,180.5235595703125,31.435077667236328,837.3313598632812,156.75718688964844,53.36103057861328,84.70671844482422,84.17323303222656,26.54669761657715,131.16012573242188,19.87238311767578,24.29408836364746,582.314453125,26.4028377532959,13.845739364624023,27.348751068115234,177.92027282714844,266.3191833496094,58.90715026855469,53.444244384765625,120.07804107666016,96.51276397705078,63.70338439941406,588.5149536132812,200.5096435546875,42.61906433105469,58.5478515625,27.970434188842773,29.65283966064453,115.78474426269531,1068.88916015625,89.0656509399414,72.75982666015625,45.20577621459961,18.5797061920166,133.10552978515625,404.0553894042969,114.53075408935547,125.83788299560547,52.53472900390625,54.36394119262695,226.57643127441406
