ENSEMBL,means_sample_effectsample_5705STDY8058280,means_sample_effectsample_5705STDY8058281
ENSMUSG00000031227,0.0025631485041230917,0.0060317665338516235
ENSMUSG00000087620,0.08050326257944107,0.07532697170972824
ENSMUSG00000031229,0.1211877167224884,0.12149209529161453
ENSMUSG00000031232,0.007728863507509232,0.014248060993850231
ENSMUSG00000031231,0.02247924916446209,0.030475866049528122
ENSMUSG00000033792,0.012448969297111034,0.0178916547447443
ENSMUSG00000062070,0.010385163128376007,0.01940256357192993
ENSMUSG00000031242,0.004569170996546745,0.005174429155886173
ENSMUSG00000073007,0.004899303894490004,0.019706806167960167
ENSMUSG00000063663,0.02085481956601143,0.016537832096219063
ENSMUSG00000031246,0.00493938522413373,0.006737182382494211
ENSMUSG00000109088,0.0016499472549185157,0.0019251160556450486
ENSMUSG00000034551,0.018510283902287483,0.010058640502393246
ENSMUSG00000025529,0.0036306576803326607,0.0030182423070073128
ENSMUSG00000025531,0.03241352736949921,0.03268697112798691
ENSMUSG00000025592,0.007944153621792793,0.004271657206118107
ENSMUSG00000025597,0.004189593717455864,0.005430849734693766
ENSMUSG00000034755,0.05941252037882805,0.05991402640938759
ENSMUSG00000055733,0.004521791357547045,0.011834117583930492
ENSMUSG00000079450,0.009621312841773033,0.0053383782505989075
ENSMUSG00000034480,0.07018870860338211,0.10911722481250763
ENSMUSG00000051323,0.009982714429497719,0.011892382986843586
ENSMUSG00000031255,6.0280595789663494e-05,2.800563925120514e-05
ENSMUSG00000031256,0.008429364301264286,0.00875997543334961
ENSMUSG00000031257,0.0056551480665802956,0.005673703737556934
ENSMUSG00000067369,0.0071367984637618065,0.0027944131288677454
ENSMUSG00000033578,0.004825583193451166,0.002472628839313984
ENSMUSG00000000223,0.008195698261260986,0.005558345466852188
ENSMUSG00000009596,0.0033822415862232447,0.0036639240570366383
ENSMUSG00000031264,0.0009981015464290977,0.0009600474149920046
ENSMUSG00000045427,0.011951214633882046,0.008397238329052925
ENSMUSG00000033460,0.009242156520485878,0.00851584505289793
ENSMUSG00000049047,0.00725362217053771,0.017819881439208984
ENSMUSG00000033436,0.001627142308279872,0.003966509830206633
ENSMUSG00000052676,0.010971314273774624,0.009267505258321762
ENSMUSG00000031409,0.0023636736441403627,0.003028960432857275
ENSMUSG00000043384,0.03431563451886177,0.0498579703271389
ENSMUSG00000072964,0.009519738145172596,0.010809025727212429
ENSMUSG00000048040,0.003415035782381892,0.00889873132109642
ENSMUSG00000048355,0.006367592606693506,0.0065175509080290794
ENSMUSG00000042750,0.028104688972234726,0.052531614899635315
ENSMUSG00000047844,0.0024907924234867096,0.006652950309216976
ENSMUSG00000051579,0.0022802529856562614,0.003751510987058282
ENSMUSG00000054034,0.01326981745660305,0.010496418923139572
ENSMUSG00000050071,0.011630221270024776,0.00903007760643959
ENSMUSG00000042712,0.0074272374622523785,0.01392445806413889
ENSMUSG00000046432,0.016745170578360558,0.030616816133260727
ENSMUSG00000044550,0.0077103809453547,0.0053420038893818855
ENSMUSG00000049536,0.003040406620129943,0.004158417694270611
ENSMUSG00000031422,0.016741856932640076,0.03085782192647457
ENSMUSG00000031425,0.21494336426258087,0.14679138362407684
ENSMUSG00000072955,9.567136658006348e-06,5.0372233090456575e-05
ENSMUSG00000044348,0.007581260055303574,0.003657510969787836
ENSMUSG00000031428,0.05035049095749855,0.04741824418306351
ENSMUSG00000042595,0.0038702550809830427,0.0036479593254625797
ENSMUSG00000059203,0.0696665421128273,0.058099955320358276
ENSMUSG00000031438,0.0031613840255886316,0.0027260982897132635
ENSMUSG00000031434,0.0013813322875648737,0.004974498879164457
ENSMUSG00000031433,0.013988211750984192,0.0049931639805436134
ENSMUSG00000042425,0.0077102999202907085,0.008595979772508144
ENSMUSG00000031432,0.0038208141922950745,0.0031422777101397514
ENSMUSG00000031431,0.007350511848926544,0.00867644976824522
ENSMUSG00000000266,0.005834188777953386,0.007715441752225161
ENSMUSG00000079418,0.005836200434714556,0.007291855756193399
ENSMUSG00000054667,0.00025926996022462845,0.00014795722381677479
ENSMUSG00000031278,0.01970561407506466,0.021225014701485634
ENSMUSG00000047045,0.015896907076239586,0.01623440347611904
ENSMUSG00000042225,0.021663900464773178,0.014326932840049267
ENSMUSG00000031284,0.05574733391404152,0.06873755902051926
ENSMUSG00000031285,0.008533535525202751,0.008876299485564232
ENSMUSG00000041718,0.005810301750898361,0.015937786549329758
ENSMUSG00000041710,0.023427505046129227,0.02366928569972515
ENSMUSG00000071679,0.03342568501830101,0.038446471095085144
ENSMUSG00000041688,0.0031596177723258734,0.0020647523924708366
ENSMUSG00000041380,0.028419245034456253,0.034785252064466476
ENSMUSG00000031290,0.010479879565536976,0.01034497655928135
ENSMUSG00000041353,0.014430399984121323,0.010190761648118496
ENSMUSG00000025269,0.044970281422138214,0.026792436838150024
ENSMUSG00000025270,0.014064067974686623,0.01515545230358839
ENSMUSG00000025272,0.024945752695202827,0.016232838854193687
ENSMUSG00000025268,0.002855449914932251,0.003829430555924773
ENSMUSG00000025266,0.020471224561333656,0.025758584961295128
ENSMUSG00000025265,0.00782759115099907,0.010129447095096111
ENSMUSG00000025264,0.004322000313550234,0.004246991127729416
ENSMUSG00000041245,0.012824485078454018,0.014561163261532784
ENSMUSG00000084771,0.005300174467265606,0.00816397275775671
ENSMUSG00000025262,0.025802459567785263,0.040711909532547
ENSMUSG00000041229,0.014834550209343433,0.02070130594074726
ENSMUSG00000025261,0.08331368118524551,0.0824844241142273
ENSMUSG00000041133,0.017724907025694847,0.015027067624032497
ENSMUSG00000041115,0.03479887917637825,0.028887959197163582
ENSMUSG00000025332,0.05404992029070854,0.043165918439626694
ENSMUSG00000087403,0.01617364026606083,0.01214043889194727
ENSMUSG00000041096,0.029352333396673203,0.014471725560724735
ENSMUSG00000056679,0.003981755580753088,0.0029356025625020266
ENSMUSG00000045180,0.006110702641308308,0.014211997389793396
ENSMUSG00000047238,0.003094204468652606,0.009698369540274143
ENSMUSG00000041658,0.016935620456933975,0.018064934760332108
ENSMUSG00000041649,0.014415318146348,0.012882476672530174
ENSMUSG00000050148,0.0034810316283255816,0.006609268020838499
ENSMUSG00000086316,0.005765720270574093,0.006648148875683546
ENSMUSG00000025283,0.01344031561166048,0.006737156771123409
ENSMUSG00000025287,0.0038474570028483868,0.005179485306143761
ENSMUSG00000025289,0.004062980879098177,0.006725739222019911
ENSMUSG00000041552,0.008594770915806293,0.009297745302319527
ENSMUSG00000055109,0.015592259354889393,0.01454779040068388
ENSMUSG00000071708,0.018486415967345238,0.01919764094054699
ENSMUSG00000046873,0.012462475337088108,0.027003513649106026
ENSMUSG00000025658,0.07687453180551529,0.07548708468675613
ENSMUSG00000031309,0.03942980617284775,0.035982441157102585
ENSMUSG00000067194,0.0079850098118186,0.0066259801387786865
ENSMUSG00000041020,0.049019910395145416,0.03424961119890213
ENSMUSG00000044150,0.02299249917268753,0.018360111862421036
ENSMUSG00000040990,0.05589170381426811,0.045457564294338226
ENSMUSG00000031299,0.0091279037296772,0.006715987343341112
ENSMUSG00000031295,0.01650450937449932,0.016519831493496895
ENSMUSG00000085695,0.004001751076430082,0.0020163666922599077
ENSMUSG00000031293,0.002687814412638545,0.0015831685159355402
ENSMUSG00000031292,0.05025762692093849,0.038516681641340256
ENSMUSG00000043518,0.0030725926626473665,0.003104191506281495
ENSMUSG00000059493,0.013582338578999043,0.015335225500166416
ENSMUSG00000040855,0.0431123748421669,0.04635504260659218
ENSMUSG00000031353,0.018548395484685898,0.014138908125460148
ENSMUSG00000038344,0.03265583515167236,0.04343089088797569
ENSMUSG00000031357,0.008371466770768166,0.012444749474525452
ENSMUSG00000031360,0.02436266653239727,0.015439413487911224
ENSMUSG00000031364,0.00010338924766983837,0.00022395078849513084
ENSMUSG00000031367,0.0023886137641966343,0.007172442506998777
ENSMUSG00000031370,0.00884739588946104,0.00808872189372778
ENSMUSG00000031381,0.002705502789467573,0.0022047886159271
ENSMUSG00000061778,0.008824964053928852,0.007160522509366274
ENSMUSG00000018589,0.0047856951132416725,0.004363783169537783
ENSMUSG00000040621,0.0021489313803613186,0.004118516109883785
ENSMUSG00000031342,0.18304792046546936,0.12712524831295013
ENSMUSG00000040586,0.007119867019355297,0.010410971008241177
ENSMUSG00000079317,0.0034117999020963907,0.005230084527283907
ENSMUSG00000079316,0.003851352259516716,0.013929352164268494
ENSMUSG00000049775,0.03946373239159584,0.1464303731918335
ENSMUSG00000025742,0.0036946439649909735,0.0025341627188026905
ENSMUSG00000049176,0.16261889040470123,0.15850003063678741
ENSMUSG00000031358,0.0030583918560296297,0.0030856174416840076
ENSMUSG00000031355,0.013614227063953876,0.017500804737210274
ENSMUSG00000087201,0.0061407918110489845,0.009411943145096302
ENSMUSG00000031354,0.0006750833126716316,0.0008084009750746191
ENSMUSG00000031352,0.005326046142727137,0.0060876808129251
ENSMUSG00000035299,0.010268166661262512,0.015581934712827206
ENSMUSG00000017688,0.0006158647011034191,0.0001836077426560223
ENSMUSG00000086224,0.006278574001044035,0.00387190910987556
ENSMUSG00000025255,0.017509594559669495,0.0181581974029541
ENSMUSG00000040374,0.00885507371276617,0.00644678482785821
ENSMUSG00000027499,0.019197965040802956,0.022792164236307144
ENSMUSG00000043542,0.014702048152685165,0.013783774338662624
ENSMUSG00000027500,0.04016009345650673,0.038204044103622437
ENSMUSG00000040269,0.016555728390812874,0.011230120435357094
ENSMUSG00000027506,0.027853505685925484,0.018245162442326546
ENSMUSG00000097365,0.0029091653414070606,0.005160685162991285
ENSMUSG00000040209,0.027170225977897644,0.04709560424089432
ENSMUSG00000027508,0.03469110280275345,0.026157667860388756
ENSMUSG00000089794,0.009460611268877983,0.017501087859272957
ENSMUSG00000027533,0.010439077392220497,0.03434235602617264
ENSMUSG00000049230,0.005060301162302494,0.0046822321601212025
ENSMUSG00000027531,0.004374014679342508,0.007889690808951855
ENSMUSG00000039795,0.003515976946800947,0.005107872653752565
ENSMUSG00000027536,0.0037451088428497314,0.0046563358046114445
ENSMUSG00000027534,0.009270736947655678,0.00633447989821434
ENSMUSG00000039717,0.253915935754776,0.25056925415992737
ENSMUSG00000097338,0.0056490241549909115,0.008290884084999561
ENSMUSG00000027550,0.020187409594655037,0.011883081868290901
ENSMUSG00000027552,0.00651758536696434,0.012865454889833927
ENSMUSG00000078784,0.012372150085866451,0.032634396106004715
ENSMUSG00000027562,0.040495723485946655,0.04138471931219101
ENSMUSG00000103912,7.651917985640466e-05,0.00010066912363981828
ENSMUSG00000047213,0.02240005135536194,0.029726188629865646
ENSMUSG00000100252,0.02309776470065117,0.016759125515818596
ENSMUSG00000025128,0.0014911589678376913,0.0022576572373509407
ENSMUSG00000039519,0.01684861071407795,0.011079720221459866
ENSMUSG00000027599,0.011629489250481129,0.012210559099912643
ENSMUSG00000069094,0.03906400874257088,0.025468504056334496
ENSMUSG00000087108,0.022646872326731682,0.020924566313624382
ENSMUSG00000049796,0.00048020572285167873,0.0006863712333142757
ENSMUSG00000048106,0.002746778540313244,0.008896749466657639
ENSMUSG00000003617,0.004735318012535572,0.011443890631198883
ENSMUSG00000027615,0.008513457141816616,0.006940183695405722
ENSMUSG00000002428,0.015432039275765419,0.013359539210796356
ENSMUSG00000019528,0.003317191731184721,0.0030977767892181873
ENSMUSG00000027630,0.03295193985104561,0.03285489231348038
ENSMUSG00000102758,0.07863379269838333,0.08534123748540878
ENSMUSG00000063887,0.6059139966964722,0.6462218761444092
ENSMUSG00000074664,0.003011926542967558,0.002339838305488229
ENSMUSG00000039335,0.002575259655714035,0.0072030178271234035
ENSMUSG00000027699,0.0003447335329838097,0.0002760032657533884
ENSMUSG00000027698,0.02036621794104576,0.024479931220412254
ENSMUSG00000039286,0.022587554529309273,0.020268315449357033
ENSMUSG00000027695,0.00503913126885891,0.006125925574451685
ENSMUSG00000027692,0.13090701401233673,0.10434431582689285
ENSMUSG00000091329,0.002659883350133896,0.0033541209995746613
ENSMUSG00000039221,0.00559109216555953,0.015452826395630836
ENSMUSG00000063600,0.08970986306667328,0.09457862377166748
ENSMUSG00000102574,0.0013734246604144573,0.0012787083396688104
ENSMUSG00000037730,0.004970932845026255,0.01903734728693962
ENSMUSG00000074653,3.8535159546881914e-05,2.7298485292703845e-05
ENSMUSG00000027706,0.058231160044670105,0.040568362921476364
ENSMUSG00000037652,0.03449935466051102,0.041271455585956573
ENSMUSG00000037643,0.0057344501838088036,0.009489458054304123
ENSMUSG00000027660,0.008613282814621925,0.011089514940977097
ENSMUSG00000037625,0.03602692484855652,0.021466096863150597
ENSMUSG00000069072,0.022220520302653313,0.024532843381166458
ENSMUSG00000085953,0.006833166349679232,0.006507768761366606
ENSMUSG00000037610,0.019414277747273445,0.019835080951452255
ENSMUSG00000027663,0.011997767724096775,0.02137894369661808
ENSMUSG00000027665,0.022373002022504807,0.03380189090967178
ENSMUSG00000027667,0.012370586395263672,0.011986564844846725
ENSMUSG00000027668,0.02382691577076912,0.021543456241488457
ENSMUSG00000027669,0.011026808992028236,0.01163188461214304
ENSMUSG00000102862,0.006880505941808224,0.004441190045326948
ENSMUSG00000027671,0.011716604232788086,0.013282934203743935
ENSMUSG00000037531,0.005380450282245874,0.004862860310822725
ENSMUSG00000027673,0.011546308174729347,0.013544341549277306
ENSMUSG00000056900,0.020733080804347992,0.010955008678138256
ENSMUSG00000104283,0.04683985188603401,0.04019800201058388
ENSMUSG00000027674,0.15628869831562042,0.14011938869953156
ENSMUSG00000087625,0.09287247061729431,0.09191214293241501
ENSMUSG00000104588,0.00036841462133452296,0.0003640618815552443
ENSMUSG00000027677,0.11126353591680527,0.12080157548189163
ENSMUSG00000027676,0.010269890539348125,0.015728862956166267
ENSMUSG00000027680,0.05908889323472977,0.06250260770320892
ENSMUSG00000027679,0.026414062827825546,0.06521794199943542
ENSMUSG00000092196,0.033883191645145416,0.04098118841648102
ENSMUSG00000106525,0.002833877457305789,0.0020637838169932365
ENSMUSG00000074637,0.004098296631127596,0.004767357837408781
ENSMUSG00000105153,0.00035755609860643744,0.00047323378385044634
ENSMUSG00000037400,0.03400546312332153,0.025238685309886932
ENSMUSG00000027708,0.013638255186378956,0.03004896268248558
ENSMUSG00000085655,0.03491069748997688,0.03418424725532532
ENSMUSG00000027709,0.01885806769132614,0.01725107617676258
ENSMUSG00000033883,0.0028632108587771654,0.004062058869749308
ENSMUSG00000058400,0.002030709758400917,0.0016537436749786139
ENSMUSG00000027712,0.0034100874327123165,0.0026045364793390036
ENSMUSG00000027714,0.008059687912464142,0.006248479709029198
ENSMUSG00000037325,0.008463764563202858,0.011596237309277058
ENSMUSG00000027716,0.008501535281538963,0.006730927154421806
ENSMUSG00000037270,0.09240945428609848,0.0643266886472702
ENSMUSG00000037225,0.002530014142394066,0.0020192540250718594
ENSMUSG00000027722,0.034636832773685455,0.0220794714987278
ENSMUSG00000044864,0.0036466913297772408,0.00318275042809546
ENSMUSG00000046743,0.00420460756868124,0.0030174367129802704
ENSMUSG00000060798,0.0031497888267040253,0.00556988175958395
ENSMUSG00000025757,0.019785739481449127,0.0299262385815382
ENSMUSG00000025758,0.005079307593405247,0.0037978908512741327
ENSMUSG00000025759,0.010961066000163555,0.008748754858970642
ENSMUSG00000037818,0.044531259685754776,0.07679945975542068
ENSMUSG00000025762,0.02569427527487278,0.025815417990088463
ENSMUSG00000049940,0.008999192155897617,0.0032863288652151823
ENSMUSG00000105297,0.0001261155994143337,4.5748980483040214e-05
ENSMUSG00000025764,0.010937638580799103,0.028351500630378723
ENSMUSG00000059834,0.04873352497816086,0.04338013008236885
ENSMUSG00000025766,0.012616697698831558,0.019793711602687836
ENSMUSG00000049100,0.03397032991051674,0.029758231714367867
ENSMUSG00000100799,0.0026203221641480923,0.005324400961399078
ENSMUSG00000027737,0.005335085093975067,0.0083227613940835
ENSMUSG00000023087,0.008440498262643814,0.010728693567216396
ENSMUSG00000037174,0.01797579415142536,0.0228373222053051
ENSMUSG00000037152,0.006086716894060373,0.003766424022614956
ENSMUSG00000063273,0.035788148641586304,0.03145980462431908
ENSMUSG00000027739,0.0027360019739717245,0.0049003716558218
ENSMUSG00000037111,0.0478171706199646,0.04957207664847374
ENSMUSG00000061143,0.05219871923327446,0.041440147906541824
ENSMUSG00000102539,0.002255489118397236,0.0038640170823782682
ENSMUSG00000044167,0.00738675519824028,0.007721960078924894
ENSMUSG00000027742,0.011090630665421486,0.009586349129676819
ENSMUSG00000048332,0.03177836537361145,0.027849605306982994
ENSMUSG00000049504,0.013428401201963425,0.014608127065002918
ENSMUSG00000037016,0.0014686533249914646,0.0006208814447745681
ENSMUSG00000027746,0.004469003994017839,0.004127116873860359
ENSMUSG00000027748,0.010536259040236473,0.008940625004470348
ENSMUSG00000027750,4.7753772378200665e-05,5.515507291420363e-05
ENSMUSG00000027751,0.04832638427615166,0.028515342622995377
ENSMUSG00000027752,0.0050634704530239105,0.011216854676604271
ENSMUSG00000036632,0.007614904083311558,0.006279753055423498
ENSMUSG00000027796,0.0023793329019099474,0.0015535507118329406
ENSMUSG00000036615,0.003636300563812256,0.007443561218678951
ENSMUSG00000056306,0.0018522358732298017,0.0020884396508336067
ENSMUSG00000036580,0.004343006294220686,0.004206279758363962
ENSMUSG00000027797,0.14791445434093475,0.12956777215003967
ENSMUSG00000105975,0.008672044612467289,0.008011654019355774
ENSMUSG00000094962,0.03223126009106636,0.032235287129879
ENSMUSG00000027799,0.20909848809242249,0.29775577783584595
ENSMUSG00000104677,0.028102463111281395,0.05595006048679352
ENSMUSG00000027803,0.0032291277311742306,0.002940221456810832
ENSMUSG00000036513,0.00230073812417686,0.002624422311782837
ENSMUSG00000074591,0.0033225659281015396,0.003043660195544362
ENSMUSG00000036503,0.043405767530202866,0.04177943244576454
ENSMUSG00000027805,0.013725310564041138,0.025439895689487457
ENSMUSG00000104586,0.006947100628167391,0.008480420336127281
ENSMUSG00000100666,0.004223637282848358,0.005283250939100981
ENSMUSG00000027806,0.02330278418958187,0.029313895851373672
ENSMUSG00000027810,0.016837848350405693,0.022878266870975494
ENSMUSG00000075700,0.010700466111302376,0.01957787200808525
ENSMUSG00000070471,0.0038833175785839558,0.0022461097687482834
ENSMUSG00000036432,0.00527118518948555,0.0026216094847768545
ENSMUSG00000097725,0.004430093802511692,0.00588210579007864
ENSMUSG00000056476,0.03559805825352669,0.039289139211177826
ENSMUSG00000050075,0.0017458046786487103,0.0018925335025414824
ENSMUSG00000036381,0.055422794073820114,0.06559780240058899
ENSMUSG00000051431,0.0030098678544163704,0.002232147613540292
ENSMUSG00000036353,0.026938239112496376,0.02294144779443741
ENSMUSG00000027763,0.05296756327152252,0.03782934322953224
ENSMUSG00000036894,0.01002805307507515,0.008853823877871037
ENSMUSG00000036885,0.005599552765488625,0.007875321432948112
ENSMUSG00000027770,0.04029509797692299,0.03403543680906296
ENSMUSG00000043441,0.0025181169621646404,0.002279008273035288
ENSMUSG00000027820,0.0015947091160342097,0.001818344579078257
ENSMUSG00000036834,0.004265036899596453,0.0028356073889881372
ENSMUSG00000048581,0.0019093871815130115,0.0039224401116371155
ENSMUSG00000027822,0.010673229582607746,0.013457098975777626
ENSMUSG00000027823,0.018396032974123955,0.01882203295826912
ENSMUSG00000027827,0.06899555027484894,0.08583720028400421
ENSMUSG00000104093,0.04977962374687195,0.0642409548163414
ENSMUSG00000090120,0.0038519692607223988,0.003284016391262412
ENSMUSG00000027828,0.007046403829008341,0.0039601922035217285
ENSMUSG00000034640,0.008847370743751526,0.018777253106236458
ENSMUSG00000074579,0.015302238054573536,0.015344865620136261
ENSMUSG00000027829,0.019661076366901398,0.047102734446525574
ENSMUSG00000027833,0.002414959017187357,0.0017192555824294686
ENSMUSG00000034544,0.04547518119215965,0.07816805690526962
ENSMUSG00000027774,0.006266525946557522,0.006870729848742485
ENSMUSG00000027775,0.007313309237360954,0.002987530082464218
ENSMUSG00000102422,0.0023627427872270346,0.0028761541470885277
ENSMUSG00000027778,0.008829640224575996,0.00824942160397768
ENSMUSG00000034349,0.00318816676735878,0.0021124640479683876
ENSMUSG00000034317,0.004035484045743942,0.004837244749069214
ENSMUSG00000027782,0.057952314615249634,0.05847332999110222
ENSMUSG00000027784,0.06178119033575058,0.052570708096027374
ENSMUSG00000043300,0.0037434555124491453,0.004000278189778328
ENSMUSG00000027787,0.007498039864003658,0.012283516116440296
ENSMUSG00000048304,0.006594468839466572,0.004733721725642681
ENSMUSG00000103428,0.04384167864918709,0.05303279310464859
ENSMUSG00000102362,0.027215799316763878,0.034625232219696045
ENSMUSG00000027792,0.004395455587655306,0.0039819758385419846
ENSMUSG00000034151,0.0015481339069083333,0.0042763021774590015
ENSMUSG00000027835,0.01533957663923502,0.024610426276922226
ENSMUSG00000027834,0.0215697530657053,0.017141811549663544
ENSMUSG00000034109,0.015166078694164753,0.0033118606079369783
ENSMUSG00000034098,0.02558005042374134,0.026096956804394722
ENSMUSG00000062232,0.08189868181943893,0.08823055773973465
ENSMUSG00000104585,0.021595487371087074,0.020995164290070534
ENSMUSG00000091685,0.006515189539641142,0.006320826709270477
ENSMUSG00000061175,0.032234903424978256,0.025339646264910698
ENSMUSG00000027804,0.01396643090993166,0.011992094106972218
ENSMUSG00000027809,0.008073577657341957,0.010031194426119328
ENSMUSG00000034009,0.0024280620273202658,0.002552017802372575
ENSMUSG00000027956,0.0026601420249789953,0.0025541381910443306
ENSMUSG00000033981,0.18291281163692474,0.1709313690662384
ENSMUSG00000028020,0.028842778876423836,0.058951083570718765
ENSMUSG00000028019,0.008845819160342216,0.019436147063970566
ENSMUSG00000085106,0.005927284248173237,0.011895814910531044
ENSMUSG00000028015,0.0014794671442359686,0.0029344353824853897
ENSMUSG00000028005,0.011224986054003239,0.017746752128005028
ENSMUSG00000033910,0.008794483728706837,0.007695854175835848
ENSMUSG00000033900,0.013835069723427296,0.00632177060469985
ENSMUSG00000028004,0.0009342578705400229,0.001207565306685865
ENSMUSG00000102692,0.0035010722931474447,0.006216872949153185
ENSMUSG00000033767,0.008320020511746407,0.008010538294911385
ENSMUSG00000027993,0.13079312443733215,0.08516048640012741
ENSMUSG00000041842,0.0022501125931739807,0.0016857057344168425
ENSMUSG00000102805,0.14934419095516205,0.2228587120771408
ENSMUSG00000028086,0.04821186885237694,0.04279439523816109
ENSMUSG00000028085,0.006785804871469736,0.006409008055925369
ENSMUSG00000028082,0.05106259137392044,0.06119808182120323
ENSMUSG00000049013,0.0038651134818792343,0.006955990567803383
ENSMUSG00000028081,0.009321855381131172,0.014710736460983753
ENSMUSG00000028080,0.0758395567536354,0.0866706371307373
ENSMUSG00000028078,0.036060232669115067,0.02921636588871479
ENSMUSG00000041734,0.0018032118678092957,0.002161892596632242
ENSMUSG00000015852,0.001660415786318481,0.0020946229342371225
ENSMUSG00000003382,0.004315836355090141,0.0025959142949432135
ENSMUSG00000041977,0.043701015412807465,0.04620588198304176
ENSMUSG00000004895,0.016203390434384346,0.005392270162701607
ENSMUSG00000004897,0.009745124727487564,0.01655859313905239
ENSMUSG00000019710,0.009480061009526253,0.005864126607775688
ENSMUSG00000004896,0.03633064031600952,0.030758030712604523
ENSMUSG00000048039,0.0031678155064582825,0.002050819806754589
ENSMUSG00000004892,0.011312992312014103,0.007697956636548042
ENSMUSG00000004894,0.009557243436574936,0.01052648201584816
ENSMUSG00000028069,0.011680623516440392,0.003684903960675001
ENSMUSG00000028070,0.009198503568768501,0.008400963619351387
ENSMUSG00000028068,3.7951729609631e-05,7.908289262559265e-05
ENSMUSG00000001419,0.040393929928541183,0.030034301802515984
ENSMUSG00000096935,0.0050215874798595905,0.003801798913627863
ENSMUSG00000097156,0.04115886241197586,0.03705986961722374
ENSMUSG00000010538,0.006353298202157021,0.0026662657037377357
ENSMUSG00000001416,0.013319212011992931,0.03224031254649162
ENSMUSG00000001418,0.0022544695530086756,0.0023424169048666954
ENSMUSG00000001415,0.022922378033399582,0.026199912652373314
ENSMUSG00000074489,7.846985681680962e-05,5.4446103604277596e-05
ENSMUSG00000050144,0.004548873286694288,0.0037651238963007927
ENSMUSG00000028064,0.006020992994308472,0.006268151570111513
ENSMUSG00000028063,0.007868204265832901,0.00947813130915165
ENSMUSG00000028062,0.00837030541151762,0.004600328393280506
ENSMUSG00000008604,0.005994392093271017,0.007756561040878296
ENSMUSG00000041355,0.008389473892748356,0.009661291725933552
ENSMUSG00000028059,0.04078172147274017,0.022193945944309235
ENSMUSG00000028060,0.029461462050676346,0.03717785328626633
ENSMUSG00000028057,0.007209226954728365,0.006647771690040827
ENSMUSG00000068923,0.07249704748392105,0.05562281608581543
ENSMUSG00000054199,0.07980030030012131,0.09156261384487152
ENSMUSG00000106218,0.10798699408769608,0.1615600436925888
ENSMUSG00000068922,0.004863089881837368,0.013209419324994087
ENSMUSG00000068921,0.013056146912276745,0.01563672348856926
ENSMUSG00000028053,0.09746786206960678,0.0994180217385292
ENSMUSG00000068917,0.022570693865418434,0.021560361608862877
ENSMUSG00000028049,0.003915227018296719,0.005948046687990427
ENSMUSG00000032657,0.010073929093778133,0.006540807895362377
ENSMUSG00000064068,0.008584211580455303,0.013845008797943592
ENSMUSG00000028047,0.00686356145888567,0.011293573305010796
ENSMUSG00000042766,0.01309601403772831,0.012637759558856487
ENSMUSG00000042747,0.005187792703509331,0.0035655382089316845
ENSMUSG00000042737,0.006610075011849403,0.004395504016429186
ENSMUSG00000027953,0.014536126516759396,0.03203756362199783
ENSMUSG00000028039,0.002812447724863887,0.00215356913395226
ENSMUSG00000086389,0.0015465430915355682,0.0012734553311020136
ENSMUSG00000028041,0.015265041030943394,0.011694216169416904
ENSMUSG00000042642,0.00771726667881012,0.005881539545953274
ENSMUSG00000042626,0.003339217510074377,0.002707482548430562
ENSMUSG00000047824,0.003421591594815254,0.0025703401770442724
ENSMUSG00000042613,0.002046888694167137,0.0016868459060788155
ENSMUSG00000027952,0.014657478779554367,0.006161672528833151
ENSMUSG00000000794,0.014628257602453232,0.014632555656135082
ENSMUSG00000027951,0.03259656950831413,0.017938008531928062
ENSMUSG00000027950,0.0066274236887693405,0.003327817190438509
ENSMUSG00000042572,0.004334102384746075,0.009232373908162117
ENSMUSG00000027947,0.0012871596263721585,0.0013187762815505266
ENSMUSG00000060671,0.012097264640033245,0.005643978714942932
ENSMUSG00000027944,0.0039049163460731506,0.0038056569173932076
ENSMUSG00000105552,0.05259255692362785,0.13289812207221985
ENSMUSG00000042520,0.04658575728535652,0.04682949185371399
ENSMUSG00000027942,0.03097747452557087,0.02642579935491085
ENSMUSG00000027940,0.040907468646764755,0.029338262975215912
ENSMUSG00000027939,0.006899985950440168,0.006067837122827768
ENSMUSG00000027937,0.00852098036557436,0.01527139637619257
ENSMUSG00000052310,0.0033992636017501354,0.0034974964801222086
ENSMUSG00000027936,0.002706443192437291,0.004656913690268993
ENSMUSG00000042404,0.004971992690116167,0.004523330833762884
ENSMUSG00000042390,0.06654611974954605,0.07600168883800507
ENSMUSG00000027933,0.023867305368185043,0.020298883318901062
ENSMUSG00000027931,0.0005452092736959457,0.0003209981950931251
ENSMUSG00000001016,0.02020418643951416,0.034657757729291916
ENSMUSG00000001018,0.004991928581148386,0.0053850263357162476
ENSMUSG00000001017,0.007790406700223684,0.011988440528512001
ENSMUSG00000074457,0.003738157683983445,0.005352833308279514
ENSMUSG00000001021,0.00031298957765102386,0.0003685741685330868
ENSMUSG00000042165,0.0018559746677055955,0.004120225086808205
ENSMUSG00000028145,0.005257228389382362,0.010029960423707962
ENSMUSG00000041912,0.005614206660538912,0.006801788695156574
ENSMUSG00000028140,0.00373457302339375,0.010874043218791485
ENSMUSG00000028139,0.002309567527845502,0.0021320232190191746
ENSMUSG00000028137,0.02686326950788498,0.026388689875602722
ENSMUSG00000028136,0.025181319564580917,0.028126375749707222
