,q05_nUMI_factorsAstro_AMY,q05_nUMI_factorsAstro_AMY_CTX,q05_nUMI_factorsAstro_CTX,q05_nUMI_factorsAstro_HPC,q05_nUMI_factorsAstro_HYPO,q05_nUMI_factorsAstro_THAL_lat,q05_nUMI_factorsAstro_THAL_med,q05_nUMI_factorsAstro_WM,q05_nUMI_factorsExt_Amy_1,q05_nUMI_factorsExt_Amy_2,q05_nUMI_factorsExt_ClauPyr,q05_nUMI_factorsExt_Hpc_CA1,q05_nUMI_factorsExt_Hpc_CA3,q05_nUMI_factorsExt_Hpc_DG1,q05_nUMI_factorsExt_Hpc_DG2,q05_nUMI_factorsExt_L23,q05_nUMI_factorsExt_L25,q05_nUMI_factorsExt_L56,q05_nUMI_factorsExt_L5_1,q05_nUMI_factorsExt_L5_2,q05_nUMI_factorsExt_L6,q05_nUMI_factorsExt_L6B,q05_nUMI_factorsExt_Pir,q05_nUMI_factorsExt_Thal_1,q05_nUMI_factorsExt_Thal_2,q05_nUMI_factorsExt_Unk_3,q05_nUMI_factorsInh_1,q05_nUMI_factorsInh_2,q05_nUMI_factorsInh_3,q05_nUMI_factorsInh_4,q05_nUMI_factorsInh_5,q05_nUMI_factorsInh_6,q05_nUMI_factorsInh_Lamp5,q05_nUMI_factorsInh_Meis2_1,q05_nUMI_factorsInh_Meis2_2,q05_nUMI_factorsInh_Meis2_3,q05_nUMI_factorsInh_Meis2_4,q05_nUMI_factorsInh_Pvalb,q05_nUMI_factorsInh_Sst,q05_nUMI_factorsInh_Vip,q05_nUMI_factorsLowQ_2,q05_nUMI_factorsMicro,q05_nUMI_factorsNb_1,q05_nUMI_factorsNb_2,q05_nUMI_factorsOPC_1,q05_nUMI_factorsOPC_2,q05_nUMI_factorsOligo_1,q05_nUMI_factorsOligo_2,q05_nUMI_factorsUnk_1
exper0_location_0,4.607431364059448,12.577144241333007,20.326026725769044,74.56160964965821,12.152901554107666,28.159850025177,18.436416339874267,36.564278030395506,38.90355587005615,41.18643054962158,19.490254211425782,452.23058319091797,865.5888549804687,148.92543411254883,19.948679542541505,15.308431625366211,508.6283142089844,992.3958099365235,133.51542282104492,373.98097381591793,497.6958511352539,3108.5739990234374,690.2059509277344,54.55908699035645,1052.4388549804687,18.556490612030032,4.336442542076111,9.936167430877687,4.2510741472244264,5.279866194725037,147.29575500488284,731.6243499755859,3.6173837304115297,7.792024397850037,9.828704071044923,1103.0744567871093,246.03765716552735,778.2992523193359,11.361808729171754,2.946906018257141,2.9926859855651857,1.0942699909210205,20.76822099685669,1.8027587592601777,3.2108719110488892,36.20392875671387,7.39458909034729,1.1659161627292634,2.09436674118042
exper0_location_1,3.829361474514008,4.109241008758545,5.134294962882995,4.930040049552917,13.400626420974731,66.31366004943847,9.9022038936615,21.91022539138794,258.17969818115233,344.18732604980465,65.81385726928711,8.894134378433227,400.37257690429686,1022.1209350585937,16.686205577850345,971.7344573974609,6.551901483535767,261.7382385253906,90.49416275024414,325.1996124267578,953.7440368652344,1417.8859924316407,393.1905914306641,3.1511895298957824,588.041455078125,8.873844718933107,17.61154775619507,9.98995599746704,27.810790824890137,536.5334991455078,27.660597705841067,713.7180236816407,23.85483865737915,230.07563247680665,150.73232498168946,8.768362331390382,4.012547540664673,45.00964698791504,166.6495178222656,31.36069850921631,185.387939453125,22.630740451812745,4.641494989395142,9.150323534011841,5.221564674377442,2.990220093727112,3.6198363780975344,3.2699291467666627,2.22766078710556
exper0_location_2,72.90605430603027,39.15617961883545,4.3833732366561895,4.215855908393859,59.052769088745116,51.162933349609375,5.21954448223114,11.126774835586549,11.666560935974122,56.37883472442628,119.58962287902833,104.37136421203614,234.5589157104492,25.576251983642578,22.809642696380614,141.95143356323243,30.330115127563477,10.603931903839111,526.9272430419921,8.340906000137329,169.4634750366211,1537.5453308105468,582.3813659667969,108.00723800659179,539.6994750976562,8.506484508514406,6.6523005962371835,8.933829593658448,4.681749296188355,5.5469536781311035,6.507600951194764,47.92206783294678,282.1165847778321,71.49785194396972,14.431837129592896,8.117587423324585,65.99958457946778,1467.8100952148436,110.1913387298584,27.409852600097658,73.85546035766602,37.641383934021,326.2320281982422,7.8593525886535645,17.505587673187254,21.15264663696289,11.974100112915039,1.515435665845871,1.7984780967235565
exper0_location_3,5.503942155838013,228.87322616577148,37.7384449005127,2.2820308089256285,1.9715052962303161,1.8942622005939485,4.50404908657074,3.1243324160575865,19.725017166137697,7.248074841499329,909.840200805664,3.214139306545258,3.244429743289947,5.764344024658203,4.600892734527589,218.99320602416992,277.4360870361328,7.410113286972046,18.12114543914795,940.9764953613281,6.015988707542419,4.476180934906006,551.0075866699219,69.12305297851563,25.42075386047363,3.37926961183548,85.89411849975586,12.204153156280517,5.484621524810792,12.261825275421142,134.82799682617187,168.8818962097168,14.839364242553712,1.7716621220111848,4.836724376678467,7.176952981948853,3.0225122928619386,1153.8506408691408,2.935178983211517,1369.3114440917968,131.84531478881837,1.0456119358539582,28.01557035446167,1.209473603963852,2.8165755033493043,3.6680578351020814,203.48712539672852,42.80639476776123,3.243950164318085
exper0_location_4,18.88922357559204,3.9636069059371946,3.1399829149246217,1.4873060822486879,2.026581144332886,3.927401399612427,2.24255690574646,2.522074890136719,113.6453483581543,11.42830309867859,2.128553485870361,28.34693078994751,5.728488636016846,51.10873641967773,27.11433734893799,485.9018493652344,3.4859807968139647,1.7907201051712038,44.367203903198245,1525.643017578125,180.70061721801758,2.742303204536438,134.12587051391603,8.43894362449646,57.81153240203858,81.15207519531249,20.824196815490723,2.535375988483429,3.692525827884674,4.239121580123901,1.8932789087295534,83.08880767822265,22.05687379837036,4.93172025680542,24.09589433670044,9.770317029953004,1.9479687809944153,1524.6484741210938,5.668101119995118,2905.2480712890624,1.3125726640224458,0.4011568039655686,2.650691103935242,5.076027417182923,3.189546585083008,74.70924644470215,247.6518714904785,115.29464569091797,1.1497648298740386
exper0_location_5,7.467864274978638,142.20412216186523,3.0231627702713015,8.832672119140627,4.363987350463867,6.795601439476013,4.8964519023895265,69.93530502319337,4.583140707015991,3.1681101083755494,1329.5820617675781,16.999092960357665,152.77301712036132,10.55126485824585,8.090300559997559,8.380785894393922,39.4761640548706,7.133592677116394,12.821785736083985,1589.7286804199218,13.95155863761902,3.61122921705246,3.843502366542816,14.766938209533691,4.82933874130249,1.4724188804626464,4.869403052330018,2.0792025089263917,1.9915263414382935,2.132715249061585,2.305038917064667,192.66573028564454,54.4758695602417,2.186350512504578,76.68648757934571,11.082571125030517,3.3674190402030946,1736.0239501953124,1.7319454371929168,5.776583242416382,1.7458526134490968,5.810614585876465,176.62565536499022,27.40391092300415,2.7750525712966922,3.3622900247573853,3.6313454270362855,1.2331483364105225,1.9918403208255773
exper0_location_6,218.53027267456056,3.6947691798210145,3.366024971008301,4.496329021453857,2.159876906871796,1.6843508422374727,2.4403281807899475,4.598121476173401,2.0162665188312534,4.165014433860779,1010.9016998291015,6.60578305721283,5.16110827922821,5.284766125679016,8.632129478454592,12.743394804000856,9.021208047866821,17.87691659927368,362.85756225585936,1503.035498046875,6.715456104278564,4.534906196594239,5.765246343612672,13.539076900482177,3.074654996395111,1.4762349486351012,1.5090500175952912,2.568578672409058,2.3769280552864074,2.1844032168388368,4.6591634273529055,270.342839050293,191.01208801269533,10.582537508010866,2.81608327627182,6.3158162355422975,6.267042183876038,1435.5206176757813,6.145182895660401,23.884925270080565,2.427257931232453,1.004366159439087,178.08969955444337,0.6729241281747818,3.2084620237350463,2.45904096364975,2.337671637535095,0.6917188048362732,3.916508281230927
exper0_location_7,39.63510875701905,4.879309678077698,3.5096585750579834,3.338870966434479,3.360013818740845,2.008295524120331,2.695150136947632,118.82620391845704,30.502639389038084,7.30345208644867,973.4924530029297,19.638716793060304,1.6031103372573852,14.051252031326294,6.648649048805237,112.01039161682128,6.935510540008545,7.246297430992127,69.11198883056642,201.02674636840823,7.714396357536316,3.4896817207336426,9.167589092254639,5.514489936828613,12.589018154144288,16.19253959655762,16.90131072998047,281.41132202148435,11.248434495925904,17.242208385467528,10.460358428955079,9.731893301010132,34.20058040618896,4.138425993919373,4.690853691101075,8.573355674743654,3.9861372113227844,2342.5723632812496,8.247887563705445,8.82273931503296,2.252893030643463,2.4048259139060977,644.1314361572265,65.2922836303711,6.231369137763977,1.5320109963417052,2.7855327963829044,1.8137081027030946,4.477875638008118
exper0_location_8,297.7879928588867,6.746880316734314,117.90839462280273,4.580817914009094,2.9366799235343937,4.304836344718933,3.7222110271453857,8.929078817367554,3.5313853502273562,4.915087103843689,2352.247204589844,20.084847068786623,11.622482204437256,2.4687216043472286,2.5624905586242677,26.30457830429077,49.44827175140381,11.981632947921753,17.444062519073487,24.30765085220337,11.642059135437012,8.162001037597657,2.7912705659866335,1.9348649799823763,3.03493914604187,3.037436759471893,6.0747202157974245,3.4721550345420837,5.716756463050843,6.298320698738099,905.9842529296875,161.29322891235353,189.36993865966798,4.203930711746216,2.4421930551528934,2.188052320480347,5.615250062942505,1999.6846252441405,33.8476505279541,2.106443357467651,5.338200163841248,125.51509628295898,93.1467658996582,35.465093994140624,1.9864993095397951,6.278394913673401,11.06027774810791,6.569355607032776,1.5618510484695434
exper0_location_9,937.8943908691407,526.9367034912109,20.682227420806885,189.66968688964843,4.765858626365662,2.884018528461456,4.488457536697388,2.3959864377975464,6.987630009651185,17.929172801971436,893.073388671875,4.292430114746094,2.3072355151176454,35.64618663787842,13.591475296020509,10.10578055381775,189.4646240234375,2.6082395195960997,43.45336704254151,847.8270751953125,11.752652168273926,1.14054651260376,7.125608563423157,8.27038049697876,10.047892999649049,2.0315505266189575,15.647444820404052,9.091420316696167,26.545111465454102,7.0473168849945065,9.828433465957641,17.134156513214112,52.57289218902588,4.299530673027039,17.47221393585205,14.482141256332397,6.005722618103028,1865.1941528320312,17.76577939987183,73.67451934814453,28.50346040725708,1.5502839922904967,101.47750930786133,11.442269134521485,3.377093267440796,5.276264333724976,6.619952368736268,9.054877042770388,1.9850662112236024
