,mean_spot_factorsAstro_AMY,mean_spot_factorsAstro_AMY_CTX,mean_spot_factorsAstro_CTX,mean_spot_factorsAstro_HPC,mean_spot_factorsAstro_HYPO,mean_spot_factorsAstro_THAL_lat,mean_spot_factorsAstro_THAL_med,mean_spot_factorsAstro_WM,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_CA1,mean_spot_factorsExt_Hpc_CA3,mean_spot_factorsExt_Hpc_DG1,mean_spot_factorsExt_Hpc_DG2,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
exper0_location_0,0.053254347294569016,0.0906296819448471,0.11260224133729935,0.26669102907180786,0.106080561876297,0.1447162628173828,0.13122543692588806,0.17213426530361176,0.05013479292392731,0.05804068595170975,0.03646332025527954,0.2710028290748596,0.31700965762138367,0.17746467888355255,0.0806143581867218,0.0328996405005455,0.38494253158569336,0.6036816835403442,0.10174299776554108,0.1580793410539627,0.2683194875717163,1.1862901449203491,0.3165898025035858,0.059451207518577576,0.4503920078277588,0.035326503217220306,0.030760448426008224,0.0273782629519701,0.03456650301814079,0.02498035877943039,0.1304943859577179,0.6059464812278748,0.031058071181178093,0.057797420769929886,0.035827506333589554,0.7252949476242065,0.18939995765686035,0.4424792230129242,0.03208945691585541,0.023495368659496307,0.022451097145676613,0.040401607751846313,0.1429985761642456,0.04971695691347122,0.04456871375441551,0.08929991722106934,0.03906248137354851,0.032028112560510635,0.11614948511123657
exper0_location_1,0.05062861740589142,0.04609670490026474,0.050110407173633575,0.0587664358317852,0.09972095489501953,0.21563637256622314,0.0806879922747612,0.11552765220403671,0.14964625239372253,0.18636013567447662,0.06375139951705933,0.025787141174077988,0.1739167422056198,0.6855089068412781,0.06400375068187714,0.4121919274330139,0.028272084891796112,0.20196381211280823,0.07870493084192276,0.1402016580104828,0.42628175020217896,0.5794433951377869,0.19279693067073822,0.014315244741737843,0.27310723066329956,0.0251630749553442,0.05216047540307045,0.029208729043602943,0.08803099393844604,0.3323221504688263,0.045458465814590454,0.5721254348754883,0.05468345806002617,0.29820969700813293,0.15961408615112305,0.0376574769616127,0.018709439784288406,0.07344847172498703,0.14959298074245453,0.08115462213754654,0.18932142853736877,0.15616831183433533,0.05437902361154556,0.08767726272344589,0.05322123318910599,0.02123739756643772,0.03713748976588249,0.06447093188762665,0.10412322729825974
exper0_location_2,0.2430257648229599,0.14778727293014526,0.047670699656009674,0.04851113259792328,0.2144148200750351,0.17459890246391296,0.06613775342702866,0.07989759743213654,0.020897386595606804,0.05449451133608818,0.08779539912939072,0.08696424216032028,0.1091909408569336,0.06631655246019363,0.0774860680103302,0.10362974554300308,0.056306954473257065,0.030346790328621864,0.24604782462120056,0.015190712176263332,0.12207835912704468,0.606773853302002,0.25656014680862427,0.07608622312545776,0.2604449689388275,0.026174893602728844,0.026886919513344765,0.029949508607387543,0.03122527524828911,0.029061967507004738,0.01878022775053978,0.09895922988653183,0.23429396748542786,0.1346902698278427,0.04271304979920387,0.03232856094837189,0.07205022871494293,0.7425453066825867,0.11195994168519974,0.07013557851314545,0.10670468956232071,0.22996172308921814,0.6534121036529541,0.10845951735973358,0.08815614879131317,0.060127340257167816,0.04710402339696884,0.037364114075899124,0.09658093750476837
exper0_location_3,0.06402391195297241,0.46472665667533875,0.14667469263076782,0.04063891991972923,0.03725668787956238,0.0432000607252121,0.05910937860608101,0.055634502321481705,0.030808504670858383,0.017031729221343994,0.3817581534385681,0.017410803586244583,0.012588492594659328,0.02691658027470112,0.031229965388774872,0.12173201888799667,0.22082658112049103,0.02285313419997692,0.030581528320908546,0.29844731092453003,0.01953018829226494,0.016649164259433746,0.24003735184669495,0.05255049094557762,0.03376028686761856,0.011847946792840958,0.10628041625022888,0.03118424490094185,0.031424034386873245,0.03438059240579605,0.10382875800132751,0.18164034187793732,0.04075877368450165,0.018450431525707245,0.019073093309998512,0.027964476495981216,0.012230059131979942,0.5816085338592529,0.015091007575392723,0.9532935619354248,0.13394924998283386,0.03343372419476509,0.1223086342215538,0.03637532889842987,0.03989589214324951,0.023693513125181198,0.2605840861797333,0.19712474942207336,0.11266843229532242
exper0_location_4,0.11333149671554565,0.04053599014878273,0.03372930735349655,0.03454916551709175,0.033423665910959244,0.04079742729663849,0.04199665039777756,0.03371741622686386,0.07736136764287949,0.029746953397989273,0.0086667500436306,0.050565119832754135,0.015773935243487358,0.08316781371831894,0.07633613049983978,0.22957900166511536,0.0187581367790699,0.013277851045131683,0.04412524029612541,0.460736483335495,0.11706405878067017,0.012673444114625454,0.08773217350244522,0.017979348078370094,0.05345131829380989,0.0762328952550888,0.04888560250401497,0.012014326639473438,0.02549619786441326,0.022001683712005615,0.007745657581835985,0.11419349908828735,0.052561819553375244,0.032598864287137985,0.04831908270716667,0.03301914036273956,0.012438083067536354,0.762000560760498,0.018910029903054237,1.9375971555709839,0.011964266188442707,0.01701967418193817,0.03966957703232765,0.06894547492265701,0.03349977731704712,0.12386834621429443,0.30736663937568665,0.37761932611465454,0.0740986168384552
exper0_location_5,0.06811592727899551,0.3148041069507599,0.04019995406270027,0.07079160958528519,0.05531733110547066,0.06161108240485191,0.05336209014058113,0.2366313934326172,0.01230301707983017,0.01236294861882925,0.536298930644989,0.03260514885187149,0.07772136479616165,0.03417199105024338,0.03599868714809418,0.022394973784685135,0.06271074712276459,0.026959536597132683,0.02379181794822216,0.4766593277454376,0.027669357135891914,0.01619560644030571,0.014106866903603077,0.02191365696489811,0.01242320891469717,0.008704064413905144,0.02576882392168045,0.00970354676246643,0.01778477430343628,0.011938187293708324,0.013930116780102253,0.19723421335220337,0.07890307903289795,0.024795612320303917,0.09101174026727676,0.0368785634636879,0.015257769264280796,0.8446293473243713,0.0102194519713521,0.023798957467079163,0.011924068443477154,0.08605698496103287,0.40284624695777893,0.16658958792686462,0.0374906100332737,0.02454264461994171,0.024696161970496178,0.027192436158657074,0.11169968545436859
exper0_location_6,0.48953717947006226,0.037491850554943085,0.053823649883270264,0.06341087818145752,0.03632984682917595,0.024249862879514694,0.03943170607089996,0.04940503463149071,0.00939176231622696,0.01286648865789175,0.4202568829059601,0.018348554149270058,0.01416738610714674,0.02386466972529888,0.03914283588528633,0.02345547452569008,0.02563922107219696,0.03697308152914047,0.17106427252292633,0.45570048689842224,0.017972951754927635,0.012369460426270962,0.01671113260090351,0.020222216844558716,0.010196411050856113,0.009481430985033512,0.010910391807556152,0.014749355614185333,0.01934983767569065,0.012917566113173962,0.014211645349860191,0.24072827398777008,0.17116671800613403,0.049625325947999954,0.01722622476518154,0.023582698777318,0.018430940806865692,0.7022751569747925,0.018857164308428764,0.05730085447430611,0.0175727978348732,0.030803058296442032,0.3752472698688507,0.025417393073439598,0.03779710456728935,0.020894037559628487,0.01630473881959915,0.02067653276026249,0.12108051776885986
exper0_location_7,0.16144461929798126,0.048845324665308,0.03934694826602936,0.05055215582251549,0.04307745024561882,0.03140494227409363,0.036201003938913345,0.30816730856895447,0.036695435643196106,0.02191413938999176,0.4037577509880066,0.03517584875226021,0.006417086347937584,0.046447016298770905,0.03312024846673012,0.08277151733636856,0.025344016030430794,0.022983618080615997,0.05726766213774681,0.0866515263915062,0.020621633157134056,0.012610748410224915,0.02033703215420246,0.016646720468997955,0.024123329669237137,0.03399623930454254,0.04331424459815025,0.16719558835029602,0.05214272066950798,0.03775947168469429,0.0247024018317461,0.0321945995092392,0.061422739177942276,0.025668667629361153,0.026196999475359917,0.026978565379977226,0.014685913920402527,1.1095366477966309,0.028976228088140488,0.0319499596953392,0.018819229677319527,0.047248344868421555,1.088616132736206,0.28739193081855774,0.05167876183986664,0.014008867554366589,0.023699698969721794,0.03442870453000069,0.14116071164608002
exper0_location_8,0.6324849724769592,0.06225708872079849,0.28382644057273865,0.04689802974462509,0.05225516855716705,0.04704909771680832,0.053502246737480164,0.07710660248994827,0.012140380218625069,0.017397714778780937,0.9078845381736755,0.03327248990535736,0.015959447249770164,0.01457032561302185,0.02521931380033493,0.03704407066106796,0.07066153734922409,0.026098007336258888,0.030647961422801018,0.024863138794898987,0.024563360959291458,0.01608295366168022,0.01025824062526226,0.006445849779993296,0.011084826663136482,0.010291064158082008,0.02587195113301277,0.015582877211272717,0.029411418363451958,0.021791886538267136,0.44126853346824646,0.18453733623027802,0.16925762593746185,0.03148247301578522,0.01674845442175865,0.016626404598355293,0.021055426448583603,0.9729701280593872,0.06273124366998672,0.020930394530296326,0.02615685574710369,0.5232970118522644,0.2674879729747772,0.19235482811927795,0.02722676284611225,0.035216011106967926,0.0418882742524147,0.06645310670137405,0.07383935898542404
exper0_location_9,1.6549338102340698,0.8991957902908325,0.11553340405225754,0.4557180404663086,0.06423784047365189,0.05830821394920349,0.06679654121398926,0.0479731410741806,0.01817771978676319,0.030801281332969666,0.37974148988723755,0.016241900622844696,0.009678374044597149,0.06700482964515686,0.05184813216328621,0.020556490868330002,0.16102834045886993,0.01354825496673584,0.046189140528440475,0.2730575501918793,0.024657007306814194,0.007058214861899614,0.017767231911420822,0.01492348499596119,0.020858751609921455,0.008967289701104164,0.036634210497140884,0.019457653164863586,0.06545349210500717,0.021054204553365707,0.02349395677447319,0.05007070675492287,0.07564381510019302,0.024429576471447945,0.04061761498451233,0.04080481827259064,0.020502030849456787,0.9056764841079712,0.0480814054608345,0.11130683124065399,0.05410996824502945,0.03475429490208626,0.28011661767959595,0.10408865660429001,0.03919205442070961,0.027046972885727882,0.03192661330103874,0.08290659636259079,0.1008688285946846
