,q05_spot_factorsAstro_AMY,q05_spot_factorsAstro_AMY_CTX,q05_spot_factorsAstro_CTX,q05_spot_factorsAstro_HPC,q05_spot_factorsAstro_HYPO,q05_spot_factorsAstro_THAL_lat,q05_spot_factorsAstro_THAL_med,q05_spot_factorsAstro_WM,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_CA1,q05_spot_factorsExt_Hpc_CA3,q05_spot_factorsExt_Hpc_DG1,q05_spot_factorsExt_Hpc_DG2,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
exper0_location_0,0.007255148910917342,0.01752728410065174,0.028381866868585348,0.11310328766703606,0.019867644459009168,0.042880563996732235,0.03157680779695511,0.0571461021900177,0.013547544134780765,0.014743146253749728,0.0070556695340201255,0.18543113768100739,0.254337352514267,0.08631846271455287,0.014482044661417604,0.005407819780521095,0.2650562211871147,0.46187424361705776,0.046137050911784175,0.10214475952088832,0.1831982046365738,1.1029324650764465,0.2321685418486595,0.017505416925996543,0.37986575812101364,0.00708909840323031,0.0023424236453138294,0.0038612718577496707,0.0031514741363935176,0.0024258983787149194,0.06137341223657131,0.4778323754668236,0.002008912031305954,0.006150977010838688,0.005216213525272906,0.610884514451027,0.10858807861804962,0.34617074131965636,0.0054425152484327555,0.0018346690631005913,0.0017016822355799379,0.0030257691512815656,0.029337755963206293,0.0035316988942213356,0.003976254328154028,0.03080869624391198,0.006688830349594355,0.0021468400373123586,0.006814981414936483
exper0_location_1,0.006028623227030039,0.00572797090280801,0.007167418487370014,0.00747838367242366,0.021901109535247088,0.10099323764443398,0.01695537120103836,0.03428581301122904,0.08990564793348313,0.12317588515579701,0.02382191326469183,0.003648254682775587,0.11762446835637093,0.5921628355979919,0.012103083776310088,0.3432691887021065,0.003412556136026979,0.12186172418296337,0.03128200927749276,0.08878326155245304,0.3511252909898758,0.5031565725803375,0.13225782960653304,0.0010111926356330514,0.21224724724888802,0.0033886654768139125,0.00951307276263833,0.003882861440069973,0.020607577357441186,0.24642837643623353,0.011527315666899086,0.46557624787092206,0.013243610132485628,0.18153809905052185,0.07999427877366544,0.004858128726482391,0.001770245871739462,0.02001620251685381,0.0798559918999672,0.019511564075946806,0.10540029518306256,0.062592058070004,0.006557687162421644,0.017932273261249063,0.006467162817716598,0.0025429960340261457,0.00327094605891034,0.0060243163723498585,0.007250580983236432
exper0_location_2,0.11483024023473264,0.05461461488157511,0.006117897084914148,0.006395499617792666,0.09654394499957561,0.07789402045309543,0.008942800434306264,0.017412407230585816,0.004060345329344272,0.020177339576184748,0.043310108594596386,0.04281468689441681,0.06892632581293583,0.01481191678903997,0.01655200105160475,0.050142965465784076,0.015802668780088423,0.004936572583392263,0.18211281523108483,0.0022777078789658844,0.06239169985055923,0.5456228077411652,0.19588371962308884,0.034645210951566696,0.19488805755972863,0.0032475435407832267,0.0035924533265642824,0.0034733806620351974,0.0034707455197349195,0.002547662972938269,0.0027111497009173037,0.03127556955441833,0.15665778666734695,0.056403168477118015,0.0076608337927609686,0.004495567549020052,0.029123338777571915,0.6528625965118409,0.05279369838535786,0.01706543629989028,0.04199181552976369,0.10408032424747944,0.4609110072255134,0.01540540670976043,0.02169003812596202,0.01799649829044938,0.010830199671909213,0.002793025597929955,0.005851637199521065
exper0_location_3,0.008671417785808445,0.31889199167490007,0.05267576202750206,0.003461098624393344,0.0032231631223112347,0.0028844117419794205,0.007715432764962315,0.004885853407904506,0.0068676718045026066,0.002592911559622735,0.3292737379670143,0.001318194647319615,0.0009531123941997066,0.003339892067015171,0.0033406649716198446,0.07735249027609825,0.14454926177859306,0.0034507919917814434,0.006263810652308166,0.2569121360778809,0.002214627549983561,0.00158854647888802,0.1853194445371628,0.022170813381671903,0.009178571915253996,0.0012899324705358593,0.04637525882571936,0.0047429950907826425,0.004065798781812191,0.005631996644660831,0.05617193002253771,0.11026392988860606,0.008237621979787946,0.0013984506775159388,0.002566608355846256,0.003975062002427876,0.0013339528988581151,0.5133669018745423,0.0014068725577089936,0.8525852203369141,0.07495103143155575,0.0028927397448569535,0.03958761990070343,0.0023712307331152267,0.0034905258216895163,0.0031215211260132492,0.18403683453798292,0.07894728444516659,0.010558026004582643
exper0_location_4,0.029761519469320773,0.005527006206102669,0.0043807758018374445,0.0022556058596819636,0.0033162506646476687,0.0059812153223901985,0.003843079227954149,0.003944908617995679,0.03954546991735697,0.004089627671055495,0.0007706582051469013,0.011626598238945008,0.0016838425712194292,0.029623072128742933,0.01968871708959341,0.17167918384075165,0.0018167919421102853,0.000833935901755467,0.015331950830295683,0.4168266549706459,0.0665258388966322,0.0009727885044412687,0.04512072708457709,0.002705394278746098,0.020878230500966308,0.030971233267337084,0.01124595324508846,0.0009854441595962271,0.002737613720819354,0.0019479431852232666,0.0007887800049502403,0.05419844221323729,0.012248854059726,0.0038907367270439863,0.012791259866207837,0.005410431209020316,0.0008598388085374609,0.6781859904527664,0.0027161558740772308,1.8085494339466095,0.0007463742018444464,0.00111011698609218,0.003743973467499018,0.00994212799705565,0.003953536110930145,0.06357449777424336,0.22384275272488596,0.21258563920855522,0.0037411856930702927
exper0_location_5,0.011759538808837533,0.19827654361724856,0.004218322993256151,0.013397171441465617,0.007138359593227506,0.010349174868315459,0.00838722544722259,0.10937968045473098,0.0015962480858433992,0.001134099578484893,0.48131633549928665,0.006969639542512596,0.04489930961281061,0.006114833196625114,0.005873947241343557,0.002961641980800778,0.020568933337926865,0.00332018060144037,0.004431877587921917,0.43405582308769225,0.005138036725111306,0.0012818805233109744,0.0012925650516990572,0.004736713832244277,0.0017438448092434555,0.000562161413836293,0.0026297200005501514,0.0008079313585767523,0.0014762663282454013,0.0009794589423108848,0.000960206359741278,0.1257547602057457,0.03025693874806166,0.001725238747894764,0.04072117675095797,0.006137621309608221,0.0014863609801977872,0.7721595793962478,0.0008299331908347085,0.0035956528619863096,0.0009925123420543968,0.016080247424542903,0.24937943518161776,0.053689867816865446,0.0034382383688353006,0.002862181537784636,0.0032811678014695645,0.002272752020508051,0.006479943520389498
exper0_location_6,0.3441181153059006,0.005149214877746999,0.004697640426456928,0.0068196962820366025,0.0035315533634275205,0.002563551673665643,0.004179955972358584,0.0071949566481634974,0.0007021245255600661,0.001490548171568662,0.3659966990351677,0.0027100347331725063,0.001516277575865388,0.0030617859214544297,0.006266097561456264,0.0045025015482679015,0.0046993651892989876,0.008320495253428817,0.12537648305296897,0.41047558933496475,0.0024714416475035248,0.0016093016834929587,0.0019390561559703204,0.004343041661195457,0.0011102161486633124,0.0005637402093270793,0.0008148896245984361,0.000998501689173281,0.0017618504585698248,0.001003490452421829,0.001941121171694249,0.17642635330557824,0.10609813220798969,0.008350127749145031,0.0014951127348467707,0.0034979827818460763,0.0027648597024381165,0.6384245693683624,0.0029438071069307625,0.014873204892501235,0.0013804811285808684,0.002779828105121851,0.251669217646122,0.0013190477446187287,0.003977614245377481,0.0020932299667038023,0.0021148651605471967,0.001274820655817166,0.012746123597025871
exper0_location_7,0.06243989244103432,0.006801261543296277,0.004900167649611831,0.005066816881299019,0.005494687100872397,0.0030577065423130993,0.004616127978079022,0.18585364446043967,0.010618505626916885,0.0026136243948712947,0.3523979648947716,0.008054842567071318,0.0004712619411293417,0.00814142799936235,0.004824942257255316,0.039592239260673526,0.003612541302572936,0.003373197070322931,0.023888526763767005,0.05489895604550839,0.0028398440685123206,0.001238466566428542,0.0030836513149552045,0.0017692942114081235,0.004546003299765289,0.00618100855499506,0.00912881433032453,0.10933787822723388,0.008337391214445234,0.007919644983485342,0.004360394435934722,0.006349844788201153,0.01898937886580825,0.003266880323644728,0.00248967605875805,0.004750013374723494,0.0017582219559699297,1.0421376824378967,0.003953891526907683,0.005494628823362291,0.0012807723192963748,0.006654367339797318,0.9098360061645508,0.12795582711696626,0.007723769475705922,0.0013033114664722234,0.002518910763319582,0.0033434018841944635,0.014569896226748823
exper0_location_8,0.46914723664522173,0.009402938978746535,0.16460498720407485,0.006947880960069597,0.004798684245906771,0.006553446059115231,0.0063786972779780625,0.01396010285243392,0.0012293182080611589,0.0017591958516277374,0.8517244815826416,0.008240656089037658,0.003415922063868493,0.0014306347526144238,0.001860364485764876,0.009294689632952213,0.025768415816128255,0.005578947695903481,0.0060297052143141626,0.0066359019838273525,0.004286771477200091,0.002895576332230121,0.0009385760233271867,0.0006207900645677001,0.00109578674309887,0.001160215842537582,0.0032791590434499084,0.0013495204446371646,0.004236251465044916,0.002893517457414419,0.3774740442633629,0.10521993115544319,0.10520375333726406,0.0033183468389324845,0.0012965299189090728,0.0012117677892092616,0.0024772358825430273,0.8896749138832092,0.016222925297915934,0.0013116035144776106,0.0030356085393577815,0.34719280451536183,0.1315799854695797,0.06950220167636871,0.0024619075818918647,0.005341916694305837,0.00999959446489811,0.01210384862497449,0.005083772726356983
exper0_location_9,1.4773039460182191,0.7344009935855865,0.028872317634522915,0.2877122536301613,0.00778982131741941,0.0043936978792771695,0.00768892636988312,0.0037473770673386755,0.002433280600234866,0.00641740681603551,0.3231661185622215,0.0017607767716981471,0.0006783195043681189,0.02066008746623993,0.009866148233413696,0.0035709349787794056,0.09876653030514718,0.0012143747473601252,0.015025370428338647,0.23155704885721207,0.004327645269222558,0.0004047479873406701,0.002396269189193845,0.0026528836693614725,0.0036280247499234975,0.0007757479615975171,0.008451315760612487,0.0035339040332473814,0.01967365387827158,0.0032365814549848437,0.0040960495593026286,0.011185790458694101,0.02919479748234153,0.003393012913875282,0.00927486177533865,0.00801842138171196,0.002649470756296069,0.8296944051980972,0.008516186941415073,0.045841702818870546,0.01620435230433941,0.004294142639264464,0.14340164735913277,0.02241605231538415,0.004185572476126254,0.004489909904077649,0.0059841576963663105,0.016687564738094806,0.0064595252973958855
