,q05_spot_factorsAstro_AMY,q05_spot_factorsAstro_AMY_CTX,q05_spot_factorsAstro_CTX,q05_spot_factorsAstro_HPC,q05_spot_factorsAstro_HYPO,q05_spot_factorsAstro_THAL_lat,q05_spot_factorsAstro_THAL_med,q05_spot_factorsAstro_WM,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_CA1,q05_spot_factorsExt_Hpc_CA3,q05_spot_factorsExt_Hpc_DG1,q05_spot_factorsExt_Hpc_DG2,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
exper0_location_0,0.03441800810396671,0.05618796162307263,0.05205641482025385,0.029675443656742573,0.14678257033228875,0.11610442213714123,0.1354721486568451,0.0687449499964714,0.10483170412480831,0.20580518022179606,0.08794316314160824,0.14043157324194908,0.2653978899121285,0.04920858237892389,0.12745129093527796,0.013694491889327764,0.18529074713587762,0.46357766091823577,0.009284081868827345,0.09706818349659442,0.3611067697405815,1.69746909737587,0.012057357421144844,0.1667644940316677,0.06903417333960533,0.04186535198241472,0.03494381159543991,0.012438929500058293,0.01906801573932171,0.012808658508583903,0.2315478764474392,0.4954944610595703,0.005278456141240895,0.049581787548959255,0.202201609313488,0.47950156331062316,0.16246894374489784,0.06297298893332481,0.012382562784478067,0.0042333998251706355,0.011676945304498077,0.0017074031697120518,0.05932549554854631,0.16695421636104582,0.018296377081424,0.014747585030272603,0.0059510007267817855,0.010214386228471995,0.15615000128746034
exper0_location_1,0.00254833388607949,0.0033349894685670736,0.003739311778917909,0.004789119912311434,0.04348689522594214,0.06297906916588546,0.06535344161093236,0.00674857369158417,0.03154353052377701,0.19058983102440835,0.22152756452560426,0.014716219902038575,0.011712036700919269,0.2716925635933876,0.29069335460662843,0.34833428412675854,0.016598240286111832,0.26644792407751083,0.006932321866042912,0.0866438765078783,0.02090770108625293,0.7269654512405396,0.6752904891967773,0.0038420137483626605,0.29253558814525604,0.06727928891777993,0.00900167878717184,0.0021257243468426165,0.009024824714288116,0.006337249046191573,0.005982086039148272,1.0712071537971497,0.004046430182643235,0.017011801153421404,0.039589937031269076,0.10315711945295335,0.00313489482505247,0.02848235759884119,0.03036221479997039,0.08152679204940796,0.024316426645964385,0.33719718307256696,0.04393413402140141,0.24746450185775756,0.005620387708768248,0.003479433315806091,0.010099691199138762,0.010423570312559605,0.08644948750734328
exper0_location_2,0.05710454769432544,0.2026223987340927,0.049790408648550506,0.04027736708521843,0.07327304854989052,0.23119318336248398,0.14691228047013283,0.03647139277309179,0.01145419916138053,0.02346180249005556,0.07126307785511016,0.004739684611558915,0.009028736827895047,0.017870823759585618,0.01986664058640599,0.12663762196898462,0.0347920747473836,0.041424259170889856,0.006595324329100549,0.03400912377983332,0.006154082529246808,0.6422930389642716,0.18080101683735847,0.18022354990243913,0.22908262610435487,0.004556602449156344,0.002563151333015412,0.002665106044150889,0.0030423740972764794,0.002993588102981448,0.08114775121212005,0.061074943654239176,0.005207068822346628,0.019418081734329462,0.010149187548086048,0.02008836893364787,0.04066274613142014,1.1150806367397308,0.0027706539956852795,0.0052534234011545776,0.04530042950063944,0.14497064426541328,0.06637859009206294,0.08028955087065696,0.010974505171179772,0.0033338701934553685,0.0007741966051980853,0.0023795881075784567,0.08320870436728
exper0_location_3,0.016157756093889475,0.05656429603695869,0.08551354557275773,0.03263421468436718,0.01586408680304885,0.09990570321679115,0.029365162830799818,0.032881500013172624,0.009813729021698235,0.005189068987965584,0.40570181459188465,0.003313344437628985,0.0013296273478772493,0.011520766001194716,0.009476185962557794,0.12957457751035692,0.018557884078472853,0.025191395357251168,0.007885971991345286,0.1379143789410591,0.0027419229852966966,0.10209803730249405,0.3527816131711006,0.03307230286300183,0.037231748551130296,0.024976054951548577,0.0021475105546414856,0.007355224783532322,0.016962289344519377,0.009580381540581585,0.04318642280995846,0.1758305139839649,0.009417339647188784,0.002795985375996679,0.0010114640346728266,0.0009107041172683239,0.0023432162939570848,0.27999177724123003,0.04486237429082394,0.8766528636217118,0.019357473589479923,0.02595107341185212,0.03470934126526118,0.15779299437999725,0.008499522367492319,0.0013991863292176277,0.16162338778376578,0.11271440275013446,0.09994985759258271
exper0_location_4,0.005109360464848578,0.0073904132703319185,0.011478149332106113,0.002175727137364447,0.007643073587678373,0.02155968276783824,0.010177994379773736,0.0022377905901521445,0.03024015286937356,0.011811794387176633,0.014136219071224332,0.003667338739614934,0.04281071741133929,0.004386878455989063,0.0026646816404536366,0.04565115440636874,0.008628648752346636,0.00434388832654804,0.003025557065848261,0.4912522628903389,0.001577348849968985,0.012507425621151924,0.2542658418416977,0.01820385679602623,0.045266712084412575,0.07355607561767101,0.01825322164222598,0.005681607942096889,0.007408803864382208,0.012075029499828817,0.005449875094927847,0.031376867461949585,0.13617696091532708,0.003495745500549674,0.004590410622768104,0.007716205879114569,0.024501755833625793,0.8091807007789612,0.009631475806236267,1.7692253351211549,0.0004028297975310125,0.0002998119380208664,0.018456043768674137,0.13773571476340293,0.0011324432154651732,0.015855521010234953,0.21312055736780167,0.03589492663741112,0.03385552335530519
exper0_location_5,0.008651481056585907,0.01544050695374608,0.010392934130504728,0.005342035554349423,0.021806794963777066,0.10787989310920239,0.25622044056653975,0.008259243937209249,0.018402221333235505,0.0013072203379124402,0.45134959667921065,0.0024395609507337213,0.001391865819459781,0.11598524898290634,0.03573068734258413,0.3524840369820595,0.004401654191315174,0.0031754958326928318,0.000689237567712553,0.3940602421760559,0.007022018986754119,0.02315229484811425,0.07520016394555569,0.05526624992489815,0.009381340630352498,0.0004166090962826274,0.0003158132210955955,0.00045315058378037065,0.0004634920434909873,0.0003175881429342553,0.000503987999400124,0.006013534730300308,0.0004518778790952638,0.0007125372649170459,0.00038694487011525785,0.0004645044537028298,0.06342629753053189,0.5444127351045609,0.0004519487891229802,0.0007643000106327235,0.0028297651326283815,0.04963793307542801,0.1535372167825699,0.08411512710154057,0.0014948270400054755,4.1852348658721894e-05,0.0021636663004755974,0.0009516737802186981,0.016335346177220343
exper0_location_6,0.02783129615709186,0.028612819127738477,0.02519373595714569,0.018378314934670927,0.015837102849036458,0.1014664225280285,0.0507140502333641,0.03416840694844723,0.002398271462880075,0.0008206137892557309,0.564778220653534,0.007062955433502794,0.0007462769601261244,0.004017859371379018,0.0016494955285452308,0.00556162188295275,0.053977455198764804,0.002242373605258763,0.0012179866957012565,0.42494595348834996,0.0005200089624850079,0.0049336562165990475,0.012216401984915137,0.006052752491086721,0.0063768275314942,0.0020744925830513236,0.0009128294419497252,0.0018929563811980188,0.0016918439534492791,0.0019696130184456706,0.0010752481874078512,0.13263133764266968,0.006120931706391275,0.0026536092977039517,0.0019632853218354285,0.0007830981514416635,0.0055953484494239095,0.7214159637689591,0.000846587514388375,0.08012651801109313,0.00023599260748596862,0.00036565464397426696,0.05685189496725798,0.06163707226514816,0.0106108408421278,9.119877213379369e-05,0.005453239753842354,0.0011300395242869854,0.02789145680144429
exper0_location_7,0.026361212972551583,0.05689965169876814,0.02334225447848439,0.014922636467963457,0.01242847121320665,0.07968863435089588,0.05782806184142828,0.039860497601330286,0.0038569142809137705,0.00924849733710289,0.302243772149086,0.03366668913513422,0.0037040022318251434,0.004685529926791787,0.004615618917159736,0.004324884340167046,0.035376412235200404,0.012593498546630144,0.00140328734414652,0.049317291006445885,0.0028906823368743065,0.23564389869570732,0.0018481522332876922,0.025169881340116263,0.020773967634886505,0.0017142123891972006,0.0029008612618781626,0.003989479457959533,0.010255862260237336,0.003508775751106441,0.023915080446749927,0.02163149267435074,0.08796726278960705,0.013195530837401749,0.0019310273055452853,0.012885254668071867,0.10211341902613641,0.6094324171543122,0.15565426796674728,0.005616554571315647,0.00104821419226937,0.001060095027787611,0.14581247270107267,0.5602539926767349,0.031996801123023035,0.014612579718232155,0.004058483964763581,0.0040355117991566665,0.3924996182322502
exper0_location_8,0.16081706285476685,0.10703589543700218,0.03312071431428194,0.030813245847821233,0.04822272025048733,0.2631479024887085,0.07502317465841771,0.009606164880096912,0.0022963102906942367,0.0005769788287580014,0.8635507375001907,0.003944105235859752,0.0009268830908695236,0.010580675071105362,0.006172576313838363,0.14977161288261412,0.031934449821710585,0.025998371187597513,0.0010664506582543254,0.04021443519741297,0.0009415841515874491,0.1503132477402687,0.05627149511128664,0.0020363975781947374,0.0047293692128732795,0.007817815942689776,0.0013562866661231965,0.005092011182568967,0.00216522163245827,0.0042722870130091906,0.007028205133974552,0.28146827667951585,0.008195621520280838,0.0017799519002437592,0.0005969066056422889,0.00020814214294659906,0.00142333839321509,1.0061798214912414,0.0025531359948217872,0.001317082648165524,0.032975259236991405,0.5683671712875367,0.04945920221507549,0.06557026021182537,0.04838302619755268,2.8358608415146594e-05,0.00010173086557188072,0.0009427234501345082,0.03895563427358866
exper0_location_9,0.5953340411186218,0.466257718205452,0.22908854559063913,0.32719211280345917,0.20875031650066378,0.44162391871213913,0.1876224808394909,0.3337920069694519,0.14800770580768585,0.0003555557137588039,0.3554816856980324,0.02559767011553049,0.003525423654355109,0.0061754119815304875,0.004942199238575995,0.0006566599651705473,0.019126749783754348,0.00046308317978400744,0.0003921927505871281,0.071635876968503,0.0004816827800823376,0.0006307468604063616,0.0015085988503415137,0.0629347950220108,0.07815243303775787,0.004188722674734891,0.0020799344754777855,0.0024407793651334943,0.003055743360891938,0.0013409017818048596,0.21528087407350538,0.01889035739004612,0.002399185788817704,0.012352494662627578,0.001782982103759423,0.0011562761501409113,0.011132483184337615,0.6283445924520492,0.007757257716730238,0.00629416594747454,0.002044288953766227,0.001784864137880504,0.00950976270250976,0.17561345249414445,0.0175846959464252,0.06301872469484807,0.01784628573805094,0.00637541301548481,0.05828680861741305
