,q05_nUMI_factorsAstro_AMY,q05_nUMI_factorsAstro_AMY_CTX,q05_nUMI_factorsAstro_CTX,q05_nUMI_factorsAstro_HPC,q05_nUMI_factorsAstro_HYPO,q05_nUMI_factorsAstro_THAL_lat,q05_nUMI_factorsAstro_THAL_med,q05_nUMI_factorsAstro_WM,q05_nUMI_factorsExt_Amy_1,q05_nUMI_factorsExt_Amy_2,q05_nUMI_factorsExt_ClauPyr,q05_nUMI_factorsExt_Hpc_CA1,q05_nUMI_factorsExt_Hpc_CA3,q05_nUMI_factorsExt_Hpc_DG1,q05_nUMI_factorsExt_Hpc_DG2,q05_nUMI_factorsExt_L23,q05_nUMI_factorsExt_L25,q05_nUMI_factorsExt_L56,q05_nUMI_factorsExt_L5_1,q05_nUMI_factorsExt_L5_2,q05_nUMI_factorsExt_L6,q05_nUMI_factorsExt_L6B,q05_nUMI_factorsExt_Pir,q05_nUMI_factorsExt_Thal_1,q05_nUMI_factorsExt_Thal_2,q05_nUMI_factorsExt_Unk_3,q05_nUMI_factorsInh_1,q05_nUMI_factorsInh_2,q05_nUMI_factorsInh_3,q05_nUMI_factorsInh_4,q05_nUMI_factorsInh_5,q05_nUMI_factorsInh_6,q05_nUMI_factorsInh_Lamp5,q05_nUMI_factorsInh_Meis2_1,q05_nUMI_factorsInh_Meis2_2,q05_nUMI_factorsInh_Meis2_3,q05_nUMI_factorsInh_Meis2_4,q05_nUMI_factorsInh_Pvalb,q05_nUMI_factorsInh_Sst,q05_nUMI_factorsInh_Vip,q05_nUMI_factorsLowQ_2,q05_nUMI_factorsMicro,q05_nUMI_factorsNb_1,q05_nUMI_factorsNb_2,q05_nUMI_factorsOPC_1,q05_nUMI_factorsOPC_2,q05_nUMI_factorsOligo_1,q05_nUMI_factorsOligo_2,q05_nUMI_factorsUnk_1
exper0_location_647,33.66647453308106,45.090702056884766,56.53416042327881,30.863539695739746,72.56819610595704,315.907746887207,398.45365142822266,42.63503227233886,6.124172568321228,2.9857606768608096,28.255884552001955,32.427740287780765,34.90558280944824,310.5260940551758,8.730926418304444,8.431230068206787,38.186542129516596,3.991801953315735,1.9226840615272522,145.74138412475585,2.685412311553955,2.090090644359589,37.61968231201172,10.632216739654542,13.648987770080566,68.76203880310058,4.030707955360413,374.8391738891602,14.446557426452637,19.740216159820555,327.94078521728517,14.16816358566284,11.708230304718018,66.40446434020997,4.805647230148315,2.6769251346588137,16.634620666503906,107.95906105041504,611.2388214111329,74.88558044433593,1.8282175958156586,2.683238208293915,23.930539798736575,447.35419006347655,47.943807220458986,15.595098495483398,61.30336570739746,167.45556793212893,30.630966186523438
exper0_location_648,181.56731033325195,188.7295524597168,215.13213272094728,203.47502212524415,755.6806945800781,638.0517883300781,948.4084747314454,79.72021293640137,11.579160642623902,4.821813082695007,145.80424270629882,132.50734252929686,326.21397705078124,77.3010269165039,19.712771701812745,19.066613769531248,320.62839355468753,7.155098295211793,10.176475763320925,691.8687072753905,6.7677814245224,6.034235262870788,4.202284407615662,40.72279186248779,19.146079921722414,168.221208190918,60.309650421142585,71.88879051208497,30.472606182098392,84.66189002990723,273.44627075195314,79.16403045654296,30.467309665679934,114.97087783813477,23.118361854553225,10.624749565124512,116.14391059875489,93.70315742492676,537.4832946777343,115.04861106872559,24.142543601989747,2.646774792671204,45.304406356811526,156.32162857055664,55.99524116516113,2.7717675089836122,8.269835996627807,13.966607475280762,96.474654006958
exper0_location_649,230.94793701171875,169.66475982666014,314.9414916992188,249.2426368713379,145.83781661987305,640.1002685546875,665.9860595703125,147.68600158691407,5.501378917694092,1.461274152994156,394.9944869995117,122.99691390991211,48.705501556396484,50.76608810424805,10.989849758148194,3.766722118854523,228.00238189697265,1.7392669200897217,5.431663227081299,47.8725700378418,2.2467663407325746,0.6390663921833039,2.525485837459564,18.018591785430907,5.38605043888092,32.32279109954834,52.17394142150879,48.353277397155765,44.973548126220706,806.8339111328125,15.488582372665405,139.23583984375,17.174593925476074,36.49751148223877,3.045903742313385,2.9566938042640687,83.05394134521484,21.95148515701294,283.4192947387695,6.97617609500885,1.8577629566192628,0.5516792476177216,39.4437635421753,284.5881439208984,6.576130318641662,0.10151141174137596,0.6154988050460817,9.994962596893311,45.46604461669922
exper0_location_650,1.2646114587783814,1.1746704638004302,0.1469830773770809,0.612143424153328,0.5912264466285706,0.0777802288532257,0.08578331470489503,5.863405346870422,506.24138183593755,1835.9289916992188,518.4597137451171,16.227450466156007,24.443107223510744,11.92481803894043,9.691274738311769,474.62816925048827,91.04854202270508,296.83962402343747,494.8296325683594,259.28892822265624,77.8766082763672,1355.7162109375001,1576.4055419921874,64.67344360351562,257.34425888061526,114.00938835144044,59.74372119903565,44.053564834594724,41.37681484222412,121.2637176513672,14.378347158432009,125.61291885375977,55.859333229064944,26.196445751190183,131.83504028320314,208.94213562011717,32.27962951660156,44.802910804748535,54.37590351104737,595.3043426513672,13.8221670627594,1.330664438009262,33.17052707672119,97.40723838806153,21.35842571258545,195.38873291015625,396.0694519042969,92.6692066192627,66.6501594543457
exper0_location_651,70.27973022460937,261.1950485229492,219.09530715942384,58.85024929046631,44.77712497711182,103.18716812133789,100.2796859741211,30.038233184814455,215.35628051757814,247.06317749023438,1392.463787841797,528.3611114501953,104.38584671020509,22.723063564300535,13.146916818618774,68.06476440429688,393.74022216796874,57.41303310394287,345.32255401611326,102.26870040893554,18.971025943756104,791.467529296875,237.21011657714843,323.17256317138674,477.83191375732423,58.47725868225098,52.35883598327637,13.515340566635132,20.140779972076416,26.20700149536133,22.292840671539306,57.11947784423828,218.81194839477538,92.76935043334962,80.65922393798829,42.857305908203124,37.46216526031495,52.37445640563965,32.1969295501709,55.44299087524414,5.193318963050842,0.6178067475557327,25.032640075683595,214.4354606628418,67.84931259155273,146.51028213500976,134.1845489501953,138.33176956176757,47.26313343048096
exper0_location_652,80.92210731506347,320.8780502319336,214.5072898864746,273.1834823608399,35.82794036865234,222.62555770874022,115.4108425140381,23.959403896331786,1.7284939467906952,2.7821150541305544,812.4244262695312,1697.8654663085938,26.027173042297363,8.631224727630615,6.911279630661011,109.18521728515626,95.0951072692871,5.6447954177856445,8.972084188461304,1565.1017456054688,4.613052892684936,60.37891483306885,25.147298526763915,57.63418445587158,284.7412475585937,16.47536840438843,3.7427548646926883,9.328660488128662,4.277284097671508,3.2381610870361333,10.347981834411621,94.2417724609375,7.301159119606019,25.89764966964722,2.085429871082306,19.904367446899414,9.883503770828247,7.909487199783325,3.85931134223938,19.9035532951355,3.479004418849945,6.54996976852417,6.353403472900391,56.20362739562988,3.2644293665885926,0.1444308362901211,28.617669773101806,9.306800079345702,23.26916055679321
exper0_location_653,82.08201179504395,201.03223266601563,264.87074584960936,61.56300354003906,17.23928575515747,158.6370620727539,78.36481513977051,17.087818813323974,82.52480201721191,13.95434627532959,866.801937866211,2386.5042114257812,423.54583435058595,26.565567779541016,267.11869049072266,9.970498609542847,42.92955207824707,66.0131404876709,1.4205549359321594,35.48169651031494,7.6925780296325685,207.60546264648437,17.337254905700682,266.848567199707,29.352196407318115,9.660579442977905,3.6708315491676333,2.4279157280921937,2.5970232486724854,3.3772473454475405,3.4643683195114137,9.130025959014892,4.352743148803712,15.643762731552124,4.428567051887512,23.023667335510254,6.27321047782898,4.5406200885772705,2.5999133348464967,5.099909996986389,1.1344808518886567,0.22168746069073678,7.7211377143859865,27.397551918029787,1.407611680030823,0.8719960033893586,0.240663281083107,1.1869233787059785,17.096632480621338
exper0_location_654,93.62653198242188,380.0999420166016,444.28143920898435,76.7182773590088,36.810486984252925,166.10384521484374,135.7027931213379,254.08051528930665,8.67810492515564,3.863479340076447,174.87271804809572,2629.951318359375,541.8913696289063,18.536016941070557,8.120748043060303,28.016794395446777,203.79751434326172,12.380926179885865,3.3487295627593996,280.8337539672852,63.33856010437012,25.716274738311768,16.110298061370848,177.3444091796875,39.13066787719727,52.03634605407714,3.412410926818848,6.005826354026794,3.7741816759109494,3.0021607518196105,5.091305613517761,177.51385726928712,345.5853927612304,26.634688568115237,4.391602492332459,5.98547625541687,18.261776065826414,17.31980209350586,11.463706064224244,2.973296022415161,2.6735347747802733,6.517480540275574,8.090711545944213,46.58396835327149,4.824453353881836,0.40227976590394976,1.0012062877416612,1.8848318278789522,25.213746452331545
exper0_location_655,217.0248596191406,123.10451545715331,101.22641792297364,49.48428115844727,96.61455078125,87.38059196472169,123.57174224853516,186.75690612792968,3.324321401119233,1.707105302810669,73.29031219482421,3664.254541015625,16.950113677978514,9.142188501358032,9.046536540985107,30.391446590423588,115.90443382263184,358.19742889404296,3.3767721891403197,24.101653003692626,122.90658569335938,4.825990676879883,3.1993871569633487,37.31922035217285,482.13440246582036,20.252338600158694,2.803104019165039,3.6004184246063233,3.835481572151184,1.7758577048778534,2.380391609668732,4.741938543319702,208.34946365356447,25.570907878875733,5.11509518623352,3.116422820091248,21.572143840789796,11.159003257751465,8.803041076660158,3.2800637602806093,1.1658191204071044,0.6059440732002259,4.385686683654785,61.692696762084964,5.647513031959534,0.3051448225975037,2.402840721607208,3.0498366951942444,26.954962062835694
exper0_location_656,47.206229591369635,170.5601417541504,54.327749252319336,65.29642486572266,32.67870464324951,132.9090644836426,56.9218168258667,125.99907684326172,94.72742767333985,142.55517578125,218.58068389892577,314.4618423461914,47.72178268432617,391.2582763671875,44.754054641723634,402.70911102294923,222.80461807250975,292.67164611816406,203.11420974731445,1529.9001342773438,151.7250961303711,1434.3018859863282,187.73034973144533,1589.4961853027344,815.9457092285156,7.334563136100769,7.490649294853211,12.632454586029054,16.858921241760253,13.173891592025758,88.9231674194336,28.26527376174927,3.0153867840766906,20.972389698028564,25.8333779335022,198.0262512207031,8.177914261817934,19.596867179870603,7.5005226135253915,4.295558834075928,63.875500488281254,162.02248611450196,28.448863887786864,41.02183303833008,8.15949378013611,3.3524520277976992,0.38377504199743273,2.4049503326416017,77.48833541870117
