,mean_nUMI_factorsAstro_AMY,mean_nUMI_factorsAstro_AMY_CTX,mean_nUMI_factorsAstro_CTX,mean_nUMI_factorsAstro_HPC,mean_nUMI_factorsAstro_HYPO,mean_nUMI_factorsAstro_THAL_lat,mean_nUMI_factorsAstro_THAL_med,mean_nUMI_factorsAstro_WM,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_CA1,mean_nUMI_factorsExt_Hpc_CA3,mean_nUMI_factorsExt_Hpc_DG1,mean_nUMI_factorsExt_Hpc_DG2,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
exper0_location_0,58.51801681518555,91.5634536743164,79.89181518554688,107.66594696044922,269.61993408203125,64.33679962158203,94.5074691772461,167.92547607421875,148.65684509277344,130.6150665283203,154.17352294921875,348.93878173828125,832.0858154296875,162.01138305664062,584.8904418945312,181.939453125,343.5088806152344,243.6924285888672,174.66513061523438,135.395751953125,1362.2091064453125,2348.974365234375,157.2771453857422,520.525634765625,299.5030822753906,312.76446533203125,241.07415771484375,204.3890838623047,127.38674926757812,144.82179260253906,818.1370849609375,755.0947265625,84.70714569091797,150.410400390625,392.55718994140625,536.774169921875,499.04010009765625,403.47332763671875,188.19866943359375,51.67383575439453,135.25677490234375,16.31953239440918,83.77145385742188,51.84746170043945,70.71403503417969,45.130470275878906,74.03324127197266,52.045936584472656,52.9208869934082
exper0_location_1,23.793794631958008,34.46279525756836,43.454612731933594,59.25404357910156,91.76372528076172,36.62059020996094,52.468902587890625,39.02659225463867,108.60916900634766,197.4284210205078,542.70166015625,290.4720764160156,289.1578063964844,301.4795837402344,666.4415893554688,326.4373779296875,160.7299041748047,321.8040771484375,219.9259796142578,278.1325378417969,395.1986389160156,720.886962890625,1060.565673828125,59.00017547607422,721.9293823242188,328.91143798828125,193.44381713867188,83.78736114501953,107.87318420410156,143.2144012451172,143.26708984375,1280.825439453125,106.77745056152344,239.02088928222656,202.2948455810547,176.45864868164062,91.54460144042969,174.35531616210938,391.74456787109375,184.27783203125,58.101200103759766,173.3068084716797,90.20467376708984,128.6359100341797,59.57794189453125,57.78461456298828,43.23814010620117,41.10493850708008,44.1652946472168
exper0_location_2,126.14146423339844,436.604736328125,84.3635482788086,112.39349365234375,99.3755874633789,59.58905792236328,68.42761993408203,136.99343872070312,113.41554260253906,96.2194595336914,160.62564086914062,77.20281219482422,154.5434112548828,73.4157943725586,114.20490264892578,167.93116760253906,124.0433120727539,120.64127349853516,328.9780578613281,132.25665283203125,169.98443603515625,801.0390625,206.87847900390625,472.1507263183594,584.2250366210938,133.82257080078125,82.90261840820312,99.73966217041016,66.38943481445312,100.24931335449219,463.8108215332031,165.92909240722656,141.46510314941406,149.67684936523438,123.2271728515625,95.83749389648438,258.778076171875,1729.363037109375,98.79287719726562,99.48258972167969,159.7675018310547,106.08196258544922,173.47720336914062,50.23824691772461,104.62918853759766,53.76808547973633,33.39156723022461,27.423120498657227,69.30960083007812
exper0_location_3,67.1485366821289,147.94277954101562,162.85337829589844,137.15756225585938,45.20288848876953,55.136199951171875,35.234222412109375,149.97344970703125,115.69978332519531,69.05364990234375,719.7698974609375,96.58155822753906,113.55145263671875,76.08029174804688,95.94623565673828,284.3444519042969,105.97149658203125,201.3934783935547,118.49896240234375,434.62091064453125,113.92820739746094,97.98993682861328,283.63543701171875,138.28160095214844,131.7199249267578,152.4201202392578,66.69991302490234,160.70059204101562,141.32315063476562,116.52073669433594,254.16143798828125,339.1593933105469,94.38584899902344,52.61191940307617,45.362545013427734,54.983604431152344,51.50690460205078,678.6534423828125,294.8187255859375,1010.34619140625,114.65689849853516,35.610443115234375,110.70562744140625,103.42972564697266,95.5965576171875,112.82316589355469,130.00482177734375,201.834716796875,78.8042221069336
exper0_location_4,49.699684143066406,57.002567291259766,66.99566650390625,41.517215728759766,48.14310073852539,34.47762680053711,35.256900787353516,44.52787399291992,158.609375,87.51317596435547,57.510093688964844,102.53179168701172,323.9158020019531,48.34025955200195,59.4415283203125,226.7076873779297,62.1883430480957,92.52354431152344,57.38213348388672,926.9502563476562,81.53815460205078,70.4954605102539,99.74563598632812,113.61796569824219,143.34429931640625,211.2448272705078,276.11505126953125,133.0800323486328,69.40068054199219,121.88735961914062,179.8379364013672,160.19302368164062,434.8290100097656,82.7236557006836,98.6904067993164,111.2398910522461,213.95034790039062,1235.68505859375,154.60147094726562,1723.22705078125,52.25076675415039,21.296855926513672,97.50245666503906,87.91783905029297,28.609575271606445,163.09828186035156,220.82138061523438,43.57742691040039,38.394569396972656
exper0_location_5,58.080631256103516,83.72171020507812,64.14186096191406,64.92965698242188,68.30699920654297,55.180992126464844,192.02957153320312,89.1346664428711,146.1837158203125,75.00424194335938,732.7666015625,81.59868621826172,92.05863952636719,221.63262939453125,190.37599182128906,444.2901916503906,76.42279815673828,56.58110046386719,73.50883483886719,740.305419921875,242.87168884277344,45.096736907958984,88.8762435913086,233.75950622558594,64.92613220214844,64.92508697509766,55.109474182128906,73.52928924560547,38.237003326416016,43.394596099853516,57.08619689941406,94.38783264160156,50.06952667236328,47.19001388549805,64.41951751708984,57.83091354370117,183.657470703125,1036.1807861328125,53.97837829589844,47.6284065246582,40.29343795776367,45.53779220581055,274.9046936035156,105.8548355102539,69.75218200683594,43.128013610839844,38.81334686279297,26.18860626220703,31.09284782409668
exper0_location_6,87.6160888671875,66.3635482788086,53.455543518066406,83.19367980957031,52.75458526611328,57.79046630859375,41.710472106933594,222.33265686035156,54.671974182128906,53.084415435791016,778.2255859375,94.19409942626953,43.657127380371094,55.372528076171875,43.00046157836914,95.27676391601562,230.82757568359375,86.48600769042969,102.24451446533203,690.1704711914062,65.89300537109375,51.525291442871094,63.62743377685547,57.62581253051758,56.04519271850586,57.101890563964844,68.10859680175781,154.05531311035156,72.87747192382812,117.52967071533203,96.6797866821289,277.29766845703125,130.4137725830078,43.475791931152344,80.78839111328125,46.86122131347656,102.11351013183594,1054.6336669921875,69.83501434326172,194.5382537841797,39.61931610107422,17.929119110107422,165.17311096191406,50.72959518432617,88.20467376708984,32.226444244384766,34.52423095703125,22.814685821533203,62.77434539794922
exper0_location_7,81.65670013427734,110.64852142333984,48.0263671875,62.15251922607422,35.872711181640625,38.67887496948242,42.08461380004883,211.22120666503906,50.39577865600586,55.05991744995117,508.4950866699219,182.44979858398438,101.53314208984375,47.59782028198242,59.7990608215332,94.7922134399414,117.68263244628906,76.14592742919922,90.78800201416016,97.92964935302734,119.05524444580078,190.94273376464844,62.107540130615234,115.44964599609375,97.5626220703125,56.7799186706543,71.30409240722656,122.8218765258789,119.64893341064453,129.81101989746094,242.97119140625,99.71002197265625,306.8325500488281,95.6357650756836,45.3243408203125,60.60845947265625,314.0882568359375,920.6765747070312,381.12762451171875,70.69495391845703,78.83296966552734,30.391944885253906,228.54159545898438,301.4361267089844,101.04244232177734,97.89407348632812,36.85630416870117,35.78373336791992,468.8572082519531
exper0_location_8,342.43109130859375,190.31747436523438,72.63740539550781,103.2010498046875,63.051727294921875,78.76300048828125,35.64177703857422,65.32921600341797,72.36671447753906,46.97639083862305,1354.463134765625,85.896728515625,92.3060531616211,56.776954650878906,67.65553283691406,169.1746368408203,161.95407104492188,154.89456176757812,126.17557525634766,166.09971618652344,79.78050231933594,120.22530364990234,70.9530258178711,44.034358978271484,64.51873779296875,206.76541137695312,94.881591796875,161.2010498046875,83.43101501464844,212.32823181152344,237.73065185546875,439.43377685546875,216.37179565429688,49.232688903808594,65.77967834472656,40.11972427368164,44.47949981689453,1344.5084228515625,123.11714172363281,63.15696716308594,104.8193130493164,294.5671081542969,156.6674041748047,48.4288444519043,241.12783813476562,31.012813568115234,21.78304672241211,25.925966262817383,47.61202621459961
exper0_location_9,651.0686645507812,494.6024475097656,166.56307983398438,433.4078674316406,272.76348876953125,123.0658187866211,70.42497253417969,485.19525146484375,329.41058349609375,54.963111877441406,556.7086181640625,78.95697021484375,40.02446746826172,71.07679748535156,82.27391815185547,42.85323715209961,40.47492218017578,41.04885482788086,58.527835845947266,137.65721130371094,46.217926025390625,38.65785217285156,63.30925369262695,179.91416931152344,319.05438232421875,51.90214920043945,57.14976119995117,67.15039825439453,64.60419464111328,60.877315521240234,635.9575805664062,75.65848541259766,69.03555297851562,40.33884811401367,59.6480712890625,54.569915771484375,77.02350616455078,1141.1610107421875,134.0618133544922,67.14079284667969,100.12004089355469,28.72670555114746,51.52323532104492,89.90302276611328,125.2738265991211,154.89186096191406,85.08599090576172,50.08538818359375,47.23604202270508
