ENSEMBL,mean_sample_effectsample_5705STDY8058280,mean_sample_effectsample_5705STDY8058281,mean_sample_effectsample_5705STDY8058282,mean_sample_effectsample_5705STDY8058283,mean_sample_effectsample_5705STDY8058284,mean_sample_effectsample_5705STDY8058285
ENSMUSG00000052423,0.0038224360905587673,0.006474582012742758,0.003990651108324528,0.006369040813297033,0.006838841363787651,0.008055243641138077
ENSMUSG00000062729,0.003038595197722316,0.006119353696703911,0.00632214080542326,0.0029301918111741543,0.006653222721070051,0.0023275429848581553
ENSMUSG00000053483,0.007050211541354656,0.00477483170107007,0.003365797456353903,0.0022872649133205414,0.00562767218798399,0.002700522541999817
ENSMUSG00000062963,0.008724021725356579,0.008483798243105412,0.013092492707073689,0.03454052284359932,0.015376860275864601,0.03382658585906029
ENSMUSG00000103983,0.005137264262884855,0.0042202831245958805,0.004091369453817606,0.015685727819800377,0.019277120009064674,0.011888137087225914
ENSMUSG00000013973,0.010066629387438297,0.0032748498488217592,0.018083257600665092,0.02191033586859703,0.022890297695994377,0.011226234026253223
ENSMUSG00000013997,0.026133494451642036,0.02447526715695858,0.007822759449481964,0.031593918800354004,0.05521399527788162,0.016232483088970184
ENSMUSG00000006412,0.008394756354391575,0.013905003666877747,0.0060287583619356155,0.03342396765947342,0.01586870476603508,0.05920225381851196
ENSMUSG00000048865,0.00019703309226315469,0.0005715228617191315,0.000782760966103524,0.002324589528143406,0.0008546998724341393,0.0003357644600328058
ENSMUSG00000026641,0.0029287459328770638,0.0035945791751146317,0.0065941703505814075,0.006907116621732712,0.004893669858574867,0.0066752987913787365
ENSMUSG00000038235,0.0005860339151695371,0.0007479413761757314,0.002797352848574519,0.0024824710562825203,0.0026310118846595287,0.0008506770245730877
ENSMUSG00000004709,0.0002384946565143764,4.400908073876053e-05,0.00019514733867254108,1.387446991429897e-05,0.00022964282834436744,7.994507177500054e-05
ENSMUSG00000038147,0.000905663997400552,0.0006330189062282443,0.0020539446268230677,0.0018766841385513544,0.0019668119493871927,0.0009019043645821512
ENSMUSG00000026556,0.010040689259767532,0.005041945725679398,0.003238941542804241,0.002574079902842641,0.00858401507139206,0.0030495321843773127
ENSMUSG00000003458,0.010932575911283493,0.015624597668647766,0.013900555670261383,0.018365120515227318,0.029983364045619965,0.013643594458699226
ENSMUSG00000026553,0.0341709740459919,0.043892696499824524,0.04455312341451645,0.050591323524713516,0.04514290764927864,0.032048776745796204
ENSMUSG00000003464,0.007808500435203314,0.015611981973052025,0.015713457018136978,0.023142943158745766,0.01447045523673296,0.013566376641392708
ENSMUSG00000026554,0.0463959202170372,0.04373336583375931,0.0408649668097496,0.043512530624866486,0.027041146531701088,0.06053738668560982
ENSMUSG00000013698,0.016782516613602638,0.017505235970020294,0.01348127331584692,0.012650137767195702,0.010065203532576561,0.035375505685806274
ENSMUSG00000007122,0.0022572707384824753,0.0032352725975215435,0.0014358708867803216,0.0009365687728859484,0.0038032857701182365,0.001670801779255271
ENSMUSG00000038034,0.059734996408224106,0.03381635248661041,0.012005665339529514,0.038496822118759155,0.043852612376213074,0.03744242712855339
ENSMUSG00000007097,0.028231181204319,0.021413641050457954,0.014471718110144138,0.010187574662268162,0.014820359647274017,0.015502657741308212
ENSMUSG00000038026,0.018444644287228584,0.020280340686440468,0.003943850286304951,0.009221181273460388,0.008071964606642723,0.016816217452287674
ENSMUSG00000044708,0.0046744756400585175,0.0036221882328391075,0.005793806631118059,0.0036023433785885572,0.003765093395486474,0.004599001724272966
ENSMUSG00000037872,0.0020911761093884706,0.0030686319805681705,0.0012487375643104315,0.0029665124602615833,0.0022451288532465696,0.0032574550714343786
ENSMUSG00000005338,0.030422484502196312,0.02021748386323452,0.016270292922854424,0.011281296610832214,0.007082214113324881,0.02797878533601761
ENSMUSG00000037860,0.02209537848830223,0.027493979781866074,0.013177485205233097,0.006160203833132982,0.015515266917645931,0.003648933256044984
ENSMUSG00000073491,1.4727874258824158e-05,6.555135769303888e-06,2.110245986841619e-05,2.188118924095761e-05,2.882475200749468e-05,5.594838512479328e-06
ENSMUSG00000090272,0.0011723729548975825,0.0011713006533682346,0.0018437807448208332,0.0013816867722198367,0.00402218010276556,0.0013913745060563087
ENSMUSG00000028354,0.04334753379225731,0.03654085472226143,0.03904004395008087,0.032985541969537735,0.04006590321660042,0.03601660951972008
ENSMUSG00000050069,0.0039267647080123425,0.004139658063650131,0.00418858090415597,0.002349409507587552,0.0015829730546101928,0.0019062621286138892
ENSMUSG00000026527,0.07013197243213654,0.06161167845129967,0.04977370426058769,0.054809000343084335,0.0529184490442276,0.05471515282988548
ENSMUSG00000026526,0.006682560313493013,0.0043723625130951405,0.0017156866379082203,0.01252479013055563,0.012537021189928055,0.017316952347755432
ENSMUSG00000039783,0.0037898910231888294,0.005231074523180723,0.0020407596603035927,0.004680877085775137,0.002860079286620021,0.00408923951908946
ENSMUSG00000026525,0.0006842200527898967,0.002432075794786215,0.0015964704798534513,0.0011792562436312437,0.0013853792333975434,0.00319391256198287
ENSMUSG00000055214,0.012440145015716553,0.008378651924431324,0.008584117516875267,0.01248941756784916,0.02075996994972229,0.008111692033708096
ENSMUSG00000057335,0.060660235583782196,0.04764620587229729,0.06056860089302063,0.019083404913544655,0.03013472631573677,0.023575108498334885
ENSMUSG00000103435,0.019752321764826775,0.020764553919434547,0.005082667805254459,0.0035823259968310595,0.007185998372733593,0.005431207362562418
ENSMUSG00000026504,0.07903885096311569,0.057676222175359726,0.04736882820725441,0.06497042626142502,0.05214221403002739,0.058112990111112595
ENSMUSG00000019699,0.11702428013086319,0.10906568169593811,0.17450937628746033,0.09754987806081772,0.12355657666921616,0.12527164816856384
ENSMUSG00000063659,0.003971484024077654,0.010170508176088333,0.0024795238859951496,0.008412708528339863,0.003947649151086807,0.01874695159494877
ENSMUSG00000015961,0.03423306718468666,0.032565888017416,0.03206257522106171,0.015347895212471485,0.03448209539055824,0.02755274437367916
ENSMUSG00000091476,0.020687846466898918,0.026535721495747566,0.031411707401275635,0.04751916229724884,0.06541960686445236,0.018050288781523705
ENSMUSG00000026502,0.05125192180275917,0.04851796478033066,0.06292194873094559,0.059977199882268906,0.07437840104103088,0.060465287417173386
ENSMUSG00000086350,0.002367342822253704,0.0010421862825751305,0.008897114545106888,0.012227513827383518,0.01204195711761713,0.006849395576864481
ENSMUSG00000026500,0.00972104724496603,0.0029297375585883856,0.01287546381354332,0.01466875709593296,0.009404164738953114,0.007368008606135845
ENSMUSG00000039630,0.1841777116060257,0.18182002007961273,0.14900346100330353,0.10106814652681351,0.05408739671111107,0.13803288340568542
ENSMUSG00000026495,0.0058133164420723915,0.006147363223135471,0.007943217642605305,0.01718822866678238,0.030155718326568604,0.02444872073829174
ENSMUSG00000026494,0.009747602045536041,0.007296624593436718,0.008113745599985123,0.006450570188462734,0.0068575916811823845,0.007479881402105093
ENSMUSG00000055067,0.11676604300737381,0.08503923565149307,0.11194860935211182,0.1070418655872345,0.1222182884812355,0.11414823681116104
ENSMUSG00000026492,0.0026222895830869675,0.003534632734954357,0.0090018967166543,0.012194505892693996,0.01504924613982439,0.01263765711337328
ENSMUSG00000038949,0.027539247646927834,0.012497925199568272,0.017551708966493607,0.01790367253124714,0.0138913718983531,0.009188280440866947
ENSMUSG00000038936,0.030717652291059494,0.011942874640226364,0.012330880388617516,0.009581806138157845,0.010585024952888489,0.017525315284729004
ENSMUSG00000026491,0.03231889009475708,0.04415498301386833,0.02610710822045803,0.02941933088004589,0.027944812551140785,0.021206475794315338
ENSMUSG00000026490,0.10840136557817459,0.09265483915805817,0.1591850370168686,0.21688522398471832,0.3542361259460449,0.19408275187015533
ENSMUSG00000026489,0.0017141239950433373,0.0024327437859028578,0.002471101237460971,0.00255253491923213,0.0078916996717453,0.003229615744203329
ENSMUSG00000010609,0.004785841330885887,0.004405899439007044,0.003704565344378352,0.012670488096773624,0.0068533942103385925,0.005241621285676956
ENSMUSG00000038855,0.0035680944565683603,0.0019336278783157468,0.003055217210203409,0.003848903113976121,0.004690535832196474,0.0027348881121724844
ENSMUSG00000053963,0.01121087558567524,0.006967014633119106,0.007869893684983253,0.005319125484675169,0.004761971067637205,0.014836480841040611
ENSMUSG00000102608,3.664182804641314e-05,7.160197856137529e-05,0.00016478440375067294,5.8349280152469873e-05,0.00038615541416220367,5.663661340804538e-06
ENSMUSG00000026496,0.011060738004744053,0.01712900958955288,0.013973618857562542,0.010817224159836769,0.010850213468074799,0.015381897799670696
ENSMUSG00000058729,0.0019799196161329746,0.006749848369508982,0.007767398376017809,0.015112614259123802,0.03524252399802208,0.003010799176990986
ENSMUSG00000026499,0.020100826397538185,0.014652140438556671,0.027981635183095932,0.029495997354388237,0.017685741186141968,0.03980311006307602
ENSMUSG00000103649,0.02346532605588436,0.029518473893404007,0.017146440222859383,0.029656602069735527,0.042760301381349564,0.012169493362307549
ENSMUSG00000060743,0.011835076846182346,0.06986422836780548,0.00992761179804802,0.13422051072120667,0.06040352210402489,0.15598390996456146
ENSMUSG00000038806,0.006492906250059605,0.007656414993107319,0.00362718990072608,0.009311886504292488,0.012065045535564423,0.013438208028674126
ENSMUSG00000026520,0.005678131710737944,0.008923414163291454,0.00648336810991168,0.009875467978417873,0.010281630791723728,0.01398847158998251
ENSMUSG00000026519,0.005519041325896978,0.00429279962554574,0.0037051569670438766,0.0037022270262241364,0.0028713103383779526,0.004527321085333824
ENSMUSG00000085563,0.0006660812650807202,0.0008164450991898775,0.0012583100469782948,0.001211394788697362,0.0007717818953096867,0.0008591225487180054
ENSMUSG00000026516,0.12712593376636505,0.07018017023801804,0.09276887774467468,0.043682076036930084,0.05858192220330238,0.03218971937894821
ENSMUSG00000062169,0.0060725584626197815,0.011597574688494205,0.005243951454758644,0.024294739589095116,0.02092038281261921,0.013778438791632652
ENSMUSG00000038733,0.04607641324400902,0.038345981389284134,0.054400548338890076,0.04631538316607475,0.04382197931408882,0.02839137613773346
ENSMUSG00000026514,0.010662327520549297,0.00922098383307457,0.00701339915394783,0.009043949656188488,0.00714885862544179,0.008982528932392597
ENSMUSG00000047369,0.003560945624485612,0.002198767615482211,0.0018437912221997976,0.001850426197052002,0.008308866992592812,0.0020581763237714767
ENSMUSG00000004880,0.004827810917049646,0.003982072696089745,0.0038482535164803267,0.01928889937698841,0.014267941005527973,0.0184068214148283
ENSMUSG00000022995,0.051742248237133026,0.07014928013086319,0.10254687070846558,0.07273304462432861,0.08326262980699539,0.08864213526248932
ENSMUSG00000026511,0.00768907880410552,0.01779068261384964,0.004637632053345442,0.03840041905641556,0.006961117032915354,0.037145718932151794
ENSMUSG00000038633,0.006257308647036552,0.012603715993463993,0.005761532578617334,0.007500715088099241,0.012224330566823483,0.025017419829964638
ENSMUSG00000100147,0.0036973683163523674,0.004224835895001888,0.005703269504010677,0.007017082069069147,0.008628414012491703,0.0076119559817016125
ENSMUSG00000047539,0.01134916115552187,0.005634215194731951,0.01106563862413168,0.029085364192724228,0.03676820546388626,0.03111187368631363
ENSMUSG00000026510,0.010102762840688229,0.013064198195934296,0.012321418151259422,0.013012577779591084,0.009584283456206322,0.013435113243758678
ENSMUSG00000026509,0.009327413514256477,0.011195650324225426,0.008780881762504578,0.022602150216698647,0.03129945695400238,0.01856466569006443
ENSMUSG00000038576,0.028989175334572792,0.014036091975867748,0.011200749315321445,0.014758526347577572,0.01065403874963522,0.021211916580796242
ENSMUSG00000030768,0.004844049923121929,0.0030554533004760742,0.003772011725232005,0.002692305250093341,0.004479013849049807,0.004403402097523212
ENSMUSG00000046836,0.007549982983618975,0.006234640255570412,0.012531348504126072,0.01954730786383152,0.02271696738898754,0.008371244184672832
ENSMUSG00000042901,0.006178481038659811,0.007046262733638287,0.008162835612893105,0.00822061114013195,0.006014909595251083,0.010853109881281853
ENSMUSG00000056050,0.041226111352443695,0.0251763965934515,0.045485153794288635,0.0214915219694376,0.03031298518180847,0.021331408992409706
ENSMUSG00000072258,0.015481995418667793,0.010436718352138996,0.013418357819318771,0.01096109114587307,0.013854578137397766,0.014029540121555328
ENSMUSG00000039384,0.0031433850526809692,0.0030635662842541933,0.0023575949016958475,0.0042376392520964146,0.0031064494978636503,0.004310000222176313
ENSMUSG00000073481,0.007370823062956333,0.013451209291815758,0.009469177573919296,0.011178569868206978,0.019682681187987328,0.009085958823561668
ENSMUSG00000026620,0.029723815619945526,0.024204986169934273,0.022369669750332832,0.01696891523897648,0.013921031728386879,0.016579482704401016
ENSMUSG00000102784,0.023085691034793854,0.025651702657341957,0.016043100506067276,0.00885502714663744,0.012991460971534252,0.006273285951465368
ENSMUSG00000039318,0.06454712152481079,0.03489074483513832,0.06450245529413223,0.03257753327488899,0.026334887370467186,0.01703181117773056
ENSMUSG00000026618,0.04377639666199684,0.020536471158266068,0.02932950109243393,0.013623181730508804,0.021039104089140892,0.016725873574614525
ENSMUSG00000026617,0.008488059043884277,0.01462235115468502,0.0028524547815322876,0.017413649708032608,0.009690127335488796,0.014680078253149986
ENSMUSG00000097261,0.0022036670707166195,0.005390311125665903,0.0039002234116196632,0.004863935988396406,0.004633779171854258,0.002626233734190464
ENSMUSG00000026615,0.04687085375189781,0.028997546061873436,0.01836588606238365,0.022186454385519028,0.02742856740951538,0.025387706235051155
ENSMUSG00000026614,0.0039053859654814005,0.0024230715353041887,0.0028842035681009293,0.0022669462487101555,0.0022627387661486864,0.005374498665332794
ENSMUSG00000039246,0.001387354452162981,0.00439944164827466,0.0032022022642195225,0.006062088068574667,0.0056595634669065475,0.00881959218531847
ENSMUSG00000103690,7.497195838368498e-06,0.00010239788389299065,4.2515963286859915e-05,5.768659684690647e-05,0.0003933880652766675,3.544599167071283e-05
ENSMUSG00000039239,0.005041351541876793,0.0028345559258013964,0.003347869962453842,0.002659854246303439,0.009679404087364674,0.0070166802033782005
ENSMUSG00000001305,0.006013570353388786,0.005566434934735298,0.012709947302937508,0.00604926748201251,0.005837901029735804,0.007614704314619303
ENSMUSG00000026611,0.012702077627182007,0.0036765600088983774,0.0032318108715116978,0.002755091292783618,0.006151342298835516,0.002603092696517706
ENSMUSG00000039210,0.0295129232108593,0.05468979850411415,0.036724530160427094,0.028478410094976425,0.04833952337503433,0.049348652362823486
ENSMUSG00000104245,0.007295142859220505,0.011032277718186378,0.004703226033598185,0.006967296823859215,0.0065428693778812885,0.0024280468933284283
ENSMUSG00000026610,0.030810663476586342,0.017407001927495003,0.021466832607984543,0.021296091377735138,0.026461418718099594,0.01973780244588852
ENSMUSG00000103961,0.0026771340053528547,0.0039474572986364365,0.0035183164291083813,0.003527740715071559,0.004642636980861425,0.0035806538071483374
ENSMUSG00000026609,0.002855221275240183,0.005238308105617762,0.004152647219598293,0.007166008464992046,0.024547388777136803,0.001268296386115253
ENSMUSG00000026608,0.023625321686267853,0.012416872195899487,0.020062971860170364,0.038721755146980286,0.03611324727535248,0.03210311383008957
ENSMUSG00000037624,0.03858037292957306,0.04147230088710785,0.0185445137321949,0.0529831238090992,0.019214382395148277,0.06309407204389572
ENSMUSG00000026605,0.0007026373059488833,0.00019910161790903658,0.0006933567929081619,0.0004220850532874465,0.00013387578655965626,0.00043742352863773704
ENSMUSG00000026604,0.0018546245992183685,0.0019870272371917963,0.0010500873904675245,0.0008241003379225731,0.0006022183806635439,0.0018954036058858037
ENSMUSG00000026603,0.01353688444942236,0.015279161743819714,0.010143411345779896,0.004185021389275789,0.005246850196272135,0.008245638571679592
ENSMUSG00000010175,0.01890486292541027,0.008691012859344482,0.010794716887176037,0.00979404803365469,0.010794391855597496,0.012458613142371178
ENSMUSG00000079045,0.007761488668620586,0.005202110856771469,0.0035788703244179487,0.004826066549867392,0.006834713742136955,0.004924862179905176
ENSMUSG00000089872,0.041107531636953354,0.03226097300648689,0.025695793330669403,0.01450254861265421,0.02328648790717125,0.018044548109173775
ENSMUSG00000026634,0.01631784252822399,0.01812499761581421,0.015461818315088749,0.04649820551276207,0.05513466149568558,0.028381487354636192
ENSMUSG00000066595,0.010381796397268772,0.01295791007578373,0.016333356499671936,0.03522011265158653,0.0213488582521677,0.025131970643997192
ENSMUSG00000026632,0.009652284905314445,0.006838893052190542,0.012769851833581924,0.020590990781784058,0.019274841994047165,0.01674274355173111
ENSMUSG00000026628,1.7598620615899563e-05,2.343862797715701e-05,3.295665737823583e-05,6.85977574903518e-05,0.0001726467744447291,0.00022536676260642707
ENSMUSG00000073478,0.0034601944498717785,0.00257173296995461,0.012132487259805202,0.005336906760931015,0.0029637792613357306,0.007921135984361172
ENSMUSG00000037499,0.01705987937748432,0.015158039517700672,0.006714446935802698,0.0172917190939188,0.010410057380795479,0.04245869442820549
ENSMUSG00000026627,0.010998290032148361,0.011068779043853283,0.008720602840185165,0.010763374157249928,0.011096094734966755,0.0033313340973109007
ENSMUSG00000026626,0.04748842120170593,0.04336769878864288,0.04206020385026932,0.0328911617398262,0.026214338839054108,0.047128964215517044
ENSMUSG00000037461,0.01749352179467678,0.0075491550378501415,0.019637322053313255,0.030522337183356285,0.026303093880414963,0.01479932852089405
ENSMUSG00000026623,0.029758183285593987,0.01869836077094078,0.03167589381337166,0.049373093992471695,0.053821589797735214,0.04466944932937622
ENSMUSG00000026637,0.004199119750410318,0.013178258202970028,0.006682642735540867,0.0701621025800705,0.06366979330778122,0.0818476751446724
ENSMUSG00000097089,0.024191604927182198,0.030743302777409554,0.03482631966471672,0.009371375665068626,0.006452425383031368,0.0044120741076767445
ENSMUSG00000037395,0.034679166972637177,0.0160402562469244,0.03678594157099724,0.016460536047816277,0.01518581248819828,0.012580664828419685
ENSMUSG00000097316,0.005321588832885027,0.007666076999157667,0.01233398076146841,0.025030111894011497,0.020166508853435516,0.018534189090132713
ENSMUSG00000058248,0.02708354778587818,0.016383763402700424,0.009952059015631676,0.02119930274784565,0.01508347224444151,0.015688691288232803
ENSMUSG00000037375,0.006673363968729973,0.0027291325386613607,0.003741141175851226,0.0042416686192154884,0.013126411475241184,0.004066219553351402
ENSMUSG00000016200,0.012040774337947369,0.012528534978628159,0.012587578035891056,0.013878865167498589,0.01234753243625164,0.016055108979344368
ENSMUSG00000016181,0.004806309472769499,0.002396977972239256,0.014830752275884151,0.012307917699217796,0.012602838687598705,0.009271860122680664
ENSMUSG00000016194,0.002623242326080799,0.0028280969709157944,0.0028703261632472277,0.0015268665738403797,0.004395866300910711,0.0022950107231736183
ENSMUSG00000009633,0.002122440841048956,0.002771861618384719,0.001480510109104216,0.002194566186517477,0.001408267067745328,0.005209703929722309
ENSMUSG00000016179,0.004756572190672159,0.0017345916712656617,0.002679831348359585,0.0017215320840477943,0.0014808258274570107,0.0011700050672516227
ENSMUSG00000026640,0.031872984021902084,0.0157531276345253,0.01634177751839161,0.014002746902406216,0.015819581225514412,0.025951670482754707
ENSMUSG00000016494,0.004401651211082935,0.003466000547632575,0.001175361918285489,0.001326086581684649,0.00230959290638566,0.002332769799977541
ENSMUSG00000104206,0.03184467554092407,0.11217671632766724,0.06058182939887047,0.0777604877948761,0.0949656143784523,0.10267486423254013
ENSMUSG00000016493,0.023776687681674957,0.02668209932744503,0.026079479604959488,0.030307680368423462,0.03544577956199646,0.028100930154323578
ENSMUSG00000016481,0.021623581647872925,0.01819559931755066,0.02462579868733883,0.013510283082723618,0.015713367611169815,0.019422555342316628
ENSMUSG00000026616,0.0022407781798392534,0.007348479237407446,0.0038089135196059942,0.00912071205675602,0.011608424596488476,0.011253681033849716
ENSMUSG00000050530,0.027986889705061913,0.016419606283307076,0.032040663063526154,0.019793594256043434,0.033300429582595825,0.030614372342824936
ENSMUSG00000026643,0.03629818186163902,0.03682565316557884,0.04716240242123604,0.0425698347389698,0.03444930166006088,0.04604511708021164
ENSMUSG00000049950,0.001954791834577918,0.004609843250364065,0.0027769776061177254,0.0061287833377718925,0.001625584438443184,0.004332986194640398
ENSMUSG00000026648,0.008336377330124378,0.008071710355579853,0.01324866246432066,0.012907447293400764,0.017203448340296745,0.012281238101422787
ENSMUSG00000109865,0.010032606311142445,0.009601821191608906,0.006766118574887514,0.02254519797861576,0.02086402103304863,0.01607540249824524
ENSMUSG00000026655,0.005193854216486216,0.004986580461263657,0.0024771217722445726,0.0057312981225550175,0.018513450399041176,0.0020119361579418182
ENSMUSG00000026657,0.265194296836853,0.2154807597398758,0.2667452096939087,0.1748019903898239,0.14982375502586365,0.17853067815303802
ENSMUSG00000084859,0.011741375550627708,0.009359116666018963,0.007204765919595957,0.005235741380602121,0.005789689254015684,0.006280855275690556
ENSMUSG00000039449,0.02193899266421795,0.017674487084150314,0.009139697067439556,0.02077523060142994,0.02059197798371315,0.020071184262633324
ENSMUSG00000048186,0.0017861812375485897,0.0036270255222916603,0.006002294365316629,0.003886294085532427,0.0029832099098712206,0.0030754203908145428
ENSMUSG00000026662,0.0037961704656481743,0.005584841128438711,0.0058130365796387196,0.010363020934164524,0.016064979135990143,0.0065406737849116325
ENSMUSG00000026664,0.005013662856072187,0.004948480054736137,0.0032207113690674305,0.014515457674860954,0.013418883085250854,0.014083262532949448
ENSMUSG00000026672,0.003588516730815172,0.005563837476074696,0.013121291995048523,0.007110323291271925,0.004216003231704235,0.006160080898553133
ENSMUSG00000097770,0.001944256597198546,0.0019333300879225135,0.0015943730250000954,0.0012653092853724957,0.002647679764777422,0.001396156381815672
ENSMUSG00000026676,0.0027768081054091454,0.00352264242246747,0.0018291698070243,0.0020620848517864943,0.003388112410902977,0.002498909365385771
ENSMUSG00000039145,0.2706197202205658,0.14416323602199554,0.10429417341947556,0.0794202983379364,0.09118833392858505,0.1901785284280777
ENSMUSG00000039128,0.01537313498556614,0.016655392944812775,0.01693377085030079,0.04032857343554497,0.03724735602736473,0.030309176072478294
ENSMUSG00000025817,0.061226584017276764,0.06220828741788864,0.030081799253821373,0.030035611242055893,0.06208868324756622,0.043294671922922134
ENSMUSG00000025816,0.031185125932097435,0.048462096601724625,0.04629620537161827,0.11228816956281662,0.1197933480143547,0.09006452560424805
ENSMUSG00000025815,0.007259933743625879,0.00812019407749176,0.008770057000219822,0.015860063955187798,0.023157289251685143,0.0084490105509758
ENSMUSG00000043241,0.07889091968536377,0.05458609014749527,0.034509919583797455,0.04178869351744652,0.05204302817583084,0.028889164328575134
ENSMUSG00000039046,0.015773853287100792,0.00992236752063036,0.013883927837014198,0.01303925458341837,0.008010714314877987,0.007668723817914724
ENSMUSG00000002107,0.45389148592948914,0.3801175355911255,0.299805611371994,0.3407638967037201,0.3896782696247101,0.40168625116348267
ENSMUSG00000087079,0.001532324473373592,0.0010859912727028131,0.0018569068051874638,0.00079774932237342,0.0017021395033225417,0.000682976096868515
ENSMUSG00000097774,0.013343590311706066,0.010685347951948643,0.007165024522691965,0.0056647639721632,0.005188958253711462,0.00609222799539566
ENSMUSG00000085070,0.0007023807265795767,0.000530167599208653,0.0009230797877535224,0.0002611524541862309,0.0013380679301917553,0.0003472657408565283
ENSMUSG00000015619,1.8561054275778588e-06,9.298875738750212e-06,0.000204414565814659,8.024629096325953e-06,2.8310558263910934e-05,0.000305257854051888
ENSMUSG00000086618,3.438839030422969e-06,1.5233460544550326e-05,0.000833735044579953,1.7160744391730987e-05,8.624994370620698e-05,0.001352675841189921
ENSMUSG00000025782,0.017440158873796463,0.018457552418112755,0.030638832598924637,0.03129004314541817,0.03962075710296631,0.043901070952415466
ENSMUSG00000025781,0.02091553434729576,0.01705685257911682,0.01818293333053589,0.03570329397916794,0.019287602975964546,0.04017318785190582
ENSMUSG00000037262,0.003232162445783615,0.007209343835711479,0.010106106288731098,0.014244258403778076,0.014588058926165104,0.014787591993808746
ENSMUSG00000025780,0.0007328788051381707,0.00021638241014443338,0.0004321880405768752,0.0015617841854691505,0.002555618528276682,0.0015647769905626774
ENSMUSG00000061186,0.008607422932982445,0.0030294170137494802,0.0040972004644572735,0.004292201716452837,0.009120520204305649,0.003539961064234376
ENSMUSG00000026778,0.0082348408177495,0.005887648090720177,0.007002247963100672,0.011217999272048473,0.0060371700674295425,0.003876692382618785
ENSMUSG00000102674,0.0032794049475342035,0.001862242235802114,0.0019598177168518305,0.002536670072004199,0.004189987201243639,0.0019931450951844454
ENSMUSG00000026773,0.008890961296856403,0.009896313771605492,0.010100489482283592,0.006608603056520224,0.011804766021668911,0.0070108212530612946
ENSMUSG00000102329,0.0017392024165019393,0.0023241639137268066,0.00074702751589939,0.003182443790137768,0.0035629530902951956,0.0024339703377336264
ENSMUSG00000037197,0.004964118357747793,0.008610669523477554,0.007740580942481756,0.007186128292232752,0.007010285742580891,0.008443504571914673
ENSMUSG00000023206,0.00209629163146019,0.0031794635578989983,0.0014847719576209784,0.0020164395682513714,0.0023029299918562174,0.002245271345600486
ENSMUSG00000058594,0.008401348255574703,0.01886533945798874,0.0135075394064188,0.014484801329672337,0.02581527642905712,0.011084460653364658
ENSMUSG00000047909,0.004807131830602884,0.006515223998576403,0.007183062378317118,0.022994965314865112,0.01930994540452957,0.014715415425598621
ENSMUSG00000026768,0.006133089307695627,0.004557147156447172,0.004535151179879904,0.004108771216124296,0.005580515135079622,0.006375062745064497
ENSMUSG00000026767,0.010574379935860634,0.010885383933782578,0.020204605534672737,0.03382224217057228,0.03754115477204323,0.033399008214473724
ENSMUSG00000026730,0.0017803224036470056,0.0033646547235548496,0.002633955329656601,0.0030530416406691074,0.001903613330796361,0.003157206578180194
ENSMUSG00000049630,0.04846907779574394,0.04670577868819237,0.0058152936398983,0.011455071158707142,0.010886416770517826,0.03699878230690956
ENSMUSG00000026727,0.014377357438206673,0.033194154500961304,0.02493569627404213,0.025551853701472282,0.030420687049627304,0.02005469985306263
ENSMUSG00000026726,0.001971344230696559,0.002107930136844516,0.0019583585672080517,0.004737601149827242,0.011030258610844612,0.0017447087448090315
ENSMUSG00000026723,0.00189250020775944,0.0027818656526505947,0.0035416847094893456,0.004308499861508608,0.00750440638512373,0.007940679788589478
ENSMUSG00000003418,0.0015596020966768265,0.0014573840890079737,0.0019063802901655436,0.001207509427331388,0.0014258315786719322,0.003207203932106495
ENSMUSG00000063275,0.015211932361125946,0.01964440569281578,0.028172092512249947,0.03308902680873871,0.038720838725566864,0.022164788097143173
ENSMUSG00000026718,0.015759754925966263,0.01262041088193655,0.021740538999438286,0.03514515608549118,0.02984446845948696,0.025540849193930626
ENSMUSG00000026712,0.0010031170677393675,0.0020028657745569944,0.002449134597554803,0.005005154758691788,0.018495453521609306,0.0007963115931488574
ENSMUSG00000036949,0.005737507715821266,0.0067772455513477325,0.006007554475218058,0.007993288338184357,0.006092533003538847,0.003945026081055403
ENSMUSG00000057914,0.06351243704557419,0.050192926079034805,0.048879336565732956,0.05233694612979889,0.05323433876037598,0.06124769523739815
ENSMUSG00000104106,0.012496739625930786,0.009534243494272232,0.007398468442261219,0.006619105115532875,0.008422594517469406,0.010676639154553413
ENSMUSG00000087086,0.018997246399521828,0.018607638776302338,0.013068616390228271,0.01343184057623148,0.012864270247519016,0.017300229519605637
ENSMUSG00000026707,0.032919712364673615,0.019258152693510056,0.010115685872733593,0.021310918033123016,0.03500361368060112,0.014765080064535141
ENSMUSG00000017418,0.008039509877562523,0.004438213538378477,0.010284464806318283,0.009217321872711182,0.010624395683407784,0.013760041445493698
ENSMUSG00000075520,0.003426934126764536,0.004121663514524698,0.013840850442647934,0.009881068952381611,0.05238102376461029,0.0025353424716740847
ENSMUSG00000026748,0.09217040240764618,0.11064884811639786,0.18466652929782867,0.06242077425122261,0.0945836678147316,0.09088799357414246
ENSMUSG00000053702,0.031110433861613274,0.03180712088942528,0.026072422042489052,0.034549009054899216,0.032999880611896515,0.03519483655691147
ENSMUSG00000054074,0.004888002760708332,0.006743498146533966,0.003890035906806588,0.014985300600528717,0.02099551446735859,0.008371534757316113
ENSMUSG00000026743,0.13820341229438782,0.11407522112131119,0.22465023398399353,0.17819662392139435,0.17624187469482422,0.08503438532352448
