,mean_spot_factorsAstro_AMY,mean_spot_factorsAstro_AMY_CTX,mean_spot_factorsAstro_CTX,mean_spot_factorsAstro_HPC,mean_spot_factorsAstro_HYPO,mean_spot_factorsAstro_THAL_lat,mean_spot_factorsAstro_THAL_med,mean_spot_factorsAstro_WM,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_CA1,mean_spot_factorsExt_Hpc_CA3,mean_spot_factorsExt_Hpc_DG1,mean_spot_factorsExt_Hpc_DG2,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
exper0_location_0,0.322182297706604,0.4105696380138397,0.31484147906303406,0.2554479241371155,0.3995826542377472,0.49863046407699585,0.5073304772377014,0.6747560501098633,0.1394774615764618,0.12585410475730896,0.5282047986984253,0.443169504404068,0.5660117268562317,0.2991485893726349,0.5017023682594299,0.17970293760299683,0.5518397688865662,0.820438027381897,0.10606949031352997,0.6196351051330566,0.6462355852127075,2.5429623126983643,0.16147100925445557,0.3545970618724823,0.27426138520240784,0.1867770403623581,0.21100899577140808,0.2370041459798813,0.26592206954956055,0.15829457342624664,0.5905300974845886,1.2311242818832397,0.08956470340490341,0.2989017963409424,0.4401310086250305,1.5427809953689575,0.43609124422073364,0.3634168207645416,0.13630038499832153,0.0893106758594513,0.137201189994812,0.05983413755893707,0.5172909498214722,1.1461234092712402,0.15273459255695343,0.032736144959926605,0.05797223746776581,0.14860698580741882,1.13301420211792
exper0_location_1,0.10585351288318634,0.15769155323505402,0.13996443152427673,0.13694719970226288,0.1854679435491562,0.3484308421611786,0.36269137263298035,0.32836154103279114,0.11797677725553513,0.25912055373191833,0.6560513377189636,0.16899003088474274,0.11600454151630402,0.6102015376091003,0.6015463471412659,0.6172156929969788,0.23327422142028809,0.5431271195411682,0.09221599996089935,0.48702916502952576,0.13590079545974731,1.1183489561080933,1.198362112045288,0.05888645723462105,0.487934947013855,0.23540647327899933,0.12555499374866486,0.08250635117292404,0.17460092902183533,0.14701035618782043,0.14117808640003204,1.9956011772155762,0.08477981388568878,0.20881900191307068,0.22049400210380554,0.7053909301757812,0.06553112715482712,0.22504404187202454,0.12989245355129242,0.4673227369785309,0.17364022135734558,0.6691820621490479,0.4098464250564575,1.272379755973816,0.09073550254106522,0.02527007833123207,0.10179189592599869,0.12439816445112228,0.6555029153823853
exper0_location_2,0.45490023493766785,0.627191424369812,0.3435310423374176,0.3167344927787781,0.34392181038856506,0.7077780365943909,0.6495596170425415,0.5952342748641968,0.07024417072534561,0.07921314239501953,0.43149495124816895,0.1274879276752472,0.09077852219343185,0.13928264379501343,0.17773443460464478,0.35567668080329895,0.29144400358200073,0.21597905457019806,0.07942725718021393,0.3907579779624939,0.08764539659023285,0.9204863905906677,0.38222283124923706,0.41677144169807434,0.3445715308189392,0.08911050111055374,0.09440148621797562,0.1673339307308197,0.15245047211647034,0.09616780281066895,0.47312912344932556,0.3872516453266144,0.12569989264011383,0.19674043357372284,0.11004101485013962,0.20088069140911102,0.2445555329322815,1.7901493310928345,0.09531088173389435,0.09708816558122635,0.2190716564655304,0.4270646274089813,0.5420747399330139,1.000781536102295,0.18921785056591034,0.03528532385826111,0.026839444413781166,0.07273868471384048,1.1390721797943115
exper0_location_3,0.315241277217865,0.44415250420570374,0.40099722146987915,0.27330949902534485,0.1914096623659134,0.4198107123374939,0.2924354374408722,0.7076800465583801,0.08828891813755035,0.08048608154058456,0.9571735262870789,0.13469178974628448,0.07397960126399994,0.11949583142995834,0.142921581864357,0.24685558676719666,0.26678988337516785,0.11483863741159439,0.108829066157341,0.6371966600418091,0.05784732103347778,0.1665809005498886,0.5368269681930542,0.10903839766979218,0.1421022266149521,0.17173615097999573,0.07448271661996841,0.23190774023532867,0.27947819232940674,0.1356056034564972,0.22021988034248352,0.6275234222412109,0.1309422254562378,0.11553022265434265,0.04391276091337204,0.05010078847408295,0.07206282019615173,0.761081337928772,0.17835462093353271,1.3826709985733032,0.10700927674770355,0.10270432382822037,0.4731406569480896,1.3275299072265625,0.19940470159053802,0.036882251501083374,0.36044028401374817,0.4323316216468811,1.0652555227279663
exper0_location_4,0.27030888199806213,0.3122164309024811,0.21625317633152008,0.11681761592626572,0.1433427631855011,0.22467967867851257,0.18847258388996124,0.27612337470054626,0.13812191784381866,0.09541787207126617,0.18026040494441986,0.12578482925891876,0.18091371655464172,0.08255718648433685,0.09783362597227097,0.2289028912782669,0.1890956610441208,0.05053574591875076,0.06900634616613388,0.9894233345985413,0.054153673350811005,0.04906053468585014,0.5475398898124695,0.0972704365849495,0.15403759479522705,0.22073723375797272,0.16263757646083832,0.18022646009922028,0.2021246701478958,0.16262903809547424,0.19948336482048035,0.38780951499938965,0.5878382921218872,0.10630407929420471,0.060104578733444214,0.10562708228826523,0.1851092278957367,1.2889069318771362,0.1511053442955017,2.5090160369873047,0.0328223779797554,0.03601561114192009,0.3219042718410492,1.0555111169815063,0.06965692341327667,0.10783224552869797,0.4093266725540161,0.2524596154689789,0.6100794076919556
exper0_location_5,0.26496344804763794,0.3474369943141937,0.24705079197883606,0.1657644808292389,0.2142748385667801,0.499368280172348,0.6548128724098206,0.4636862576007843,0.06545187532901764,0.03625483065843582,1.0348831415176392,0.18825986981391907,0.06708358973264694,0.31022578477859497,0.3070601224899292,0.5817535519599915,0.20529471337795258,0.059397172182798386,0.03558787330985069,0.9230464100837708,0.0712866261601448,0.06112247705459595,0.11599472165107727,0.13294070959091187,0.08091436326503754,0.03943569213151932,0.04771401360630989,0.08936745673418045,0.08557012677192688,0.03900710493326187,0.08040457218885422,0.34803587198257446,0.04550890624523163,0.10162340104579926,0.04245738312602043,0.03702367842197418,0.2645350694656372,1.0648866891860962,0.04346663877367973,0.06542429327964783,0.05137559399008751,0.15473361313343048,0.8414520621299744,1.1243212223052979,0.1343238204717636,0.016806965693831444,0.029776982963085175,0.0648336410522461,0.5881378650665283
exper0_location_6,0.3290468752384186,0.312775194644928,0.24825556576251984,0.2181939333677292,0.18302279710769653,0.3692016303539276,0.3289945721626282,0.7236231565475464,0.02335476130247116,0.022420985624194145,1.057221531867981,0.1566094607114792,0.0425393208861351,0.09531860798597336,0.0983542948961258,0.06045796722173691,0.4937014579772949,0.04557843506336212,0.046988047659397125,0.9127179980278015,0.030023405328392982,0.035082120448350906,0.024764040485024452,0.06823315471410751,0.07251949608325958,0.0495639368891716,0.06029338017106056,0.1961919218301773,0.1455315798521042,0.10284295678138733,0.10783171653747559,0.5762479901313782,0.09894529730081558,0.09151580184698105,0.05767819657921791,0.038253530859947205,0.13617968559265137,1.2213627099990845,0.04850148782134056,0.16499368846416473,0.03322254493832588,0.03741757944226265,0.6953827738761902,0.9496024250984192,0.14841562509536743,0.012095989659428596,0.015240449458360672,0.044318486005067825,0.9425472617149353
exper0_location_7,0.31875500082969666,0.36318475008010864,0.20764358341693878,0.1929800808429718,0.1671297401189804,0.3411300480365753,0.3274734914302826,0.681343674659729,0.04138442128896713,0.037371475249528885,0.7563034296035767,0.28340423107147217,0.08073651790618896,0.09215742349624634,0.1020449623465538,0.04843510687351227,0.32788681983947754,0.07116497308015823,0.039554137736558914,0.4391051232814789,0.06652770936489105,0.26959529519081116,0.022612720727920532,0.10057976841926575,0.10624542832374573,0.052141837775707245,0.07923517376184464,0.19311405718326569,0.23798763751983643,0.1139194667339325,0.17931711673736572,0.39709892868995667,0.19536469876766205,0.17602363228797913,0.04092041030526161,0.0834231749176979,0.250631183385849,1.106173038482666,0.32037749886512756,0.09113955497741699,0.054856397211551666,0.0677853673696518,0.9376206398010254,1.991690754890442,0.22007998824119568,0.07467334717512131,0.027259090915322304,0.15277127921581268,2.0614206790924072
exper0_location_8,0.5885178446769714,0.5200158953666687,0.30425283312797546,0.2666234076023102,0.2706872820854187,0.7128607630729675,0.3929649889469147,0.368504136800766,0.035872217267751694,0.02338608354330063,1.5022674798965454,0.14931730926036835,0.07440372556447983,0.1100444570183754,0.1104009598493576,0.22800785303115845,0.3708494007587433,0.09708995372056961,0.04244159162044525,0.3948141038417816,0.037684954702854156,0.22493284940719604,0.0996718481183052,0.04499044269323349,0.06420520693063736,0.14581671357154846,0.07655294984579086,0.36745500564575195,0.16804784536361694,0.1596556305885315,0.2162548303604126,0.7953616976737976,0.14259406924247742,0.09453675895929337,0.049044933170080185,0.03542565554380417,0.0625511184334755,1.248786211013794,0.11276911944150925,0.07999695092439651,0.13584741950035095,1.0110981464385986,0.5280083417892456,1.030285120010376,0.4074181020259857,0.01757000759243965,0.012810604646801949,0.048946820199489594,0.7858215570449829
exper0_location_9,1.2293254137039185,1.0276753902435303,0.8111937642097473,0.8561285138130188,0.584185779094696,1.132747769355774,0.616774320602417,1.1877251863479614,0.16193991899490356,0.025875715538859367,0.8010511994361877,0.1649792194366455,0.05033904314041138,0.13136056065559387,0.16564051806926727,0.030067475512623787,0.17529697716236115,0.028978530317544937,0.028219066560268402,0.46233394742012024,0.026239516213536263,0.019908055663108826,0.019140925258398056,0.1601424515247345,0.2487800121307373,0.05271512269973755,0.07119626551866531,0.131929412484169,0.14228413999080658,0.06373823434114456,0.5657978057861328,0.29232558608055115,0.062255848199129105,0.10689068585634232,0.05828872695565224,0.0498155876994133,0.13113157451152802,1.1574270725250244,0.11856909841299057,0.09486665576696396,0.0738862007856369,0.06573785096406937,0.3483259677886963,1.3215075731277466,0.32150235772132874,0.19243575632572174,0.06370391696691513,0.1491468995809555,0.9669014811515808
exper0_location_10,0.932753324508667,0.356308251619339,0.22612664103507996,0.39041072130203247,0.18564938008785248,0.29552149772644043,0.3617994487285614,0.8000996708869934,0.03393729403614998,0.02545173279941082,0.6136815547943115,0.1472521275281906,0.045363325625658035,0.07995335757732391,0.08566676080226898,0.12233898043632507,1.1491174697875977,0.03172193095088005,0.07120455056428909,0.406210720539093,0.03909996896982193,0.026242706924676895,0.017447328194975853,0.3585326373577118,0.10202166438102722,0.0547717846930027,0.04823017492890358,0.4906742572784424,0.14897598326206207,0.07113052904605865,0.03176256641745567,0.27685561776161194,0.09518581628799438,0.07357720285654068,0.05628038942813873,0.0256132073700428,0.07130326330661774,0.35820481181144714,0.18009546399116516,0.057173945009708405,0.0511932447552681,0.02570057287812233,0.4587656557559967,0.7118037343025208,0.0880490392446518,0.008328353986144066,0.027794087305665016,0.05786683410406113,0.8025416135787964
exper0_location_11,0.9382376670837402,0.4354895353317261,0.2186705321073532,0.2630709707736969,0.39841851592063904,0.3686172366142273,0.37623605132102966,0.8151288032531738,0.38818275928497314,1.1312533617019653,0.5717432498931885,0.31499236822128296,0.14394353330135345,0.17309407889842987,0.17899152636528015,0.05138262361288071,0.2875063121318817,0.42046549916267395,0.06759718805551529,0.9606621265411377,0.07727281749248505,0.7408544421195984,0.128159299492836,0.08056535571813583,0.11464792490005493,0.06776466965675354,0.1820039302110672,0.20592281222343445,0.6844081282615662,0.1277715414762497,0.180439293384552,0.17407788336277008,0.07085723429918289,0.16784700751304626,0.1596583127975464,0.06310698390007019,0.10685164481401443,1.5084744691848755,0.5227475166320801,0.12529410421848297,0.07367517799139023,0.05144016444683075,0.6126741170883179,1.261108636856079,0.18563270568847656,0.5329141616821289,0.012307451106607914,0.04830583184957504,1.2422373294830322
exper0_location_12,0.31043124198913574,0.33579641580581665,0.213656485080719,0.1899443119764328,0.17044740915298462,0.39877092838287354,0.32716992497444153,0.950850784778595,1.6599056720733643,2.6588282585144043,0.2920321226119995,0.4035647511482239,0.22927910089492798,0.6109120845794678,0.49631983041763306,0.06229870393872261,0.200678750872612,1.0007617473602295,0.10314753651618958,0.573580265045166,0.19426371157169342,2.0072054862976074,0.6237084269523621,0.11576048284769058,0.1329011619091034,0.10171592980623245,0.5075931549072266,0.2350020557641983,0.3810453414916992,0.24102289974689484,0.26031747460365295,0.3759290874004364,0.1461179107427597,0.910736083984375,0.8386081457138062,0.24556466937065125,0.12808318436145782,0.6726329922676086,0.5907953381538391,0.17748136818408966,0.3538905382156372,0.05622994154691696,1.4013843536376953,2.42720890045166,0.7583743929862976,0.9976208209991455,0.055541347712278366,0.1573563516139984,1.338002324104309
exper0_location_13,0.4646303057670593,0.6283718943595886,0.17149372398853302,0.29065611958503723,0.2011824995279312,0.321060448884964,0.2228137105703354,1.147220492362976,1.855442762374878,5.918395042419434,0.4166239798069,0.27229905128479004,0.2387900948524475,0.24653251469135284,0.2122820019721985,0.21152609586715698,0.26374807953834534,1.6246343851089478,0.3074824810028076,0.8522168397903442,0.2929981052875519,3.8140554428100586,2.0252134799957275,0.11420239508152008,0.2954389452934265,0.14100143313407898,0.7698344588279724,0.24890682101249695,0.3521277904510498,0.37989917397499084,0.2481677234172821,0.5395655035972595,0.18157032132148743,0.26876136660575867,1.2207319736480713,0.20386841893196106,0.10108685493469238,0.16925475001335144,0.1639559268951416,0.42933574318885803,0.22676552832126617,0.26229095458984375,0.7302321195602417,1.6373682022094727,0.5030421018600464,1.689030408859253,0.7052703499794006,0.4064505398273468,1.042654275894165
exper0_location_14,0.2343621402978897,0.307429701089859,0.06468291580677032,0.13941459357738495,0.2130485624074936,0.20004300773143768,0.14299334585666656,0.9821856021881104,2.646758794784546,4.289912223815918,0.7498475313186646,0.3312186002731323,0.20895567536354065,0.3628041744232178,0.31965890526771545,0.09084083139896393,0.11142951995134354,2.8803598880767822,0.1336449682712555,0.66562420129776,0.24417369067668915,3.957179069519043,1.858867883682251,0.14339232444763184,0.1581384539604187,0.06530360132455826,0.46830594539642334,0.08228984475135803,0.26064687967300415,0.1745666265487671,0.14380812644958496,0.4260689914226532,0.09063757210969925,0.23301973938941956,1.9845279455184937,0.17145216464996338,0.2480577677488327,0.09957347065210342,0.0865846797823906,0.11167117953300476,0.2538774311542511,0.10853837430477142,0.762285590171814,1.7912131547927856,0.6494694352149963,1.990985631942749,0.0900181233882904,0.2216978818178177,1.0282444953918457
exper0_location_15,0.3135967552661896,0.6037365198135376,0.09095841646194458,0.24467797577381134,0.11402139812707901,0.08720145374536514,0.1099478006362915,0.5760619640350342,2.016031503677368,3.1892099380493164,0.4219154715538025,0.12533624470233917,0.11125847697257996,0.16012774407863617,0.11350434273481369,0.05173059552907944,0.061610810458660126,0.8123493790626526,0.07394985854625702,0.21211455762386322,0.13802553713321686,3.771752119064331,0.8522133827209473,0.04017370194196701,0.13907818496227264,0.10083411633968353,0.567502498626709,0.08940674364566803,0.1959201544523239,0.23154200613498688,0.06910809129476547,0.5230931043624878,0.06626349687576294,0.180868998169899,0.8458791375160217,0.19307000935077667,0.04827652871608734,0.04796348512172699,0.06884077936410904,0.26075705885887146,0.11173109710216522,0.20090444386005402,0.5081326961517334,1.273478627204895,0.23804998397827148,1.8600776195526123,1.483901023864746,0.37034693360328674,0.5838278532028198
exper0_location_16,0.4205789566040039,0.7142443060874939,0.3848670721054077,0.28925222158432007,0.23698794841766357,0.5076704621315002,0.3513932526111603,0.8292126655578613,1.5955296754837036,4.035436630249023,0.46324971318244934,0.30178138613700867,0.6307200193405151,0.40847453474998474,0.30004799365997314,0.21523945033550262,0.1652192920446396,1.7990021705627441,0.12458867579698563,0.4349108934402466,0.42915791273117065,2.87349534034729,1.2108625173568726,0.16172832250595093,0.1675620973110199,0.09078042954206467,0.5761511921882629,0.17814628779888153,0.33035990595817566,0.22154755890369415,0.19823254644870758,0.8625854849815369,0.12055400013923645,0.3033277094364166,0.8443954586982727,0.2055390626192093,0.1731128692626953,0.10029153525829315,0.11495903879404068,0.1219438686966896,0.29057395458221436,0.48071756958961487,1.2495982646942139,1.8535481691360474,0.5510475039482117,2.118164539337158,0.10393521934747696,0.23379744589328766,1.3057934045791626
