,q05_spot_factorsAstro_AMY,q05_spot_factorsAstro_AMY_CTX,q05_spot_factorsAstro_CTX,q05_spot_factorsAstro_HPC,q05_spot_factorsAstro_HYPO,q05_spot_factorsAstro_THAL_lat,q05_spot_factorsAstro_THAL_med,q05_spot_factorsAstro_WM,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_CA1,q05_spot_factorsExt_Hpc_CA3,q05_spot_factorsExt_Hpc_DG1,q05_spot_factorsExt_Hpc_DG2,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
exper0_location_0,0.07368498370051385,0.1708678297698498,0.0904292058199644,0.07485470026731492,0.048912490159273146,0.19842963144183157,0.12773933485150338,0.27391799092292785,0.09088308289647103,0.3151455625891686,0.22645432502031326,0.20047316998243334,0.2996937468647957,0.0791221234947443,0.023968895617872476,0.011385685950517655,0.3479226693511009,0.6405851304531097,0.015112458262592554,0.4490056335926056,0.12956203520298004,1.5987721920013427,0.06150748934596777,0.0436853488907218,0.38205191344022754,0.008445807546377183,0.006517064780928195,0.006399459135718644,0.005022578453645111,0.0034399424330331385,0.0698485016822815,0.7780001729726792,0.0015120621770620347,0.02820437643676996,0.034076098725199705,0.8173741012811662,0.07496329434216023,0.37532599419355395,0.005701931309886277,0.0017054925032425673,0.0036841786350123584,0.005565305729396641,0.16025746539235114,0.35587323158979417,0.01072967816144228,0.04325924217700958,0.0021056343452073635,0.005342620587907731,0.050099096447229395
exper0_location_1,0.03874658644199371,0.06502798162400722,0.04748123995959759,0.02156739281490445,0.042869092710316185,0.33773192316293715,0.14056230187416077,0.1599093496799469,0.09699216149747372,0.24457379877567292,0.3179643660783768,0.004283725912682712,0.09788942150771618,0.6926419347524643,0.07882308550179004,0.48188034892082215,0.01433400814421475,0.21787363663315773,0.00977126583456993,0.3876655280590057,0.14261224567890166,0.8363879472017288,0.4509775787591934,0.0008543322881450877,0.2471937596797943,0.0015042468556202948,0.013658546097576618,0.007394343591295182,0.015294503932818771,0.19072955176234246,0.028864497784525156,0.796679961681366,0.00823156856931746,0.07465162612497807,0.06119267381727696,0.08126993402838706,0.0011264311382547022,0.043000585772097116,0.01914953961968422,0.022445155028253793,0.17161504328250887,0.17377663552761077,0.052821966260671614,0.4624479919672012,0.008204867783933877,0.004593978286720812,0.002216878766193986,0.00651950913015753,0.03225627010688186
exper0_location_2,0.21101423874497413,0.1803629018366337,0.05173630770295859,0.027726081572473048,0.07952047511935234,0.3295847326517105,0.15462860688567162,0.16517654210329058,0.010206052009016276,0.06818399541079999,0.26466488689184187,0.03063686927780509,0.043004085123538975,0.05732605140656233,0.030179296992719176,0.164319359511137,0.08804785162210464,0.025971160363405944,0.02949319649487734,0.16417610198259355,0.025567716266959903,0.8191764116287231,0.3115017846226692,0.04460334163159132,0.23383912965655326,0.004711000970564783,0.0043456369079649445,0.00894077643752098,0.003906561527401209,0.003332629299256951,0.006366474484093488,0.16242507621645927,0.13924996703863143,0.03578962758183479,0.005905015277676284,0.014175598649308086,0.012585276737809181,0.9683012157678603,0.019831839483231306,0.023363491240888837,0.08255200684070588,0.18306634649634362,0.5120846182107925,0.5792530149221421,0.01876926887780428,0.0058064138982445,0.012286914139986038,0.006884981854818762,0.028750158287584784
exper0_location_3,0.09735708236694335,0.4771758496761322,0.11180454865098,0.012122196005657315,0.010662137251347304,0.052833803370594984,0.07466406561434269,0.1638578087091446,0.003757148131262511,0.00266143778571859,0.6105052739381791,0.0010153773706406354,0.00034085209481418135,0.010359583515673875,0.006583956675603986,0.028971291705965997,0.16179794296622274,0.00048788872081786396,0.021582819893956183,0.5439786165952682,0.002587423205841333,0.00134309611748904,0.32173914462327957,0.007442343281581998,0.017489592730998996,0.007990011200308799,0.027605461422353986,0.012634057272225618,0.005135411303490401,0.017266854457557202,0.07681413367390633,0.27716724276542665,0.014451135508716106,0.0032223791466094555,0.0011980867478996518,0.0012165895779617131,0.0010433204995933922,0.6469424337148667,0.0019247769261710346,1.0924475193023682,0.06972671896219253,0.005374591704457998,0.1089118640869856,0.23295566141605378,0.0038787288707681,0.00020049246595590375,0.2960136979818344,0.09834008850157261,0.026846970431506634
exper0_location_4,0.3853693753480911,0.020307673793286084,0.006818310706876218,0.004404911631718278,0.0012669724295847119,0.012207926996052266,0.00362600889056921,0.060841670073568825,0.008272786950692534,0.007495551370084286,0.03486510124057532,0.0030867901281453674,0.00018699222709983587,0.04477420002222061,0.017720227129757404,0.0671093475073576,0.0038492986699566246,0.00010409843234810978,0.07842460833489895,0.7293652713298797,0.06551126316189766,0.0003690305937197991,0.40163271427154545,0.0017264144320506603,0.018236495088785887,0.0596562871709466,0.005149648198857904,0.0011482785921543837,0.002391860831994563,0.004998747981153429,0.0005951956758508459,0.163326483219862,0.019999521784484386,0.001578701479593292,0.003969721030443907,0.0007017687312327325,0.0003602811528253369,0.8976667791604995,0.002350826747715473,2.45408171415329,0.00011818468337878586,0.0002615722652990371,0.015158994821831584,0.2450293831527233,0.002815486153122038,0.05467563439160585,0.386523112654686,0.219609335064888,0.01254675486125052
exper0_location_5,0.09448396302759648,0.3281922936439514,0.040998892113566394,0.03997036870568991,0.024074758123606443,0.1548796445131302,0.07247201427817346,0.3543288081884384,0.00033152248070109633,0.00012339301210886333,0.804228013753891,0.0083085753954947,0.034134060889482495,0.017121236119419337,0.01251498991623521,0.001160941948182881,0.064893102273345,0.0004254068699083291,0.0008798845519777387,0.7610016763210297,0.005887584318406879,0.000625315829529427,0.00019256499508628623,0.002241320279426873,0.0036085296072997154,0.0002494021595339291,0.0017928359564393758,0.001870468887500465,0.0010984626016579569,0.0008465698774671182,0.0018416142091155054,0.3334299400448799,0.007946200389415027,0.008109040092676878,0.015270351199433208,0.0026590432738885284,0.0009006054780911655,1.0534901261329652,0.0005952982639428229,0.0012812521075829864,0.0002762068281299435,0.012178089236840606,0.3861103653907776,0.6327911078929901,0.002717640670016408,0.0002218529763922561,0.0008426131622400135,0.0021854584920220077,0.01304210447706282
exper0_location_6,0.6144907593727111,0.05432572290301323,0.027677832264453174,0.01761784255504608,0.008866794407367706,0.03044215915724635,0.027652646508067848,0.1814897507429123,0.00018600606854306533,0.0002509414262021892,0.6811382681131364,0.0009732568054459989,0.00035151075571775435,0.008217538567259907,0.007829210720956326,0.0016355532919988037,0.012908656708896162,0.0009391515020979569,0.11711124628782273,0.7382474035024642,0.0026740619563497604,0.0009229691204382107,0.0018602353055030107,0.0013215426763053984,0.00239650645526126,0.00017656481577432714,0.0003024539648322389,0.0026389031321741637,0.0010138730925973506,0.0005756614787969738,0.002780417713802308,0.3393727123737335,0.10086504705250264,0.005881219147704542,0.00037902300391579047,0.0009145273448666558,0.0007963785756146535,0.8746709257364274,0.0008948432310717181,0.02013845378533006,0.00022147195195429962,0.0018309216131456197,0.45255296230316167,0.15905591994524002,0.0016164736705832183,0.00014843088792986235,0.0019726113765500485,0.0016481851576827468,0.010797932092100383
exper0_location_7,0.2003289856016636,0.08125216402113437,0.021407165750861167,0.016743038035929202,0.012563727144151927,0.039606488309800625,0.03509674686938524,0.42638037204742435,0.001750279066618532,0.00045582197344629094,0.6225790828466415,0.003686392342206091,0.00011804766509158072,0.03418284039944411,0.013911795523017644,0.0031710646464489403,0.009128340287134051,0.0004172494387603365,0.002090724161826074,0.3115129262208938,0.0035243801889009775,0.0004599218067596667,0.0011961566749960186,0.0015143004478886724,0.009091407852247359,0.0009136954438872636,0.004236911493353545,0.19830173775553703,0.004990716930478811,0.006000887975096703,0.007999549200758339,0.12610676027834417,0.0037250452907755974,0.0027494649169966575,0.0011608333210460843,0.0012503314879722895,0.0005556146439630538,1.3483603954315186,0.0015195803134702146,0.0036046186927706004,0.0002587078997748904,0.004394428851082921,1.250055879354477,0.8115987092256546,0.0023358702193945645,9.804582587094047e-05,0.0005189413292100653,0.0019456228998024018,0.01721473280340433
exper0_location_8,0.6459599912166596,0.10619704239070415,0.17612884491682052,0.03089073318988085,0.022856624983251094,0.15929365083575248,0.09203194454312325,0.12854434847831728,0.00032676515984348954,0.00017451280145905915,1.2191446363925933,0.004918190464377404,0.0017851762997452168,0.002827996970154345,0.003132574912160635,0.002130566956475377,0.051450376585125926,0.0008954970864579082,0.0010849228885490448,0.20789412632584572,0.0024131033569574356,0.0013990093662869187,0.0003581330238375813,0.0007380990951787681,0.0018659810477402062,0.000861143448855728,0.001352058444172144,0.0040889340452849865,0.0026638868614099922,0.002055694325827062,0.4628823593258858,0.32708657532930374,0.09948419407010078,0.01307573369704187,0.0006976757489610464,0.00059626002330333,0.0009783580986550077,1.1587291657924652,0.008918867073953153,0.0010915271064732223,0.0016381235793232918,0.46566526442766193,0.21667458713054658,0.5428846836090088,0.0017733585205860435,0.0002973446666146629,0.003567192971240729,0.014549744734540581,0.014410430286079644
exper0_location_9,1.4414488196372985,0.9402176797389984,0.37962936609983444,0.39126239269971846,0.054604516550898555,0.19463240951299668,0.16248235180974008,0.11087008155882358,0.0019005766371265054,0.000695595596334897,0.573776838183403,0.004004998644813895,0.0015660017321351915,0.024321904871612787,0.014122727839276194,0.0014893384650349617,0.14083900600671767,0.0003351928826305084,0.0030797416577115658,0.48503612726926804,0.005875124735757709,0.00013505039169103839,0.0008010621910216287,0.002603023941628635,0.005188100389204919,0.001084855676162988,0.009623032389208674,0.014037708193063736,0.02137714298442006,0.005748026049695909,0.009963906276971102,0.11290244236588479,0.013442417327314615,0.020327113289386033,0.005748493317514658,0.0047649117186665535,0.0029017746215686206,1.032803326845169,0.01064561097882688,0.02592656537890434,0.0056078289169818165,0.004510578885674477,0.23437391668558122,0.6159567594528199,0.004444176377728582,0.0003606939862947911,0.0034532125340774656,0.021754932496696713,0.030133847706019883
