,mean_spot_factorsAstro_AMY,mean_spot_factorsAstro_AMY_CTX,mean_spot_factorsAstro_CTX,mean_spot_factorsAstro_HPC,mean_spot_factorsAstro_HYPO,mean_spot_factorsAstro_THAL_lat,mean_spot_factorsAstro_THAL_med,mean_spot_factorsAstro_WM,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_CA1,mean_spot_factorsExt_Hpc_CA3,mean_spot_factorsExt_Hpc_DG1,mean_spot_factorsExt_Hpc_DG2,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
exper0_location_0,0.2133348435163498,0.3416467607021332,0.24106304347515106,0.19250962138175964,0.17985454201698303,0.3827168345451355,0.2930283546447754,0.47259557247161865,0.16541153192520142,0.43015235662460327,0.3216831088066101,0.30419671535491943,0.3870655596256256,0.19848714768886566,0.11227830499410629,0.06894086301326752,0.49442973732948303,0.7849093079566956,0.07163442671298981,0.5394583940505981,0.22722288966178894,1.718313455581665,0.13332420587539673,0.10010433942079544,0.5018426179885864,0.05163387581706047,0.04847104474902153,0.0441984124481678,0.047264207154512405,0.029715878888964653,0.15760362148284912,0.9572582244873047,0.023256691172719002,0.106021948158741,0.11216743290424347,1.0165135860443115,0.1631012260913849,0.5056427121162415,0.048391640186309814,0.025964699685573578,0.031222155317664146,0.061039723455905914,0.3671446740627289,0.6285106539726257,0.06358837336301804,0.12008343636989594,0.02491343393921852,0.06215585395693779,0.25317278504371643
exper0_location_1,0.14135436713695526,0.17790140211582184,0.1442873477935791,0.10509096086025238,0.15728534758090973,0.5239109992980957,0.3008038401603699,0.31945013999938965,0.17978857457637787,0.3373429477214813,0.39493072032928467,0.03581582382321358,0.16789939999580383,0.8504388332366943,0.19878502190113068,0.5817103385925293,0.07205557823181152,0.3328275978565216,0.048001978546381,0.4655176103115082,0.24291861057281494,0.9442750215530396,0.5488638877868652,0.01991019770503044,0.3269542455673218,0.02074030227959156,0.07341699302196503,0.03692129626870155,0.08072444796562195,0.3188205361366272,0.08234124630689621,0.9472082257270813,0.05129219591617584,0.2178059220314026,0.15839874744415283,0.17436298727989197,0.01871078461408615,0.11092223227024078,0.08143730461597443,0.09847217053174973,0.2923855781555176,0.3483051061630249,0.16847041249275208,0.7718742489814758,0.05928157642483711,0.030502811074256897,0.028573594987392426,0.05713437497615814,0.18238715827465057
exper0_location_2,0.4070534408092499,0.35485848784446716,0.149486243724823,0.11575736850500107,0.21204467117786407,0.4941052794456482,0.32397446036338806,0.3440455496311188,0.039749130606651306,0.1389438807964325,0.348316490650177,0.10037773102521896,0.08900289982557297,0.15017248690128326,0.11344072222709656,0.23755840957164764,0.18267452716827393,0.07773451507091522,0.08163926750421524,0.22847610712051392,0.08043574541807175,0.9192128777503967,0.3854271471500397,0.0932949036359787,0.3232269287109375,0.02933884970843792,0.03643916919827461,0.039748407900333405,0.035847801715135574,0.037623267620801926,0.03490505740046501,0.2725999057292938,0.24514086544513702,0.11521969735622406,0.038818180561065674,0.06175639107823372,0.05784925818443298,1.0786908864974976,0.07211856544017792,0.10233671218156815,0.1753082424402237,0.3536856174468994,0.7813605070114136,0.8538764119148254,0.08587711304426193,0.038231249898672104,0.05651986971497536,0.06266945600509644,0.18027429282665253
exper0_location_3,0.23410259187221527,0.682202160358429,0.26849818229675293,0.08360692858695984,0.06681566685438156,0.14953511953353882,0.19839484989643097,0.31645750999450684,0.029607810080051422,0.021372560411691666,0.6972405314445496,0.01629083976149559,0.010613900609314442,0.0474851094186306,0.0474296472966671,0.07548142224550247,0.2675742208957672,0.009500847198069096,0.061284177005290985,0.6000100374221802,0.023034026846289635,0.014261243864893913,0.4003888964653015,0.03244997560977936,0.06189452111721039,0.035683583468198776,0.09172229468822479,0.04482487961649895,0.039392776787281036,0.06882733106613159,0.1419859528541565,0.38194540143013,0.0632106214761734,0.03417564556002617,0.020055055618286133,0.020658833906054497,0.015175254084169865,0.7433859705924988,0.017261318862438202,1.2338426113128662,0.14495967328548431,0.05477568134665489,0.27575549483299255,0.43728137016296387,0.04161326587200165,0.010170403867959976,0.4046323895454407,0.2454456090927124,0.18493138253688812
exper0_location_4,0.557377815246582,0.10024282336235046,0.05314113199710846,0.04912116378545761,0.0342034175992012,0.07805582880973816,0.04514497146010399,0.18697106838226318,0.03609626740217209,0.03569762408733368,0.08094782382249832,0.026997368782758713,0.007031187415122986,0.11165183782577515,0.08466089516878128,0.13138079643249512,0.037188366055488586,0.005342953838407993,0.14320626854896545,0.7983201146125793,0.13443632423877716,0.009987099096179008,0.4816742241382599,0.016218654811382294,0.06178673729300499,0.11934293061494827,0.041955042630434036,0.013664580881595612,0.028750965371727943,0.03648947924375534,0.010180333629250526,0.25217241048812866,0.07925989478826523,0.025225743651390076,0.031924810260534286,0.013289567083120346,0.01331375166773796,1.0110080242156982,0.0243991632014513,2.61806583404541,0.00762001471593976,0.018840784206986427,0.0784880518913269,0.4425612688064575,0.040649160742759705,0.13380958139896393,0.5124662518501282,0.41634172201156616,0.12282783538103104
exper0_location_5,0.20805178582668304,0.4867551922798157,0.1368684321641922,0.1382366418838501,0.09916608035564423,0.2933342456817627,0.20476418733596802,0.5318652391433716,0.0076345279812812805,0.008498835377395153,0.8816313147544861,0.046776093542575836,0.07631882280111313,0.06511850655078888,0.05470113083720207,0.014918524771928787,0.13562031090259552,0.010713886469602585,0.012549358420073986,0.8264257907867432,0.03560945764183998,0.01166332047432661,0.006527110934257507,0.01855606958270073,0.024181222543120384,0.008864128030836582,0.030980471521615982,0.018805067986249924,0.019301656633615494,0.014981201849877834,0.01866742968559265,0.4408600628376007,0.04374886304140091,0.04956438019871712,0.0634223222732544,0.025153055787086487,0.014610829763114452,1.1528136730194092,0.008703000843524933,0.01470427680760622,0.009959181770682335,0.08462746441364288,0.5837519764900208,0.8520280122756958,0.04342994466423988,0.011736687272787094,0.017723411321640015,0.0337478369474411,0.10202369093894958
exper0_location_6,0.7817673683166504,0.1508667767047882,0.1090908944606781,0.08707696944475174,0.06866760551929474,0.09877745062112808,0.11130478233098984,0.3374527394771576,0.007794071454554796,0.009703870862722397,0.7521592974662781,0.015046680346131325,0.009287968277931213,0.04349435493350029,0.05390806868672371,0.018412765115499496,0.0582689568400383,0.01850801520049572,0.186979278922081,0.8019921183586121,0.02725457027554512,0.014227400533854961,0.018013492226600647,0.014116289094090462,0.017793485894799232,0.007359113544225693,0.008659163489937782,0.02148967981338501,0.019371433183550835,0.009566159918904305,0.023134134709835052,0.4494587481021881,0.18180686235427856,0.05774920806288719,0.011812245473265648,0.01551296841353178,0.016932586207985878,0.9711311459541321,0.01813029870390892,0.07198956608772278,0.008773318491876125,0.032180335372686386,0.6673560738563538,0.3102622330188751,0.024587228894233704,0.0061749620363116264,0.01771063730120659,0.026049334555864334,0.1508229821920395
exper0_location_7,0.3544769883155823,0.19874097406864166,0.1007285788655281,0.08675652742385864,0.09288668632507324,0.12907184660434723,0.1282230168581009,0.6074823141098022,0.01796587184071541,0.0122529910877347,0.6914019584655762,0.030432775616645813,0.004279428161680698,0.0920056700706482,0.06177230551838875,0.023499680683016777,0.051242705434560776,0.009244733490049839,0.017412934452295303,0.361551433801651,0.024531051516532898,0.008218741975724697,0.014114108867943287,0.012856357730925083,0.04063072428107262,0.014101380482316017,0.025219256058335304,0.27106812596321106,0.04013286530971527,0.0355466827750206,0.035033904016017914,0.20783290266990662,0.0407264418900013,0.02760666236281395,0.02449757792055607,0.020359687507152557,0.011409967206418514,1.4344630241394043,0.014910425059497356,0.03298091143369675,0.01061169058084488,0.04650188609957695,1.4865633249282837,1.0816048383712769,0.03750648722052574,0.005814314819872379,0.01279869582504034,0.028624827042222023,0.1446089744567871
exper0_location_8,0.8511064648628235,0.2431354969739914,0.333185076713562,0.12571580708026886,0.11212293058633804,0.3138102889060974,0.21487176418304443,0.2750255763530731,0.008522440679371357,0.005418210756033659,1.288649559020996,0.03280344232916832,0.016497937962412834,0.025661198422312737,0.030789006501436234,0.022288557142019272,0.13410301506519318,0.014843189157545567,0.016878901049494743,0.2632138133049011,0.019159380346536636,0.013653368689119816,0.009131502360105515,0.007841275073587894,0.019164126366376877,0.012300531379878521,0.02579750493168831,0.023211244493722916,0.0334523543715477,0.02633526735007763,0.5418868660926819,0.42349952459335327,0.18437957763671875,0.06350026279687881,0.011334228329360485,0.013857978396117687,0.0207426268607378,1.259840726852417,0.04431868717074394,0.018140165135264397,0.026361580938100815,0.69088214635849,0.3998800218105316,0.7943627834320068,0.031239554286003113,0.012855065986514091,0.040859535336494446,0.09218212962150574,0.11565928906202316
exper0_location_9,1.770603895187378,1.2114830017089844,0.5826008319854736,0.6566818952560425,0.19414785504341125,0.3635042905807495,0.335435152053833,0.263906329870224,0.022734882310032845,0.013280116021633148,0.6434401869773865,0.024277206510305405,0.014205734245479107,0.08353825658559799,0.06106024235486984,0.0165378600358963,0.22765779495239258,0.010397369973361492,0.019845223054289818,0.5392925143241882,0.03081238828599453,0.005536320619285107,0.010881406255066395,0.02011549100279808,0.02832649089396,0.011802636086940765,0.055122312158346176,0.04850170388817787,0.08821265399456024,0.032983142882585526,0.047662194818258286,0.194441020488739,0.063394695520401,0.07904274016618729,0.039013542234897614,0.03295820578932762,0.022848615422844887,1.13296639919281,0.04773298650979996,0.08836966753005981,0.0387045256793499,0.05870383232831955,0.4258795976638794,0.8675687909126282,0.049814045429229736,0.010532230138778687,0.029433172196149826,0.09933722764253616,0.17108939588069916
