,mean_spot_factorsAstro_AMY,mean_spot_factorsAstro_AMY_CTX,mean_spot_factorsAstro_CTX,mean_spot_factorsAstro_HPC,mean_spot_factorsAstro_HYPO,mean_spot_factorsAstro_THAL_lat,mean_spot_factorsAstro_THAL_med,mean_spot_factorsAstro_WM,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_CA1,mean_spot_factorsExt_Hpc_CA3,mean_spot_factorsExt_Hpc_DG1,mean_spot_factorsExt_Hpc_DG2,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
exper0_location_0,0.0053224568255245686,0.0045851715840399265,0.003223414532840252,0.004963095299899578,0.008208214305341244,0.005634788889437914,0.004512456711381674,0.003672380233183503,0.0017032698960974813,0.0009759434033185244,0.0007485333480872214,0.0013544417452067137,0.02252376638352871,0.003124263370409608,0.0021109874360263348,0.001624678960070014,0.0012383311986923218,0.002015563892200589,0.0008826206903904676,0.0005592140951193869,0.0012906973715871572,0.08872202038764954,0.0014685726491734385,0.0009509538649581373,0.001259374781511724,0.0015973568661138415,0.0014331784332171082,0.0017717564478516579,0.004000283312052488,0.0014362678630277514,0.0020663097966462374,0.03686768189072609,0.0010242036078125238,0.002904851920902729,0.002042134292423725,0.006833995226770639,0.0038357614539563656,0.006213677581399679,0.002989062573760748,0.001908410806208849,0.0017625890905037522,0.003328140126541257,0.0071511599235236645,0.005999130196869373,0.002951493952423334,0.0008648582734167576,0.001572106615640223,0.0048255352303385735,0.01633763313293457
exper0_location_1,0.0021848874166607857,0.002826269017532468,0.0017929405439645052,0.004079398699104786,0.0026223845779895782,0.001560995471663773,0.0020119985565543175,0.004208668135106564,0.001556477858684957,0.0008626898634247482,0.0009554594289511442,0.0006225202232599258,0.00074140599463135,0.003232107497751713,0.002505865413695574,0.0014482105616480112,0.0010619384702295065,0.002120561897754669,0.0009564533829689026,0.00047530437586829066,0.0032887000124901533,0.005063439719378948,0.001406612223945558,0.0013006438966840506,0.0018617729656398296,0.015280166640877724,0.0023051341995596886,0.0007302725571207702,0.0016531096771359444,0.0011961525306105614,0.001840704120695591,0.06172257661819458,0.0012649409472942352,0.0023232949897646904,0.0009286857675760984,0.002061503706499934,0.0007643949938938022,0.0019837464205920696,0.002573756268247962,0.017039503902196884,0.002193524269387126,0.06872682273387909,0.028522945940494537,0.018722597509622574,0.004177836235612631,0.000986624276265502,0.0020229853689670563,0.004271325655281544,0.01630343869328499
exper0_location_2,0.0066513135097920895,0.010497677139937878,0.006015521939843893,0.005209712311625481,0.004231661092489958,0.0048934402875602245,0.006209932267665863,0.019449284300208092,0.0004759614821523428,0.0006970063550397754,0.000870672520250082,0.006830466911196709,0.0008434851188212633,0.000643209379632026,0.0009299058001488447,0.001146481023170054,0.0012455845717340708,0.0006796198431402445,0.0015034015523269773,0.0006412849761545658,0.00038292075623758137,0.01255557406693697,0.0008526892052032053,0.0032205276656895876,0.002195607405155897,0.0010781288146972656,0.0017085474682971835,0.0010363509645685554,0.002215414075180888,0.0007197065278887749,0.000985957682132721,0.0016218028031289577,0.0007765550399199128,0.0014333106810227036,0.0005412483587861061,0.001201143255457282,0.0009790223557502031,0.04820655658841133,0.0028257230296730995,0.0011193137615919113,0.0015508669894188643,0.027964558452367783,0.004700019955635071,0.004261516500264406,0.003598504001274705,0.003386410651728511,0.002079321537166834,0.004003533627837896,0.007617124356329441
exper0_location_3,0.0036572287790477276,0.004131816793233156,0.0027891641948372126,0.003703185822814703,0.005224949214607477,0.004123645834624767,0.0032772934064269066,0.004186877049505711,0.0009460284491069615,0.0004269092751201242,0.0006260974332690239,0.0006919141742400825,0.00026911732857115567,0.0009666892001405358,0.0010026168311014771,0.0008853044710122049,0.0008962437859736383,0.0010344877373427153,0.00039687013486400247,0.0003801737620960921,0.0006415069219656289,0.0015251938020810485,0.000753001484554261,0.0004843898641411215,0.0006181184435263276,0.0007798035512678325,0.0010073630837723613,0.0004431373963598162,0.0012420377461239696,0.0006547389202751219,0.0010478562908247113,0.003920620307326317,0.0007811706745997071,0.0009610063279978931,0.00037918752059340477,0.0005239524762146175,0.0004523855459410697,0.00042022537672892213,0.0014043145347386599,0.03271843120455742,0.0017919635865837336,0.02065812237560749,0.013397160917520523,0.008657757192850113,0.004441601689904928,0.008092745207250118,0.004406804218888283,0.008416361175477505,0.008033879101276398
exper0_location_4,0.000857213803101331,0.001303215161897242,0.001136883976869285,0.0011024585692211986,0.0018670540302991867,0.0017508019227534533,0.0025533398147672415,0.00276680919341743,0.0003173629520460963,0.0004907318507321179,0.000534975144546479,0.00023311444965656847,0.00019797540153376758,0.00026220938889309764,0.0012739646481350064,0.0008511838386766613,0.0005772055592387915,0.0008212780230678618,0.0004564629925880581,0.0002714774454943836,0.000405644706916064,0.0006906371563673019,0.0002498938119970262,0.0004010142292827368,0.0003148026007693261,0.0006772588822059333,0.0012860213173553348,0.004752789624035358,0.0005948742036707699,0.00032327810185961425,0.0007940109353512526,0.0015350445173680782,0.002022608881816268,0.0004883927176706493,0.0006569679244421422,0.00020049863087479025,0.0009194838930852711,0.001512074493803084,0.001086164265871048,0.08958667516708374,0.00040072621777653694,0.004401188809424639,0.0020071370527148247,0.07787524163722992,0.001306435908190906,0.006330257281661034,0.0030024005100131035,0.004574524238705635,0.004178869538009167
exper0_location_5,0.0019760336726903915,0.0026422187220305204,0.0013210783945396543,0.001538734300993383,0.0012425575405359268,0.0008763530058786273,0.0019182013347744942,0.002454439178109169,0.0007217438542284071,0.0007775899139232934,0.0003822374274022877,0.0005867065628990531,0.00018912665836978704,0.001116122119128704,0.0012919306755065918,0.008165831677615643,0.000974007707554847,0.0005068210302852094,0.00047506054397672415,0.00031910004327073693,0.0005823812098242342,0.0002989404310937971,0.0003703464462887496,0.00012048396456521004,0.00017241630121134222,0.0003099240711890161,0.0002721107448451221,0.00040982753853313625,0.001077648252248764,0.0003975801228079945,0.00024038978153839707,0.00033814035123214126,0.0004763304896187037,0.0006289483862929046,0.0003752244811039418,0.0005726345698349178,0.00022446841467171907,0.0005227182991802692,0.0005619318108074367,0.0005306068924255669,0.0009097992442548275,0.002043455373495817,0.006024257745593786,0.02603089064359665,0.00118745188228786,0.0010110408766195178,0.00043235396151430905,0.0017263677436858416,0.003957115579396486
exper0_location_6,0.0010682126739993691,0.0017350843409076333,0.0011308586690574884,0.0021033789962530136,0.0018639396876096725,0.0017244457267224789,0.0012916370760649443,0.001564185367897153,0.00024376182409469038,0.00033680390333756804,0.0003643623786047101,0.0003201892541255802,0.00038190523628145456,0.0005817568744532764,0.0005075851222500205,0.00046969373943284154,0.0005476747755892575,0.00035316176945343614,0.00037826295010745525,0.0002649852540344,0.00020434908219613135,0.0010526456171646714,0.0004504149837885052,0.0002087164466502145,0.0002120946446666494,0.0003645491960924119,0.0006873795646242797,0.0007724500610493124,0.0007201412809081376,0.0004907117690891027,0.00029597384855151176,0.0003785099252127111,0.0008865856798365712,0.0008056910010054708,0.0003285398124717176,0.00021196360467001796,0.0004956363700330257,0.02909907139837742,0.0008033060003072023,0.0009288510773330927,0.0007722204318270087,0.001485511427745223,0.0031480721663683653,0.003392735728994012,0.0015029527712613344,0.0014987355098128319,0.0006696834461763501,0.0014507669257000089,0.0051482925191521645
exper0_location_7,0.0012167856330052018,0.0010910542914643884,0.0011154694948345423,0.0017617465928196907,0.0014180060243234038,0.0014965764712542295,0.0014317244058474898,0.002152827801182866,0.00031691326876170933,0.0003435178368818015,0.00025483506033197045,0.0004425460647325963,0.00013792655954603106,0.0005232818657532334,0.0004152683832217008,0.0003721234970726073,0.0011631404049694538,0.0004256177053321153,0.0002892402117140591,0.00024239360936917365,0.000269439653493464,0.0004778426664415747,0.0004738667339552194,0.0002617127902340144,0.00032293543335981667,0.0001951169833773747,0.0009816227247938514,0.0003485069319140166,0.0009049591608345509,0.000713217246811837,0.0006307834992185235,0.0006449684151448309,0.0007114511099644005,0.0007141921669244766,0.0003921457100659609,0.0010490784188732505,0.000852320808917284,0.012934362515807152,0.001060132752172649,0.0013487875694409013,0.0006588351097889245,0.0026881915982812643,0.003681088099256158,0.009195090271532536,0.0005143703310750425,0.0003691193414852023,0.00044881622307002544,0.0010872366838157177,0.005108335986733437
exper0_location_8,0.0123361237347126,0.0052358293905854225,0.0034147044643759727,0.003720733569934964,0.006350669544190168,0.010494010522961617,0.004942769184708595,0.0038942887913435698,0.00032404164085164666,0.0003169793344568461,0.0007618664531037211,0.00022852461552247405,0.0003892816021107137,0.0009983910713344812,0.0011739253532141447,0.00042160131852142513,0.0008211872773244977,0.0006379995029419661,0.0004081393126398325,0.00016267149476334453,0.0006777152884751558,0.0013206352014094591,0.00040444411570206285,0.000631543283816427,0.0004734069516416639,0.0008671635296195745,0.000468077341793105,0.0010593272745609283,0.0007564967381767929,0.0028133841697126627,0.0009485379559919238,0.0015359600074589252,0.0007280432619154453,0.0012907539494335651,0.00047228371840901673,0.0010985205881297588,0.00024869051412679255,0.0031823781318962574,0.0011804101523011923,0.0008376690675504506,0.0008777781040407717,0.12214255332946777,0.0018417966784909368,0.00445492984727025,0.004079143516719341,0.000860858301166445,0.007599413860589266,0.0022029222454875708,0.004802210722118616
exper0_location_9,0.1568828821182251,0.0038740437012165785,0.0022468201350420713,0.004066792782396078,0.0038735398557037115,0.0037156967446208,0.0049733370542526245,0.006713670212775469,0.0001618007809156552,0.00019926739332731813,0.000269783049589023,0.00024779600789770484,0.0009296957869082689,0.0006307216244749725,0.000624727108515799,0.0004259697743691504,0.0003967804950661957,0.0004786457575391978,0.0002192419342463836,0.0001389687677146867,0.00018389846081845462,0.0002493963693268597,0.00011914849892491475,0.0003904899931512773,0.00030487554613500834,0.0003294521593488753,0.00041059133945964277,0.0002864396956283599,0.0006890108925290406,0.0003990266704931855,0.0002980246499646455,0.0003620819770731032,0.0004628773604054004,0.0007508902344852686,0.0002986380713991821,0.0004957982455380261,0.0005970775964669883,0.006327306851744652,0.0005006660940125585,0.0030971504747867584,0.00035085712443105876,0.0022838369477540255,0.0009960276074707508,0.0075166611932218075,0.0019283107249066234,0.0037575250025838614,0.0011905778665095568,0.00229461002163589,0.0037176574114710093
