,q05_spot_factorsAstro_AMY,q05_spot_factorsAstro_AMY_CTX,q05_spot_factorsAstro_CTX,q05_spot_factorsAstro_HPC,q05_spot_factorsAstro_HYPO,q05_spot_factorsAstro_THAL_lat,q05_spot_factorsAstro_THAL_med,q05_spot_factorsAstro_WM,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_CA1,q05_spot_factorsExt_Hpc_CA3,q05_spot_factorsExt_Hpc_DG1,q05_spot_factorsExt_Hpc_DG2,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
exper0_location_10,3.145653827232309e-05,4.240059934090823e-05,8.636726197437383e-05,0.0005092892242828384,2.1364915119193033e-05,1.8984663529408867e-05,3.3978187457250906e-05,1.7913504234456926e-05,5.219725011329501e-07,9.58788660909704e-07,7.95737405496766e-06,1.3097842952447538e-07,9.36168746079602e-08,3.017515723513498e-07,3.587887974276782e-07,3.7966428152458324e-07,6.429979475797154e-06,1.989544080061023e-06,4.448338515317119e-07,2.567537919162533e-07,6.25859627234604e-07,1.732184693992167e-06,5.532545998221394e-07,0.0012959230516571554,1.823423076530162e-06,4.0928145210727963e-07,5.885653109771739e-07,4.2111448408377326e-07,1.2003657843706605e-06,7.088729319093545e-07,1.8581017968699598e-07,3.5218451728269433e-07,0.0035224893246777354,3.3459421331372143e-07,6.267910634960572e-07,1.7203574145696622e-06,1.9781086848524865e-07,5.517203021554451e-07,9.638982874093927e-07,7.22275913744852e-07,1.7849026392013912e-06,3.5682893212651835e-06,1.569970327182091e-05,5.225280369813845e-06,4.7168057193403e-07,4.0669687280114885e-07,1.0103569820785199e-06,1.6893410872853564e-06,2.9432645533233884e-05
exper0_location_11,1.194261003547581e-05,6.084595838729001e-06,3.5284655496070626e-06,9.114689828493282e-06,9.56905438215472e-05,1.3190457866585348e-05,2.171876549255103e-05,8.244319978985004e-05,2.4854733510437655e-06,2.4804700274216886e-06,4.379553524813673e-06,3.2617752935948373e-06,7.706673750362825e-06,1.259810363762881e-06,2.5594687031116337e-06,2.925638716533286e-06,2.2509403493131685e-06,5.407512480815058e-06,9.924776179559557e-07,1.9056316375554163e-06,1.5122697107017303e-06,2.5478573479631454e-05,1.0044883197224407e-06,1.1716826520569156e-06,1.2623174256987113e-06,1.1829321351797266e-06,2.647097198860138e-06,6.821663504297249e-07,1.966111835827178e-06,1.094810994572981e-06,4.824855204788037e-06,5.598181843424755e-07,5.6180767160185495e-06,1.6373348842080303e-06,8.872651676483656e-07,2.1792568190903693e-06,6.038002680952559e-07,0.037810522690415384,1.9966865602327746e-05,2.0681825503743314e-06,1.6029787047955325e-06,2.868869178200839e-05,0.00015019228885648775,0.00042536964465398345,6.329073494271143e-06,0.026093111094087365,1.7045345998667474e-06,3.413079139136244e-06,4.775893667101629e-05
exper0_location_12,3.8877285442140424e-05,3.52320999809308e-05,2.5745673065102894e-05,2.5103928146563702e-05,6.323680718196556e-05,5.677341414411785e-05,9.582357670296915e-05,7.627090926689562e-05,0.05099278185516596,0.00015292618190869688,2.6863902007789877e-06,1.6373679409298346e-05,5.332709206413711e-05,3.5121527253068054e-05,0.00012275663430045826,3.847028040127043e-06,2.541285607549071e-06,7.49686878407374e-05,2.9826922968823066e-06,3.764176244658302e-06,4.782972428074572e-06,0.03271220996975899,7.276100654962648e-06,1.2883359886473046e-06,7.827745974964274e-07,3.353195882027649e-06,3.0496399722323987e-05,3.7477792602658155e-06,8.343957733814023e-06,4.878455320067587e-06,4.183498572274402e-06,3.0617606853411413e-06,3.5750659094446747e-06,0.0004931589704938233,2.4954653690656416e-05,3.1429652153747156e-05,4.450551091395027e-06,8.123478892230198e-06,3.287719264335465e-05,2.835183647675877e-06,0.02742986213415861,4.5547338413598484e-05,0.00024614468711661177,0.001645895518595353,6.766227415937465e-05,0.049859671480953695,7.858537464926485e-05,9.621214521757793e-05,0.00029812774009769784
exper0_location_13,1.855844948295271e-05,2.2610124506172725e-05,1.6510166187799768e-05,3.199189086444676e-05,1.6136512294906426e-05,1.2964662391823368e-05,1.3966507049190114e-05,8.005208619579207e-05,5.863729711563793e-05,0.18530402928590775,5.081224412606389e-06,3.652932355180383e-06,6.344541975522589e-06,1.1018928853445687e-05,1.4842070777376652e-05,1.0830517567228526e-05,6.812940819145297e-06,0.00011512259334267583,7.235427847263054e-06,2.6748474624582743e-06,8.260482445621165e-06,0.1387801207602024,1.9256245650467466e-05,1.0948627334528282e-06,1.1156241498611053e-06,5.922574729311238e-07,5.9016980003434584e-06,9.457564402737263e-07,4.205118375466555e-06,1.4869596384414766e-06,1.0937248418940725e-06,3.2497021834387855e-06,7.39046586772929e-07,9.067996825251611e-06,8.586040576119559e-06,8.3214742517157e-06,1.1465879993011187e-06,1.1409557089336889e-06,1.8093204118940778e-06,1.9721675357686765e-06,3.293495922207513e-06,6.250430378713646e-05,2.444084339003894e-05,7.064034653012641e-05,3.951393000534154e-06,0.07864791005849839,0.0069290681974962355,0.00010730531066656112,0.00022438712767325344
exper0_location_14,1.342355008091545e-05,1.4618425939261215e-05,1.2069306831108407e-05,1.5049567900859984e-05,2.0287483312131372e-05,2.5114763047895394e-05,2.3178530955192397e-05,3.1079554173629734e-05,0.06917988061904908,0.00011104716213594656,7.057992334011941e-05,1.8337606525165034e-05,1.4396926917470412e-05,3.354866294102976e-05,2.911859537562123e-05,1.0567852950771339e-05,5.6943227036754255e-06,0.0658461894840002,5.3206067377686855e-06,5.283916539156054e-06,1.1590664234972793e-05,0.16954355612397193,7.778321160003544e-05,2.9605643931063246e-06,1.7676891559403884e-06,2.276835562042834e-06,6.823565990998759e-06,1.0796556694003813e-06,7.057115089992295e-06,1.7894643178806293e-06,1.2167958004738465e-06,3.5643385217554172e-06,1.079535525150277e-06,1.693962694844231e-05,5.771158284915146e-05,8.663570988574066e-05,9.602767079286423e-07,1.2411825650815445e-06,2.090665714149509e-06,1.852587905659675e-06,7.138517207749829e-06,6.66289015498478e-05,2.8367891081870768e-05,0.0002112489120918326,9.310323912359309e-06,0.09171496666967868,2.3704003797320184e-05,4.1807923116721214e-05,0.00035245598264737054
exper0_location_15,8.522579628333915e-06,1.7515829313197173e-05,1.1999955995634082e-05,1.2599163483173472e-05,1.356487382508931e-05,1.5442654648722966e-05,1.4261359137890396e-05,2.0490509450610263e-05,0.03948148395866156,1.3462256583807174e-05,2.7927656901738374e-06,1.397540762582139e-06,8.168218840864939e-07,2.2395817836695645e-06,2.840000695414347e-06,1.8542945156241334e-06,1.1959358914737094e-06,2.386932901572436e-05,1.282184001638598e-06,7.726491276116577e-07,4.788755200024753e-06,0.10397487357258797,2.596125318632403e-06,2.9092707904965214e-07,6.392537386545883e-07,1.0820951786172372e-06,6.755665094715369e-06,1.361558202006563e-06,3.6760596799467747e-06,4.737076551464271e-06,1.0935058071481763e-06,9.70072237578279e-06,6.168547884044529e-07,8.942664180722204e-06,1.2258598326297943e-05,8.459786249659373e-06,5.757488082736018e-07,5.183222612004102e-07,1.4753470736650344e-06,3.2205461025114348e-06,2.7922318054152132e-06,0.0006368199596181513,1.3770051327810505e-05,4.720114629890304e-05,2.867516025162331e-06,0.077248203009367,0.11687268652021886,0.00013902044520364143,8.446999781881461e-05
exper0_location_16,6.601067470910492e-05,0.0001561592165671755,4.379459169285838e-05,7.354205517913215e-05,3.176483860443113e-05,4.015323320345488e-05,3.970206707890611e-05,9.656418114900592e-05,0.003546273522078991,0.00012751869871863164,6.990713495724777e-06,4.492330526773003e-06,0.06468814350664616,2.308287894265959e-05,1.2368409625196363e-05,1.2283290698178463e-05,2.747811731751426e-06,9.753714912221766e-05,2.344937854559248e-06,3.946223728235054e-06,1.5960051678121092e-05,0.051616814173758026,1.3789196873403853e-05,1.474833447900892e-06,8.951026956083298e-07,1.5386105076231616e-06,4.7883416527838564e-06,1.5206834518721736e-06,2.7804735623249146e-06,2.8599906045201353e-06,2.705819633774809e-06,4.814957605958626e-06,2.202055543421011e-06,9.339233474747744e-06,7.203717245829466e-06,4.854445842283895e-06,1.1026203026176518e-06,8.336750994430987e-07,7.712118446079331e-07,2.393833960923075e-06,1.6160385348484853e-05,6.772957167413551e-05,0.00034354937524767594,0.00015192751307040457,3.816980085957766e-06,0.12409680634737014,0.0001634680447750725,8.987300279841292e-05,0.0001592791326402221
exper0_location_17,0.00018338422014494427,0.00013691909480257892,0.00015608429384883493,0.00019905390145140704,3.310335505375406e-05,4.8423201224068184e-05,5.476515452755849e-05,0.00025734219525475055,0.0354391722008586,0.04186890963464975,3.1066138717505966e-06,3.7076375178912717e-06,5.352916195988655e-06,4.14424073369446e-06,6.738704041708844e-06,4.204516994832375e-06,6.031008501850011e-06,5.501111099874834e-05,2.761447774446424e-06,3.1456549891117905e-06,1.3724694235861535e-05,0.04374784342944622,4.507503058448492e-06,1.1418663348194968e-06,8.81825360465882e-07,1.37301493623454e-06,3.4319111250624705e-06,1.725483195968991e-06,2.431519010315242e-06,2.2152387828100475e-06,1.6184880962555328e-06,4.479685890146357e-06,1.6888156153527236e-06,1.3109237306707655e-05,7.97618372416764e-06,6.254833010643779e-06,3.3577532690287628e-06,8.632306901290576e-07,5.32061585545307e-06,2.8292324032008763e-06,3.987772852269701e-05,0.00019292269425932317,3.0271113155322384e-05,0.050778104551136495,2.9807529426761906e-05,0.012254351936280727,0.0001604973622306716,2.2124437600723473e-05,0.00019116961047984662
exper0_location_18,0.0002431820692436304,0.00010895814448304008,0.00011280469771008938,0.0001699520471447613,0.00011386256919649896,6.063355394871907e-05,7.547461427748203e-05,0.004444654611870647,0.0001145945832831785,5.4049106074671735e-05,5.141107135386847e-06,2.201601446358836e-05,1.2474765253500665e-05,2.0286929975554815e-05,1.9327973495819604e-05,1.6104728365462504e-05,8.34787965686701e-06,0.00035293050896143544,7.138137175388693e-06,6.385091110132635e-05,1.534663797428948e-05,0.16563623547554016,1.6825186503410804e-05,1.986275074159494e-05,6.051522632333217e-06,2.9115339089003102e-06,1.62103998263774e-05,5.283531095301442e-06,1.5341522384915155e-05,6.625360992984497e-06,3.4262287272213145e-06,3.675093867059331e-05,1.1767078376578866e-05,3.240227979404153e-05,6.875939470774028e-06,6.125224467723457e-06,7.509118804591708e-05,4.114806029065221e-06,4.8193070824709146e-06,4.295958092370711e-06,8.741453348193319e-05,0.00594858666881919,0.0009489560499787331,0.0006028327683452517,2.349160686208052e-05,0.0006959473190363497,2.4353245316888204e-05,3.819175635726424e-05,0.0003052010404644534
exper0_location_19,0.001052284595789388,0.0004199614209937863,0.0006183757825056091,0.00409934064373374,0.0004191248837742023,0.00022260658370214513,0.0005518325313460081,0.0005453767022117973,0.002192243130411953,5.488084389071446e-05,8.152947193593719e-05,2.5929581443051575e-05,0.00011345140082994477,0.00013795854902127756,0.0001278292045753915,6.187136714288499e-05,9.946014579327311e-05,0.0032594140968285504,1.4176732111081947e-05,1.1135341446788516e-05,3.912540851160885e-05,0.006238713325001299,0.04571402128785849,4.96613808991242e-06,8.042376657613204e-06,1.2676165761149605e-05,3.5689808646566236e-05,3.492676096357173e-05,0.00013653336573042908,4.081182505615288e-05,7.299364438040357e-06,0.00010926442337222397,2.283406911374186e-05,4.438988562469604e-05,3.338437036290998e-05,3.34717324221856e-05,0.0005277676158584654,1.0468755954207154e-05,3.357456607773201e-05,3.715191160154063e-05,3.920900144294138e-05,0.003001052094623447,0.00011128290752822069,0.0005641690135234968,3.655655473266962e-05,1.777327615855029e-05,0.0001659884939726908,0.00016281295684166252,0.0006771466170903296
exper0_location_20,0.0007921820331830531,0.0003277161566074938,0.0002584534391644411,0.00090686438488774,0.0006053010933101178,0.007948687998577952,0.027298096101731065,0.0004279709013644606,2.6913428882835436e-05,0.00010293527666362935,8.740398106965585e-06,1.5533319538008075e-05,1.984419341169996e-05,6.925280467839913e-05,5.743020865338622e-05,0.03394352439790964,1.6517344465682982e-05,3.078234631175292e-05,1.900288634715253e-05,6.640737728957901e-06,2.2695901225233684e-05,0.14397204294800758,7.706457654421683e-05,1.1714349329849939e-05,5.32524115897104e-06,7.189915299932184e-06,2.3195831545308465e-05,6.731706980644958e-06,1.9857361257891172e-05,4.042436080453627e-06,4.694378890235384e-06,9.011805786940387e-06,4.3487860693858235e-06,1.6664544000377644e-05,1.7419140112906463e-05,4.711103792942595e-05,5.1795917715935506e-05,2.786441439184273e-06,4.591254014485458e-06,5.326707628228178e-06,0.00026957782247336585,0.00033557099523022775,0.0005199692008318379,0.00029678423888981344,0.0003985985371400602,5.6532093185523995e-05,0.0009322028461610899,0.0005482338689034805,0.0007014696864644066
exper0_location_21,0.00035772202245425437,0.0006797086156439037,0.3236687794327736,0.005915347556583584,0.0006173491827212274,0.1658549927175045,0.0009416904067620636,0.0022973918472416702,5.432051193565713e-06,4.994310893380316e-06,6.594338301511015e-05,7.962962581586909e-06,5.113063912176586e-06,3.211121002095752e-05,4.489396633289289e-05,0.10438752360641956,5.181685028219363e-05,0.00040484167839167635,1.5441767527590854e-05,2.8586516123141337e-06,2.3604107445862608e-05,0.13064249008893966,9.594578841642942e-06,1.4735427953382896e-06,1.606492850214636e-06,3.895155305144727e-06,4.366629286778335e-06,1.7770615443168938e-06,4.354390125627106e-06,2.0011359993077347e-06,2.9061693112453215e-06,2.5609108433855003e-06,3.868723752020742e-06,1.3829579529556215e-05,4.417942272993968e-06,8.543210424249993e-06,1.20410746262678e-06,3.906911319973006e-06,2.6587807269606853e-06,7.578148210996005e-06,4.1685752876219346e-05,0.0005201666237553581,4.504943444771925e-05,0.000291152646241244,1.7641819613345434e-05,1.1229920528421643e-05,3.182175678375643e-05,6.281731730268802e-05,0.00035631733771879226
