,q05_spot_factorsAstro_AMY,q05_spot_factorsAstro_AMY_CTX,q05_spot_factorsAstro_CTX,q05_spot_factorsAstro_HPC,q05_spot_factorsAstro_HYPO,q05_spot_factorsAstro_THAL_lat,q05_spot_factorsAstro_THAL_med,q05_spot_factorsAstro_WM,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_CA1,q05_spot_factorsExt_Hpc_CA3,q05_spot_factorsExt_Hpc_DG1,q05_spot_factorsExt_Hpc_DG2,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
exper0_location_0,0.010289645148441195,0.02677542576566339,0.016247600596398116,0.012924014031887055,0.20244937017560005,0.0448596516624093,0.04249191731214523,0.0445918770506978,0.04573696628212929,0.08682256750762463,0.03489471413195133,0.05823805127292872,0.16369311437010764,0.020002970099449156,0.20320248901844024,0.020196309592574836,0.08851432874798774,0.2600305512547493,0.006260557193309068,0.03436616361141205,0.35020383745431904,1.2126915872097015,0.029140320979058745,0.11807822585105895,0.034545421414077286,0.025494117569178344,0.01874027382582426,0.005926473648287356,0.009718216583132743,0.006242740736342966,0.17438032776117324,0.3625029906630516,0.003117401490453631,0.014185855910182,0.12339156456291676,0.2622036546468735,0.12337035089731217,0.0469743775203824,0.004440291109494865,0.004799715732224286,0.0072489458369091155,0.002165094122756273,0.028434180095791815,0.0721022553741932,0.007055924483574927,0.005269952374510467,0.00810058624483645,0.007240450638346374,0.09369395710527897
exper0_location_1,0.0022776636062189935,0.003308868675958365,0.003831070475280285,0.003869733249302954,0.03218715284019709,0.02907738881185651,0.04188739452511072,0.003041321318596602,0.01100142211653292,0.09224548414349557,0.15890838876366617,0.017798646260052918,0.01053339303471148,0.07032347694039344,0.42261888384819035,0.1687416337430477,0.017873361054807902,0.18242313489317893,0.0033934740349650383,0.04818809926509857,0.017219723109155895,0.4676602765917778,0.41939925104379655,0.0014934653765521946,0.21210575625300407,0.04584153201431036,0.005025885766372085,0.0010044562455732377,0.0041203421074897046,0.002617770794313401,0.0026200901949778197,0.7463850110769271,0.003391617420129478,0.025055889319628478,0.020895459782332183,0.029860041476786135,0.0015455277112778278,0.012909056199714542,0.055116921104490756,0.02352314181625843,0.004863362223841251,0.1945617064833641,0.020493250340223312,0.16253019198775293,0.0035219183890149,0.0016601337061729283,0.0016313791391439738,0.004940444626845419,0.06652428098022937
exper0_location_2,0.026509101036936045,0.24209202229976653,0.016872585006058215,0.015410167910158635,0.04202507920563221,0.10293605998158456,0.06473434790968895,0.01922448193654418,0.00581274931319058,0.00915934001095593,0.031136680115014317,0.0018903954885900022,0.003290100931189955,0.005848196591250599,0.007748558046296239,0.07192801870405674,0.023167043458670378,0.021080484520643948,0.008414855925366282,0.009929937543347478,0.0033921987283974885,0.4777150824666023,0.1390862986445427,0.10478492714464664,0.17654571384191514,0.004112060600891709,0.001279624435119331,0.0016398922074586154,0.0015631327056325973,0.00164267000509426,0.0625057078897953,0.03736154288053513,0.0029359343694522976,0.011663016164675357,0.008217427367344498,0.0068888846319168804,0.017017600499093535,0.7792795747518539,0.0013034848554525525,0.006579346605576575,0.025844734162092212,0.09868532195687295,0.07308017052710057,0.036175599321722984,0.007710656663402915,0.0021173902321606876,0.0011558365367818626,0.0018051946302875877,0.09130093716084957
exper0_location_3,0.012919608084484936,0.05047818031162024,0.05635223798453808,0.02731947470456362,0.011169354664161801,0.05433214753866196,0.019066995009779934,0.024841768480837346,0.004433281975798308,0.001946840318851173,0.2872978925704956,0.0029541080933995546,0.0017457864829339088,0.004544994863681495,0.005204040906392038,0.0756113924086094,0.010026616835966708,0.0315931398421526,0.0016398526437114923,0.10385649874806405,0.0012320544046815485,0.10431932546198368,0.18604759052395822,0.026004647277295588,0.022193454671651125,0.007452580193057656,0.0009732772974530235,0.0030537988408468665,0.006883527059108019,0.0027081301202997567,0.03453072402626276,0.13008964136242865,0.003340245026629418,0.0019186314253602178,0.0007644824800081551,0.0009458425774937496,0.001545841741608456,0.23504691794514657,0.02971438681706786,0.5975988179445267,0.011581045156344772,0.01659443378448486,0.025330170243978503,0.10031365491449833,0.005410310649313033,0.0014200580888427796,0.0808100126683712,0.07666316218674184,0.09152163788676262
exper0_location_4,0.0050745737506076695,0.0096459049731493,0.008464410342276095,0.0018935092317406087,0.00637159519828856,0.007292801095172763,0.004924621409736574,0.0020685788476839666,0.02795736026018858,0.005339348479174078,0.006399262044578791,0.003151554404757917,0.06571619212627411,0.0014637822459917516,0.0015868044341914357,0.01826265687122941,0.00215539806522429,0.005453728651627898,0.0003945702701457776,0.3753700256347656,0.0009527407382847741,0.028251096606254578,0.006249942327849567,0.013716691872105002,0.023104552738368513,0.03944239560514688,0.02347683748230338,0.002851494331844151,0.0017560803040396421,0.0022163839894346893,0.0028907028725370766,0.023302806448191406,0.08853449895977974,0.003320603119209409,0.004823025828227401,0.011785511812195183,0.018684830330312253,0.5803114503622054,0.0036760357790626584,1.2198044180870056,0.00026772707205964253,0.00013475056330207737,0.009573656087741255,0.07733353935182094,0.0006908752489835024,0.035757912695407866,0.1098787672817707,0.002279098751023412,0.01615385664626956
exper0_location_5,0.00492697274312377,0.007825369434431196,0.005347285070456564,0.002846572338603437,0.012103668367490173,0.05185870919376612,0.2218171887099743,0.003450361406430602,0.015033104876056315,0.0006339040322927758,0.3324023738503456,0.0010881500726100059,0.0005858964868821204,0.08731748200953007,0.012412085849791766,0.25651187598705294,0.002462239621672779,0.0010207309620454907,0.00044924459944013507,0.2694488987326622,0.0022441770764999092,0.00898131667636335,0.02429603133350611,0.030205192044377327,0.001375625078799203,0.00036894336808472876,0.00020960456749889999,0.00020984212242183275,0.0002551466415752657,0.0001501247264968697,0.00017327731766272338,0.001823138340841979,0.00019670286419568584,0.0005522794788703323,0.0001747307542245835,0.0003364196018083021,0.03863798342645168,0.39213698953390125,0.00024966443452285604,0.0010666835820302369,0.0006257208122406156,0.02955169640481472,0.151794420927763,0.053212787955999374,0.0006758005474694073,4.6975341319921426e-05,0.0013460574380587786,0.0009214830963173882,0.014843369321897625
exper0_location_6,0.02426304891705513,0.010373411793261766,0.007601437764242292,0.01137398318387568,0.00692964494228363,0.053425914421677594,0.012654945440590383,0.055805223435163503,0.0009938865754520521,0.0002883983645006083,0.36807558685541153,0.0013879071280825884,0.00014844734978396444,0.0010756352043244989,0.0006421175581635908,0.004816826852038502,0.015827075298875573,0.0015677029150538146,0.0006750469648977742,0.27637341469526294,0.00024307759740622715,0.005109907407313585,0.0040881698951125145,0.001507113443221897,0.0012648735893890262,0.0010300644673407078,0.00047096606867853553,0.0008489359228406101,0.000800909986719489,0.0007833606097847224,0.0003760835897992365,0.08991731218993664,0.002584602008573711,0.0008694030693732202,0.0011422393028624356,0.00032987576560117304,0.0014698209357447924,0.49625833779573436,0.00030310201982501893,0.058992693386971946,0.00015096030911081472,0.0003004054320626892,0.06612924337387086,0.022609170340001584,0.006118633551523089,9.248997594113462e-05,0.002530768234282732,0.0006470019347034396,0.023873357847332955
exper0_location_7,0.014490390522405505,0.062455194815993306,0.007553082145750524,0.008262501098215582,0.0032794406870380044,0.01686812648549676,0.010124550200998783,0.03170619141310454,0.0014598656329326332,0.0028104037162847814,0.2076474167406559,0.007248906185850501,0.0008304946590214968,0.0011698516726028176,0.0014900790294632316,0.002440936351194978,0.007204987970180809,0.004671002645045519,0.0006889156531542539,0.012467272067442536,0.0011970402090810239,0.1866537868976593,0.0013480332854669541,0.007827880932018161,0.007986903842538596,0.0009776963357580825,0.0009094604494748638,0.0012028040131554008,0.005944343446753919,0.0018285426252987237,0.01784876026213169,0.008400339586660267,0.06973173655569553,0.0043413854436948895,0.0005768162227468565,0.002402295486535877,0.06395304948091507,0.4304921865463257,0.09625917822122575,0.00577572425827384,0.0005101902963360772,0.000658247884712182,0.1351816639304161,0.35775385797023773,0.026083698496222496,0.008111831732094288,0.003721191151998937,0.0026860135723836723,0.6241117388010025
exper0_location_8,0.2095392145216465,0.06485164053738117,0.007437575398944319,0.010758229531347752,0.0183594586327672,0.14195962026715278,0.022735268343240023,0.003152028296608478,0.0010834095068275927,0.00041768202790990475,0.5992825716733932,0.0007999115099664778,0.00046502847835654397,0.003029139281716198,0.001867324212798849,0.07271449528634549,0.01989963036030531,0.01950078634545207,0.00099237477988936,0.012051349692046643,0.000705990826827474,0.1110884889960289,0.024770058039575812,0.0004753639368573204,0.0011439934198278932,0.0054451608797535305,0.0007208832917967811,0.0013373330992180856,0.0012141853512730452,0.002072769543156028,0.0023728718166239563,0.20637523606419564,0.004449828574433923,0.0007507241738494485,0.00038176995003595947,0.00015603476713295093,0.000402345389011316,0.6952343344688415,0.001107997028157115,0.0014352480124216528,0.00879426724277437,0.3944932132959366,0.04901137370616197,0.02550546517595649,0.05405010692775249,1.2214038724778221e-05,0.00015375186267192477,0.0005163235648069531,0.02990597300231457
exper0_location_9,0.5296597182750702,0.35303719639778136,0.03915444202721119,0.3225597158074379,0.162348722666502,0.15204480588436126,0.019967765733599662,0.27167316526174545,0.12723222523927688,0.00030900320125510917,0.2573368802666664,0.0012622592330444604,0.00018694392856559718,0.001871218695305288,0.0016325095668435097,0.0007944770652102306,0.00115957009838894,0.00017747259262250735,0.00018734319237410091,0.02055675648152828,0.00019706580715137534,0.001815772644476965,0.002658779069315642,0.03654324878007174,0.05632147453725338,0.0010114981094375252,0.0005930084356805309,0.0005670162005117163,0.0009329694439657032,0.0005444972252007574,0.1656223453581333,0.004653867147862911,0.0006478979747043922,0.0007470262498827651,0.0007010447123320774,0.00047257086116587744,0.001983216393273324,0.4827875792980194,0.00136257991543971,0.006499285204336048,0.001530491973971948,0.002304929471574724,0.0031194521579891448,0.06619874425232411,0.0053885016357526185,0.04135116245597601,0.01750980541110039,0.004033679072745144,0.021935721300542353
