,mean_nUMI_factorsAstro_AMY,mean_nUMI_factorsAstro_AMY_CTX,mean_nUMI_factorsAstro_CTX,mean_nUMI_factorsAstro_HPC,mean_nUMI_factorsAstro_HYPO,mean_nUMI_factorsAstro_THAL_lat,mean_nUMI_factorsAstro_THAL_med,mean_nUMI_factorsAstro_WM,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_CA1,mean_nUMI_factorsExt_Hpc_CA3,mean_nUMI_factorsExt_Hpc_DG1,mean_nUMI_factorsExt_Hpc_DG2,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
exper0_location_0,61.4843635559082,93.95653533935547,74.82862854003906,60.38633346557617,275.0990905761719,114.78684997558594,104.4286117553711,131.86668395996094,218.7126007080078,329.7805480957031,206.40406799316406,259.0293884277344,600.469970703125,140.2247314453125,393.8165588378906,135.43682861328125,292.4109802246094,632.3574829101562,88.78826904296875,235.90550231933594,905.8421630859375,2729.54638671875,173.9439239501953,434.4898986816406,226.767822265625,167.93588256835938,123.45925903320312,83.0676498413086,71.79524993896484,91.12382507324219,577.5587158203125,664.9519653320312,40.459529876708984,82.78015899658203,354.5497741699219,552.9513549804688,377.71917724609375,235.51730346679688,77.53421783447266,51.019142150878906,77.36225128173828,17.516679763793945,101.14959716796875,119.81475830078125,45.80143356323242,39.74574279785156,45.05368423461914,32.60149383544922,118.46212005615234
exper0_location_1,19.075971603393555,25.700519561767578,32.957698822021484,29.646957397460938,77.38905334472656,70.99878692626953,84.21688079833984,31.87904930114746,98.76736450195312,357.56817626953125,490.53826904296875,146.68740844726562,115.03498840332031,232.8598175048828,681.3272705078125,537.8745727539062,105.34659576416016,480.8138427734375,60.75623321533203,266.8074951171875,122.61943817138672,1207.6409912109375,1093.4383544921875,36.77580261230469,588.03857421875,215.57376098632812,60.402103424072266,38.486968994140625,59.279788970947266,57.40261459350586,71.1648178100586,1180.568115234375,46.7010498046875,114.52806091308594,135.8793487548828,141.626953125,48.532981872558594,101.34517669677734,205.044189453125,123.69334411621094,60.504146575927734,191.5937957763672,76.66567993164062,192.67271423339844,31.83751678466797,22.998191833496094,18.903810501098633,29.704477310180664,104.29192352294922
exper0_location_2,86.451171875,313.48651123046875,66.3233413696289,66.52691650390625,111.7610092163086,183.17929077148438,120.87920379638672,77.84935760498047,63.447547912597656,89.97909545898438,185.83560180664062,43.3009033203125,66.64474487304688,54.46371841430664,58.6215934753418,279.24896240234375,106.4582748413086,137.5725555419922,86.67914581298828,97.52361297607422,52.51495361328125,1135.9871826171875,450.6457214355469,375.36590576171875,506.8840026855469,63.05242919921875,28.066070556640625,46.33753967285156,32.246429443359375,33.63178634643555,264.2806701660156,130.93565368652344,41.256980895996094,83.81988525390625,66.75690460205078,62.91592788696289,121.4168930053711,1589.064453125,35.2369270324707,71.47320556640625,128.70892333984375,107.88031768798828,138.95924377441406,80.2369384765625,48.0728759765625,25.370018005371094,19.154071807861328,15.792943954467773,114.5029525756836
exper0_location_3,56.81930923461914,120.23335266113281,116.7296142578125,89.74295806884766,51.76787567138672,113.7392807006836,61.43381118774414,95.98773193359375,61.62953567504883,39.28055953979492,717.056640625,41.133033752441406,40.56023406982422,52.439517974853516,48.35288619995117,308.48919677734375,78.03487396240234,163.10736083984375,55.658958435058594,402.31915283203125,28.708072662353516,360.72039794921875,527.7385864257812,148.08395385742188,127.54380798339844,71.1173324584961,29.977096557617188,60.40685272216797,62.292579650878906,41.74837875366211,163.56027221679688,302.0237731933594,35.861881256103516,41.49294662475586,24.600746154785156,20.157075881958008,31.83340072631836,598.4627685546875,155.9428253173828,943.529296875,81.4825668334961,40.5844612121582,83.9922866821289,151.13372802734375,51.385711669921875,29.17708396911621,173.40089416503906,138.68495178222656,122.59384155273438
exper0_location_4,38.69301986694336,53.59003829956055,43.084373474121094,27.616212844848633,35.80609130859375,36.125328063964844,32.32552719116211,24.620582580566406,152.8560791015625,73.29731750488281,66.51132202148438,48.99477005004883,290.8468017578125,31.7210636138916,32.436954498291016,131.18209838867188,42.23373031616211,58.07191467285156,22.02778434753418,1119.128662109375,33.15477752685547,165.91226196289062,78.62774658203125,95.25027465820312,155.34201049804688,184.90878295898438,145.96531677246094,45.40840530395508,43.78240203857422,48.189144134521484,54.540313720703125,123.27275848388672,252.2792510986328,41.94546890258789,52.77720260620117,85.04940795898438,126.7172622680664,1221.187255859375,77.4625473022461,1779.4964599609375,14.200688362121582,12.101149559020996,54.11135482788086,124.60948181152344,13.907057762145996,117.81798553466797,215.467529296875,30.31397819519043,42.61508560180664
exper0_location_5,33.73505401611328,48.4110107421875,39.11540222167969,35.682289123535156,65.77301025390625,102.4659423828125,247.96070861816406,40.36099624633789,109.04889678955078,21.164405822753906,795.6578369140625,31.66828727722168,22.702831268310547,233.47421264648438,71.4993896484375,679.0743408203125,36.906490325927734,27.517539978027344,23.822406768798828,807.7651977539062,44.28494644165039,80.05107116699219,154.45809936523438,149.35423278808594,26.657983779907227,18.74418830871582,10.3890962600708,24.71294593811035,12.174175262451172,12.974347114562988,10.804092407226562,31.295141220092773,14.640937805175781,11.406270980834961,12.408807754516602,13.339560508728027,151.48475646972656,862.642822265625,12.077509880065918,19.97395896911621,18.736488342285156,55.18889236450195,217.19509887695312,108.4681167602539,16.584705352783203,4.369209289550781,20.202266693115234,12.953773498535156,43.04985427856445
exper0_location_6,67.13317108154297,53.04769515991211,39.88515090942383,45.81450271606445,48.516441345214844,113.80460357666016,52.69792175292969,124.19621276855469,34.66536331176758,15.547708511352539,871.6384887695312,29.464258193969727,9.485272407531738,19.799556732177734,16.178497314453125,52.953121185302734,93.46150970458984,34.05027389526367,22.984195709228516,833.1890258789062,12.659432411193848,54.299556732177734,65.307373046875,31.754796981811523,28.877504348754883,24.79026985168457,12.762524604797363,28.40920066833496,21.90704917907715,27.011871337890625,17.50129508972168,203.88523864746094,37.71638107299805,18.466585159301758,26.245515823364258,16.75090980529785,37.824806213378906,1015.1690063476562,11.319629669189453,178.7321319580078,12.637060165405273,5.607245922088623,133.75962829589844,54.804283142089844,36.157649993896484,5.510819911956787,22.27853775024414,9.992528915405273,63.49371337890625
exper0_location_7,65.49089813232422,135.60086059570312,38.32622528076172,39.23088073730469,23.29875946044922,54.745582580566406,48.335819244384766,98.67794036865234,30.2907772064209,41.010826110839844,544.311767578125,80.6786117553711,31.10594367980957,29.22786521911621,22.331714630126953,50.4218635559082,67.49393463134766,51.144893646240234,34.41347885131836,108.67693328857422,33.560157775878906,510.8138732910156,32.05319595336914,75.14064025878906,76.44927978515625,34.128170013427734,28.496103286743164,32.85173416137695,67.03641510009766,39.94633102416992,126.88922119140625,75.70294952392578,197.20571899414062,34.36982345581055,22.071182250976562,44.203800201416016,224.375244140625,918.9647216796875,282.3773498535156,56.5820426940918,21.193706512451172,12.887606620788574,215.75161743164062,332.7691345214844,72.38187408447266,43.38991165161133,26.215431213378906,25.723834991455078,392.7684631347656
exper0_location_8,269.2394104003906,135.1165771484375,55.94352340698242,53.34199523925781,71.24829864501953,193.63211059570312,63.9033088684082,44.50532150268555,31.353334426879883,16.44358253479004,1357.34228515625,27.439069747924805,23.472536087036133,43.93111038208008,28.234100341796875,288.256591796875,108.54060363769531,126.08901977539062,33.98225784301758,105.31321716308594,28.583656311035156,371.6244201660156,138.38037109375,17.702096939086914,33.79863739013672,59.385860443115234,22.38981056213379,38.16709518432617,26.657875061035156,46.29888153076172,37.98748779296875,413.5077209472656,50.74290466308594,22.606998443603516,18.476242065429688,7.805536270141602,21.90619468688965,1427.69384765625,26.92343521118164,34.52545166015625,76.89494323730469,305.8336486816406,126.34388732910156,69.21561431884766,127.29689025878906,3.372992753982544,7.571146488189697,13.834814071655273,66.81614685058594
exper0_location_9,594.2887573242188,439.6035461425781,110.75550079345703,409.4348449707031,265.311767578125,228.26219177246094,62.0185546875,401.62603759765625,406.9087219238281,18.655433654785156,637.256591796875,37.52788162231445,18.344953536987305,34.95746612548828,30.590761184692383,26.858060836791992,23.336790084838867,15.624571800231934,18.070999145507812,147.05953979492188,15.12980842590332,32.76432418823242,46.72703170776367,171.1838836669922,225.7213134765625,28.061086654663086,16.15118980407715,23.216533660888672,21.931222915649414,20.84684944152832,470.2075500488281,43.062747955322266,19.317562103271484,25.295915603637695,23.503032684326172,20.133392333984375,38.83169174194336,1017.3045043945312,48.473419189453125,53.99345779418945,34.09331130981445,12.152878761291504,28.846874237060547,121.88941955566406,40.59577941894531,112.88842010498047,70.373779296875,27.889028549194336,49.43408966064453
