,mean_spot_factorsAstro_AMY,mean_spot_factorsAstro_AMY_CTX,mean_spot_factorsAstro_CTX,mean_spot_factorsAstro_HPC,mean_spot_factorsAstro_HYPO,mean_spot_factorsAstro_THAL_lat,mean_spot_factorsAstro_THAL_med,mean_spot_factorsAstro_WM,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_CA1,mean_spot_factorsExt_Hpc_CA3,mean_spot_factorsExt_Hpc_DG1,mean_spot_factorsExt_Hpc_DG2,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
exper0_location_0,0.0773986428976059,0.11142773926258087,0.0941038578748703,0.0746581181883812,0.3590596318244934,0.15386487543582916,0.15371102094650269,0.14492973685264587,0.10423563420772552,0.1624763309955597,0.10348296910524368,0.14569419622421265,0.2504495680332184,0.10027117282152176,0.3387729525566101,0.06639896333217621,0.19841450452804565,0.37894541025161743,0.042728692293167114,0.09339159727096558,0.45901209115982056,1.3271774053573608,0.08220048993825912,0.19556809961795807,0.11160681396722794,0.08476799726486206,0.08077214658260345,0.037777356803417206,0.059016671031713486,0.049501437693834305,0.28526759147644043,0.5047674179077148,0.02819073013961315,0.07552729547023773,0.24506224691867828,0.3933831751346588,0.21785353124141693,0.13212861120700836,0.04624973237514496,0.038984909653663635,0.05405211076140404,0.03332023695111275,0.13327905535697937,0.2020835131406784,0.06026007980108261,0.03343842551112175,0.03654133901000023,0.04704373702406883,0.28348931670188904
exper0_location_1,0.024014912545681,0.03047730214893818,0.04144803062081337,0.03665333241224289,0.10100734978914261,0.09516678005456924,0.12396594136953354,0.03503868356347084,0.04707120731472969,0.17616687715053558,0.24593964219093323,0.08250641077756882,0.047980450093746185,0.16650842130184174,0.5860938429832458,0.2637008726596832,0.07148256152868271,0.2881285846233368,0.02923818677663803,0.10562679171562195,0.06213441863656044,0.5871887803077698,0.5167278051376343,0.01655237190425396,0.2894103229045868,0.10881401598453522,0.039517611265182495,0.017503466457128525,0.04872887581586838,0.031181320548057556,0.03515010327100754,0.896172285079956,0.032539449632167816,0.10449253022670746,0.09391842782497406,0.10075588524341583,0.027991419658064842,0.05685567483305931,0.12230804562568665,0.09451833367347717,0.04227364808320999,0.3644650876522064,0.10101734101772308,0.32496488094329834,0.04188685119152069,0.019348300993442535,0.01533164456486702,0.04286331310868263,0.24958817660808563
exper0_location_2,0.10883186757564545,0.3717767298221588,0.08340973407030106,0.08224944025278091,0.14587228000164032,0.24554243683815002,0.17792443931102753,0.08555576205253601,0.03023805283010006,0.044331613928079605,0.09317267686128616,0.02435501292347908,0.027795931324362755,0.03894545137882233,0.05042709410190582,0.13690584897994995,0.0722372978925705,0.08244067430496216,0.0417131669819355,0.03860892355442047,0.026610523462295532,0.5523467063903809,0.21296343207359314,0.16895565390586853,0.2494688183069229,0.031826555728912354,0.018361635506153107,0.021073615178465843,0.026507580652832985,0.018268924206495285,0.13053271174430847,0.09939451515674591,0.028744712471961975,0.07647538930177689,0.04614248499274254,0.044758088886737823,0.07002731412649155,0.891494870185852,0.0210177730768919,0.05461391434073448,0.0899268314242363,0.2052212953567505,0.18309734761714935,0.13533064723014832,0.06324590742588043,0.02134455367922783,0.015534467063844204,0.02278943359851837,0.27401652932167053
exper0_location_3,0.07152898609638214,0.14258849620819092,0.14679944515228271,0.11095211654901505,0.06756923347711563,0.15246137976646423,0.09042865037918091,0.10549059510231018,0.029371965676546097,0.019352959468960762,0.3595082759857178,0.023136140778660774,0.016917327418923378,0.037497252225875854,0.041594576090574265,0.1512397676706314,0.0529506541788578,0.09774212539196014,0.02678537182509899,0.15927377343177795,0.014547514729201794,0.1753922998905182,0.2493945211172104,0.06665447354316711,0.0627722218632698,0.03589767962694168,0.019612647593021393,0.02747156098484993,0.0512053482234478,0.022677656263113022,0.08078557252883911,0.2292647510766983,0.024987056851387024,0.037858035415410995,0.017004378139972687,0.01434012409299612,0.01836099475622177,0.33575010299682617,0.09302012622356415,0.7209800481796265,0.0569290928542614,0.07720311731100082,0.11067459732294083,0.25490662455558777,0.06760440766811371,0.02454693801701069,0.14063695073127747,0.20011961460113525,0.29338768124580383
exper0_location_4,0.04871080815792084,0.06355734914541245,0.054181668907403946,0.03414584696292877,0.04673450440168381,0.04842378944158554,0.04758071154356003,0.02706117555499077,0.07284916937351227,0.03611245006322861,0.03334684669971466,0.027557577937841415,0.12130948901176453,0.02268245257437229,0.027903087437152863,0.06431443244218826,0.028657669201493263,0.03479987010359764,0.01060079038143158,0.4430524706840515,0.016800440847873688,0.08067020773887634,0.03715745359659195,0.04287298023700714,0.0764545202255249,0.09333549439907074,0.09549953043460846,0.020650625228881836,0.035989418625831604,0.02617763914167881,0.026938116177916527,0.09357587993144989,0.1757763922214508,0.0382707305252552,0.03647919371724129,0.06050622835755348,0.07308469712734222,0.6851113438606262,0.046205803751945496,1.3597691059112549,0.009921824559569359,0.023017507046461105,0.07130242884159088,0.21016867458820343,0.018297623842954636,0.09912104159593582,0.17475563287734985,0.043746646493673325,0.1019812524318695
exper0_location_5,0.042468588799238205,0.057414308190345764,0.049192480742931366,0.044115711003541946,0.08584794402122498,0.1373499035835266,0.3649848401546478,0.04435909539461136,0.05197185277938843,0.01042745728045702,0.3989165127277374,0.01781248115003109,0.009469140321016312,0.16695034503936768,0.061506837606430054,0.3329246938228607,0.025042135268449783,0.016489988192915916,0.011464686132967472,0.3197871148586273,0.02244025468826294,0.03892338275909424,0.07299235463142395,0.06722548604011536,0.01311990525573492,0.009461309760808945,0.006797622889280319,0.011237520724534988,0.010007456876337528,0.0070473733358085155,0.00533640943467617,0.023756088688969612,0.010200662538409233,0.010407139547169209,0.008576609194278717,0.009490183554589748,0.0873710960149765,0.48395946621894836,0.007203772198408842,0.015262768603861332,0.013091174885630608,0.10498102009296417,0.2861884534358978,0.18294371664524078,0.02182023972272873,0.0036759921349585056,0.01638522930443287,0.018691394478082657,0.10302374511957169
exper0_location_6,0.08451388776302338,0.06291276216506958,0.05016038566827774,0.05664176866412163,0.06332594901323318,0.15254941582679749,0.0775686651468277,0.136491060256958,0.01652108132839203,0.007659850176423788,0.4370110034942627,0.0165724940598011,0.0039563425816595554,0.01415850967168808,0.01391655020415783,0.02596123330295086,0.06341797113418579,0.020404035225510597,0.011060817167162895,0.32985177636146545,0.006414944771677256,0.026401808485388756,0.03086286224424839,0.014293170534074306,0.014212682843208313,0.01251305267214775,0.008349718526005745,0.012919854372739792,0.018007459118962288,0.014673841185867786,0.008644572459161282,0.15477044880390167,0.026278791949152946,0.016848664730787277,0.0181408803910017,0.011917220428586006,0.02181536890566349,0.56952965259552,0.006752025801688433,0.13657346367835999,0.008829377591609955,0.010667441412806511,0.17624734342098236,0.09243348985910416,0.047571200877428055,0.0046362970024347305,0.018069390207529068,0.014419657178223133,0.1519486904144287
exper0_location_7,0.08244797587394714,0.16081640124320984,0.04819915443658829,0.04850001260638237,0.030409671366214752,0.07338526844978333,0.07114604860544205,0.10844943672418594,0.014436483383178711,0.020205499604344368,0.2728997766971588,0.04537906125187874,0.01297379843890667,0.020899426192045212,0.019209975376725197,0.02472003735601902,0.04579731822013855,0.03064892627298832,0.016561079770326614,0.043024275451898575,0.01700570248067379,0.24837040901184082,0.015147422440350056,0.03382224217057228,0.037625446915626526,0.01722726784646511,0.018644487485289574,0.014940350316464901,0.05510527268052101,0.02169889770448208,0.06267307698726654,0.05746520310640335,0.13740360736846924,0.03135877847671509,0.015255026519298553,0.031447481364011765,0.12941114604473114,0.5155591368675232,0.16843688488006592,0.04323578253388405,0.014807837083935738,0.024514537304639816,0.2842881381511688,0.5612592697143555,0.09522883594036102,0.03650396317243576,0.021262144669890404,0.03711969032883644,0.9399365782737732
exper0_location_8,0.33894506096839905,0.1602414846420288,0.07035339623689651,0.06594745814800262,0.09299531579017639,0.25955575704574585,0.09406234323978424,0.04891624674201012,0.014942457899451256,0.008101416751742363,0.6805265545845032,0.015433257445693016,0.009789565578103065,0.03141394630074501,0.02428768202662468,0.14132098853588104,0.0736493319272995,0.07555854320526123,0.016353009268641472,0.041692208498716354,0.014484564773738384,0.180693119764328,0.06539495289325714,0.00796829629689455,0.016634339466691017,0.02997485361993313,0.014648906886577606,0.01735755242407322,0.021912874653935432,0.02515018917620182,0.018762854859232903,0.31389564275741577,0.03535524383187294,0.02062559872865677,0.012770644389092922,0.005552942398935556,0.012634159997105598,0.8009637594223022,0.016059568151831627,0.026381824165582657,0.05372469127178192,0.5817816853523254,0.16647785902023315,0.11673710495233536,0.16747957468032837,0.002837869105860591,0.00614159693941474,0.01996253803372383,0.15989679098129272
exper0_location_9,0.7481493353843689,0.5213500261306763,0.13928858935832977,0.5061821937561035,0.3462854325771332,0.3059702217578888,0.09128684550523758,0.44139212369918823,0.1939266324043274,0.00919140875339508,0.3194992244243622,0.021108455955982208,0.0076514738611876965,0.02499752677977085,0.02631431445479393,0.013167250901460648,0.015835074707865715,0.00936237070709467,0.008696239441633224,0.058219753205776215,0.007666735909879208,0.015930861234664917,0.022082120180130005,0.07705098390579224,0.11109164357185364,0.014164573512971401,0.010567099787294865,0.010558146983385086,0.01802774704992771,0.011324828490614891,0.23224471509456635,0.03268883004784584,0.01345947664231062,0.023081066086888313,0.016245106235146523,0.014323367737233639,0.02239651419222355,0.5707277059555054,0.02891392633318901,0.04125764220952988,0.023819752037525177,0.023118214681744576,0.03801035135984421,0.20557761192321777,0.053409550338983536,0.09497632831335068,0.05707806348800659,0.04024363309144974,0.11829791963100433
